,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
3757,200105,72,20,40,60,50,32,64,72,33,60,43,35,64,65,64,72,70,65,67,57,77,63,65,28,73,75,35,65,54,63,71,74,72
3769,201389,72,20,40,80,70,40,63,63,46,61,66,50,59,66,82,81,73,61,71,79,71,76,70,65,74,77,56,52,64,72,75,70,71
3771,205998,72,20,60,60,58,58,60,70,44,76,41,50,68,74,75,74,72,75,78,69,64,83,69,49,91,73,69,70,53,58,77,72,65
3779,124337,72,20,40,60,57,22,72,65,21,58,28,42,63,59,51,33,39,72,43,62,63,38,78,44,73,72,44,53,62,61,75,74,65
3780,234930,72,20,40,40,70,30,55,74,41,72,62,68,70,74,69,71,59,69,81,78,81,73,65,65,67,69,59,45,43,65,73,73,70
3785,207797,72,20,40,60,39,29,80,51,37,33,30,34,49,55,51,60,32,61,48,49,68,77,90,27,75,64,39,34,44,47,69,76,69
3788,226229,72,20,40,100,56,37,70,70,32,65,45,38,60,62,72,76,68,73,65,65,76,73,67,40,74,71,48,56,36,66,68,73,80
3791,209846,72,40,40,40,69,37,57,68,39,71,66,65,59,67,72,82,67,69,62,70,54,79,77,46,83,70,56,51,44,59,67,73,71
3793,184502,72,20,40,60,67,49,75,70,40,68,52,48,67,71,59,54,64,72,65,54,73,92,82,56,77,72,48,67,41,65,74,72,68
3806,193468,72,20,40,60,69,41,53,64,34,62,56,41,60,66,78,81,73,68,55,61,77,84,70,53,63,71,58,63,56,68,70,68,71
3808,163261,72,20,40,60,65,47,67,70,43,61,66,33,62,67,66,58,68,74,62,83,75,71,75,66,85,68,58,42,56,67,74,76,79
3809,230333,72,20,40,40,72,40,59,68,49,61,64,40,53,57,82,79,68,67,57,55,71,86,58,48,41,67,40,40,38,63,67,68,73
3813,198335,72,40,60,60,72,61,48,68,58,75,59,63,64,73,79,72,79,72,79,66,83,79,59,59,72,69,66,66,56,69,73,72,70
3818,213697,72,20,40,60,43,48,72,70,45,65,49,36,69,65,65,66,60,67,63,58,76,71,75,43,74,73,51,60,43,66,73,74,72
3820,159937,72,20,40,60,57,41,73,55,54,51,48,45,60,49,53,55,51,73,50,51,88,55,74,56,73,72,30,40,45,64,77,67,77
3824,183746,72,20,60,60,72,57,68,72,53,65,67,65,68,68,79,83,75,66,69,59,54,66,69,58,66,69,63,67,55,50,71,72,70
3825,190658,72,20,40,60,70,44,66,70,20,63,55,28,59,72,77,78,65,59,62,60,75,79,72,52,77,60,57,52,27,62,71,74,74
3829,195011,72,20,40,60,70,43,60,66,46,61,66,42,65,67,77,72,78,66,81,49,70,71,55,41,60,69,52,59,57,68,72,75,74
3830,230341,72,20,40,60,71,41,67,72,46,63,51,52,61,61,71,77,55,72,59,44,48,70,72,42,71,71,61,49,53,65,71,71,71
3840,219848,72,20,40,60,53,36,75,73,31,58,30,60,62,72,68,67,64,60,67,42,72,61,62,44,65,76,39,50,50,64,71,74,76
3842,230344,72,20,60,60,67,41,67,72,52,56,61,71,71,61,71,72,66,66,66,63,53,78,70,52,82,77,51,66,72,62,71,73,72
3844,160201,72,20,40,60,70,54,59,69,53,69,63,47,52,67,70,74,71,68,76,71,71,83,67,50,82,70,57,56,58,66,68,74,72
3849,217546,72,20,40,60,72,49,59,67,46,65,71,56,62,67,66,73,62,71,64,70,57,76,71,65,66,76,57,44,64,63,67,73,72
3858,220620,72,20,40,60,75,47,62,68,41,67,44,42,68,72,75,77,71,68,72,59,71,74,65,41,64,66,57,60,44,52,68,71,72
3862,228302,72,20,60,40,74,71,56,68,52,77,65,57,61,75,76,78,73,67,56,72,59,74,63,66,43,46,68,59,64,60,48,43,46
3866,229071,72,20,60,60,70,65,65,68,57,76,63,56,67,73,76,79,68,64,67,72,55,72,77,60,60,47,71,70,50,69,42,45,43
3869,229584,72,20,40,60,68,53,58,75,39,70,58,35,63,73,63,65,67,71,62,58,64,76,59,49,73,72,58,60,49,63,69,73,72
3870,181456,72,20,40,40,71,49,72,64,26,56,43,27,55,59,52,65,59,67,62,37,82,64,77,31,74,68,19,55,40,65,70,72,69
3873,169426,72,20,40,60,70,44,62,65,59,62,64,51,62,71,71,73,67,65,66,61,68,79,74,53,74,71,56,52,55,62,76,72,70
3877,239315,72,20,40,40,69,34,54,68,28,72,35,41,51,73,75,69,66,76,69,35,60,69,73,30,68,71,63,40,48,74,69,72,73
3890,230361,72,20,60,60,72,44,47,73,55,74,67,61,66,73,81,69,83,66,84,52,74,78,46,41,58,77,49,60,50,66,71,65,73
3892,230363,72,20,60,100,76,70,55,67,64,76,73,73,68,73,92,90,87,76,86,81,60,74,48,76,60,63,65,66,73,68,60,64,67
3896,230366,72,20,60,60,75,46,75,69,42,43,43,68,63,76,76,59,60,71,75,65,69,76,60,64,72,62,51,45,63,68,77,63,76
3899,199392,72,20,40,60,74,38,65,71,64,70,66,50,63,71,76,83,70,70,69,70,63,73,74,61,77,68,72,67,58,69,69,70,70
3901,201953,72,20,80,40,77,66,61,72,64,72,75,73,71,72,76,67,75,70,66,75,67,75,66,77,64,71,68,75,66,68,66,71,69
3907,238305,72,20,40,60,73,53,62,70,39,62,71,32,61,70,76,79,65,70,68,60,66,81,64,49,59,64,63,55,36,62,66,67,73
3909,179681,72,20,60,60,70,51,67,67,50,70,69,60,59,72,75,78,61,69,68,76,76,85,81,67,72,64,64,57,54,69,68,68,71
3913,221923,72,20,40,60,71,53,65,62,37,71,57,45,46,67,74,71,72,69,66,46,64,76,69,39,68,70,63,49,45,64,67,73,76
3915,189155,72,20,40,60,72,20,65,66,43,66,67,32,64,63,70,69,71,70,64,62,74,79,75,43,75,70,44,54,44,69,70,72,73
3917,216036,72,20,40,40,80,42,76,69,21,76,68,70,69,69,70,72,60,70,68,78,75,77,70,74,75,68,68,70,63,66,65,68,69
3920,138981,72,20,60,60,73,45,65,65,40,68,64,60,61,70,68,66,73,72,73,76,71,67,69,63,69,70,64,57,54,65,74,75,73
3924,198630,72,20,40,60,69,23,48,49,25,39,39,39,42,58,68,78,64,71,54,25,82,81,79,17,80,72,48,44,40,64,74,75,80
3937,234986,72,20,40,60,57,26,70,64,26,44,31,29,62,62,69,74,68,66,51,60,72,79,70,33,68,70,37,42,33,73,76,75,70
3939,201707,72,20,40,60,72,24,68,65,33,57,45,30,64,64,77,71,73,64,65,42,72,81,61,43,79,66,58,49,53,54,72,73,76
3941,186347,72,40,60,60,75,66,52,73,65,74,77,76,64,74,78,77,77,70,82,75,74,81,60,71,74,68,68,73,70,67,65,68,68
3948,221422,72,20,40,60,45,43,66,56,30,47,48,46,57,60,63,59,58,68,58,61,80,68,77,60,73,74,54,49,50,66,71,72,73
3951,230384,72,20,40,60,39,40,64,59,49,53,32,31,40,65,72,67,60,65,69,68,86,59,77,47,72,76,39,40,42,68,68,73,71
3953,189680,72,40,60,80,69,45,56,71,59,70,57,60,70,71,81,79,83,72,84,72,74,66,61,58,76,73,66,66,60,73,70,71,71
3956,172529,72,20,40,60,79,26,64,71,62,67,72,74,74,69,77,78,67,70,65,79,78,74,72,71,69,68,44,71,57,75,64,71,68
3957,200434,72,20,40,60,67,51,64,65,42,74,74,51,62,74,87,90,78,63,72,69,70,73,73,66,71,69,65,50,50,58,64,70,70
3966,198133,72,20,60,60,75,64,63,72,71,73,77,75,71,71,80,80,73,71,64,83,71,85,77,70,72,63,66,69,76,69,72,68,67
3969,212214,72,20,40,60,67,56,51,70,37,71,61,56,68,71,83,83,76,72,76,65,81,73,72,63,64,62,61,74,58,62,43,43,56
3979,148217,72,40,40,60,72,35,63,73,61,58,53,48,71,69,66,74,67,72,71,64,77,49,51,44,68,77,53,66,46,77,73,75,78
3984,204539,72,20,60,80,74,58,59,68,59,76,77,69,67,73,89,92,79,68,79,76,72,80,74,68,70,62,67,60,64,60,61,68,70
3991,218621,72,20,60,60,62,56,57,64,51,72,51,40,59,71,93,89,75,78,73,67,54,84,61,64,72,62,56,60,62,66,68,70,69
3993,226045,72,20,40,20,71,67,56,71,49,77,60,40,65,73,76,77,67,67,69,72,38,69,49,51,36,55,69,65,65,66,55,56,54
3997,178430,72,40,40,60,60,24,72,60,40,56,54,43,60,60,60,68,60,73,62,68,78,68,77,43,73,77,49,35,41,77,77,80,81
4004,185089,71,40,40,60,64,49,70,64,49,64,65,50,58,66,72,73,70,68,67,80,73,80,77,69,80,69,59,59,31,49,72,74,72
4005,202754,71,20,40,60,70,36,50,59,59,56,48,53,58,60,72,74,69,72,69,65,71,86,63,52,65,63,39,60,64,67,71,76,76
4007,233986,71,20,60,40,57,32,58,59,50,48,44,39,55,62,80,76,79,78,84,69,78,83,78,37,85,62,49,47,36,64,73,72,75
4009,216067,71,20,40,80,59,42,66,59,38,48,21,22,55,55,75,75,72,63,76,71,85,75,71,57,70,67,36,26,38,69,73,75,74
4012,207876,71,20,60,80,70,67,52,65,60,72,63,63,62,70,79,82,75,64,73,68,88,82,78,64,73,65,69,60,62,65,59,60,55
4014,193796,71,20,40,60,70,49,48,69,49,69,70,59,61,65,78,79,80,70,69,71,60,81,68,59,61,67,70,59,49,58,71,70,67
4016,162053,71,20,40,60,52,23,74,62,17,45,34,17,58,61,66,65,63,63,60,40,76,86,79,24,79,67,21,50,25,55,69,72,67
4017,230405,71,20,40,60,49,23,61,50,23,22,31,48,47,52,55,51,65,75,52,45,73,68,73,24,75,77,23,41,48,63,75,75,70
4018,231685,71,20,40,60,70,43,59,65,43,71,60,35,53,68,82,80,71,64,72,58,72,76,68,53,65,68,50,55,56,64,66,68,72
4019,185349,71,20,60,60,66,39,63,68,49,70,59,59,64,67,82,88,86,68,77,62,91,82,64,54,73,65,62,59,49,79,66,67,69
4022,215559,71,20,80,60,71,56,55,77,64,75,63,65,71,75,76,70,70,66,66,71,48,68,64,70,56,42,66,65,57,62,51,59,63
4028,229896,71,20,40,60,74,40,53,68,47,72,62,52,58,73,79,84,79,66,75,76,71,83,65,66,71,68,61,47,51,63,56,65,67
4029,166664,71,20,40,40,73,45,59,70,54,59,66,40,59,68,74,78,78,72,74,69,78,75,69,59,80,67,59,59,49,66,69,65,73
4031,49161,71,20,40,40,64,37,71,65,26,47,42,31,60,57,47,49,55,65,59,62,55,65,72,52,67,80,47,57,36,77,71,72,70
4035,234762,71,20,40,60,69,28,58,62,36,67,58,49,59,66,77,76,71,64,72,56,62,91,70,52,70,65,61,47,44,64,68,73,70
4036,186890,71,20,60,60,64,50,62,59,39,68,58,29,62,72,83,80,76,72,80,75,82,78,71,53,76,63,57,55,46,70,70,72,73
4042,139533,71,40,40,60,67,41,62,61,43,66,64,53,68,68,70,73,62,67,62,59,73,80,79,47,87,70,68,57,49,61,70,71,74
4044,222222,71,20,40,40,65,42,64,67,35,51,45,37,64,61,76,74,76,75,64,73,55,76,79,46,86,73,63,49,40,62,74,66,67
4047,177935,71,40,60,60,75,50,68,77,59,78,76,68,73,76,69,78,70,68,68,75,68,80,80,67,78,64,68,70,56,72,60,72,72
4050,209937,71,20,60,80,74,62,54,73,43,69,70,52,56,75,74,80,76,65,79,49,57,74,60,58,59,63,61,42,58,62,64,68,71
4061,229654,71,20,60,60,73,32,42,68,29,75,65,22,61,78,92,92,90,62,71,41,70,78,61,35,65,60,64,57,36,59,64,69,66
4076,156443,71,20,40,60,45,22,68,54,30,42,32,40,41,54,55,52,63,68,55,62,77,61,74,30,73,62,32,39,50,64,73,76,74
4081,211741,71,20,40,60,59,44,70,71,39,59,61,75,75,63,66,65,64,67,64,68,71,90,68,63,73,70,49,62,46,67,66,68,62
4082,137758,71,20,60,60,73,43,58,68,57,68,60,48,65,69,90,89,82,72,84,72,79,91,72,50,70,63,58,55,45,65,59,64,63
4089,224031,71,20,60,40,69,66,64,64,68,73,58,48,63,71,77,83,66,71,67,74,81,76,71,71,68,68,69,70,58,64,67,68,69
4090,160031,71,20,60,60,73,48,70,62,43,48,44,63,60,75,62,76,63,65,72,62,62,79,65,59,75,57,55,48,70,62,74,68,77
4091,34079,71,60,60,40,67,30,62,70,57,70,68,46,70,73,63,62,76,71,76,66,74,66,66,48,73,73,62,62,58,76,69,70,74
4093,196896,71,20,40,60,70,50,58,73,38,70,70,72,70,71,76,82,61,70,71,80,72,78,74,67,68,68,70,67,45,70,64,71,65
4102,210466,71,20,40,60,63,30,63,64,29,50,40,31,50,59,63,50,61,66,65,44,89,69,77,30,74,72,36,43,44,50,70,74,66
4113,230181,71,20,40,40,72,48,58,71,55,61,67,61,58,64,74,81,62,72,74,67,62,73,51,55,72,71,61,58,56,74,66,62,69
4117,232230,71,20,40,40,65,33,58,67,32,71,60,54,54,69,86,85,77,64,76,70,74,78,59,52,64,66,60,62,59,59,67,72,66
4118,178470,71,20,60,40,78,52,58,70,65,64,70,70,65,70,81,75,73,65,81,73,75,84,65,71,53,65,61,70,67,67,64,64,67
4119,194086,71,20,40,60,71,30,64,70,23,57,49,33,59,70,61,69,68,71,66,56,75,65,63,21,67,72,42,53,46,62,72,71,72
4120,206631,71,20,60,80,73,64,52,72,50,70,77,70,67,68,65,71,67,70,78,81,63,71,60,78,62,65,68,73,64,71,60,69,63
4123,160039,71,20,40,60,73,45,69,74,55,61,61,62,71,72,63,71,77,71,79,53,55,63,54,51,54,54,51,61,63,64,72,77,75
4129,230441,71,20,40,60,76,30,60,68,39,67,32,31,62,70,67,68,60,70,62,74,85,78,78,48,78,68,58,54,40,64,71,77,70
4130,236073,71,20,60,60,75,41,63,70,48,66,73,57,71,73,76,69,78,77,67,43,58,68,64,37,49,77,50,56,59,63,62,60,71
4135,236075,71,20,60,80,75,57,68,72,66,74,74,70,64,75,71,77,72,77,65,71,62,74,75,73,82,64,69,65,62,67,57,68,69
4136,209196,71,20,40,60,57,24,70,58,24,54,36,28,55,56,69,82,55,70,57,40,72,61,71,21,70,69,25,46,33,72,69,74,78
4138,236076,71,20,60,80,65,50,56,61,60,72,58,47,42,66,85,86,76,73,69,73,80,79,67,51,64,73,62,63,55,63,57,66,71
4146,160046,71,20,40,60,67,45,66,72,51,61,53,45,71,67,67,73,71,67,57,48,51,73,77,46,65,66,59,51,61,63,71,73,72
4149,192816,71,20,40,60,60,23,76,57,27,52,46,48,59,57,63,68,67,59,56,42,90,79,82,35,77,63,34,45,49,56,68,70,74
4151,220209,71,20,40,40,66,36,64,60,35,65,65,65,52,67,88,86,78,68,62,61,80,78,62,43,75,69,59,46,33,59,64,68,66
4164,192310,71,20,40,60,69,49,57,65,51,68,59,47,56,66,72,79,71,64,69,71,67,82,70,58,77,71,64,44,51,65,66,70,69
4165,198455,71,20,40,80,70,60,54,66,57,64,68,72,65,65,80,81,79,73,77,72,72,90,71,68,70,69,66,70,58,69,55,64,69
4167,170039,71,20,40,60,62,50,68,66,38,58,31,37,64,66,67,66,59,71,48,65,64,79,81,44,68,66,52,61,59,64,73,72,69
4170,197688,71,20,40,40,73,54,53,75,59,68,73,58,72,71,75,77,78,68,73,72,70,74,59,59,70,69,63,59,57,65,64,68,68
4175,222265,71,20,60,40,70,41,55,62,35,73,40,41,58,66,92,91,72,62,80,30,64,72,55,41,45,61,61,60,39,63,72,72,73
4178,212282,71,20,60,60,69,64,60,72,65,69,68,49,63,70,74,71,67,68,67,65,73,80,72,49,72,68,68,66,47,68,69,68,66
4192,223293,71,20,40,60,67,31,65,67,35,69,65,37,61,69,75,75,74,71,87,71,70,75,56,34,74,72,61,49,45,68,66,68,72
4196,202048,71,20,40,60,60,62,66,69,65,64,52,59,65,67,57,62,59,64,60,73,58,75,71,69,83,71,59,63,62,73,66,74,71
4200,161857,71,40,60,60,71,53,58,69,54,69,70,66,65,67,79,81,75,64,71,71,63,87,61,60,74,63,62,63,69,66,70,70,69
4205,204355,71,20,40,40,61,41,72,70,33,66,54,52,68,69,66,65,64,69,76,40,73,72,73,35,65,65,55,51,43,60,74,75,74
4215,171077,71,20,40,60,68,42,57,56,53,53,55,50,63,60,76,82,83,68,73,65,91,76,76,39,85,71,52,47,47,64,67,74,76
4219,160070,71,20,40,60,49,23,61,50,23,22,31,48,47,52,55,51,65,75,52,45,73,68,73,24,75,77,23,41,48,63,75,75,70
4220,162886,71,20,40,60,60,47,67,67,50,53,47,32,65,53,66,55,43,66,50,68,75,77,73,42,73,73,53,42,30,58,75,72,70
4222,225863,71,20,40,80,67,23,68,68,22,66,29,30,64,69,69,67,63,66,60,39,71,73,69,21,71,72,59,63,36,61,72,72,68
4225,213064,71,20,40,60,51,34,72,65,23,62,61,42,66,64,67,69,61,69,55,55,81,76,70,34,77,71,50,45,43,65,74,68,66
4228,214601,71,20,40,60,60,49,72,64,50,62,57,40,60,67,68,73,73,68,64,50,79,73,74,40,70,70,60,59,56,68,70,71,75
4229,224841,71,20,40,60,59,23,65,68,36,64,42,30,57,67,76,77,71,64,66,58,68,77,67,57,72,72,54,31,42,62,71,71,73
4232,200778,71,20,60,40,65,42,63,67,41,71,54,35,60,66,81,85,78,67,53,47,73,77,73,43,66,66,65,64,49,63,67,70,67
4234,189003,71,20,60,60,76,44,57,64,48,63,67,46,48,66,72,75,83,62,72,47,72,87,71,54,66,66,65,59,51,67,66,69,70
4241,228942,71,20,40,80,75,48,67,71,28,70,32,37,73,69,71,73,64,68,58,77,74,82,73,67,72,66,68,67,45,73,66,70,71
4247,225106,71,20,40,60,52,35,70,72,46,59,32,49,61,67,64,66,56,66,64,52,77,84,76,41,70,68,49,69,45,66,70,72,68
4254,231507,71,20,40,40,68,33,44,64,37,75,71,41,44,71,75,76,71,66,68,44,70,82,52,34,75,66,41,55,38,61,71,72,73
4262,208470,71,20,40,40,68,38,65,64,34,63,61,59,62,70,72,73,75,68,82,59,78,76,67,50,70,63,47,47,49,68,77,73,74
4263,163670,71,40,40,40,68,30,52,66,48,70,63,58,65,69,74,83,62,76,72,66,60,66,78,46,72,70,51,65,55,77,69,73,71
4267,213591,71,20,40,40,68,48,70,67,47,67,76,75,63,64,74,81,79,70,60,77,69,71,78,57,54,72,63,55,30,61,65,69,71
4277,164954,71,40,40,40,70,42,73,71,67,62,74,72,69,72,72,81,63,71,67,89,77,68,84,73,67,64,70,60,76,71,68,73,68
4282,173147,71,40,60,60,66,55,67,69,69,70,66,64,66,70,71,66,71,68,68,73,67,79,68,78,82,74,68,67,56,70,60,76,76
4283,190555,71,20,40,60,70,34,57,65,31,62,60,58,66,65,76,75,72,66,65,59,73,92,72,56,77,68,60,55,38,65,68,67,66
4284,200796,71,20,40,60,73,51,52,63,33,66,63,40,55,69,78,76,73,69,81,61,82,75,59,51,69,68,67,57,41,61,70,73,71
4287,160093,71,20,40,60,76,30,60,68,39,67,32,31,62,70,67,68,60,70,62,74,85,78,78,48,78,68,58,54,40,64,71,77,70
4292,198751,71,20,40,60,76,42,63,68,48,77,63,45,64,74,80,84,76,58,69,60,68,81,72,42,73,64,59,73,56,64,65,68,68
4295,167519,71,20,40,60,70,48,61,70,41,64,70,51,67,70,74,76,68,67,62,64,64,80,71,55,68,68,69,62,51,67,68,68,67
4297,192608,71,20,60,60,67,53,64,73,42,72,65,55,64,69,72,74,73,73,81,45,54,71,59,71,69,64,70,71,58,70,65,67,69
4302,183395,71,20,40,60,72,45,70,70,22,63,62,32,65,68,69,70,67,68,67,56,73,70,72,26,73,72,49,54,31,68,68,70,73
4304,218981,71,20,40,40,68,27,59,65,63,63,34,34,67,57,88,90,68,71,68,65,52,91,71,25,83,59,53,65,39,62,63,68,72
4305,229221,71,20,40,60,73,32,48,71,28,71,62,60,64,70,78,75,78,69,80,42,61,72,66,31,68,72,70,50,42,63,68,74,63
4309,226662,71,20,40,60,69,29,69,70,35,64,46,39,71,70,77,78,63,65,70,65,84,75,70,41,81,65,52,64,42,66,69,70,66
4312,224103,71,20,40,60,70,41,55,72,42,68,45,41,70,70,88,87,78,66,81,72,68,79,64,67,67,67,60,68,55,64,67,67,60
4313,228967,71,20,40,40,63,34,64,57,33,68,64,38,30,71,70,75,72,75,75,71,72,80,62,36,69,69,58,37,45,61,69,71,75
4319,215144,71,20,40,60,62,55,67,68,30,68,33,42,65,69,71,75,67,69,65,72,76,82,67,63,82,68,63,60,41,65,68,71,72
4324,183145,71,20,40,60,71,41,55,67,55,69,56,63,58,67,81,81,83,61,74,56,71,87,62,56,63,65,47,53,51,62,69,71,68
4332,169069,71,20,80,40,73,39,59,71,48,69,57,44,67,70,67,65,67,60,65,55,63,77,65,62,77,68,68,52,52,64,70,73,78
4340,198000,71,20,60,80,64,63,59,66,59,65,69,54,57,68,72,76,65,70,72,72,73,83,71,57,73,69,70,60,52,70,68,71,71
4343,199537,71,20,40,60,70,33,64,70,30,57,51,50,62,64,73,73,74,71,71,30,93,88,71,30,71,63,49,54,56,69,65,74,67
4355,200820,71,20,60,60,74,60,58,70,65,67,76,69,72,71,78,80,78,69,72,68,67,75,61,65,68,65,64,65,62,68,70,69,68
4359,167797,71,20,60,60,72,59,59,66,57,72,63,57,63,70,83,86,82,73,73,74,86,88,74,57,74,61,69,60,49,63,58,64,71
4360,189557,71,20,40,60,71,57,57,68,39,69,57,39,68,73,81,80,70,73,54,62,77,81,78,55,67,68,59,57,35,67,64,68,65
4361,193141,71,20,40,60,63,34,65,62,53,62,71,64,60,64,83,85,62,70,64,74,78,77,80,55,74,64,55,58,70,67,68,69,71
4373,212088,71,20,60,60,69,45,65,62,35,68,73,42,66,67,76,75,80,72,62,76,70,73,76,69,56,68,67,53,43,70,68,70,72
4376,225145,71,20,40,60,68,24,63,64,32,64,45,42,67,72,74,72,59,59,69,32,63,73,71,29,39,69,49,49,36,71,72,77,73
4384,230266,71,20,80,60,76,58,50,68,68,75,73,74,64,71,83,80,78,65,81,46,69,67,52,41,46,58,74,76,71,72,52,58,49
4397,143742,71,20,40,60,65,40,68,71,56,64,60,52,68,67,67,68,51,71,52,51,70,81,73,39,72,72,62,57,40,66,74,71,68
4402,214911,71,20,40,60,65,45,67,60,40,68,59,44,59,61,71,72,68,59,58,48,67,70,82,47,83,71,59,55,49,66,73,76,78
4407,192128,71,20,60,60,77,36,59,74,60,74,80,69,70,72,74,68,73,70,78,69,66,76,68,67,78,63,58,64,66,71,64,67,71
4411,207746,71,20,40,40,69,34,67,65,39,65,48,37,57,65,72,68,65,68,74,59,75,74,74,27,82,70,53,44,49,64,75,75,72
4412,230530,71,20,40,60,48,55,61,71,60,67,70,54,66,71,76,64,78,72,66,74,56,67,67,64,67,76,58,54,53,62,67,74,76
4415,230019,71,20,40,60,66,56,59,61,49,67,65,42,61,60,88,88,88,65,88,69,80,85,66,63,74,71,58,59,50,62,70,71,61
4420,183940,71,40,60,60,55,53,51,73,43,70,53,60,71,74,75,72,82,74,89,61,74,84,63,53,81,71,62,67,45,75,65,72,72
4434,221582,71,20,40,40,63,56,68,63,33,60,42,29,58,70,87,86,80,65,66,59,76,88,66,46,75,67,70,62,37,62,65,67,65
4439,150415,71,20,40,60,64,50,66,68,53,62,56,48,69,66,67,66,72,69,70,68,85,70,72,55,68,69,57,62,63,72,75,72,68
4442,211856,71,20,40,80,59,45,68,59,35,59,31,27,58,63,68,78,54,70,51,70,55,67,78,38,69,67,45,38,48,60,69,73,72
4449,152723,71,20,60,60,62,50,60,63,54,69,65,35,53,68,69,69,69,65,71,64,71,76,61,42,71,71,60,56,43,64,70,73,76
4450,220051,71,20,40,80,70,44,58,68,45,72,66,50,59,73,74,76,77,71,70,65,56,83,68,61,70,64,53,55,58,63,66,66,69
4457,209301,71,20,60,60,71,29,62,68,30,70,46,40,60,71,78,85,72,68,75,37,72,75,59,35,77,67,64,57,45,62,68,70,67
4465,176023,71,20,60,60,80,48,54,69,56,68,71,77,75,71,77,79,60,67,71,82,48,70,76,65,72,67,63,65,67,66,66,74,61
4466,195479,71,20,60,60,71,60,60,70,46,70,70,72,64,68,79,86,72,63,71,66,68,80,76,68,60,60,59,49,56,53,66,72,70
4480,228762,71,20,40,60,70,44,59,68,45,74,55,49,65,70,78,79,74,68,74,62,74,85,66,46,67,66,57,50,41,70,69,66,66
4484,226203,71,20,60,40,73,57,46,75,38,74,72,52,67,69,83,84,78,69,75,64,70,85,68,60,69,65,74,72,48,70,66,66,66
4488,223388,71,20,40,60,77,30,61,66,37,66,35,37,62,63,74,79,71,67,76,35,61,65,61,27,60,65,56,56,46,68,68,75,74
4494,164766,71,20,40,40,65,50,60,65,37,62,55,33,58,70,72,80,83,63,63,58,88,91,79,46,64,70,59,55,58,74,66,70,70
4498,176031,71,20,60,60,68,59,56,68,43,72,66,50,63,69,79,78,78,67,79,66,74,72,65,53,69,71,63,40,60,62,67,69,70
4501,230560,71,20,60,60,65,64,67,67,55,71,43,39,48,69,90,93,74,72,67,74,72,79,72,62,71,64,67,63,59,69,64,65,62
4507,193185,71,20,40,40,68,57,55,67,54,69,40,63,64,68,75,77,73,71,65,69,71,79,73,65,65,70,64,55,64,63,66,69,68
4510,182178,71,20,40,40,68,26,57,62,36,60,54,42,57,60,77,75,71,71,70,60,84,84,68,45,89,70,56,55,40,69,72,73,68
4517,214436,71,20,40,60,64,33,66,67,25,56,36,41,70,65,79,82,62,65,49,47,83,73,74,41,54,65,46,49,47,63,72,74,70
4519,160165,71,20,40,60,48,55,61,71,60,67,70,54,66,71,76,64,78,72,66,74,56,67,67,64,67,76,58,54,53,62,67,74,76
4520,237989,71,20,60,60,71,62,61,71,56,65,71,56,61,76,79,76,83,69,79,70,65,71,64,49,55,57,73,66,60,69,62,66,61
4522,219814,71,20,40,60,67,48,65,67,56,62,67,70,60,64,74,76,68,67,60,76,73,84,75,68,76,69,56,58,52,69,68,70,68
4528,138920,71,20,40,60,61,47,67,55,48,47,43,32,54,61,68,64,69,68,72,53,68,34,68,44,76,76,44,48,34,64,71,72,72
4529,203177,71,20,40,60,69,47,56,67,45,76,58,40,59,69,70,80,66,59,63,59,72,71,78,49,67,70,65,55,49,61,63,75,77
4531,159913,71,20,40,40,72,48,58,71,55,61,67,61,58,64,74,81,62,72,74,67,62,73,51,55,72,71,61,58,56,74,66,62,69
4532,190633,71,20,40,60,70,65,57,66,51,68,48,52,60,67,77,88,68,63,65,72,65,74,73,67,60,60,73,55,52,58,72,72,70
4539,200108,71,40,40,60,63,37,70,69,42,73,47,33,60,69,73,76,71,65,57,71,78,68,66,51,68,70,65,59,49,62,69,70,73
4540,218540,71,20,60,40,69,49,42,67,45,74,69,64,64,72,87,81,90,72,70,68,70,86,55,62,69,65,68,68,59,70,64,68,68
4541,160172,71,20,60,60,71,48,50,67,64,66,58,60,51,69,78,74,81,71,77,75,69,76,64,68,64,73,63,59,55,69,66,68,72
4543,160173,71,20,60,40,57,32,58,59,50,48,44,39,55,62,80,76,79,78,84,69,78,83,78,37,85,62,49,47,36,64,73,72,75
4548,201136,71,20,40,60,71,20,59,64,35,69,70,29,67,70,75,76,73,68,68,60,56,77,71,26,69,67,53,54,41,65,69,72,70
4550,215216,71,20,40,60,62,39,70,51,30,34,28,27,50,53,61,69,57,68,61,56,91,65,71,46,64,71,30,29,41,64,72,73,71
4552,231600,71,20,40,40,74,53,71,70,32,60,62,51,65,71,67,69,58,65,56,71,51,75,70,57,59,69,63,60,35,60,69,72,68
4554,212401,71,20,40,40,70,24,54,73,34,63,43,29,67,64,69,70,74,69,67,42,52,71,61,28,70,73,53,67,35,63,72,72,71
4555,214193,71,20,40,40,67,27,64,65,23,59,27,26,57,66,78,84,61,66,57,57,78,82,72,48,79,68,56,58,39,63,67,66,71
4563,236466,71,20,40,60,78,45,56,76,43,72,75,42,72,74,69,67,63,66,71,58,64,70,59,52,69,64,69,61,48,62,67,70,72
