,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
1999,184312,75,40,60,60,72,66,53,71,68,77,67,47,54,76,95,96,86,67,80,70,64,74,66,57,58,24,72,63,63,65,20,30,30
2007,224254,75,20,60,60,62,72,45,76,58,78,71,77,66,74,90,86,91,66,81,82,59,78,45,83,56,19,70,66,59,70,25,28,26
2038,177934,74,40,60,60,72,72,61,72,78,78,75,68,59,77,74,72,79,73,78,80,69,63,50,75,70,35,74,74,64,68,23,33,27
2049,198420,74,20,40,80,63,73,66,68,65,75,49,51,59,75,93,92,83,65,83,74,92,80,70,73,72,36,74,72,65,77,37,33,34
2056,187671,74,20,60,40,73,71,56,65,67,77,55,70,63,75,79,88,81,75,81,75,62,75,57,69,77,36,72,64,63,73,19,17,23
2069,183068,74,20,60,60,72,71,87,71,83,72,59,71,61,73,72,69,81,63,75,81,78,48,62,64,54,43,70,64,70,61,36,45,21
2101,209449,74,20,60,60,64,66,48,69,71,77,65,41,53,73,93,93,90,78,92,70,44,78,33,65,60,34,73,65,67,71,34,37,30
2109,189485,74,20,80,40,66,70,55,72,60,78,63,65,55,79,89,87,91,73,91,59,71,69,35,68,40,25,70,68,71,72,11,27,12
2115,212273,74,20,80,60,66,76,60,72,69,75,66,46,64,68,91,94,93,76,88,75,66,77,61,61,66,32,76,64,56,71,24,30,27
2145,228414,74,20,80,60,67,73,43,65,72,79,76,69,65,76,82,81,83,75,88,76,66,68,55,71,62,39,75,67,71,77,25,37,31
2158,211267,74,20,80,60,66,65,63,67,60,82,68,71,63,77,88,86,87,75,85,65,55,87,46,64,59,40,61,69,67,71,28,45,47
2164,193092,74,20,80,80,65,70,21,67,69,82,76,64,64,79,90,90,85,62,91,72,57,64,28,67,44,35,64,73,55,65,14,19,20
2180,200521,74,20,80,60,71,71,40,67,44,77,75,73,59,76,81,77,87,68,81,70,55,68,52,71,38,30,73,70,68,67,22,24,21
2183,178249,74,20,60,60,70,68,56,71,67,80,76,75,60,70,83,82,72,72,68,81,55,60,74,79,64,49,69,72,70,64,21,31,26
2213,192342,74,40,80,80,73,70,60,76,75,76,80,81,73,78,62,60,71,61,57,86,47,65,81,85,79,47,74,72,64,69,37,32,36
2214,153175,74,20,80,60,68,71,61,70,66,80,62,42,67,78,79,76,82,73,78,75,72,70,64,70,40,33,74,66,71,76,31,40,32
2219,236632,74,20,80,60,62,72,49,72,73,83,62,52,52,82,84,82,84,65,88,72,62,69,63,57,41,38,67,71,69,76,28,32,32
2221,193881,74,20,80,80,65,64,50,74,69,78,76,69,67,78,76,76,78,73,78,67,73,64,61,63,45,38,67,75,69,71,24,35,43
2259,182632,74,20,60,60,71,64,57,74,64,78,79,70,65,78,74,69,78,79,78,74,67,74,56,71,69,52,75,74,71,77,41,51,43
2262,199274,74,20,60,80,39,78,67,61,67,71,56,52,37,73,74,70,63,71,72,68,70,81,78,69,48,27,79,42,64,66,30,27,26
2279,210801,74,20,60,60,70,68,45,64,62,77,74,67,42,66,94,94,87,66,78,79,56,69,57,65,69,55,73,76,64,68,25,53,49
2280,216433,74,20,80,80,76,72,75,64,70,80,75,73,54,75,76,82,67,70,52,84,56,72,77,78,55,28,74,67,63,69,20,28,15
2288,209781,74,20,60,80,75,68,55,74,79,76,72,77,70,76,74,74,79,75,67,72,61,72,63,77,68,74,75,72,63,64,64,68,64
2293,207734,74,20,60,60,66,69,47,77,64,73,67,68,69,74,75,71,84,64,93,60,71,70,31,67,33,27,78,70,59,76,20,25,16
2302,234618,74,20,80,60,74,68,46,74,64,78,69,42,62,75,77,74,71,72,68,75,45,81,64,72,58,20,76,66,61,76,20,30,26
2332,212616,74,20,60,60,76,67,43,78,47,81,80,60,71,79,70,69,76,66,69,78,58,63,66,77,56,28,64,70,56,66,38,46,43
2345,205711,74,20,80,60,64,68,59,68,60,81,55,69,48,75,94,90,91,75,84,65,70,69,57,56,72,36,69,65,60,66,27,44,40
2359,189338,74,20,60,60,74,66,54,73,66,75,75,70,66,74,84,85,77,72,74,78,66,70,57,67,56,30,70,70,61,73,34,30,25
2369,176029,74,20,80,80,75,68,55,66,61,81,75,68,61,75,80,80,79,65,85,82,75,66,55,65,77,42,71,71,59,78,34,48,35
2372,215199,74,20,80,60,73,64,38,73,64,80,75,74,70,77,80,80,75,70,75,60,54,70,63,62,55,33,66,78,64,77,31,27,26
2378,225953,74,20,80,40,66,66,55,70,62,82,70,57,53,77,87,84,78,69,85,72,70,66,68,65,44,21,68,66,59,67,24,25,26
2383,209827,74,20,60,80,37,72,70,72,69,75,66,57,44,76,76,79,76,70,63,70,67,69,76,68,63,25,72,51,61,63,23,29,21
2406,223152,74,20,60,60,64,71,46,73,63,75,66,65,69,74,78,75,66,72,72,68,56,79,63,70,38,29,72,71,34,76,30,42,39
2434,202940,74,20,80,60,71,72,59,71,69,74,70,71,64,75,85,81,82,71,85,74,82,75,58,72,49,38,71,69,74,72,25,27,21
2438,190653,74,20,80,60,68,69,50,72,61,77,73,57,65,72,90,92,88,66,78,72,69,74,63,69,63,30,68,63,60,65,23,34,35
2467,205257,74,20,80,60,65,67,49,74,72,77,67,67,64,76,74,75,79,67,79,68,66,81,68,63,59,32,73,74,70,70,42,34,27
2468,222665,74,20,80,80,74,59,38,75,65,85,72,68,68,83,76,68,78,72,76,55,45,63,35,57,32,48,62,80,59,77,19,31,32
2478,214989,74,20,80,40,67,71,57,74,65,80,61,42,60,75,87,78,82,75,66,68,52,84,61,68,40,55,75,63,68,71,14,33,23
2480,227789,74,20,60,80,69,69,58,69,63,74,48,27,59,75,82,82,78,71,77,69,55,81,64,66,57,45,77,72,58,60,16,14,17
2495,173530,74,20,80,80,68,63,42,73,66,79,74,76,60,74,90,86,84,69,83,72,57,72,58,70,34,31,68,71,71,66,39,36,35
2512,212196,74,20,80,80,61,74,51,63,62,80,70,74,62,79,82,85,83,66,81,73,79,79,64,70,52,51,71,68,66,66,51,55,48
2515,196069,74,20,60,80,76,59,63,72,57,79,65,59,68,78,82,84,77,76,80,69,71,78,70,62,59,68,71,71,71,69,66,66,65
2522,192490,74,20,60,80,70,73,63,68,68,74,77,73,58,71,85,89,86,73,68,73,88,74,64,63,69,35,74,69,70,67,28,26,29
2560,198136,74,20,60,60,68,66,59,75,70,77,63,51,60,78,87,88,82,69,74,68,66,74,66,69,57,36,70,64,58,71,17,40,26
2625,208144,73,20,60,80,69,64,50,76,64,75,70,69,74,77,76,66,83,70,83,76,52,67,49,79,45,45,74,77,59,72,34,49,46
2642,188949,73,20,80,60,71,63,46,71,69,75,74,68,65,78,80,82,82,69,83,72,34,76,67,77,38,23,70,63,61,67,19,27,27
2651,188696,73,20,60,60,77,59,68,73,69,69,74,75,72,72,78,68,75,69,73,80,76,69,72,76,67,68,67,66,73,72,75,71,75
2664,214047,73,20,60,60,70,70,67,75,43,70,63,66,76,71,76,75,70,69,73,66,75,91,74,68,72,65,66,66,68,68,69,70,69
2685,188196,73,20,60,60,69,71,62,71,66,72,69,47,67,71,89,89,78,69,78,72,68,87,68,68,55,57,69,68,59,68,43,37,40
2686,207653,73,20,60,80,58,72,43,65,64,78,63,56,61,73,87,78,75,69,83,73,57,74,56,68,57,23,73,73,61,56,37,25,24
2697,212519,73,20,60,60,64,71,43,69,64,75,58,49,63,73,82,80,80,68,88,68,49,76,55,66,42,71,76,69,48,66,38,34,39
2701,212267,73,20,80,80,72,67,61,68,62,76,69,31,62,76,83,88,76,71,74,77,51,67,72,62,68,37,71,68,72,62,25,46,36
2714,177712,73,40,60,60,73,70,63,73,68,73,68,58,63,71,84,83,77,66,70,74,66,83,73,67,64,53,70,70,57,68,54,47,58
2729,213814,73,20,60,80,75,60,36,75,70,80,75,66,67,78,77,79,79,68,77,72,44,69,54,64,38,23,70,68,69,68,30,30,26
2745,228666,73,20,60,60,64,67,39,68,62,82,75,75,66,75,80,78,75,67,78,80,65,67,68,77,56,23,68,69,56,72,21,21,19
2756,211265,73,20,60,60,74,68,67,76,71,71,70,65,75,76,64,69,67,71,71,74,70,73,70,73,68,65,72,69,66,69,63,64,57
2776,190536,73,20,60,80,65,65,58,74,71,70,73,66,72,75,67,63,76,70,83,78,70,83,65,70,72,60,74,70,79,72,60,59,55
2787,173132,73,40,60,60,30,75,67,65,71,68,52,51,32,69,77,83,62,75,64,75,73,72,63,71,52,30,76,53,70,76,23,23,24
2805,187988,73,20,60,80,62,65,39,74,66,73,80,72,74,74,82,69,78,72,92,63,32,73,50,59,59,33,73,76,64,64,20,17,12
2842,201313,73,20,60,80,72,70,58,70,67,76,72,74,68,77,87,74,81,68,73,70,55,68,62,63,51,25,66,66,76,75,13,23,20
2847,229218,73,20,40,60,67,72,67,72,58,75,45,38,65,72,79,79,81,76,67,61,65,55,59,62,42,32,77,66,66,69,34,30,27
2859,168293,73,40,60,80,72,68,60,75,70,73,73,69,72,76,65,68,73,74,73,74,64,65,61,68,41,62,74,76,70,77,59,60,52
2866,209769,73,20,80,80,69,66,60,64,67,78,77,66,42,75,91,86,91,66,72,73,90,73,43,74,61,35,66,69,50,63,22,44,48
2868,172649,73,20,60,60,80,65,35,73,66,72,78,76,76,73,71,65,81,69,82,65,64,65,56,67,41,46,75,78,70,81,16,46,23
2909,236920,73,20,80,80,70,64,52,69,67,83,68,58,44,78,87,86,87,64,83,65,66,67,60,59,62,45,57,72,66,75,33,32,27
2931,172672,73,40,80,100,72,72,64,70,68,76,73,56,65,75,75,73,74,71,72,85,54,57,76,77,48,41,73,67,74,77,39,45,35
2941,213380,73,40,60,80,61,73,72,55,72,76,69,60,51,74,86,87,78,57,68,75,78,71,76,65,44,19,74,48,73,68,20,18,19
2972,234128,73,20,60,40,64,62,54,76,56,77,68,56,66,75,83,85,80,77,78,68,56,58,43,58,55,31,66,70,60,68,39,44,48
2991,184471,73,20,60,60,69,70,40,73,63,74,69,67,63,71,75,75,90,66,86,72,87,77,61,69,55,41,66,73,58,68,30,31,28
2994,210329,73,20,60,60,59,60,49,75,65,76,75,60,69,78,83,79,91,64,85,65,58,69,55,75,51,31,63,67,57,67,15,22,23
3016,222883,73,20,80,60,69,67,67,75,70,74,76,68,63,73,78,80,80,69,73,69,70,69,67,71,69,46,73,74,66,69,41,42,35
3022,240037,73,20,60,80,69,60,43,67,46,72,67,31,35,78,93,84,85,73,89,81,69,83,45,69,27,23,69,61,54,43,17,23,22
3101,213956,73,20,80,60,70,61,40,67,47,85,54,42,52,78,92,95,80,61,81,71,75,66,80,49,48,29,64,46,47,71,20,23,16
3111,189894,73,20,60,60,63,69,56,67,74,76,74,79,50,76,87,86,91,68,88,80,58,75,51,73,49,15,65,66,77,68,22,30,30
3117,202184,73,20,60,40,60,68,46,66,64,74,70,69,55,70,93,86,92,74,87,74,64,74,54,66,52,29,69,72,69,70,27,29,37
3136,201938,73,20,80,100,79,63,36,66,70,78,77,66,59,76,89,87,91,68,83,77,85,75,56,74,40,38,63,52,46,64,25,39,35
3166,221919,73,20,60,60,71,66,50,66,62,83,78,67,54,78,88,85,86,67,82,72,34,73,54,68,61,38,61,60,50,67,35,33,24
3201,188397,73,20,60,60,75,76,78,72,70,75,69,65,70,77,66,67,69,73,55,72,78,69,75,71,42,54,76,72,68,66,33,30,19
3205,200433,73,40,40,60,55,74,73,69,69,68,63,44,58,71,65,67,66,71,57,74,58,71,80,61,57,25,74,64,71,66,27,33,31
3218,137460,73,40,60,60,69,65,50,72,72,74,81,78,70,77,79,73,82,77,89,74,32,73,34,68,48,14,70,72,68,73,20,27,22
3219,218868,73,20,40,80,75,64,65,72,52,75,66,63,66,74,74,77,78,74,72,71,64,82,57,73,71,71,72,71,61,72,67,67,65
3224,215798,73,20,60,80,66,73,68,69,67,74,63,52,48,75,87,87,80,67,78,77,71,80,70,67,52,36,74,63,64,65,26,33,29
3258,240896,72,20,60,60,67,72,59,76,64,71,57,47,78,75,77,73,71,67,65,70,51,69,67,69,39,24,69,72,73,55,21,31,32
3277,203782,72,20,60,40,59,58,39,73,58,76,58,63,71,74,83,76,84,72,88,64,60,76,60,65,51,56,72,74,69,71,26,48,56
3278,204550,72,40,60,60,65,62,64,65,64,74,67,64,52,73,90,94,79,67,50,80,75,78,81,65,66,35,70,69,66,64,25,41,38
3294,34824,72,40,60,60,66,72,69,68,68,73,74,76,56,75,76,74,73,68,72,68,80,70,62,68,60,26,78,68,74,76,20,30,24
3303,223245,72,20,80,80,62,66,62,68,64,77,71,67,64,76,87,88,89,70,89,75,83,69,59,70,37,19,68,64,52,68,19,24,21
3311,222991,72,20,80,80,66,66,39,65,62,77,70,63,53,74,87,84,91,69,78,68,46,71,56,65,34,19,65,72,60,66,22,21,22
3349,207645,72,20,60,40,64,63,43,66,54,76,53,55,60,73,90,92,84,71,84,70,50,62,42,63,52,50,67,64,58,70,30,36,34
3372,216102,72,20,60,60,66,69,63,65,67,73,70,42,57,75,71,71,68,75,61,72,67,68,67,71,53,24,75,64,73,69,29,27,36
3373,240166,72,20,60,40,69,66,58,67,58,80,68,44,58,77,79,78,75,67,76,77,32,46,50,66,30,20,65,70,62,68,29,32,27
3377,183336,72,20,80,80,72,68,53,67,50,70,73,78,65,74,78,75,83,70,69,86,53,68,64,76,66,48,72,68,64,70,36,39,49
3378,189480,72,20,60,60,69,73,75,69,67,76,68,59,61,75,71,72,66,73,58,68,71,70,72,66,80,39,74,63,57,67,23,28,24
3380,204841,72,20,60,60,56,67,71,66,63,71,61,54,56,70,78,82,79,67,70,78,80,78,77,63,72,17,69,60,61,66,18,41,31
3407,227890,72,20,80,60,73,59,57,67,68,78,77,73,63,74,82,75,77,72,72,79,57,65,63,71,67,41,68,65,71,64,24,22,26
3411,202547,72,20,60,60,74,71,65,74,69,75,73,75,55,72,75,73,76,71,64,76,66,65,64,71,69,34,65,68,65,62,23,21,23
3415,159284,72,40,80,80,60,62,59,70,65,80,77,65,45,80,72,75,78,69,66,59,38,60,58,63,33,19,72,73,72,70,11,15,15
3424,223543,72,20,60,40,61,69,57,72,63,76,59,45,53,76,78,79,78,72,75,64,62,72,35,59,36,13,72,73,63,63,21,17,15
3445,226110,72,20,80,60,66,62,37,59,60,77,76,65,44,78,89,82,90,78,75,72,63,61,54,61,38,25,72,59,58,65,19,20,19
3459,226626,72,20,80,80,68,68,67,66,70,77,42,38,57,74,75,73,76,73,63,75,68,52,71,69,74,16,72,65,60,69,22,16,15
3460,147779,72,40,60,40,69,68,58,67,66,72,64,51,65,71,88,85,77,72,73,70,59,64,63,67,77,33,69,65,64,66,56,61,62
3461,226627,72,20,60,80,67,75,53,68,66,76,67,53,67,77,84,81,80,64,79,73,66,70,55,71,61,47,67,67,59,62,35,37,32
3471,223816,72,20,40,60,62,68,65,60,72,69,58,62,53,68,87,83,75,70,77,77,69,85,74,74,60,35,75,57,74,69,40,40,45
3480,231242,72,20,60,80,65,68,51,71,64,78,68,62,65,74,80,76,81,64,81,68,58,70,58,65,64,47,68,67,60,65,44,54,47
3487,223053,72,20,40,60,67,67,65,71,71,72,62,67,68,73,82,83,87,72,87,70,45,78,41,72,27,43,69,69,69,70,43,46,41
3505,184401,72,20,80,80,58,71,72,60,69,74,62,61,56,74,67,62,71,68,76,75,80,78,78,69,66,24,69,66,64,73,18,28,21
3524,183895,72,40,60,80,74,66,56,76,70,77,76,78,72,77,86,71,85,74,80,69,34,66,34,70,65,45,72,74,74,76,54,57,49
3529,222041,72,20,80,40,57,66,69,74,65,80,65,36,52,81,72,73,72,68,69,71,69,69,79,63,70,30,68,71,66,70,22,36,30
3532,202330,72,20,40,40,67,73,66,69,70,68,53,49,63,63,90,92,87,71,81,73,86,76,58,65,51,33,72,66,63,71,23,34,36
3549,220513,72,20,60,60,70,62,42,68,55,77,53,53,59,76,79,79,78,68,74,63,34,66,39,62,61,47,68,69,67,70,41,50,50
3563,158309,72,20,60,80,68,67,71,70,61,68,58,60,63,66,75,71,70,69,67,83,68,73,72,69,62,58,72,75,76,68,52,52,51
3584,188271,72,20,80,80,71,70,58,71,67,73,69,70,63,75,84,85,81,70,77,78,66,71,67,68,48,22,69,67,60,60,19,26,20
3598,220018,72,20,60,60,74,70,68,68,74,75,65,58,57,75,76,79,67,66,58,80,66,71,76,74,65,29,69,64,63,65,20,40,25
3601,163187,72,20,60,60,61,65,54,65,55,72,83,69,65,70,86,93,90,70,70,66,90,78,72,62,74,48,74,63,53,68,46,48,50
3630,221564,72,20,60,60,70,70,44,72,49,78,71,61,63,74,75,67,76,65,84,58,66,62,45,63,49,32,69,70,59,64,20,20,17
3648,228738,72,20,80,60,52,70,58,60,52,77,69,38,43,76,91,93,92,76,91,70,69,77,31,69,45,20,67,58,66,59,15,18,20
3651,229764,72,20,60,80,70,77,51,72,45,79,63,38,65,78,69,69,70,51,69,70,68,62,65,75,68,21,69,66,71,72,14,58,62
3652,190852,72,20,80,80,64,68,37,67,55,80,51,49,57,76,76,76,80,68,75,64,34,61,59,57,73,29,69,68,64,67,30,17,14
3672,194956,72,20,80,60,66,67,58,64,74,74,68,69,58,72,78,77,79,75,70,72,65,67,72,73,61,43,75,65,72,63,31,36,34
3680,198033,72,20,80,60,71,65,52,72,62,74,76,71,67,73,77,76,88,72,80,72,58,68,46,70,50,23,69,70,68,70,35,28,31
3720,227227,72,20,40,40,75,52,54,70,43,77,65,69,69,72,89,87,80,60,76,70,67,69,65,63,30,31,63,66,61,51,26,25,24
3730,227230,72,20,60,60,67,59,59,71,43,71,68,70,69,73,75,77,82,75,88,72,69,82,63,70,78,68,71,70,67,75,63,71,62
3736,199840,72,20,60,60,66,72,58,66,70,74,59,54,64,74,84,84,78,65,74,77,61,56,60,77,55,37,72,63,67,72,26,29,28
3748,230564,72,20,60,60,68,68,45,74,57,80,60,48,67,78,78,78,86,72,78,60,64,74,54,53,64,55,69,69,62,65,63,64,68
3756,182440,72,20,80,40,71,67,52,68,65,76,69,39,56,73,81,80,75,67,72,66,73,60,54,66,60,39,72,70,65,69,36,39,38
3777,225713,72,20,60,60,65,78,58,66,62,75,50,38,53,72,79,79,76,62,74,65,67,62,63,56,32,16,79,61,68,53,15,16,17
3790,206006,72,20,80,40,67,71,52,67,57,75,61,64,58,72,86,84,78,68,76,75,57,76,65,72,72,51,66,69,70,58,49,55,57
3795,210872,72,20,80,80,68,62,41,68,57,84,68,55,66,76,86,80,84,65,79,67,72,52,46,70,27,24,61,63,54,64,19,20,13
3812,214718,72,20,80,80,66,70,51,67,58,73,37,37,65,71,90,90,86,67,86,68,78,66,63,67,58,50,65,67,40,47,37,51,46
3845,229321,72,20,80,60,67,69,43,59,55,75,65,42,42,70,90,90,74,71,80,80,47,74,58,61,72,41,75,58,62,73,27,27,30
3879,236245,72,20,60,80,62,69,65,68,66,75,60,57,60,74,90,89,76,66,63,69,65,73,70,62,75,33,69,63,65,64,23,21,25
3882,220118,72,20,60,40,72,63,46,73,57,76,72,64,65,76,71,67,78,65,77,70,60,52,60,70,45,42,60,76,58,64,39,34,41
3933,189160,72,20,80,60,67,68,55,64,71,75,68,63,55,72,89,88,75,70,66,78,73,71,72,73,55,38,66,67,67,59,48,52,43
3960,172019,72,20,80,80,74,71,69,71,69,75,71,70,65,72,82,78,75,70,76,75,70,72,70,66,27,33,70,58,47,65,12,12,14
3972,202487,72,20,60,60,68,76,60,66,65,73,68,69,62,72,77,69,82,69,68,67,61,76,70,64,50,63,77,63,65,65,23,35,24
4013,241412,71,20,60,60,70,73,71,67,73,73,64,68,69,72,81,82,76,66,65,69,58,71,70,60,43,37,64,61,71,61,12,19,20
4047,177935,71,40,60,60,75,50,68,77,59,78,76,68,73,76,69,78,70,68,68,75,68,80,80,67,78,64,68,70,56,72,60,72,72
4058,205334,71,20,60,60,63,71,61,59,65,72,60,43,49,71,86,88,83,66,83,72,64,57,61,63,46,14,72,37,54,66,14,16,15
4062,204823,71,20,60,80,69,58,71,67,61,71,71,69,65,66,84,86,77,76,73,75,68,93,37,71,65,63,75,65,57,73,51,49,50
4067,200473,71,20,60,60,64,69,55,67,65,74,69,58,48,69,85,85,84,66,83,72,80,78,48,68,56,30,68,63,67,63,19,28,21
4072,224538,71,20,60,60,66,64,40,70,64,73,74,72,66,75,73,68,75,73,69,79,67,68,48,68,66,52,65,70,68,65,29,33,28
4086,202271,71,20,60,80,66,68,41,67,67,73,76,65,56,75,79,72,88,65,86,70,69,74,58,73,45,28,67,63,60,66,31,22,23
4115,220198,71,20,60,60,66,70,50,69,55,77,69,75,62,77,76,75,77,65,81,71,47,51,62,66,50,16,60,68,69,67,12,19,15
4142,197166,71,20,80,60,45,69,69,64,65,73,63,51,40,70,78,78,79,66,50,73,79,69,73,60,79,32,71,60,64,71,29,23,26
4153,186161,71,20,60,60,72,72,62,70,62,74,62,53,64,73,67,74,76,65,69,77,53,64,73,68,60,36,71,68,74,64,29,27,22
4176,237369,71,20,60,40,57,68,38,72,52,73,61,46,69,74,69,70,67,59,73,64,58,56,48,72,44,28,64,70,56,60,42,32,38
4179,227642,71,20,80,80,63,67,63,60,59,75,61,63,51,71,88,86,86,67,87,67,68,75,71,66,64,26,70,66,59,71,34,44,23
4190,210237,71,20,60,80,64,64,50,71,50,73,71,73,67,74,78,77,90,62,84,66,62,72,51,40,59,53,62,66,60,55,45,51,52
4193,225085,71,20,60,60,64,70,55,65,68,75,65,52,61,72,85,83,80,63,79,73,66,69,51,68,62,32,68,63,66,64,40,37,38
4199,209729,71,20,60,80,61,58,37,70,47,73,63,65,66,70,89,88,91,68,87,60,58,75,53,69,38,49,65,71,50,55,40,36,39
4206,156227,71,20,80,80,75,66,57,75,73,73,74,70,68,76,72,71,72,63,72,73,70,62,60,74,54,55,65,72,64,70,28,34,38
4216,199750,71,20,60,80,66,61,61,66,58,75,58,40,60,71,82,85,84,66,81,73,81,76,52,67,80,55,69,66,46,66,43,51,36
4314,235623,71,20,60,60,74,60,48,61,69,77,74,49,50,72,80,79,68,59,73,75,57,78,59,66,57,48,69,67,49,62,50,39,32
4330,222060,71,20,80,60,56,67,33,71,64,84,71,66,69,78,81,76,79,62,78,70,61,55,62,73,32,18,57,64,58,71,24,21,23
4335,217710,71,20,40,80,58,71,80,65,65,68,66,54,55,70,76,75,76,62,67,70,86,69,71,62,65,31,69,66,67,53,31,36,31
4336,192110,71,20,60,80,67,70,72,65,45,73,63,52,60,72,88,91,89,64,72,67,79,78,63,55,35,35,67,50,64,66,28,27,24
4348,217714,71,20,40,60,65,63,46,67,57,74,70,47,60,70,87,86,83,63,87,68,67,79,43,65,59,39,70,63,66,64,45,44,41
4352,205427,71,20,60,60,60,69,66,67,61,76,61,53,60,74,76,85,69,71,60,70,71,70,80,63,58,47,69,64,67,77,23,25,21
4356,214388,71,20,60,80,68,68,57,64,51,76,65,68,68,74,78,76,65,65,63,73,58,66,73,70,68,29,66,62,55,58,31,33,25
4357,234612,71,20,60,80,64,62,39,61,54,75,59,53,44,72,88,87,90,76,78,74,34,62,55,62,65,25,71,63,65,63,21,36,36
4392,221820,71,20,60,80,72,67,41,70,56,74,76,75,68,70,71,68,75,71,77,63,44,62,49,59,49,51,70,72,73,65,48,45,47
4425,202374,71,20,40,80,66,66,52,66,60,68,47,29,54,70,94,95,93,64,79,67,85,78,46,55,50,47,68,65,36,68,41,50,49
4444,210321,71,20,60,60,60,67,70,67,49,72,72,69,49,68,84,84,85,66,70,68,80,69,64,70,78,31,75,65,63,73,13,17,12
4447,231826,71,20,60,80,65,70,65,67,66,75,64,44,63,73,84,80,68,65,65,66,68,75,61,67,50,20,63,65,65,65,24,25,26
4455,227732,71,20,60,80,45,74,60,68,63,76,47,41,50,74,79,77,78,69,77,69,69,75,61,66,61,20,68,50,69,61,23,18,24
4456,230292,71,20,80,60,40,71,61,61,75,73,76,64,43,75,86,85,93,78,88,62,64,70,32,63,42,26,77,65,59,79,28,25,29
4459,222358,71,20,80,60,67,65,55,68,34,74,45,28,62,72,72,80,85,69,86,71,84,66,44,70,31,18,70,68,59,68,14,11,20
4468,203672,71,20,60,40,65,61,43,68,64,69,72,72,59,72,91,92,95,68,91,66,80,92,71,70,54,16,66,67,56,65,11,14,14
4497,225951,71,20,60,40,71,75,52,69,69,76,71,68,63,72,77,77,73,62,60,75,64,59,68,66,55,11,70,56,48,65,21,23,18
4505,232097,71,20,80,60,64,53,46,75,63,86,70,54,74,75,83,69,82,55,81,66,57,49,31,51,42,29,63,68,52,69,29,36,29
4508,193953,71,20,60,60,68,64,64,66,63,75,69,49,63,70,90,92,76,62,74,76,71,69,70,68,64,26,66,67,52,69,20,29,27
4525,201895,71,20,80,40,58,66,48,68,61,78,70,65,57,68,83,77,87,69,83,78,57,74,48,67,63,30,68,65,52,70,36,51,43
4533,202154,71,20,60,60,65,75,59,63,58,72,61,75,62,77,71,75,63,63,68,68,67,70,71,77,43,40,75,61,72,65,26,39,29
4553,200113,71,20,60,80,69,62,35,63,59,76,65,42,61,70,90,91,84,69,81,63,79,67,64,52,41,61,67,60,64,44,22,28,23
4577,204215,71,20,60,60,70,63,55,67,40,73,66,42,56,72,78,78,77,62,72,68,77,82,77,63,40,40,64,66,55,68,53,50,55
4645,211147,71,20,80,60,69,67,48,67,66,77,75,64,64,75,88,90,81,57,74,72,56,62,71,73,70,56,55,66,67,72,55,57,50
4651,214733,71,20,80,60,65,62,53,67,52,73,54,62,46,71,91,91,90,54,75,60,53,78,48,56,51,27,73,64,60,57,15,17,20
4693,202968,71,20,40,80,68,64,54,69,63,71,64,56,64,71,81,80,88,66,74,67,65,81,72,66,58,60,74,59,51,55,35,44,23
4702,192728,71,40,40,80,68,73,69,69,70,71,58,47,49,71,73,74,72,72,66,75,81,80,73,68,75,27,73,60,84,67,18,22,21
4707,199386,71,20,60,60,59,74,64,62,69,74,73,70,55,72,81,80,75,70,85,78,84,78,60,74,75,37,66,68,55,69,31,34,32
4708,202458,71,20,60,80,67,70,40,70,64,72,75,57,60,71,83,76,91,63,80,72,70,78,34,72,57,49,64,68,52,68,39,51,43
4715,232411,71,20,60,60,60,56,47,74,49,74,72,65,69,74,75,75,73,67,79,65,59,68,53,64,57,64,68,70,54,61,58,69,66
4767,201451,71,20,60,60,65,66,59,63,68,75,66,55,50,74,88,91,73,68,62,79,75,79,75,69,66,40,68,58,53,65,21,23,20
4768,212715,71,20,80,80,62,66,53,65,62,74,62,45,60,68,90,90,91,68,89,73,73,70,59,65,65,47,70,62,53,70,25,32,34
4774,201967,71,20,80,80,66,65,49,63,61,77,64,33,54,72,91,91,92,66,69,63,45,69,51,53,54,42,58,61,31,60,45,46,42
4788,224243,71,20,80,60,66,55,47,68,55,76,73,53,64,74,91,87,92,66,75,65,62,76,39,52,41,55,62,70,59,69,40,44,40
4806,169978,71,20,80,100,71,67,35,69,72,73,71,62,59,73,80,73,80,68,84,58,63,68,48,63,47,21,67,71,71,70,40,24,23
4810,49659,71,40,80,60,67,60,54,72,67,69,76,79,70,71,75,70,87,61,89,70,76,70,41,66,68,27,67,72,68,70,20,32,29
4823,159999,71,20,80,60,40,71,61,61,75,73,76,64,43,75,86,85,93,78,88,62,64,70,32,63,42,26,77,65,59,79,28,25,29
4824,107263,71,40,60,60,69,66,58,71,56,79,69,68,70,76,75,67,74,63,76,64,38,65,56,73,71,43,65,70,69,73,36,33,30
4841,240131,70,20,80,80,61,64,69,63,52,72,48,44,43,75,87,88,90,70,89,67,64,68,34,48,34,21,72,56,60,73,20,32,26
4859,199689,70,20,40,60,62,65,67,68,65,67,66,59,63,68,79,79,67,69,59,71,72,73,77,65,51,48,69,66,66,64,21,41,38
