,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
2949,215177,73,20,40,60,66,46,59,77,56,68,59,57,74,72,72,74,65,73,63,73,73,88,78,61,78,73,62,66,53,66,72,73,72
2952,146058,73,20,60,60,78,68,58,79,58,75,82,74,73,76,64,59,69,69,56,68,54,58,67,65,59,55,67,76,79,77,41,48,44
2956,213132,73,20,60,60,78,65,62,67,72,74,66,35,62,72,77,75,79,73,66,76,44,72,71,66,33,33,71,66,48,68,33,22,25
2957,232076,73,20,60,60,70,62,62,65,46,69,55,65,63,72,89,89,78,67,78,81,59,80,77,67,65,63,76,66,67,70,65,60,59
2958,188556,73,40,60,60,63,64,74,75,69,80,69,29,72,80,71,75,73,65,69,85,73,72,79,73,77,72,68,64,63,67,69,77,77
2960,219789,73,20,40,60,76,48,69,71,32,71,71,34,70,69,81,80,72,74,82,68,86,76,62,58,73,72,69,63,47,62,61,72,71
2961,157581,73,20,40,60,75,40,69,71,65,67,72,70,69,74,78,77,78,65,73,72,56,78,64,74,70,69,69,44,60,71,63,72,71
2964,187533,73,20,60,80,73,66,52,75,61,71,57,54,66,74,80,79,81,63,71,68,67,75,51,64,66,35,71,73,66,66,22,20,24
2965,189581,73,20,40,80,61,51,71,70,51,61,72,61,75,63,67,66,70,69,68,76,78,66,75,74,70,72,47,65,65,72,71,74,74
2966,230286,73,20,40,60,69,53,65,74,53,62,66,71,69,71,58,61,59,66,46,81,52,86,78,75,74,74,56,56,74,73,70,72,65
2967,182670,73,20,40,40,57,53,70,73,48,67,50,53,68,73,66,60,68,73,75,76,81,75,70,66,78,75,53,59,56,68,67,77,73
2968,190094,73,20,40,60,49,34,66,77,33,46,43,40,72,67,60,53,62,59,53,52,54,70,73,44,77,76,39,65,44,62,71,75,69
2970,190607,73,20,80,60,64,68,55,72,72,77,72,56,71,72,88,86,90,71,81,73,65,70,69,59,77,24,78,75,59,68,21,23,21
2971,160144,73,20,60,60,53,75,64,56,77,76,83,71,56,76,66,85,76,67,66,86,73,74,69,69,55,25,67,56,76,71,22,25,22
2972,234128,73,20,60,40,64,62,54,76,56,77,68,56,66,75,83,85,80,77,78,68,56,58,43,58,55,31,66,70,60,68,39,44,48
2973,197777,73,20,40,80,74,51,64,72,70,73,71,69,70,73,74,77,71,73,73,74,69,79,73,73,77,71,71,71,65,70,68,72,70
2974,199057,73,20,40,40,64,50,53,73,53,74,44,46,69,66,82,81,73,67,71,51,70,90,65,42,73,70,55,62,41,63,68,73,75
2976,193169,73,20,40,60,68,77,70,69,81,67,79,71,67,72,60,64,70,71,59,69,76,71,67,75,58,22,78,65,80,75,37,37,33
2977,193425,73,20,40,40,51,65,71,69,59,65,48,36,65,68,68,69,62,71,59,76,75,91,79,71,74,78,67,63,56,70,68,74,71
2979,208787,73,20,60,60,64,67,59,75,50,73,67,54,72,75,75,73,76,72,77,75,70,70,61,71,69,68,68,76,57,71,52,65,55
2980,221331,73,20,40,80,68,40,60,78,65,71,66,45,76,77,66,65,61,71,68,73,61,69,64,72,71,70,65,75,44,67,64,70,68
2982,211093,73,20,60,80,63,67,42,75,48,73,69,45,66,74,75,75,79,65,74,64,42,85,56,65,60,41,69,72,58,74,42,46,42
2983,214421,73,20,60,60,70,52,71,66,58,73,45,66,67,75,87,90,86,71,78,80,80,70,61,69,58,56,75,64,47,50,30,29,53
2985,227222,73,20,40,40,72,40,72,70,32,65,54,42,61,68,68,69,61,66,73,63,73,77,74,45,59,73,59,56,44,68,74,77,73
2986,176790,73,40,60,80,73,68,74,73,67,73,59,63,65,72,74,79,75,74,72,71,76,66,67,62,62,54,73,71,61,69,30,37,36
2987,193942,73,20,40,40,61,54,56,77,47,66,60,59,70,73,65,61,74,70,73,71,79,81,59,64,82,70,53,61,59,65,68,73,74
2991,184471,73,20,60,60,69,70,40,73,63,74,69,67,63,71,75,75,90,66,86,72,87,77,61,69,55,41,66,73,58,68,30,31,28
2992,160152,73,20,80,60,62,74,67,73,73,70,71,60,62,74,76,73,81,73,83,75,67,67,64,69,50,23,68,73,56,71,23,25,20
2993,200857,73,40,60,80,70,59,38,76,71,79,77,69,73,77,75,72,84,71,79,70,63,71,49,75,61,66,68,72,44,67,41,54,50
2994,210329,73,20,60,60,59,60,49,75,65,76,75,60,69,78,83,79,91,64,85,65,58,69,55,75,51,31,63,67,57,67,15,22,23
2997,193945,73,20,40,60,68,55,76,73,33,69,45,30,74,74,69,72,66,67,68,73,79,79,76,66,86,68,42,62,60,62,66,74,72
3005,202399,73,20,40,80,57,53,59,73,70,67,58,58,70,71,69,67,77,77,76,72,80,80,64,64,78,68,54,65,60,67,72,73,70
3006,160159,73,20,80,40,76,64,49,72,65,73,74,75,62,75,86,81,74,65,88,49,46,58,34,43,39,42,64,72,74,66,41,44,37
3007,223136,73,20,80,80,67,65,54,63,71,79,82,72,56,75,91,88,87,69,89,78,71,81,56,71,66,60,68,65,50,67,58,62,59
3010,198817,73,20,60,80,63,65,23,75,49,72,61,63,71,73,67,63,68,74,72,56,53,74,46,50,72,71,70,74,62,72,74,72,68
3011,139169,73,20,80,60,77,68,44,75,68,66,75,66,75,75,56,50,82,71,68,71,58,63,42,67,62,65,67,82,56,72,60,55,33
3012,189857,73,20,60,60,69,71,71,69,71,70,70,59,61,66,75,74,77,75,77,72,74,65,71,73,49,44,80,62,71,62,41,37,32
3013,215202,73,20,80,60,57,77,58,69,61,78,52,48,58,77,73,74,83,71,82,60,80,69,43,69,63,27,79,74,54,67,27,24,26
3014,176546,73,40,80,40,76,56,54,74,66,80,74,59,70,78,88,84,88,68,86,76,67,67,68,72,71,68,70,64,67,74,66,70,74
3015,186274,73,40,60,80,75,62,57,74,61,72,75,76,72,72,79,79,75,74,70,74,74,77,72,71,74,73,67,69,66,71,67,70,65
3016,222883,73,20,80,60,69,67,67,75,70,74,76,68,63,73,78,80,80,69,73,69,70,69,67,71,69,46,73,74,66,69,41,42,35
3019,227236,73,20,40,40,64,46,73,70,50,72,56,42,69,68,73,70,59,72,70,76,66,84,91,59,73,72,63,68,59,72,62,74,69
3020,220837,73,20,40,60,72,55,63,70,41,71,38,32,59,69,84,86,74,68,81,55,91,84,60,54,65,65,68,64,57,67,64,71,70
3022,240037,73,20,60,80,69,60,43,67,46,72,67,31,35,78,93,84,85,73,89,81,69,83,45,69,27,23,69,61,54,43,17,23,22
3023,190629,73,20,80,80,62,68,63,70,73,78,71,63,55,75,91,87,92,68,91,72,86,68,31,72,43,49,69,69,63,77,19,23,22
3027,211879,73,20,60,60,63,68,59,76,66,75,63,52,59,79,68,67,77,71,66,72,59,82,64,65,54,48,74,72,59,62,31,45,42
3030,178087,73,20,60,60,67,73,66,69,75,74,80,66,57,78,63,61,75,74,74,80,56,40,57,79,36,45,72,70,68,70,42,31,34
3033,102056,73,40,60,80,76,51,68,75,63,74,73,68,75,75,69,69,69,70,79,74,69,69,65,73,68,72,72,72,70,76,70,74,74
3034,183465,73,40,60,80,68,63,78,75,66,70,66,47,72,75,64,62,73,72,62,77,78,72,75,72,73,74,67,71,57,71,72,73,66
3035,200106,73,40,80,60,76,72,41,74,70,76,77,80,70,76,79,77,82,62,79,83,65,61,57,83,35,43,65,67,74,62,22,28,23
3036,203434,73,20,40,60,65,39,67,74,49,66,64,49,78,72,67,69,70,73,70,58,82,52,69,52,80,73,56,64,50,65,73,76,70
3037,221354,73,20,40,60,39,23,68,69,30,52,31,24,64,64,54,55,49,72,61,42,73,67,75,22,62,75,37,47,37,70,74,76,70
3038,222634,73,20,60,60,73,69,64,68,55,77,56,54,55,79,80,88,73,68,57,80,82,65,84,58,45,20,72,61,68,63,22,33,24
3039,203435,73,20,40,60,59,47,69,75,43,69,56,40,67,70,63,70,66,70,74,75,68,74,75,68,77,73,32,58,42,69,72,74,70
3041,172716,73,20,40,60,59,65,45,75,49,66,80,71,76,69,63,57,69,75,83,81,56,75,59,77,77,62,69,80,68,68,48,59,54
3042,185260,73,20,40,80,66,74,78,70,65,70,69,60,66,74,63,69,67,75,65,79,78,74,79,74,72,25,74,76,72,74,11,26,24
3044,175789,73,40,60,80,70,71,76,71,63,67,55,34,70,76,72,74,72,70,77,69,81,87,76,70,71,65,77,69,39,75,38,64,48
3045,184749,73,20,60,60,68,65,61,73,64,66,57,57,71,71,64,60,65,69,71,71,67,76,66,73,76,71,77,73,61,77,66,68,68
3050,191151,73,20,60,60,54,37,67,81,31,72,48,25,68,67,64,65,64,69,71,64,79,89,77,55,74,72,53,62,50,63,63,73,66
3054,138673,73,20,40,60,59,47,76,74,56,67,48,59,70,69,34,34,46,73,54,83,49,65,79,68,88,74,60,65,74,69,61,74,69
3056,225201,73,20,60,40,71,61,49,68,54,76,52,44,58,73,86,84,80,73,80,71,64,81,63,53,70,65,71,66,66,68,64,67,69
3059,233138,73,20,80,80,66,75,63,66,66,77,57,56,57,75,82,81,86,73,67,73,57,82,62,66,42,31,74,56,72,65,21,24,26
3061,51123,73,40,40,80,63,50,74,78,62,75,75,60,76,78,33,34,51,70,38,69,63,58,80,68,68,68,69,80,69,76,68,72,68
3063,206517,73,20,80,60,68,59,36,75,60,78,71,62,66,76,76,74,79,59,80,60,34,68,50,63,43,37,69,72,58,75,27,30,30
3064,208053,73,20,80,60,70,63,37,77,67,76,69,73,73,74,80,79,79,60,82,67,48,68,44,68,39,31,70,71,67,72,21,24,26
3065,180405,73,20,80,60,70,70,42,75,71,73,63,64,74,75,84,82,79,70,74,72,83,59,63,74,49,38,75,53,66,71,50,52,51
3067,166838,73,20,80,80,71,68,66,69,49,77,60,69,59,75,74,69,82,69,66,67,63,78,66,66,60,37,72,69,64,71,30,44,31
3075,186296,73,40,40,80,56,39,76,73,47,62,53,50,72,73,47,42,54,72,46,70,65,77,74,63,62,72,53,69,58,63,73,75,70
3076,199353,73,20,60,60,69,59,39,73,62,75,74,71,70,73,77,75,81,72,87,68,62,90,43,67,63,72,68,70,49,58,51,57,52
3079,213689,73,20,40,40,47,47,50,70,40,69,45,36,68,71,68,66,70,64,75,63,74,90,78,40,94,70,57,62,42,65,69,74,72
3083,168379,73,20,80,60,81,59,58,80,56,70,78,77,74,73,67,65,62,72,72,70,60,71,62,69,59,55,69,67,80,65,37,44,37
3084,181436,73,20,40,60,52,49,73,69,46,57,59,30,71,67,52,54,62,71,65,57,78,80,73,43,77,79,39,62,33,71,67,73,70
3086,214973,73,20,60,60,75,67,49,73,66,74,73,70,72,74,79,77,80,69,84,70,59,66,43,62,44,38,68,70,65,66,35,31,29
3089,236221,73,20,60,60,58,61,64,74,52,63,57,59,75,71,64,60,59,79,68,79,67,71,71,62,81,64,76,72,70,77,48,71,68
3090,231102,73,20,40,60,75,62,58,75,67,79,68,50,69,78,86,66,79,59,74,69,58,58,55,69,64,56,65,65,58,65,59,61,59
3091,198079,73,20,60,60,62,48,48,76,58,74,64,58,72,76,79,73,79,68,83,67,69,79,67,65,72,70,66,72,56,65,52,62,62
3092,207807,73,20,60,80,72,67,25,69,43,76,70,67,54,71,89,88,92,64,93,60,61,72,41,69,65,35,69,70,56,68,53,43,37
3093,202944,73,20,40,60,50,48,59,74,50,70,64,69,76,74,70,71,66,70,64,83,72,89,70,67,69,70,63,68,64,73,58,70,58
3095,194753,73,20,40,60,67,40,72,74,64,68,72,72,74,72,50,62,59,69,61,80,68,70,73,75,66,74,56,69,73,68,71,72,72
3096,207554,73,20,40,60,65,69,40,74,64,70,69,64,69,73,70,68,76,71,63,74,48,88,64,74,68,38,72,73,63,77,37,43,46
3099,225475,73,20,40,40,53,63,66,71,57,69,58,75,73,73,68,69,67,71,53,75,62,69,69,75,76,73,69,67,72,69,72,74,69
3101,213956,73,20,80,60,70,61,40,67,47,85,54,42,52,78,92,95,80,61,81,71,75,66,80,49,48,29,64,46,47,71,20,23,16
3102,222148,73,20,80,80,61,65,49,76,59,79,65,61,69,80,69,69,69,69,74,59,70,55,52,53,63,26,61,75,56,77,36,31,31
3104,178628,73,20,80,60,62,73,59,71,67,78,70,63,60,78,83,78,93,72,85,72,84,78,61,74,70,30,69,70,73,71,36,43,31
3105,17605,73,40,40,60,53,54,75,73,27,57,46,64,66,68,32,34,31,64,59,71,60,76,76,61,72,83,55,67,90,75,69,74,70
3109,159942,73,20,40,60,39,33,72,69,46,46,33,49,65,50,47,54,69,73,71,54,62,56,85,43,78,77,37,51,44,75,71,73,65
3111,189894,73,20,60,60,63,69,56,67,74,76,74,79,50,76,87,86,91,68,88,80,58,75,51,73,49,15,65,66,77,68,22,30,30
3113,207559,73,20,60,60,65,47,58,80,44,77,65,41,71,77,75,69,80,72,81,59,40,79,68,55,56,70,59,73,52,77,55,63,54
3116,189383,73,20,40,40,73,64,45,74,67,65,72,64,78,73,53,54,72,72,65,73,56,76,74,73,79,69,63,73,57,71,54,65,57
3119,232905,73,20,60,60,73,68,54,68,46,76,51,38,52,67,84,91,70,64,70,63,53,84,67,57,63,67,71,71,57,59,58,60,56
3122,217802,73,20,80,80,70,66,67,68,67,78,75,43,58,76,74,79,73,71,66,73,67,76,69,64,65,37,72,72,52,71,32,39,31
3123,159946,73,20,40,60,47,42,72,73,50,60,60,48,67,66,71,62,67,64,62,79,76,75,79,76,80,65,55,50,50,72,69,75,77
3124,163530,73,40,40,60,62,56,69,72,52,61,51,54,71,70,48,43,65,71,67,67,68,76,69,60,68,77,49,67,63,72,72,75,70
3125,203979,73,20,40,80,44,56,65,71,60,65,42,52,68,67,66,65,69,71,73,85,81,84,75,75,86,71,61,65,64,68,68,74,73
3127,204493,73,20,40,60,74,68,65,76,63,72,74,69,75,77,49,41,57,66,43,82,33,70,85,74,74,68,68,72,68,63,65,68,67
3128,225997,73,20,60,80,63,70,60,68,68,76,62,65,65,75,85,81,78,56,81,70,72,77,72,71,74,32,74,73,63,68,32,34,33
3130,112847,73,40,40,80,66,62,73,71,65,68,65,60,75,72,61,68,67,74,66,84,78,84,83,69,92,69,68,71,68,72,69,71,72
3131,190671,73,40,40,80,74,59,51,75,58,71,69,62,70,69,65,67,66,76,75,73,62,84,76,66,81,72,66,70,57,72,59,69,68
3135,230353,73,20,60,60,75,68,52,68,60,76,59,46,70,73,84,92,89,77,87,69,70,78,44,70,60,67,67,66,59,65,62,70,68
3136,201938,73,20,80,100,79,63,36,66,70,78,77,66,59,76,89,87,91,68,83,77,85,75,56,74,40,38,63,52,46,64,25,39,35
3138,153298,73,40,40,60,68,58,67,81,62,67,75,72,72,75,69,72,73,74,74,74,70,78,67,66,71,67,61,70,63,66,67,66,61
3139,175314,73,20,40,80,69,54,56,76,50,68,63,56,74,75,62,63,58,74,61,71,74,74,78,67,76,73,60,71,48,78,62,71,63
3140,212947,73,20,60,60,65,73,38,68,54,81,57,50,54,76,91,91,80,65,92,65,65,61,52,66,32,38,69,54,55,63,27,23,29
3141,216019,73,20,40,60,54,34,68,76,32,64,35,55,78,64,52,54,56,73,51,70,65,80,77,69,78,69,59,59,36,39,68,75,68
3142,236499,73,20,60,40,67,57,59,73,62,68,66,63,74,73,72,75,79,80,76,76,66,78,67,75,74,69,52,74,44,70,74,76,68
3145,159956,73,20,40,60,65,54,53,74,45,61,79,76,68,66,66,62,61,68,64,82,66,83,75,42,78,74,71,77,73,66,66,76,71
3146,228821,73,20,40,60,72,65,61,75,62,78,64,58,70,77,76,74,68,65,68,66,64,72,69,63,74,53,67,72,57,72,54,60,62
3147,213974,73,20,40,60,64,41,65,63,41,55,65,47,75,73,71,55,72,72,75,77,79,77,63,77,75,75,47,48,56,66,75,75,77
3150,204247,73,20,80,80,67,65,49,66,71,79,74,72,62,78,91,89,93,66,92,73,72,64,44,73,59,40,67,66,64,72,29,33,27
3152,208088,73,20,40,60,55,38,48,80,48,63,65,46,76,76,60,35,58,68,70,55,58,66,66,52,59,73,53,81,52,75,65,71,62
3154,228312,73,20,40,80,67,72,56,75,65,72,65,59,68,75,71,73,72,67,64,76,55,67,67,74,56,49,68,68,61,67,41,44,42
3155,169432,73,40,40,60,59,49,59,80,58,70,80,70,76,72,56,56,75,69,79,70,76,72,69,64,80,67,59,68,59,68,70,69,59
3156,220633,73,20,60,60,69,64,31,66,50,82,70,45,59,77,90,90,90,64,82,74,55,72,56,71,33,23,65,60,58,64,21,23,20
3158,234457,73,20,80,80,64,66,67,70,68,77,64,66,52,76,85,84,85,76,78,81,80,68,61,62,47,16,73,65,65,67,19,17,19
3159,195033,73,40,60,80,69,63,56,67,65,74,72,36,53,71,91,94,77,69,78,74,78,77,65,65,73,30,68,63,69,65,15,30,12
3160,199387,73,20,60,60,68,73,68,74,61,72,57,58,62,73,74,76,76,72,71,72,80,78,73,65,68,28,73,70,63,64,23,37,48
3162,192732,73,40,40,60,73,61,55,72,63,73,71,68,67,73,77,77,72,72,76,74,72,78,68,76,63,66,69,70,57,68,58,66,66
3163,223198,73,20,40,60,74,54,62,70,56,76,66,74,68,73,73,78,73,72,60,86,66,86,77,78,74,68,66,60,66,70,68,67,69
3164,231390,73,20,80,60,59,66,60,65,67,79,78,59,50,76,79,84,78,77,76,75,70,72,65,68,58,31,72,71,67,78,16,33,28
3167,183519,73,20,80,60,69,68,60,73,65,79,71,67,65,76,68,67,74,75,58,71,64,67,66,62,44,36,69,72,72,65,22,24,20
3169,198368,73,20,60,60,52,52,68,76,59,71,64,60,74,76,62,60,64,75,60,73,68,65,73,64,73,74,67,66,59,63,61,74,67
3170,183520,73,20,60,40,71,66,43,73,57,72,82,80,70,73,66,63,59,69,70,81,66,72,72,75,84,71,67,75,79,64,65,71,70
3173,208609,73,20,40,80,68,65,53,73,55,73,64,47,72,73,72,76,69,68,55,79,78,89,87,72,77,70,68,69,50,72,59,72,66
3185,142822,73,40,60,60,73,63,63,75,58,75,67,68,71,77,61,63,58,71,52,77,63,68,75,71,55,65,67,71,71,84,71,71,59
3186,187878,73,20,40,60,68,48,54,77,54,68,69,71,71,73,71,72,71,67,72,67,72,82,65,63,68,73,56,69,55,69,70,73,67
3189,137960,73,40,60,80,75,60,62,78,60,75,78,77,76,78,62,59,69,69,74,72,50,61,47,70,59,41,72,74,77,68,36,43,37
3190,224232,73,20,40,60,70,47,40,78,51,78,71,62,76,76,79,79,76,69,82,62,59,79,53,56,67,71,59,70,56,68,58,72,65
3191,159976,73,20,80,60,76,58,50,68,68,75,73,74,64,71,83,80,78,65,81,46,69,67,52,41,46,58,74,76,71,72,52,58,49
3194,215018,73,20,80,60,69,62,58,71,64,75,76,78,69,73,81,83,76,69,65,76,69,69,72,78,66,69,71,70,61,69,47,65,62
3198,208364,73,20,40,60,67,53,43,66,46,71,72,71,62,66,86,89,85,67,73,66,85,80,63,59,71,70,62,56,49,67,70,72,76
3199,169708,73,20,40,60,68,51,66,73,40,62,49,56,71,67,64,67,61,70,63,57,75,68,74,53,92,76,48,56,55,70,69,71,75
3202,169710,73,20,60,60,64,45,61,71,49,68,36,66,70,72,68,69,72,72,81,62,90,84,74,36,70,72,46,60,34,74,70,74,74
3206,203505,73,20,60,80,67,61,68,66,45,68,65,57,62,67,84,85,82,69,85,60,90,81,75,61,61,68,63,65,61,65,67,74,69
3207,164849,73,40,60,80,73,65,49,74,64,75,81,75,75,76,74,75,75,73,76,80,47,67,58,77,59,63,69,74,76,68,56,53,52
3208,167665,73,20,40,60,55,50,55,73,57,66,58,46,75,71,60,67,78,72,72,62,68,76,62,68,66,78,55,65,65,65,66,71,67
3215,214771,73,20,40,60,73,56,65,73,53,71,77,79,75,72,71,73,77,73,72,88,80,81,69,90,78,65,68,69,58,66,61,68,63
3218,137460,73,40,60,60,69,65,50,72,72,74,81,78,70,77,79,73,82,77,89,74,32,73,34,68,48,14,70,72,68,73,20,27,22
3219,218868,73,20,40,80,75,64,65,72,52,75,66,63,66,74,74,77,78,74,72,71,64,82,57,73,71,71,72,71,61,72,67,67,65
3220,212469,73,20,40,60,44,25,73,69,31,63,48,30,66,68,54,56,70,75,53,50,49,76,85,39,83,75,47,60,39,71,72,76,71
3222,200438,73,20,80,60,64,58,52,70,64,77,59,59,60,74,90,93,84,70,86,70,80,74,55,67,67,61,66,68,57,75,55,54,55
3225,216054,73,20,40,60,58,61,68,77,43,66,44,56,72,75,53,62,58,66,55,77,69,76,76,69,66,71,56,75,55,63,67,73,67
3227,209911,73,20,80,80,68,65,55,69,47,76,61,60,60,73,82,88,82,60,87,63,81,83,61,58,61,39,69,69,59,67,42,53,46
3228,226807,73,20,60,60,66,62,63,73,49,70,69,40,70,70,73,70,78,70,85,70,81,89,64,61,78,70,67,68,61,71,69,71,69
3231,235512,73,20,80,80,50,74,65,54,71,79,66,55,38,75,87,85,87,76,87,77,71,76,63,68,46,21,76,57,70,64,20,19,21
3233,220921,73,20,40,60,37,33,70,68,41,64,41,34,61,66,46,48,63,64,41,71,77,86,94,57,88,75,56,56,55,72,66,78,71
3237,178425,73,40,40,80,64,46,49,78,64,70,57,64,78,77,55,59,62,68,77,72,56,53,60,69,83,77,58,75,55,77,65,70,69
3238,198394,73,20,60,80,65,65,61,74,63,76,68,65,68,76,77,72,77,69,72,66,43,62,61,59,43,36,72,72,59,72,35,38,32
3240,159994,73,20,40,60,69,53,65,74,53,62,66,71,69,71,58,61,59,66,46,81,52,86,78,75,74,74,56,56,74,73,70,72,65
3242,202491,73,20,60,40,60,57,46,83,58,65,66,65,76,75,67,65,78,69,74,59,45,72,42,58,47,55,67,75,56,68,53,54,47
3244,215292,73,20,60,60,55,73,71,67,71,71,69,69,60,72,70,70,74,71,66,74,76,69,73,71,61,42,75,60,71,74,37,39,39
3245,176636,73,20,60,100,65,56,61,75,67,73,54,67,71,75,73,68,74,69,75,69,63,78,65,74,71,68,66,74,66,66,67,72,68
3246,178684,73,20,40,60,51,34,71,71,33,50,66,73,70,66,33,32,48,72,32,77,55,68,80,68,81,75,32,52,42,71,71,74,68
3247,187644,73,20,60,60,72,60,48,76,55,73,76,75,75,74,67,68,77,74,60,70,50,69,70,65,72,29,71,71,65,68,27,33,30
3250,167933,73,20,40,60,52,43,66,73,37,56,56,45,67,66,52,51,65,69,71,54,69,84,70,44,90,73,56,69,47,69,73,74,62
3251,54013,73,40,60,60,75,66,62,72,70,74,80,72,73,75,69,69,72,70,73,73,42,73,62,72,36,44,70,72,68,68,41,26,36
3252,188157,73,20,40,40,67,68,80,74,73,65,42,45,68,72,43,40,57,73,52,80,82,86,83,72,83,59,74,73,71,77,53,66,60
3253,188413,73,20,40,60,65,46,55,78,66,67,68,68,74,74,69,69,70,72,82,76,54,86,68,68,82,69,56,65,64,73,64,69,68
3254,190461,73,20,60,80,66,71,68,68,65,73,63,48,44,72,78,79,83,74,76,68,78,90,85,66,73,42,73,64,67,76,42,39,24
3255,218623,73,20,40,60,50,62,71,72,70,69,54,46,67,71,68,64,56,71,64,84,60,90,85,73,85,69,68,54,69,64,69,73,71
3259,220673,72,20,40,80,60,44,74,72,63,77,65,64,68,77,68,57,70,70,67,69,81,77,77,70,80,68,60,70,61,65,58,70,64
3261,198658,72,20,60,60,60,61,55,74,59,72,65,53,68,75,80,79,80,70,86,68,64,81,70,69,74,60,72,69,47,73,62,59,58
3262,206594,72,20,60,40,67,66,40,67,54,79,70,64,62,73,84,83,82,59,79,74,42,74,61,71,49,30,63,64,55,70,35,45,42
3266,146947,72,20,60,60,56,49,55,71,40,64,60,28,73,70,55,58,57,61,48,77,55,77,80,61,64,70,49,72,57,61,69,73,67
3267,222467,72,20,60,60,67,70,59,68,66,74,57,66,62,75,84,83,76,68,82,78,79,71,64,65,49,38,70,62,72,63,25,33,28
3269,201220,72,40,40,80,63,52,44,74,61,72,68,67,70,73,76,68,87,72,88,65,59,76,62,72,67,71,64,71,66,75,54,62,62
3270,219652,72,20,60,80,73,68,52,72,59,76,65,52,67,73,77,75,78,69,90,68,56,55,47,65,52,53,68,72,63,63,41,49,42
3272,176900,72,20,60,80,76,60,50,80,64,68,76,75,77,77,30,35,70,71,73,67,54,27,40,73,52,56,68,82,60,82,37,38,36
3274,223749,72,20,60,60,70,60,42,72,62,78,71,74,70,76,79,79,87,61,73,74,40,68,57,73,62,22,69,62,57,50,20,22,30
3275,193029,72,20,80,40,76,58,60,74,63,73,73,72,78,76,60,65,48,70,44,84,46,64,78,70,60,58,65,75,60,70,41,49,39
3276,200966,72,40,60,60,67,71,71,72,62,69,67,66,69,71,67,66,74,74,69,73,74,71,62,72,52,71,68,75,68,63,39,49,42
3280,222982,72,20,40,60,62,52,58,71,48,64,65,46,64,66,59,55,61,73,67,60,66,79,71,55,72,72,62,68,52,68,74,74,73
3282,201991,72,20,40,60,56,39,56,76,39,66,59,47,72,72,39,43,62,64,59,61,62,71,71,48,75,70,58,68,49,59,61,75,63
3285,210439,72,20,40,60,44,77,73,59,72,65,46,32,56,74,67,53,61,57,57,77,67,62,79,69,62,27,74,57,66,68,32,34,35
3288,233223,72,20,60,60,57,64,52,73,58,70,63,57,65,72,78,69,77,63,55,67,59,70,72,71,66,64,73,74,67,68,56,65,58
3289,176903,72,40,40,60,56,27,50,69,53,63,55,47,69,71,67,56,69,70,71,68,69,73,66,58,81,77,52,65,40,71,65,74,69
3290,190471,72,20,60,80,67,70,70,74,64,75,71,72,61,74,75,77,82,70,82,75,85,74,39,69,60,31,69,67,73,69,23,19,24
3295,146953,72,40,80,80,74,79,59,70,59,72,69,59,67,74,70,74,68,59,54,80,65,34,72,73,28,28,71,66,80,63,35,35,25
3296,177673,72,20,60,60,68,68,73,73,78,68,77,75,71,74,71,75,77,72,67,81,78,70,69,75,80,53,76,70,71,67,53,55,45
3301,50955,72,20,60,80,71,62,50,73,64,69,59,67,69,74,74,75,81,63,85,66,50,76,63,65,81,43,65,75,77,71,52,49,41
3307,199183,72,20,60,80,69,59,58,72,64,68,72,64,68,70,79,75,73,76,77,64,71,80,59,62,62,62,73,76,72,65,59,60,55
3310,213007,72,20,80,80,63,67,51,69,62,78,68,53,62,76,88,87,85,62,91,70,80,70,56,65,53,18,62,63,54,55,15,30,28
3311,222991,72,20,80,80,66,66,39,65,62,77,70,63,53,74,87,84,91,69,78,68,46,71,56,65,34,19,65,72,60,66,22,21,22
3312,36111,72,20,40,60,47,52,59,74,59,63,62,58,68,72,42,44,59,69,68,77,61,76,70,68,73,70,59,65,69,70,70,71,69
3314,212240,72,20,60,60,69,72,68,71,56,73,45,28,53,75,76,71,76,69,67,74,80,71,69,70,64,22,72,63,56,52,15,24,18
3321,225811,72,20,80,60,62,66,34,67,47,78,55,35,57,74,87,89,86,67,83,81,76,58,52,51,38,19,68,69,51,63,19,27,29
3322,215060,72,20,60,80,68,67,62,73,57,74,75,75,68,74,73,69,71,69,63,82,45,77,77,74,77,60,71,69,71,66,58,63,71
3324,230421,72,20,40,80,62,41,67,72,34,52,51,52,71,55,63,66,66,72,63,61,71,90,67,45,56,74,55,73,61,81,71,70,77
3326,135190,72,20,60,60,69,68,46,73,69,68,81,74,72,74,66,54,75,69,72,74,71,66,58,76,56,55,64,74,82,74,41,49,53
3327,189462,72,40,60,60,64,66,59,63,67,77,64,65,62,73,92,90,85,67,82,76,70,61,64,71,66,40,68,66,68,66,17,26,25
3330,199960,72,20,60,80,69,67,57,67,57,72,67,67,63,70,85,82,89,66,77,66,72,70,41,67,27,32,65,72,64,67,20,18,27
3333,164633,72,20,40,40,69,56,70,65,59,61,59,53,64,63,53,52,53,69,60,74,80,65,76,66,77,68,63,45,61,75,68,76,72
3334,230425,72,20,40,60,72,56,72,74,53,66,52,51,73,61,62,62,61,62,61,54,77,82,61,55,81,72,56,62,71,65,71,74,77
