,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
4039,184587,71,20,60,60,70,36,58,70,56,75,70,59,60,74,81,90,84,67,67,70,62,75,71,65,55,25,64,65,62,78,36,48,57
4040,213260,71,20,60,60,67,66,46,71,61,75,63,61,67,69,81,83,83,68,78,69,56,58,38,65,56,40,67,65,65,69,38,29,27
4047,177935,71,40,60,60,75,50,68,77,59,78,76,68,73,76,69,78,70,68,68,75,68,80,80,67,78,64,68,70,56,72,60,72,72
4051,213777,71,20,60,80,57,59,58,71,47,72,52,42,65,72,74,68,76,70,75,65,71,90,57,66,54,63,68,70,42,63,48,62,58
4052,229137,71,20,40,60,52,57,61,71,63,73,54,47,68,71,64,68,63,68,66,76,64,84,74,72,80,66,67,70,42,69,58,68,66
4064,211736,71,20,40,80,66,71,56,67,59,72,63,41,53,70,83,81,67,64,66,73,65,74,70,64,50,27,68,64,59,59,19,27,20
4066,168984,71,40,60,60,48,76,70,63,77,63,61,52,47,67,63,74,70,69,70,75,73,66,74,68,60,22,62,54,73,65,25,16,29
4067,200473,71,20,60,60,64,69,55,67,65,74,69,58,48,69,85,85,84,66,83,72,80,78,48,68,56,30,68,63,67,63,19,28,21
4071,220697,71,20,60,80,59,64,30,69,60,72,76,75,66,73,78,74,87,65,79,77,56,64,41,66,56,39,64,73,60,72,28,40,34
4072,224538,71,20,60,60,66,64,40,70,64,73,74,72,66,75,73,68,75,73,69,79,67,68,48,68,66,52,65,70,68,65,29,33,28
4084,226078,71,20,60,100,65,65,35,70,63,74,62,63,67,70,82,85,78,63,70,70,65,72,67,70,45,22,65,65,65,66,15,21,22
4094,139296,71,20,60,60,56,72,67,63,72,70,62,52,45,72,74,69,79,70,64,71,72,74,72,68,34,35,72,71,75,72,22,23,22
4095,208160,71,20,60,60,66,68,50,73,54,72,69,65,67,71,74,70,72,63,76,68,69,69,65,65,54,47,71,73,68,65,42,35,31
4104,211234,71,20,60,80,59,58,42,69,52,78,79,63,63,79,72,66,76,56,72,70,31,59,59,75,26,34,61,71,66,68,26,34,31
4115,220198,71,20,60,60,66,70,50,69,55,77,69,75,62,77,76,75,77,65,81,71,47,51,62,66,50,16,60,68,69,67,12,19,15
4116,224294,71,20,60,80,57,56,47,76,44,76,54,58,71,76,77,70,78,69,80,60,60,77,63,58,79,66,59,69,45,70,61,68,66
4120,206631,71,20,60,80,73,64,52,72,50,70,77,70,67,68,65,71,67,70,78,81,63,71,60,78,62,65,68,73,64,71,60,69,63
4125,161832,71,20,60,80,64,66,76,71,68,70,65,63,63,71,54,61,69,70,76,76,84,68,86,62,77,34,73,75,69,81,30,36,28
4137,228908,71,20,60,80,77,69,65,72,71,70,71,78,70,68,67,68,81,65,78,75,81,82,68,72,76,57,62,72,75,68,56,51,52
4139,219181,71,20,60,60,58,59,52,76,56,66,70,59,65,72,66,62,65,64,64,81,69,82,76,65,70,68,60,73,57,72,59,71,68
4140,224045,71,20,60,60,52,70,73,62,75,68,52,35,41,72,66,64,69,68,63,77,61,56,63,73,58,20,72,42,67,60,12,17,18
4141,226093,71,20,60,80,53,73,52,62,53,72,63,59,53,73,90,88,80,65,74,75,76,76,78,67,68,36,69,61,65,64,30,38,36
4148,205360,71,20,60,80,68,69,68,67,61,73,69,65,60,68,80,81,83,63,77,74,75,75,63,73,58,50,68,68,62,68,44,49,55
4150,196913,71,20,60,60,64,58,45,72,63,72,78,75,64,78,66,64,71,63,79,68,57,78,62,74,39,29,61,72,81,64,24,21,23
4152,232241,71,20,60,80,70,68,46,76,66,77,64,75,70,73,69,75,76,61,76,64,53,79,59,67,75,59,67,64,78,65,45,61,56
4159,198964,71,20,80,60,71,60,51,67,40,77,64,65,55,73,78,74,79,69,73,54,66,70,72,58,53,49,71,63,62,74,21,46,34
4166,224567,71,20,60,80,71,56,49,71,51,72,68,65,65,74,74,73,85,74,84,73,45,69,35,64,59,59,66,71,60,65,42,56,51
4169,196151,71,20,80,60,72,66,31,76,61,67,67,74,76,71,74,65,85,66,82,60,85,58,57,62,53,57,64,79,76,75,55,56,48
4176,237369,71,20,60,40,57,68,38,72,52,73,61,46,69,74,69,70,67,59,73,64,58,56,48,72,44,28,64,70,56,60,42,32,38
4184,230459,71,20,60,60,62,61,39,70,60,74,73,71,63,70,80,76,82,69,84,68,49,60,50,66,37,36,66,71,69,63,28,33,29
4202,214338,71,20,60,80,72,66,67,60,60,65,65,65,40,60,94,92,80,66,74,75,70,60,80,56,66,22,75,63,69,70,17,22,19
4206,156227,71,20,80,80,75,66,57,75,73,73,74,70,68,76,72,71,72,63,72,73,70,62,60,74,54,55,65,72,64,70,28,34,38
4214,224325,71,20,40,60,57,57,61,71,46,70,57,62,74,69,75,70,76,66,66,67,62,72,76,69,76,68,71,73,62,69,69,68,70
4223,182343,71,20,60,80,65,62,35,74,45,72,80,76,68,69,74,69,75,69,75,65,66,75,60,66,68,68,69,72,53,62,62,66,65
4227,182856,71,20,60,60,71,67,57,75,70,73,72,70,68,74,63,70,72,68,66,68,58,67,60,67,56,35,66,72,61,65,46,47,45
4257,204372,71,20,60,40,71,66,51,70,66,73,72,72,67,73,79,79,79,64,79,74,71,62,51,72,60,21,64,65,61,64,13,14,23
4259,190549,71,20,60,40,65,69,70,71,66,70,47,56,66,73,60,67,62,75,55,76,79,84,78,73,72,64,63,70,63,75,64,67,62
4261,205654,71,20,40,60,50,60,69,73,41,70,60,59,68,73,82,73,75,69,75,69,84,81,83,65,70,69,70,62,65,75,62,65,62
4264,230486,71,20,60,60,74,61,44,72,62,75,63,64,66,71,82,81,71,66,72,61,66,61,73,55,31,45,66,71,45,72,21,26,27
4266,203863,71,20,80,60,65,63,58,69,53,74,73,68,64,76,75,72,76,74,78,70,66,53,61,61,45,49,63,69,65,61,43,59,56
4280,220763,71,20,60,80,56,52,31,73,47,77,55,66,74,75,81,77,75,67,82,70,63,71,57,61,51,65,60,72,60,75,39,49,34
4293,221279,71,20,60,60,69,63,41,76,51,66,71,73,77,73,75,68,91,69,93,66,67,69,33,64,45,53,66,72,64,65,57,63,58
4298,199266,71,40,40,80,54,69,78,55,60,74,67,62,54,71,68,75,74,71,66,72,78,73,73,68,69,49,69,72,66,72,15,40,20
4314,235623,71,20,60,60,74,60,48,61,69,77,74,49,50,72,80,79,68,59,73,75,57,78,59,66,57,48,69,67,49,62,50,39,32
4321,160104,71,20,60,60,62,61,39,70,60,74,73,71,63,70,80,76,82,69,84,68,49,60,50,66,37,36,66,71,69,63,28,33,29
4325,220522,71,20,80,60,70,60,37,70,53,69,59,69,65,70,77,74,81,68,75,64,53,67,59,57,50,32,65,78,53,69,38,27,25
4329,216428,71,20,80,80,66,63,39,67,49,77,64,64,64,76,80,73,74,70,70,65,51,60,54,62,37,22,68,67,47,69,33,29,36
4330,222060,71,20,80,60,56,67,33,71,64,84,71,66,69,78,81,76,79,62,78,70,61,55,62,73,32,18,57,64,58,71,24,21,23
4331,199277,71,20,60,60,67,57,59,72,67,67,62,61,72,72,59,63,72,70,72,66,68,80,56,64,74,65,67,69,55,68,47,62,57
4336,192110,71,20,60,80,67,70,72,65,45,73,63,52,60,72,88,91,89,64,72,67,79,78,63,55,35,35,67,50,64,66,28,27,24
4342,29552,71,60,60,60,78,65,28,78,78,70,87,88,77,76,33,29,76,76,69,79,68,43,62,77,30,33,68,71,83,77,20,38,34
4351,192370,71,20,60,60,66,66,65,63,65,76,63,59,67,72,76,76,75,66,76,72,73,62,58,73,52,33,69,74,66,58,23,24,29
4356,214388,71,20,60,80,68,68,57,64,51,76,65,68,68,74,78,76,65,65,63,73,58,66,73,70,68,29,66,62,55,58,31,33,25
4364,169078,71,20,60,60,71,60,40,70,61,73,67,65,67,70,77,78,83,62,78,68,75,74,57,67,52,50,67,73,60,58,39,48,46
4365,175990,71,40,60,60,68,67,68,71,72,71,70,53,67,73,65,65,70,75,66,70,84,61,64,68,57,37,72,71,58,73,31,34,35
4367,230263,71,20,60,40,68,62,59,72,76,68,55,73,42,74,73,88,84,76,83,45,72,78,43,50,34,47,70,76,66,64,44,49,34
4368,186999,71,20,60,60,67,63,71,70,71,67,64,55,66,73,72,72,70,75,65,72,79,77,81,68,69,69,73,68,62,72,60,69,64
4370,198776,71,20,60,60,64,64,49,69,51,78,47,43,66,75,75,68,91,61,90,61,67,69,58,60,55,39,68,68,60,70,48,38,36
4372,135032,71,20,40,60,61,57,48,72,49,67,57,58,70,71,45,42,68,72,73,73,73,69,69,68,68,69,63,68,69,77,68,69,66
4374,226168,71,20,40,60,61,53,60,76,46,73,48,48,69,75,63,55,75,70,67,56,53,68,65,55,61,60,68,72,45,72,59,64,43
4380,196217,71,20,60,80,66,67,45,74,60,70,75,76,72,73,66,66,68,71,56,72,37,61,63,68,66,59,65,72,70,53,23,21,20
4381,208250,71,20,60,80,62,70,68,73,68,65,70,68,69,70,65,72,72,65,65,77,68,71,73,76,61,44,72,74,63,65,40,33,41
4382,218746,71,20,80,80,62,66,57,73,70,75,65,64,66,78,74,72,72,58,78,62,55,57,56,72,34,46,63,63,66,62,48,52,50
4384,230266,71,20,80,60,76,58,50,68,68,75,73,74,64,71,83,80,78,65,81,46,69,67,52,41,46,58,74,76,71,72,52,58,49
4385,230522,71,20,80,40,76,64,49,72,65,73,74,75,62,75,86,81,74,65,88,49,46,58,34,43,39,42,64,72,74,66,41,44,37
4390,189819,71,20,80,80,64,64,61,66,66,76,64,68,60,74,83,77,82,67,79,70,64,62,46,62,63,26,67,70,65,68,29,39,31
4392,221820,71,20,60,80,72,67,41,70,56,74,76,75,68,70,71,68,75,71,77,63,44,62,49,59,49,51,70,72,73,65,48,45,47
4393,175996,71,20,60,40,67,52,49,72,65,75,72,69,65,73,79,76,87,70,90,60,74,67,54,59,56,37,63,71,52,68,19,38,27
4403,216447,71,20,60,60,71,65,57,66,49,78,61,50,56,72,89,91,80,58,91,64,84,66,44,63,33,22,63,57,55,61,14,22,29
4404,225151,71,20,40,60,54,52,49,75,43,75,59,41,68,75,70,69,63,69,66,57,61,59,64,57,68,69,64,74,53,65,63,62,59
4406,233600,71,20,60,80,76,60,33,72,63,76,70,74,70,71,80,78,65,61,77,63,39,61,42,60,33,18,61,66,63,61,31,30,21
4408,224385,71,20,60,60,66,64,49,72,64,73,63,65,65,72,73,71,81,70,85,64,58,84,59,63,56,58,64,71,68,68,45,52,53
4413,177282,71,40,80,80,65,66,71,66,67,76,68,53,58,71,86,90,84,66,79,75,83,52,34,73,48,31,71,63,70,69,29,29,28
4414,223875,71,20,60,60,68,70,74,72,66,71,69,59,69,74,65,64,70,65,51,75,74,66,72,69,83,45,67,64,67,73,28,53,42
4416,230275,71,20,60,60,71,69,48,74,66,68,79,75,65,74,50,63,75,66,73,71,79,69,56,75,63,21,75,69,59,77,20,25,21
4419,236164,71,20,60,60,74,64,30,74,70,67,78,72,75,75,51,53,68,71,60,79,50,72,76,76,40,45,66,75,75,78,21,35,30
4424,199302,71,20,60,100,66,72,68,66,67,70,57,62,66,71,84,83,83,65,91,70,79,73,59,70,52,33,66,68,65,65,46,35,25
4426,176007,71,20,60,80,67,61,64,62,63,80,69,61,59,71,77,78,80,67,77,73,78,67,66,66,74,55,68,66,55,65,57,58,59
4430,177802,71,20,60,60,60,62,54,64,61,66,74,71,59,74,64,62,80,70,64,75,58,74,58,76,57,63,81,75,70,60,38,65,44
4437,137359,71,20,40,60,53,66,77,70,63,61,40,58,65,67,48,58,44,71,46,72,62,91,84,65,82,71,78,69,69,74,66,71,64
4441,236175,71,20,60,60,58,70,54,68,59,64,62,41,65,73,62,71,72,75,78,58,44,52,54,68,60,65,74,71,55,76,57,52,46
4445,199058,71,20,60,60,71,68,54,66,71,71,74,70,65,73,73,72,70,71,61,80,58,77,71,76,33,25,66,70,70,64,29,37,28
4451,231571,71,20,60,60,62,69,32,68,55,75,37,34,60,72,80,82,78,63,72,68,56,69,46,67,64,26,68,64,56,68,18,23,27
4452,176019,71,20,60,60,68,68,47,72,69,71,74,71,69,73,61,60,73,68,71,69,47,74,57,72,48,52,74,72,63,69,29,35,38
4459,222358,71,20,80,60,67,65,55,68,34,74,45,28,62,72,72,80,85,69,86,71,84,66,44,70,31,18,70,68,59,68,14,11,20
4467,201368,71,20,60,60,54,66,59,72,56,69,63,67,69,71,75,74,76,69,61,78,64,77,71,68,56,51,68,68,71,74,46,54,47
4468,203672,71,20,60,40,65,61,43,68,64,69,72,72,59,72,91,92,95,68,91,66,80,92,71,70,54,16,66,67,56,65,11,14,14
4471,165784,71,20,60,60,71,57,39,72,55,67,75,78,69,77,54,59,78,56,76,76,58,74,67,75,54,58,65,80,76,64,25,30,22
4481,232090,71,20,60,100,58,53,56,74,47,71,61,58,70,71,62,67,57,71,64,59,64,70,72,67,69,73,62,74,49,72,61,70,62
4491,157597,71,40,80,40,72,63,52,75,66,74,69,74,79,72,55,58,67,67,64,74,52,52,67,70,40,26,68,85,62,76,32,45,34
4500,225440,71,20,60,60,62,58,43,66,47,74,61,37,61,72,91,90,86,65,76,68,58,81,62,62,36,12,60,56,58,68,12,13,15
4503,209569,71,20,60,80,70,67,65,76,53,72,51,61,73,74,74,49,73,66,71,63,64,78,72,68,56,58,62,69,49,60,62,66,64
4504,225441,71,20,60,80,66,65,58,66,61,74,65,63,65,75,78,75,74,59,74,67,58,65,62,69,52,31,66,71,57,69,50,49,49
4505,232097,71,20,80,60,64,53,46,75,63,86,70,54,74,75,83,69,82,55,81,66,57,49,31,51,42,29,63,68,52,69,29,36,29
4513,232099,71,20,40,60,60,70,69,74,61,67,60,43,72,72,63,71,56,64,53,75,74,78,78,62,75,70,72,66,57,60,66,72,71
4516,209828,71,20,60,80,66,58,60,69,58,75,68,66,65,74,76,73,72,71,73,74,67,63,74,72,65,40,64,66,42,62,40,38,35
4523,224422,71,20,60,60,69,64,59,66,59,75,73,64,61,73,83,79,81,66,78,80,63,59,71,77,56,41,72,67,55,60,43,42,34
4530,140201,71,40,60,80,53,72,68,65,75,70,71,68,60,70,37,57,78,75,78,77,41,55,64,69,50,13,80,65,78,67,13,20,14
4536,192938,71,20,60,60,69,72,40,62,52,73,71,73,60,72,78,76,81,69,74,70,56,68,69,72,44,25,70,72,66,65,22,18,19
4562,229298,71,20,60,60,70,70,40,71,64,74,67,72,65,76,79,77,78,54,85,71,55,70,62,64,44,33,62,64,62,61,27,27,23
4564,171954,71,20,60,60,79,67,55,74,57,74,80,77,76,73,57,49,64,65,65,81,61,54,56,81,55,58,60,76,74,68,54,56,53
4570,227508,71,20,60,60,55,70,73,73,52,67,68,67,71,74,62,64,58,66,67,71,66,72,68,72,55,71,69,70,58,64,64,71,70
4584,214201,71,20,60,80,70,59,31,72,52,68,68,68,66,70,85,83,86,67,92,66,84,84,34,65,46,22,66,69,64,67,37,41,47
4589,210363,71,20,80,60,65,65,39,73,62,72,65,75,68,72,69,73,76,62,86,69,61,60,63,67,56,40,69,71,59,70,29,35,28
4590,219835,71,20,60,80,58,67,53,72,58,71,66,68,67,70,73,74,76,66,77,78,58,59,39,76,58,44,68,70,64,64,40,39,34
4591,190907,71,20,80,60,57,62,58,64,65,78,70,62,49,74,91,90,84,65,73,68,82,80,64,61,70,41,67,64,54,69,56,38,32
4614,216258,71,20,60,60,61,64,55,67,55,77,58,46,49,69,87,89,79,68,74,61,69,71,60,59,43,31,68,63,65,61,28,35,33
4619,192451,71,20,60,60,68,66,58,67,64,70,71,73,72,67,88,75,81,64,64,77,65,85,70,74,68,66,65,71,65,68,53,57,51
4620,213445,71,20,60,80,60,65,41,66,53,78,69,67,65,73,78,77,87,53,92,69,67,61,45,68,32,17,63,71,61,64,25,32,26
4623,234949,71,20,60,60,72,70,52,60,56,74,68,65,48,73,81,83,81,72,80,72,50,75,48,66,43,24,60,71,68,63,21,30,38
4653,160205,71,20,60,60,74,64,30,74,70,67,78,72,75,75,51,53,68,71,60,79,50,72,76,76,40,45,66,75,75,78,21,35,30
4667,205008,71,20,80,80,62,62,44,69,60,76,73,71,68,75,77,76,81,67,75,62,61,64,57,63,39,38,66,74,67,68,18,32,24
4681,229332,71,20,60,60,61,73,49,75,51,69,81,71,69,74,61,67,58,65,70,80,54,79,60,71,59,68,64,69,68,68,55,59,46
4683,160213,71,20,60,60,58,70,54,68,59,64,62,41,65,73,62,71,72,75,78,58,44,52,54,68,60,65,74,71,55,76,57,52,46
4689,192982,71,20,60,60,60,61,51,67,59,75,57,45,62,74,67,69,79,74,72,62,43,76,58,60,46,34,72,72,54,57,13,18,20
4703,198617,71,20,60,60,62,62,49,72,59,73,66,52,64,71,79,78,81,67,75,61,63,71,49,56,46,19,63,74,62,66,23,28,22
4708,202458,71,20,60,80,67,70,40,70,64,72,75,57,60,71,83,76,91,63,80,72,70,78,34,72,57,49,64,68,52,68,39,51,43
4713,155355,71,40,80,60,69,61,58,72,66,71,72,65,66,70,73,71,75,74,78,65,68,75,56,62,56,56,70,74,63,72,42,52,43
4720,145117,71,20,40,60,67,56,56,70,34,58,46,41,67,70,53,33,62,67,58,71,69,72,78,65,77,74,51,66,51,80,64,71,59
4731,208096,71,20,60,60,63,62,40,75,52,69,69,65,72,73,73,67,76,64,77,65,63,70,59,57,45,32,65,73,55,62,22,30,25
4739,209892,71,20,60,80,68,60,39,72,61,72,71,72,69,71,75,72,85,69,89,68,68,68,40,70,46,28,61,68,70,57,38,28,36
4742,234980,71,20,60,80,47,70,65,70,57,72,68,52,66,73,70,73,66,66,47,74,58,65,75,66,67,53,66,71,48,70,60,60,59
4744,206565,71,20,60,60,64,70,42,69,56,73,63,62,66,70,86,84,87,60,81,58,64,79,62,63,38,31,69,68,62,69,39,51,37
4747,153061,71,20,60,60,74,56,52,78,57,70,75,60,74,73,55,61,65,74,68,72,53,47,62,69,58,59,70,79,72,74,49,48,53
4748,185061,71,20,80,60,70,71,51,74,69,66,79,70,72,70,63,55,68,59,69,77,55,45,57,75,66,52,73,72,72,70,35,39,25
4750,153062,71,20,80,60,65,65,42,71,64,71,75,70,75,73,82,76,78,72,85,73,81,74,36,70,74,58,64,76,34,74,37,49,38
4751,159974,71,20,80,40,68,62,59,72,76,68,55,73,42,74,73,88,84,76,83,45,72,78,43,50,34,47,70,76,66,64,44,49,34
4758,199912,71,20,60,100,69,65,50,74,61,75,72,69,64,72,74,68,78,70,75,57,72,52,52,59,39,37,67,68,60,61,18,24,20
4781,206577,71,20,60,80,75,63,55,75,68,70,82,78,77,72,65,66,53,68,60,72,68,73,65,74,62,57,64,76,73,69,50,56,54
4786,213490,71,20,60,60,62,66,59,67,56,75,57,53,66,75,74,75,80,63,71,64,76,65,68,64,54,41,65,68,60,64,35,44,40
4795,212470,71,20,60,40,54,67,62,72,58,75,54,36,64,76,67,68,74,55,70,61,51,66,58,65,39,20,67,70,45,53,25,26,24
4796,214006,71,20,60,60,69,61,48,71,64,71,73,74,59,68,85,87,90,59,76,76,84,71,56,70,71,45,66,70,66,65,53,57,55
4799,223223,71,20,40,60,62,64,70,71,66,60,42,51,67,65,71,69,56,69,53,80,68,92,86,67,80,70,74,72,52,70,59,68,64
4810,49659,71,40,80,60,67,60,54,72,67,69,76,79,70,71,75,70,87,61,89,70,76,70,41,66,68,27,67,72,68,70,20,32,29
4814,198654,71,20,40,40,63,67,71,77,58,69,47,67,73,72,58,68,62,67,62,76,70,83,76,75,55,69,64,73,45,70,66,68,58
4826,208384,70,20,40,60,61,57,49,73,43,74,49,41,67,76,67,65,59,64,60,81,73,74,71,62,66,69,70,58,53,63,55,73,72
4830,179712,70,40,60,60,67,65,45,70,70,73,75,69,56,72,75,66,76,67,81,73,66,72,49,63,41,31,64,68,65,69,26,31,32
4835,198914,70,20,60,80,70,68,53,70,65,69,69,68,70,66,73,72,75,69,80,73,71,74,72,66,74,58,70,67,61,69,55,59,50
4846,212229,70,20,60,60,66,53,62,65,56,74,73,65,54,73,79,76,82,74,79,72,54,67,39,60,49,39,66,71,48,71,28,41,37
4847,214533,70,20,60,60,64,66,57,67,39,68,73,71,65,72,72,66,80,64,81,68,74,78,57,67,59,56,71,70,62,67,50,56,52
4852,210438,70,20,60,80,68,62,42,66,54,78,63,64,61,73,78,79,75,53,70,79,61,57,40,67,69,26,64,70,48,58,42,32,39
4855,203528,70,20,80,40,67,59,46,65,58,77,41,45,59,72,85,85,88,63,76,75,70,59,58,57,63,35,62,61,50,59,19,17,21
4860,200713,70,20,60,40,64,58,61,72,64,76,79,75,68,75,66,68,67,65,69,70,63,65,62,69,44,57,64,68,70,65,60,62,40
4870,222475,70,20,40,60,62,58,71,68,51,68,51,48,65,74,68,67,68,72,68,65,78,93,74,55,78,70,70,64,46,70,62,68,60
4880,173326,70,20,40,60,51,69,73,67,60,52,63,45,34,63,47,44,41,82,39,79,61,72,86,51,81,45,79,73,64,76,32,33,20
4884,207887,70,20,80,60,53,67,45,71,55,73,65,59,66,74,81,76,77,69,72,68,70,80,74,70,61,61,52,71,57,70,51,63,59
4892,16,70,20,60,60,68,64,61,72,68,69,76,74,71,72,56,52,62,65,72,72,64,65,60,71,71,68,72,73,75,79,37,46,42
4896,220177,70,20,60,80,57,69,67,70,66,72,65,62,59,73,79,77,68,66,54,70,70,73,71,64,52,43,67,68,61,62,24,27,25
4902,205330,70,20,60,40,63,66,53,69,61,71,61,66,66,70,91,91,88,68,93,79,64,78,78,70,70,55,61,62,61,69,60,61,53
4916,234772,70,20,60,60,71,67,43,67,54,69,65,65,54,66,87,87,70,63,83,62,60,74,46,59,43,38,62,71,54,57,26,39,41
4936,232730,70,20,60,80,61,63,48,71,38,72,56,50,64,73,83,79,84,64,71,55,58,76,63,53,48,28,64,69,53,61,33,45,42
4953,234017,70,20,60,80,64,56,55,73,63,66,70,63,68,75,62,65,68,70,67,66,56,69,63,59,47,42,65,74,72,62,37,44,38
4954,235297,70,20,60,60,63,65,59,68,70,71,66,65,62,71,77,77,68,67,68,74,63,74,69,68,55,60,60,68,55,64,58,59,50
4955,193057,70,20,40,60,58,69,65,63,59,66,60,68,58,67,52,66,53,65,56,83,34,62,90,66,74,29,68,66,74,68,28,44,26
4957,205858,70,20,60,80,62,71,40,72,63,72,52,52,56,75,75,74,61,56,58,70,50,70,62,70,43,30,62,66,55,66,39,46,34
4962,190499,70,20,60,60,60,55,52,69,50,71,56,68,63,71,79,79,81,67,82,70,69,70,35,64,43,20,65,68,66,78,20,32,26
4967,235813,70,20,60,80,70,64,55,71,62,74,70,73,68,72,67,63,68,63,70,74,52,70,65,68,57,61,67,72,68,65,53,56,52
4986,189996,70,20,60,60,64,68,77,66,64,64,67,67,60,66,69,67,66,67,64,73,64,70,77,63,65,56,71,73,73,54,53,47,50
5004,234033,70,20,60,60,72,68,38,71,52,76,63,64,69,74,57,53,65,67,40,74,33,74,64,70,81,48,64,66,61,61,31,45,38
5029,178233,70,20,60,60,52,56,53,78,55,66,57,53,74,70,71,73,78,67,73,70,74,76,75,62,53,58,63,62,51,58,66,67,64
5031,204346,70,20,60,60,68,63,43,69,47,74,70,57,67,70,82,74,81,63,86,61,70,63,47,56,48,50,60,73,51,60,49,57,55
5048,202559,70,20,60,80,66,54,55,69,54,75,53,55,60,73,74,67,93,66,95,63,83,53,27,60,39,29,65,67,43,52,25,25,27
5052,230464,70,20,60,80,68,59,48,72,67,73,65,73,66,71,51,55,63,68,64,54,49,47,46,65,63,48,68,76,71,71,37,47,44
5060,190529,70,20,60,60,70,65,53,71,59,66,67,63,69,71,80,71,76,63,78,66,81,64,67,59,53,59,65,71,64,64,45,38,40
5064,212803,70,20,60,60,67,67,55,69,63,71,65,70,58,70,78,76,91,63,92,65,63,63,49,64,34,41,70,66,68,71,27,36,30
5072,212037,70,20,80,80,65,67,43,63,56,71,66,65,64,69,85,82,79,60,78,65,70,90,63,60,60,49,61,58,58,58,46,51,49
5078,13127,70,20,40,80,67,70,46,74,57,72,75,70,72,73,61,41,71,66,90,56,50,30,34,74,49,67,68,75,68,58,32,62,45
5083,230472,70,20,60,80,66,62,67,71,71,72,64,61,58,67,72,74,81,68,64,56,48,51,52,54,48,40,70,73,64,67,52,51,40
5089,230474,70,20,60,60,77,61,56,71,51,75,55,56,72,77,87,77,83,66,82,54,51,56,58,62,37,26,59,53,71,72,23,25,26
5094,226636,70,20,60,60,67,57,46,73,53,68,66,68,67,67,78,75,80,62,77,61,55,81,59,58,52,36,65,71,61,60,45,46,47
5098,215373,70,20,40,60,64,61,39,74,71,72,56,53,65,73,57,64,76,71,68,59,33,75,40,59,32,22,67,70,52,73,23,32,26
5103,229966,70,20,80,60,69,64,38,68,54,77,65,58,65,70,75,78,74,61,74,64,60,59,49,67,52,30,65,60,57,62,28,37,35
5104,190542,70,20,60,60,67,65,32,65,59,72,74,69,61,71,79,80,81,61,74,78,73,77,65,75,45,33,66,67,58,69,25,34,16
5105,203344,70,20,60,60,68,68,66,68,67,73,59,66,66,68,78,81,74,68,67,71,62,74,60,67,67,69,68,68,66,70,60,68,56
5107,230480,70,20,60,80,43,62,64,70,63,76,44,57,64,76,58,56,73,61,58,52,49,53,55,67,44,31,74,68,59,72,49,44,48
5112,138066,70,40,60,80,70,62,59,72,62,65,70,70,69,70,55,51,71,74,75,70,30,56,60,69,60,45,72,74,72,66,33,52,49
5113,204370,70,20,40,60,59,74,66,68,68,67,65,61,70,72,69,70,69,68,70,73,76,75,62,74,53,61,72,65,65,75,55,58,47
5130,230489,70,20,60,80,71,61,61,67,72,77,45,55,56,71,71,72,83,66,81,71,54,62,61,67,45,34,61,71,66,62,22,24,23
5133,176474,70,20,60,40,64,69,68,68,65,72,58,64,65,67,66,70,70,71,68,72,67,66,69,68,53,33,76,65,66,71,54,52,57
5146,138336,70,40,60,80,69,65,63,69,64,69,60,61,61,71,67,69,66,73,71,73,68,72,68,72,78,60,74,69,66,62,44,53,48
5161,193891,70,20,60,80,46,70,74,56,59,71,70,69,61,75,69,68,61,59,67,76,73,55,70,70,54,25,65,58,81,61,13,24,14
5167,205157,70,20,40,60,53,52,51,80,60,65,49,45,73,72,63,65,74,65,78,58,42,58,57,59,70,62,55,72,47,59,62,71,68
5172,232294,70,20,60,60,70,66,43,73,57,69,58,67,71,71,63,58,71,67,69,65,54,64,58,65,39,25,70,72,64,71,30,42,34
5173,202599,70,20,60,80,67,74,52,71,69,82,58,48,76,75,75,76,90,64,83,68,72,71,56,73,25,35,67,78,78,76,13,39,17
5175,229991,70,20,60,60,66,60,33,71,51,77,74,73,68,71,66,64,75,62,89,44,46,52,31,66,38,36,61,72,57,59,28,34,31
5178,193895,70,20,40,80,68,65,63,64,66,71,64,59,67,73,73,71,72,63,75,73,70,73,63,73,62,26,71,62,66,68,46,47,49
5185,222825,70,20,80,60,62,74,37,62,60,76,71,41,61,75,79,84,78,72,77,73,50,62,67,54,57,23,59,49,50,64,26,27,26
5189,205674,70,20,60,60,67,69,62,66,51,73,68,57,61,70,81,80,81,74,76,57,65,57,56,63,54,51,70,64,60,61,16,20,23
5201,213613,70,20,60,80,65,71,37,69,70,69,71,65,66,72,72,68,72,65,61,71,60,67,69,68,70,36,67,65,66,73,45,52,52
5202,160109,70,20,60,80,68,59,48,72,67,73,65,73,66,71,51,55,63,68,64,54,49,47,46,65,63,48,68,76,71,71,37,47,44
5211,210544,70,20,60,60,65,63,46,65,62,76,63,67,64,73,81,77,87,65,85,65,64,68,33,67,53,60,56,61,68,62,43,55,41
5213,231280,70,20,60,60,68,65,47,67,56,73,54,49,64,71,73,86,70,63,60,59,69,64,65,55,45,39,61,62,47,61,49,39,42
