,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
1848,214947,75,20,40,60,69,38,65,73,45,72,41,31,69,74,72,75,69,70,66,60,76,79,76,62,80,76,57,68,40,68,73,74,70
1849,160163,75,20,40,60,56,30,73,66,49,58,62,49,76,62,49,60,51,67,53,60,51,61,83,42,84,75,40,36,42,70,74,77,73
1852,189860,75,20,60,60,78,62,52,77,54,79,65,55,54,78,75,79,85,64,86,56,69,82,67,65,70,74,68,66,60,66,68,75,77
1853,205989,75,20,40,60,70,47,68,73,49,67,59,49,65,73,61,67,66,66,67,52,71,75,75,56,81,72,54,54,54,68,75,79,77
1855,216742,75,20,40,60,52,34,73,66,48,55,42,42,72,58,71,69,65,65,52,47,63,71,81,32,63,78,35,54,47,75,78,78,77
1856,169638,75,20,40,60,74,50,64,73,45,74,67,68,69,74,77,75,73,70,72,68,78,79,72,47,51,71,71,71,72,69,72,76,74
1858,202151,75,20,40,60,82,48,51,73,68,72,74,81,76,75,77,79,73,74,78,89,62,71,71,85,83,63,41,41,46,66,75,79,80
1859,158375,75,20,60,80,72,53,65,74,61,74,68,65,73,77,78,76,81,76,83,62,84,81,62,67,76,82,69,75,66,80,75,76,74
1867,232363,75,20,40,80,43,41,75,67,45,42,38,39,61,65,64,67,37,69,48,54,76,64,74,35,74,75,36,41,58,67,75,79,77
1868,170923,75,20,40,60,73,61,66,69,39,62,50,49,70,73,78,81,78,73,86,56,50,82,67,50,76,74,65,69,55,76,70,74,76
1870,179884,75,20,40,60,76,49,56,73,44,72,73,74,68,74,76,74,78,79,73,67,70,83,60,59,69,73,66,60,58,70,71,75,73
1871,168621,75,20,60,60,74,63,55,78,65,73,66,65,74,78,78,75,75,75,74,70,66,86,67,64,80,68,67,72,61,75,66,76,71
1873,125871,75,20,60,40,73,52,61,75,42,72,78,32,74,73,72,73,71,72,72,73,70,82,66,68,76,74,66,58,40,72,75,74,72
1874,159920,75,20,40,60,77,48,66,75,55,66,61,43,72,67,74,83,81,73,76,68,63,73,63,56,67,75,60,63,72,68,71,73,77
1875,204977,75,20,40,60,68,40,56,65,40,66,65,45,66,69,84,74,79,78,75,64,80,75,64,51,74,77,48,46,55,69,76,78,76
1880,201139,75,40,40,80,76,48,56,71,50,71,62,55,66,75,73,75,72,73,73,68,72,75,70,61,71,75,70,59,61,69,77,75,72
1885,211382,75,40,40,60,45,39,65,75,29,65,34,32,73,68,73,76,63,76,70,75,73,77,82,62,80,76,42,65,51,67,74,75,68
1886,178614,75,20,40,60,59,43,73,56,38,55,51,47,51,62,69,66,58,67,72,45,82,75,87,42,78,74,44,52,54,66,75,77,74
1887,188086,75,40,40,40,81,61,54,73,71,75,81,76,75,74,78,77,74,73,79,85,71,78,71,82,72,69,72,68,63,68,69,75,75
1888,159927,75,20,40,60,72,51,66,77,39,77,51,52,74,71,71,77,81,72,72,34,65,77,61,51,81,71,55,56,66,73,77,76,77
1896,235454,75,20,40,80,68,49,73,72,37,62,68,40,69,64,76,69,74,70,70,50,75,80,79,40,70,73,59,62,44,79,74,77,73
1899,149184,75,40,40,40,77,67,74,74,79,70,71,55,72,77,73,75,73,76,67,75,89,78,76,69,72,67,74,58,57,78,65,75,75
1901,219841,75,20,40,60,53,38,74,68,25,66,42,28,63,73,76,71,73,78,65,57,79,71,74,42,71,78,30,53,33,73,75,78,66
1903,230337,75,20,60,60,75,60,60,75,59,76,84,77,72,73,88,82,87,82,83,70,64,84,67,61,70,62,72,73,67,80,65,74,77
1905,183491,75,20,40,60,47,34,76,74,40,48,30,26,68,66,66,71,62,66,55,61,73,78,84,30,84,71,46,65,27,71,70,76,71
1907,224196,75,40,40,60,65,49,70,65,43,65,51,37,62,67,66,68,59,70,59,47,76,65,79,43,83,75,44,55,43,71,71,75,74
1910,189127,75,20,40,60,43,26,75,65,42,52,36,36,61,60,74,72,65,72,62,42,86,70,78,31,80,75,24,44,38,73,72,74,72
1911,191688,75,20,40,40,44,56,78,60,30,51,49,32,67,62,55,62,58,67,51,74,75,70,84,46,84,72,53,44,29,68,73,75,72
1912,165321,75,40,60,100,72,58,70,72,66,70,69,55,68,71,69,67,66,76,63,63,72,82,77,54,78,74,59,64,62,68,74,76,75
1916,216267,75,20,40,40,78,60,65,68,32,74,71,30,59,75,78,82,81,71,74,67,55,81,68,61,69,73,64,69,55,67,72,74,70
1917,159947,75,20,40,60,54,44,77,73,35,51,52,50,43,63,41,51,32,65,38,46,58,57,91,45,82,66,67,42,63,71,76,74,75
1919,230348,75,20,60,60,73,48,72,66,58,72,80,65,74,71,81,83,80,68,70,54,73,81,62,58,75,73,58,57,55,68,73,72,76
1921,159949,75,20,40,60,53,48,77,71,44,61,69,67,57,59,55,64,46,67,48,51,68,54,84,58,93,66,34,51,46,65,72,77,72
1922,190670,75,40,40,40,46,30,73,52,42,38,36,22,48,60,54,51,53,72,56,63,76,64,79,27,77,71,32,53,42,64,76,78,80
1923,159951,75,20,40,60,62,43,72,64,43,44,47,55,61,56,56,61,54,67,63,61,82,61,76,54,82,72,36,44,66,69,77,75,76
1924,210384,75,20,60,60,72,47,58,67,49,77,67,54,60,74,86,91,84,74,80,66,73,91,68,55,75,73,70,58,50,68,68,72,70
1926,232656,75,20,40,60,75,50,68,72,62,78,63,58,52,74,88,89,75,64,61,74,62,77,78,54,75,67,50,47,41,65,71,74,78
1930,190931,75,40,40,60,66,25,78,66,27,50,76,79,66,63,63,66,45,73,39,85,52,69,85,69,70,73,38,51,69,75,76,77,74
1931,198868,75,20,40,60,47,20,74,67,14,36,30,34,65,53,48,57,55,69,54,52,75,67,84,36,82,68,19,34,49,66,78,79,72
1932,223188,75,20,60,40,78,49,64,72,55,78,74,42,68,74,79,82,82,69,72,83,79,83,69,76,78,70,66,68,44,72,68,76,73
1933,204757,75,20,40,60,82,57,49,74,44,74,81,59,66,77,84,86,76,73,79,58,65,82,64,61,56,71,69,68,62,73,66,72,73
1937,183766,75,40,40,40,33,31,79,61,35,41,46,37,62,55,62,61,70,60,54,65,86,63,79,37,77,74,41,41,53,67,69,77,86
1938,199383,75,20,40,60,35,29,83,68,33,23,40,26,70,47,48,50,33,73,31,64,58,65,84,37,72,78,28,50,39,71,77,74,73
1940,206553,75,20,40,60,39,40,74,62,24,53,27,36,51,56,68,55,48,69,48,58,78,77,93,46,76,73,31,36,60,69,70,75,74
1942,186330,75,40,60,40,74,47,80,74,49,75,52,58,68,76,77,77,76,72,68,62,84,82,67,39,68,72,66,59,51,70,67,74,73
1949,208607,75,40,40,60,47,37,79,72,55,55,63,45,65,67,41,38,53,72,61,59,66,78,82,34,90,73,46,33,42,67,74,74,67
1954,230371,75,20,40,60,72,52,68,73,55,71,61,62,71,77,81,82,72,74,77,54,51,77,61,53,64,73,61,71,63,72,71,74,73
1959,186598,75,40,60,60,71,45,70,73,52,64,43,28,66,68,74,74,71,70,70,68,73,74,68,52,68,73,54,59,47,67,71,78,79
1960,213991,75,20,40,80,69,56,58,76,53,71,67,68,71,75,76,79,76,72,76,80,81,90,75,75,78,74,58,68,58,63,60,75,80
1961,204776,75,20,40,60,50,31,69,61,31,53,51,25,58,62,64,67,45,70,54,55,68,72,85,38,82,72,45,49,40,73,74,77,75
1965,210665,75,20,40,60,76,57,71,76,47,69,75,73,58,74,68,74,64,74,59,78,64,82,78,67,72,69,61,54,67,69,70,77,71
1966,173546,75,40,40,40,45,29,78,63,28,50,33,31,60,58,50,52,51,73,53,40,74,73,76,29,73,74,45,50,43,69,75,79,78
1967,199915,75,20,40,60,27,37,75,66,24,58,23,28,74,68,45,54,52,72,44,70,64,70,84,12,80,78,23,45,36,72,71,74,73
1968,214763,75,20,40,60,55,48,78,65,53,58,73,68,66,62,58,66,54,72,52,70,69,64,83,62,88,72,45,59,66,73,74,74,72
1970,194795,75,40,40,80,59,45,69,71,28,63,28,47,77,69,67,67,73,70,72,58,78,69,76,46,90,74,51,62,45,75,74,72,73
1976,230381,75,20,40,60,70,50,75,74,59,68,52,70,77,70,76,78,60,71,59,79,76,61,77,76,68,76,59,58,66,76,77,76,70
1977,172013,75,20,40,40,74,45,71,74,32,67,67,38,71,74,58,61,64,75,57,57,66,67,70,68,65,80,58,61,49,66,78,77,79
1982,182001,75,20,40,60,40,27,76,42,50,46,49,45,37,68,32,36,47,69,45,69,46,52,88,22,80,79,42,49,71,62,74,80,77
1985,217844,75,20,40,60,77,37,64,68,33,75,60,40,52,74,73,78,72,73,61,74,72,83,76,43,72,71,70,58,45,73,71,75,73
1986,230388,75,20,40,60,55,31,75,61,44,49,38,39,62,54,61,67,44,67,41,55,57,52,89,44,88,71,34,43,51,74,75,77,71
1987,199157,75,20,60,60,78,59,59,75,56,68,58,45,63,74,74,76,67,67,69,78,80,82,75,55,82,68,61,50,43,66,67,77,79
1988,199669,75,20,40,60,42,42,69,72,42,67,55,39,78,72,74,78,65,76,54,59,70,83,77,49,79,76,60,64,49,75,74,75,72
1991,194806,75,40,40,40,66,49,81,65,20,55,45,24,60,67,62,67,62,69,50,57,83,78,77,14,71,74,56,51,66,68,75,78,74
1995,170231,75,40,40,60,49,38,76,68,26,51,25,32,63,60,62,62,56,78,57,44,79,65,72,28,66,79,44,52,46,74,78,75,73
1997,178679,75,40,40,60,44,43,76,58,37,44,55,56,55,55,36,41,28,67,35,70,62,58,94,39,84,72,46,51,54,75,77,77,72
1998,183288,75,20,40,60,61,24,67,64,48,47,51,52,63,60,64,64,60,67,59,68,79,67,82,39,87,78,46,40,38,63,73,76,75
2003,208379,75,20,40,60,33,40,72,60,38,59,45,22,60,60,73,69,58,73,61,68,73,69,73,41,79,77,37,45,35,68,78,78,76
2005,202750,75,20,40,60,50,32,73,67,23,48,43,35,54,60,67,73,60,71,47,52,70,64,88,21,81,76,43,46,56,70,71,76,71
2012,167936,74,20,40,60,60,25,73,66,25,30,40,34,56,64,31,37,48,71,69,43,63,50,72,30,75,77,42,52,39,67,79,77,72
2013,191488,74,20,40,60,72,48,64,67,47,57,74,44,64,67,60,70,64,70,54,67,75,71,74,49,79,74,59,58,61,71,75,80,82
2015,198657,74,20,40,60,70,48,60,71,61,66,72,54,67,70,77,79,75,72,85,74,71,87,77,57,80,70,73,69,48,71,71,73,74
2017,230401,74,20,40,60,45,44,75,66,34,41,36,55,62,55,56,53,55,71,53,54,71,61,82,52,72,72,24,45,61,67,71,76,75
2019,199170,74,20,60,60,73,70,70,76,69,76,64,60,71,74,79,78,71,72,71,78,83,80,78,69,78,74,71,68,58,71,74,76,71
2022,233219,74,20,40,40,57,47,68,69,50,62,33,40,60,67,62,57,54,73,62,55,72,71,75,30,76,73,48,56,53,67,74,76,73
2024,202501,74,20,40,60,78,35,54,65,43,64,69,58,61,71,84,79,78,67,80,61,75,86,76,46,75,74,55,48,55,67,71,69,75
2026,194053,74,20,40,60,42,48,83,57,39,32,34,26,48,54,45,55,32,73,33,75,50,60,84,31,73,68,47,42,73,70,78,76,69
2031,213000,74,20,40,40,42,23,71,67,29,41,30,36,74,55,67,71,50,64,49,64,72,59,78,30,72,70,18,24,54,67,78,77,76
2032,219145,74,20,40,40,41,28,74,66,31,40,29,27,51,57,53,54,32,75,33,56,67,59,90,24,75,64,28,30,20,70,76,77,70
2033,215050,74,20,40,40,28,35,75,59,37,50,39,32,55,65,71,61,45,67,57,75,67,61,81,62,81,67,34,44,48,69,77,73,73
2045,208914,74,20,40,60,26,20,72,68,21,41,30,26,48,48,72,72,71,71,53,40,79,73,86,32,76,72,45,36,36,61,72,74,73
2047,225299,74,20,40,60,24,51,66,68,28,53,25,26,71,71,63,49,34,68,53,57,78,69,75,41,69,75,29,35,37,65,74,79,76
2050,157716,74,40,40,40,30,42,82,69,33,39,29,28,67,44,30,32,31,72,42,67,54,38,83,44,77,70,34,51,50,75,76,78,75
2052,181269,74,20,80,40,74,61,55,69,51,72,67,68,67,71,75,85,76,79,76,69,73,72,81,69,82,71,73,61,66,76,73,73,73
2053,220182,74,20,40,60,60,42,72,71,35,63,35,29,53,69,75,75,62,61,59,51,76,69,78,36,63,73,36,46,37,70,71,79,76
2054,53014,74,40,40,60,70,36,65,69,58,64,71,62,65,69,56,60,60,78,68,68,69,68,74,62,76,77,59,56,33,81,81,78,79
2059,186392,74,20,40,60,70,46,75,68,33,64,43,34,69,67,64,65,64,72,61,68,66,77,76,63,74,77,64,66,40,72,76,76,77
2060,215321,74,20,40,60,35,26,79,71,35,32,29,32,71,62,30,35,28,76,29,33,34,62,91,23,71,68,27,29,62,71,79,77,64
2063,204826,74,20,40,40,35,22,81,58,30,35,36,59,41,53,52,55,33,66,31,58,73,64,77,50,81,77,25,40,68,64,76,76,68
2065,209691,74,20,40,60,67,44,69,65,35,44,39,30,67,66,55,57,56,67,66,35,87,84,75,53,83,74,60,65,32,70,72,75,69
2068,160028,74,20,40,60,74,56,62,67,45,77,66,56,67,76,82,83,71,65,67,62,60,81,72,61,45,66,51,51,55,76,71,75,74
2072,212253,74,20,40,60,48,47,70,69,57,61,32,35,64,66,59,64,58,70,59,58,75,79,78,52,77,73,57,62,33,75,69,74,76
2080,210719,74,20,40,60,41,31,76,65,30,56,36,39,67,61,65,69,64,69,60,52,90,65,77,38,76,75,33,54,52,65,70,73,74
2081,215071,74,20,40,80,68,58,62,70,21,70,68,58,65,71,83,84,82,66,81,75,82,91,67,68,76,71,70,53,46,68,70,71,73
2083,202529,74,20,40,60,77,42,67,75,32,73,67,58,69,76,75,76,74,81,70,59,75,80,66,57,74,67,69,68,44,64,68,66,73
2084,213537,74,20,40,80,44,42,76,62,45,59,58,37,63,66,63,71,65,68,58,69,91,86,90,56,85,74,58,55,40,69,64,70,70
2088,225060,74,20,40,60,37,33,75,44,34,46,38,33,42,60,72,60,64,71,50,46,88,74,80,37,71,74,33,38,43,55,73,76,73
2090,201509,74,20,60,40,78,55,57,76,80,72,76,50,69,78,75,79,78,81,69,73,68,77,63,64,76,69,75,53,55,74,68,67,71
2091,189221,74,20,60,60,76,57,70,75,60,74,70,58,78,76,69,68,72,71,61,73,73,85,72,69,74,68,72,72,58,72,70,77,74
2095,160038,74,20,60,60,68,36,75,76,54,75,65,49,67,69,69,76,80,68,58,56,77,76,58,55,82,73,58,56,48,67,76,74,77
2099,224808,74,20,40,60,14,12,69,55,15,33,18,23,62,53,68,35,43,72,43,33,78,65,84,18,70,74,23,20,28,69,78,77,74
2100,177448,74,20,40,40,44,34,64,74,45,64,52,33,68,68,54,52,49,74,59,66,73,86,78,47,82,73,50,62,45,69,68,72,72
2103,192041,74,20,40,60,32,34,74,65,36,53,44,45,62,66,66,71,43,65,47,63,65,72,85,39,68,74,30,43,45,71,74,75,75
2104,230186,74,20,60,60,73,45,68,70,41,61,45,46,69,69,71,73,64,72,65,55,64,81,62,52,79,70,51,70,51,68,76,77,71
2108,172077,74,40,40,60,51,41,77,62,45,55,55,40,61,60,64,61,36,76,42,67,74,57,75,52,76,76,49,39,47,71,74,73,71
2110,137774,74,20,40,40,30,13,70,56,20,48,22,14,56,52,32,46,33,70,52,21,69,50,76,27,78,78,16,25,19,74,78,78,74
2111,185135,74,20,40,80,67,57,55,70,57,64,59,49,59,70,80,80,78,74,81,68,66,85,68,59,72,69,59,59,49,74,67,70,80
2112,193839,74,20,60,40,75,60,56,76,57,76,75,52,73,76,75,75,77,70,76,75,67,74,69,69,70,72,68,70,66,71,66,74,72
2114,198705,74,40,80,80,71,68,58,72,58,78,70,63,67,76,83,80,84,73,86,66,80,83,62,63,67,69,68,69,66,73,70,71,72
2117,199986,74,20,40,80,74,40,70,73,48,65,63,70,65,73,60,73,60,70,68,81,81,75,78,68,84,76,57,57,47,65,73,78,75
2120,221491,74,40,40,60,58,25,65,67,30,66,48,29,61,70,68,71,65,72,53,51,73,78,77,31,68,75,49,58,37,63,74,79,76
2123,190772,74,20,40,60,49,35,69,74,44,59,32,35,78,70,72,75,64,73,67,58,69,78,76,41,69,73,32,60,61,73,75,72,74
2125,216373,74,20,40,80,73,33,61,67,39,72,57,34,58,72,75,76,77,75,74,71,72,76,56,65,73,74,55,43,41,70,71,73,76
2128,221750,74,20,40,60,73,36,60,73,35,62,57,36,54,68,77,79,76,72,72,55,74,76,72,32,69,74,63,58,48,64,75,75,73
2131,188727,74,20,40,40,43,23,76,69,23,38,35,36,68,56,32,36,45,70,40,25,68,68,80,21,74,78,41,58,65,67,74,75,71
2132,218936,74,20,60,60,79,53,59,72,60,75,72,74,65,74,78,76,70,77,67,75,63,75,65,70,65,73,71,65,34,65,67,74,72
2136,183353,74,20,40,60,74,58,72,71,35,64,59,51,56,72,66,74,57,71,63,65,89,91,73,49,73,68,59,64,42,64,65,72,76
2137,230202,74,20,40,80,71,51,71,69,58,73,46,49,66,71,77,71,72,73,77,55,71,82,62,52,53,71,59,51,62,67,72,72,73
2138,160059,74,20,40,40,51,41,71,67,54,45,41,42,66,51,55,56,54,71,57,53,78,61,82,52,76,72,35,54,43,65,74,77,72
2139,179515,74,40,40,60,60,46,70,77,46,55,54,42,72,62,52,66,62,65,57,47,70,69,80,52,75,74,33,48,47,68,72,71,75
2141,186684,74,20,40,60,44,56,71,64,53,49,30,36,56,66,37,42,55,71,50,59,60,90,89,36,71,72,59,49,38,72,76,80,67
2144,205630,74,20,60,60,78,33,57,68,48,77,71,41,55,66,88,82,75,77,66,47,62,77,60,42,75,68,65,72,48,69,71,68,72
2148,230207,74,20,40,60,51,36,75,74,52,59,57,73,74,67,40,66,43,64,45,60,42,59,85,54,71,73,26,59,48,71,73,77,71
2151,160065,74,20,40,60,62,47,74,68,51,58,49,43,71,72,66,70,55,72,61,70,67,74,73,52,78,73,41,34,67,64,72,77,67
2152,230209,74,20,40,40,41,41,76,66,54,50,53,40,70,55,46,41,33,64,32,72,58,61,88,41,87,72,32,43,48,64,76,74,66
2156,203843,74,20,40,60,73,59,54,70,59,62,63,70,66,65,77,84,81,68,74,80,80,84,74,70,80,71,59,52,67,65,68,70,80
2160,199236,74,20,40,60,75,24,58,67,24,70,76,73,66,68,89,92,73,75,80,73,86,90,71,67,63,64,73,64,70,60,66,72,69
2166,200517,74,20,40,60,77,32,61,70,23,63,59,50,58,72,76,75,72,74,81,49,86,73,66,37,73,75,57,47,51,66,74,68,73
2167,213317,74,20,40,60,70,26,56,71,23,67,66,68,62,69,76,77,78,75,76,26,71,77,64,27,64,72,69,56,55,63,73,74,73
2168,160069,74,20,40,60,45,44,75,66,34,41,36,55,62,55,56,53,55,71,53,54,71,61,82,52,72,72,24,45,61,67,71,76,75
2169,230213,74,20,40,40,49,38,76,67,38,46,49,42,63,62,54,58,48,68,57,62,71,73,72,50,81,75,48,47,54,66,74,76,72
2170,206662,74,20,40,60,26,23,74,69,30,44,24,25,70,63,62,54,56,67,47,40,67,77,87,20,79,75,39,42,34,67,73,71,65
2171,223046,74,20,40,80,40,42,77,65,41,58,44,39,64,62,66,69,52,70,74,55,84,76,78,21,68,75,40,48,44,75,72,74,74
2175,144200,74,20,60,60,83,60,55,74,72,74,82,78,70,75,82,82,78,70,77,78,62,82,58,70,60,66,74,70,63,65,65,73,72
2178,232008,74,20,60,60,78,51,68,72,54,66,66,38,62,74,82,79,73,70,80,58,52,79,53,53,67,64,68,64,39,59,72,74,70
2184,202058,74,20,40,40,41,25,71,56,37,46,39,31,50,56,64,68,50,73,52,63,73,56,80,58,73,74,27,31,36,66,74,75,74
2188,213323,74,20,40,40,38,32,74,62,37,49,39,51,55,62,65,71,58,65,55,41,82,65,77,22,68,76,35,43,39,66,73,74,75
2190,213581,74,20,40,40,57,41,77,64,41,48,55,44,64,66,65,67,48,78,61,55,73,82,78,43,76,69,51,38,52,69,73,74,67
2196,229712,74,20,40,60,75,41,53,74,61,75,62,36,65,71,81,77,83,75,62,74,57,81,59,66,59,71,72,58,43,68,70,74,68
2200,201041,74,20,60,60,71,28,72,68,35,74,52,34,61,73,82,83,76,70,64,53,83,82,77,44,68,73,68,67,49,65,69,72,71
2202,163665,74,40,40,60,67,25,73,70,26,65,32,23,69,70,51,62,58,65,61,41,68,72,80,26,75,73,51,55,24,68,73,75,75
2205,153938,74,40,60,60,80,56,76,70,43,73,63,57,71,75,53,47,68,75,55,66,75,67,76,59,68,82,65,71,59,76,78,80,77
2211,221269,74,20,40,60,65,46,69,74,45,67,35,35,75,74,73,74,72,75,59,69,69,74,72,49,66,79,53,64,42,64,70,75,72
2212,158293,74,20,60,80,65,60,65,75,72,71,73,65,70,77,68,58,65,70,67,68,66,75,66,68,75,75,60,76,68,75,72,73,68
2216,199000,74,20,40,80,61,46,74,74,33,58,62,31,68,62,73,74,67,70,60,61,77,68,75,43,64,76,56,69,65,70,78,73,74
2217,200536,74,20,40,40,68,47,54,73,49,75,59,42,63,74,88,86,74,72,71,63,60,76,72,40,67,68,66,65,56,67,67,74,72
2226,231002,74,20,40,60,24,19,74,68,31,60,24,25,62,64,64,71,49,63,67,42,70,68,82,26,81,72,30,40,36,71,71,74,75
2230,229980,74,20,40,60,41,32,76,64,31,52,62,37,70,62,68,67,71,69,57,50,77,75,78,35,73,71,59,61,48,74,73,75,76
2235,190558,74,20,40,40,24,30,72,68,44,49,40,47,60,59,78,89,75,64,66,58,88,77,85,28,82,72,50,48,49,60,71,71,67
2238,168799,74,40,40,60,72,40,58,68,58,72,66,52,60,71,75,84,78,72,73,77,80,76,70,70,74,70,65,50,54,74,71,76,76
2239,198240,74,20,40,60,76,58,61,72,54,62,75,73,68,70,73,75,77,68,82,72,77,87,70,64,74,72,62,65,64,64,72,73,74
2240,199776,74,40,40,60,62,28,73,72,41,59,51,51,67,69,64,64,62,73,53,63,82,66,78,47,69,75,40,57,42,70,74,74,71
2241,176992,74,20,40,60,61,48,73,70,62,62,61,62,73,66,68,66,64,69,73,73,75,82,80,67,80,71,53,73,80,78,71,75,74
2243,190560,74,20,40,60,35,31,80,57,46,37,36,27,64,52,55,69,44,59,32,47,85,76,91,35,70,71,35,49,30,50,74,73,75
2248,235875,74,20,40,60,76,35,65,73,59,74,73,30,67,74,80,83,69,70,74,58,68,72,69,51,68,69,64,58,30,71,69,74,73
2252,186982,74,20,60,60,82,56,65,71,60,75,78,77,70,75,74,78,70,70,74,82,74,77,74,71,73,64,70,66,74,66,70,73,74
2253,192102,74,20,40,60,75,58,52,75,56,71,65,51,65,71,82,86,78,74,82,67,80,80,55,57,72,70,63,69,50,74,68,72,67
2254,215399,74,20,40,40,56,44,72,67,43,47,56,32,64,59,66,63,64,61,71,59,77,63,75,55,75,80,33,53,54,65,75,74,73
2260,189288,74,20,40,60,31,40,76,60,48,48,33,31,64,57,40,43,30,69,33,60,70,63,74,25,77,71,35,54,49,69,76,78,73
2261,203625,74,20,40,60,54,46,73,61,57,54,48,41,59,63,72,74,35,64,37,55,56,69,81,51,63,79,46,60,56,70,78,77,74
2267,217196,74,20,40,60,71,26,77,70,32,63,55,36,60,66,64,37,46,74,44,48,33,72,85,29,63,74,28,33,44,63,75,76,78
2270,192622,74,20,40,60,38,33,76,64,30,41,37,33,60,57,49,52,32,66,42,55,86,67,83,49,84,72,49,44,55,64,72,70,74
2271,214639,74,20,40,60,28,46,69,64,42,48,30,26,58,59,61,64,55,67,50,60,78,62,83,34,78,73,30,29,40,65,77,74,74
2275,207472,74,40,40,100,73,41,60,72,39,69,74,64,69,73,76,75,78,72,76,62,72,78,65,43,69,69,58,60,49,68,73,70,80
2276,178032,74,20,40,60,34,35,83,63,14,46,55,58,61,55,56,63,41,68,38,34,64,65,89,38,76,66,33,51,65,67,71,74,70
2277,185200,74,20,40,60,63,27,72,61,49,61,58,48,58,68,68,64,66,68,70,59,90,90,74,49,79,72,43,54,38,69,72,77,73
2278,204401,74,20,40,60,78,41,57,71,47,73,56,43,66,77,84,83,84,67,90,77,83,74,59,69,77,70,68,63,48,64,71,71,75
2283,233329,74,20,40,60,53,27,69,66,25,36,29,47,58,61,34,53,29,62,30,66,70,58,89,43,77,74,28,29,38,68,72,78,71
2285,213874,74,20,40,60,67,61,59,74,60,75,58,73,69,74,75,86,78,69,73,80,66,84,58,77,75,74,70,70,60,66,72,72,74
2290,182133,74,20,40,40,39,49,82,66,65,56,39,52,59,61,57,50,36,71,36,71,32,63,87,41,70,74,53,41,51,53,74,77,72
2292,199286,74,40,40,40,69,58,58,76,31,70,56,47,66,75,76,79,76,74,87,72,67,75,72,53,83,72,68,68,58,65,70,75,72
2294,232310,74,20,40,60,35,27,76,66,30,46,30,29,65,50,66,64,46,73,56,45,85,62,78,22,78,74,23,32,43,45,73,74,71
2303,178042,74,20,40,60,48,27,68,58,22,58,59,27,54,62,68,68,66,70,60,62,84,68,72,37,72,78,35,34,37,69,76,78,74
2310,207997,74,20,40,40,41,51,72,63,66,32,32,45,62,54,32,37,37,70,28,54,68,65,92,31,84,73,30,42,42,65,73,78,64
2312,187517,74,20,40,60,51,30,72,62,38,33,72,62,64,63,69,66,37,69,43,71,65,71,80,36,77,76,20,51,68,66,76,75,72
2316,230272,74,20,60,80,72,64,43,70,58,72,49,60,58,73,88,82,81,81,75,63,53,76,60,66,49,66,77,71,53,68,55,58,57
2318,219777,74,20,40,60,48,52,73,66,54,50,32,32,64,62,70,68,65,66,63,65,82,67,77,56,77,74,25,54,46,65,74,74,76
2322,225410,74,20,40,60,78,26,68,68,37,68,64,35,68,69,72,82,66,66,45,59,64,88,79,41,66,72,58,58,31,72,66,74,74
2323,183426,74,40,40,80,62,32,73,73,49,59,55,37,65,70,66,72,63,73,59,54,69,72,68,29,67,76,46,59,55,69,75,74,75
2324,184706,74,20,60,40,79,58,53,75,62,75,54,57,75,75,75,72,76,76,74,67,73,64,70,71,62,46,70,74,58,71,71,72,69
2325,202115,74,40,40,60,71,36,60,69,49,70,57,47,64,74,77,74,77,74,77,66,67,78,65,43,74,64,56,56,60,69,75,76,77
2331,211592,74,20,40,60,50,36,63,76,37,55,33,36,70,70,55,52,43,70,54,55,78,75,81,35,55,75,26,34,51,66,72,81,75
2334,189576,74,20,40,40,59,40,70,65,44,48,57,34,52,54,70,77,66,62,58,22,82,66,76,34,74,68,39,44,41,66,75,77,79
2336,205194,74,40,40,40,48,30,73,67,49,58,37,40,52,64,54,63,54,67,60,53,82,60,76,32,66,77,30,55,47,72,71,75,73
2339,164491,74,40,40,60,77,40,68,75,65,74,79,78,73,74,68,68,73,72,65,74,71,75,76,66,75,74,67,70,65,72,75,73,74
2341,205965,74,20,40,60,67,58,63,70,48,74,68,34,68,72,85,78,77,74,75,67,75,84,72,68,69,73,59,48,47,73,68,72,75
2351,217235,74,20,40,60,58,22,71,59,30,60,65,67,53,62,72,71,66,69,72,57,91,73,77,59,80,74,42,39,45,64,74,75,73
2353,202646,74,20,40,60,81,44,59,70,40,67,64,62,66,73,74,78,76,57,67,79,72,87,57,61,68,71,61,53,55,64,73,74,69
2356,212888,74,20,40,60,28,22,68,64,25,58,25,22,58,60,66,68,65,66,61,39,72,69,79,18,70,76,30,48,36,65,76,78,76
2357,223641,74,20,40,60,33,26,73,71,26,49,31,28,69,63,62,54,54,66,58,60,71,63,74,27,69,76,32,55,34,57,76,77,71
2368,213917,74,20,40,60,32,22,73,60,29,53,37,29,47,63,62,70,56,75,57,64,76,72,76,25,79,72,35,41,39,60,75,75,73
2370,224158,74,20,60,60,76,47,54,80,58,77,66,55,80,80,69,68,72,72,77,67,60,76,75,48,66,64,56,75,47,72,57,55,52
2375,193695,74,20,40,60,80,42,54,74,49,72,76,51,65,74,68,68,64,69,64,52,70,79,73,48,76,72,70,67,46,68,71,77,74
