,ID,overall,pac,sho,pas,dri,def,phy
3233,220921,73,47,48,55,63,72,90
3237,178425,73,57,58,73,72,68,63
3238,198394,73,74,64,70,76,38,57
3240,159994,73,60,64,68,64,70,78
3242,202491,73,66,58,74,70,52,51
3244,215292,73,70,73,62,71,42,70
3245,176636,73,70,64,71,74,68,69
3246,178684,73,32,50,63,55,72,76
3247,187644,73,68,64,74,73,32,69
3250,167933,73,51,46,65,61,72,77
3251,54013,73,69,69,73,74,39,59
3252,188157,73,41,72,68,66,62,84
3253,188413,73,69,59,71,70,66,75
3254,190461,73,79,69,62,74,42,84
3255,218623,73,66,70,61,68,71,85
3259,220673,72,62,57,68,75,66,78
3261,198658,72,79,64,68,74,60,73
3262,206594,72,83,67,66,77,38,61
3266,146947,72,57,57,66,64,69,75
3267,222467,72,83,71,65,75,34,64
3269,201220,72,72,60,70,75,60,66
3270,219652,72,76,67,70,76,47,50
3272,176900,72,33,65,79,71,42,40
3274,223749,72,79,66,69,77,24,60
3275,193029,72,63,66,75,70,49,69
3276,200966,72,66,71,71,70,52,63
3280,222982,72,57,55,66,65,72,73
3282,201991,72,41,47,68,67,67,71
3285,210439,72,59,74,53,67,36,71
3288,233223,72,73,66,68,70,60,70
3289,176903,72,61,45,64,67,69,71
3290,190471,72,76,71,69,76,28,54
3295,146953,72,72,77,69,71,35,53
3296,177673,72,73,73,71,71,55,72
3301,50955,72,75,64,71,72,48,69
3307,199183,72,77,62,71,70,59,65
3310,213007,72,87,66,65,78,25,60
3311,222991,72,85,66,65,77,23,55
3312,36111,72,43,62,65,66,69,72
3314,212240,72,73,70,63,73,25,69
3321,225811,72,88,64,63,77,24,52
3322,215060,72,71,71,71,73,62,75
3324,230421,72,65,47,68,56,72,71
3326,135190,72,59,71,73,71,48,60
3327,189462,72,91,69,64,76,29,64
3330,199960,72,83,66,68,73,26,47
3333,164633,72,52,62,61,61,71,74
3334,230425,72,62,56,69,64,73,71
3338,206106,72,90,65,60,81,28,59
3339,208923,72,75,65,71,73,68,71
3340,221467,72,64,64,68,65,54,67
3343,186139,72,59,61,73,70,67,69
3344,186651,72,83,68,65,75,66,63
3346,143644,72,37,62,71,67,69,72
3348,166940,72,66,57,70,68,73,78
3349,207645,72,91,64,63,76,38,49
3350,230429,72,51,46,67,64,72,66
3351,191005,72,77,64,72,72,66,74
3358,186143,72,62,65,74,68,69,67
3359,194847,72,86,63,64,74,23,59
3361,232736,72,67,61,72,75,50,64
3364,209698,72,41,48,63,65,68,74
3365,230434,72,66,55,69,67,71,63
3371,182053,72,52,72,75,71,55,60
3375,157479,72,70,60,68,70,70,69
3381,207657,72,68,57,71,71,61,69
3382,159017,72,77,69,66,67,49,64
3384,201514,72,84,71,63,72,37,74
3387,160043,72,91,73,69,77,62,58
3390,160045,72,67,54,63,58,70,67
3391,227886,72,74,67,70,72,20,60
3396,230448,72,73,55,71,71,71,66
3398,199729,72,85,64,67,74,41,68
3399,204337,72,78,68,69,73,37,70
3400,219953,72,78,65,68,72,51,63
3401,222513,72,84,62,65,77,32,49
3404,139058,72,41,67,77,72,50,59
3405,211506,72,69,70,72,74,58,64
3409,189490,72,74,67,71,74,63,74
3410,202035,72,77,69,68,75,30,42
3413,189235,72,51,63,69,68,72,71
3416,230452,72,72,47,66,61,74,77
3417,190516,72,76,67,68,79,34,58
3418,193844,72,67,63,72,74,53,60
3419,224309,72,61,67,70,70,59,67
3423,200759,72,87,61,62,74,67,77
3427,171831,72,73,35,56,61,71,74
3428,226616,72,67,56,55,57,72,78
3431,211513,72,74,70,69,74,34,63
3437,139836,72,61,55,59,59,71,77
3438,211260,72,71,70,71,73,46,57
3440,216381,72,80,53,64,71,65,67
3442,226877,72,79,69,64,74,40,70
3443,230461,72,70,62,72,73,50,56
3444,215358,72,80,61,66,72,70,75
3446,215615,72,71,64,68,73,64,69
3448,186687,72,43,65,67,64,71,77
3449,208960,72,70,68,66,66,71,79
3451,188992,72,82,57,68,73,63,68
3455,202050,72,75,65,71,72,57,71
3457,209218,72,64,65,73,74,50,64
3460,147779,72,86,68,66,72,54,66
3464,235844,72,70,46,61,67,72,70
3467,213063,72,64,43,57,60,74,67
3472,226376,72,83,65,66,77,29,48
3474,239433,72,65,64,68,71,66,57
3476,201290,72,54,72,71,73,26,68
3480,231242,72,78,67,68,77,49,62
3481,170570,72,54,65,70,72,45,59
3483,153164,72,42,59,72,63,66,74
3487,223053,72,83,69,69,75,46,48
3488,224077,72,70,67,68,73,59,68
3491,230478,72,76,54,73,77,46,47
3493,199247,72,54,58,74,70,65,64
3494,224591,72,52,57,69,65,70,73
3495,230479,72,69,63,73,72,43,56
3496,189775,72,60,53,63,63,71,76
3498,199504,72,75,61,68,70,67,80
3499,210000,72,79,70,70,71,63,71
3500,155984,72,49,63,72,61,74,77
3503,160081,72,65,47,68,56,72,71
3504,226385,72,77,65,67,76,28,51
3507,172882,72,71,72,70,71,50,64
3511,203604,72,65,59,68,71,67,76
3512,160084,72,62,56,69,64,73,71
3513,230484,72,63,65,74,75,27,58
3515,202069,72,81,66,70,72,52,60
3517,160085,72,51,46,67,64,72,66
3519,225878,72,72,67,71,72,36,65
3521,199511,72,61,36,58,45,74,79
3523,215639,72,80,66,64,76,49,64
3524,183895,72,78,68,75,78,53,48
3526,224600,72,53,65,74,69,61,73
3528,213337,72,70,58,70,77,53,66
3530,222553,72,55,47,60,60,72,81
3531,160089,72,66,55,69,67,71,63
3537,212060,72,75,71,64,77,35,65
3540,183644,72,67,67,72,71,57,75
3541,193884,72,71,67,71,72,63,70
3544,199262,72,71,61,71,68,62,70
3545,228702,72,76,51,73,79,58,60
3546,215391,72,46,41,56,57,72,85
3548,209504,72,73,76,61,73,27,60
3550,225121,72,72,71,57,71,34,62
3551,205410,72,61,62,72,72,63,79
3552,160098,72,73,55,71,71,71,66
3557,160100,72,72,47,66,61,74,77
3560,210533,72,59,67,69,71,64,71
3563,158309,72,73,71,68,68,55,70
3573,172904,72,69,72,68,72,37,70
3574,201066,72,59,71,73,72,58,67
3575,160106,72,70,62,72,73,50,56
3576,227690,72,80,64,70,73,64,55
3578,239212,72,84,71,65,73,23,65
3580,178029,72,71,68,71,77,35,69
3584,188271,72,85,71,69,74,26,64
3585,146288,72,75,53,65,65,68,82
3588,203633,72,77,67,69,76,41,62
3591,230257,72,72,68,69,73,55,73
3592,168561,72,40,62,74,71,65,67
3594,179569,72,68,68,72,71,53,53
3598,220018,72,78,73,66,73,33,72
3599,182130,72,77,70,63,74,37,64
3600,225139,72,80,65,70,76,26,52
3601,163187,72,90,64,65,73,48,75
3602,230259,72,64,53,65,63,69,75
3604,211060,72,75,63,63,74,66,83
3608,205686,72,77,65,73,74,48,65
3609,142454,72,42,69,76,65,64,71
3610,219510,72,72,55,69,79,62,67
3612,183414,72,72,64,75,72,51,65
3613,193910,72,66,63,73,76,54,61
3614,215159,72,75,70,68,73,51,67
3615,156535,72,62,69,72,72,45,63
3620,229496,72,53,35,51,54,72,76
3623,230521,72,82,63,60,74,25,62
3624,199290,72,84,64,66,76,25,65
3626,202107,72,73,58,69,71,65,76
3628,160123,72,76,54,73,77,46,47
3630,221564,72,71,65,69,76,25,51
3631,187004,72,87,70,57,66,27,80
3633,234621,72,72,51,59,72,73,64
3636,234622,72,67,61,67,68,67,75
3638,222079,72,77,60,66,74,41,64
3639,177279,72,69,64,70,71,62,74
3644,221313,72,86,59,68,71,25,65
3645,160129,72,63,65,74,75,27,58
3646,177537,72,68,67,71,75,37,64
3647,190593,72,76,71,72,73,39,70
3648,228738,72,92,69,55,79,22,47
3649,160131,72,81,59,70,73,30,61
3650,208260,72,75,52,64,66,70,75
3651,229764,72,69,73,67,76,37,65
3652,190852,72,76,64,63,78,25,61
3654,230278,72,85,63,71,73,45,49
3657,135303,72,62,64,55,53,71,72
3659,179592,72,66,70,70,74,59,70
3662,163209,72,72,70,65,72,52,79
3663,230281,72,66,61,70,73,45,55
3669,191627,72,59,62,71,70,61,65
3670,208268,72,54,57,71,72,62,68
3673,229261,72,70,40,72,72,69,79
3674,214158,72,61,43,58,64,71,74
3675,204687,72,77,57,64,71,69,73
3677,178319,72,53,53,68,67,69,69
3678,211088,72,71,58,68,71,70,62
3682,230289,72,86,70,73,77,36,54
3683,199570,72,83,57,62,72,69,64
3685,41874,72,36,69,76,67,68,62
3686,183442,72,75,69,70,72,42,66
3687,230291,72,82,67,62,73,26,64
3690,193172,72,75,69,71,73,65,60
3691,201877,72,75,53,68,80,22,47
3693,193429,72,79,66,62,72,66,63
3694,208790,72,87,71,65,80,17,38
3695,229526,72,72,65,66,68,67,74
3700,170903,72,71,53,67,71,70,78
3701,186519,72,60,53,62,60,72,68
3707,233113,72,75,59,74,78,48,58
3708,236441,72,83,51,63,72,66,59
3713,205210,72,61,51,61,64,71,78
3715,230042,72,72,61,70,75,61,60
3717,184218,72,86,70,61,68,37,68
3719,211099,72,84,64,65,74,36,63
3720,227227,72,88,58,70,75,29,59
3722,179613,72,74,71,69,74,39,76
3723,193693,72,72,62,60,64,73,82
3724,198046,72,73,57,67,66,70,64
3725,200094,72,74,65,68,74,69,73
3727,221342,72,86,52,65,75,69,60
3728,225182,72,75,61,72,76,43,54
3729,160158,72,82,63,60,74,25,62
3730,227230,72,76,64,70,74,66,71
3735,152991,72,67,67,71,69,69,79
3736,199840,72,84,74,64,74,33,58
3737,189600,72,65,65,74,70,61,62
3739,192673,72,51,48,64,61,70,83
3743,177571,72,57,45,54,53,72,74
3745,140196,72,36,70,77,70,66,70
3746,142756,72,55,67,75,72,58,66
3747,221860,72,65,46,61,66,69,75
3748,230564,72,78,63,69,80,60,62
3749,202149,72,75,65,68,71,69,68
3750,214949,72,83,70,63,75,48,69
3752,188070,72,67,68,69,73,25,48
3756,182440,72,80,67,66,74,39,58
3758,199594,72,83,65,69,76,37,62
3760,210602,72,85,66,65,75,33,73
3764,169387,72,67,60,70,69,68,81
3767,222124,72,70,61,74,73,46,55
3768,234924,72,77,69,66,75,21,49
3769,201389,72,81,55,61,64,72,72
3770,202413,72,57,62,68,68,68,75
3771,205998,72,74,58,65,75,72,77
3774,217007,72,74,69,64,73,22,73
3776,213937,72,66,72,74,73,43,56
3781,210868,72,67,60,67,68,67,72
3782,222644,72,73,67,69,73,60,69
3783,183220,72,58,69,73,74,54,62
3785,207797,72,56,34,43,42,71,83
3786,212405,72,54,50,66,66,66,72
3789,203446,72,65,58,76,70,60,66
3790,206006,72,85,71,66,74,52,69
3792,222390,72,73,63,72,74,57,64
3793,184502,72,56,51,66,69,73,83
3794,205495,72,82,69,59,71,31,74
3795,210872,72,83,64,66,80,22,45
3798,232377,72,82,54,67,72,28,52
3800,180409,72,53,59,59,59,74,79
3802,231866,72,62,59,65,69,69,67
3803,226747,72,52,45,60,64,72,79
3804,192955,72,58,68,72,73,52,64
3805,191164,72,80,68,67,76,35,68
3807,201917,72,71,54,63,64,69,86
3812,214718,72,90,67,64,74,46,64
3816,214208,72,65,46,66,67,69,71
3817,166080,72,67,68,73,76,52,66
3818,213697,72,66,49,60,65,73,74
3819,221121,72,78,71,64,76,40,55
3822,204738,72,86,62,66,76,48,71
3823,221634,72,84,66,65,77,34,59
3826,216003,72,81,62,70,72,49,55
3828,190659,72,78,69,69,72,29,61
3831,184518,72,75,68,59,67,33,69
3833,214727,72,79,71,61,72,43,68
3837,236999,72,65,59,72,68,66,73
3841,221896,72,76,71,63,77,24,54
3843,210377,72,71,60,67,74,33,59
3847,206538,72,73,54,65,66,71,75
3850,224202,72,58,63,69,71,63,71
3854,227787,72,66,62,70,71,56,50
3855,187339,72,73,63,71,75,39,62
3858,220620,72,76,48,65,69,68,67
3859,227788,72,84,58,62,72,61,66
3862,228302,72,77,69,66,74,47,62
3863,176846,72,59,56,65,60,68,82
3864,200911,72,74,74,68,72,35,71
3866,229071,72,78,65,68,73,46,71
3867,200912,72,86,62,69,72,35,61
3871,232145,72,89,60,64,75,33,65
3874,186578,72,64,71,68,70,68,71
3875,193234,72,73,58,70,74,67,67
3876,135891,72,72,53,66,62,67,80
3881,189397,72,61,40,60,64,71,75
3882,220118,72,69,65,72,76,39,55
3884,178135,72,69,60,63,56,68,83
3885,186839,72,86,66,64,74,25,62
3886,219864,72,62,52,70,73,69,51
3887,231128,72,80,68,66,77,49,68
3888,199897,72,58,48,65,66,70,72
3889,213209,72,79,67,70,71,68,76
3891,179930,72,79,67,66,73,38,62
3892,230363,72,91,73,69,77,62,58
3896,230366,72,67,54,63,58,70,67
3898,231391,72,75,65,69,77,31,48
3901,201953,72,71,70,74,72,68,68
3904,219617,72,72,48,64,66,69,77
3905,159969,72,72,70,69,74,55,73
3906,163297,72,60,65,72,72,59,65
3907,238305,72,78,53,64,65,66,67
3908,177633,72,77,71,58,75,25,62
3910,188385,72,64,65,72,72,52,53
3911,199651,72,79,61,67,76,31,59
3912,204771,72,78,57,68,70,68,68
3914,159971,72,64,53,65,63,69,75
3916,205540,72,85,67,62,77,45,66
3919,194020,72,66,59,64,67,71,73
3921,227813,72,72,61,75,75,58,58
3925,199910,72,77,62,67,62,69,67
3927,219879,72,77,65,69,73,35,46
3928,236007,72,85,66,66,77,34,45
3931,162280,72,74,70,69,74,36,71
3932,177896,72,53,67,72,74,49,71
3933,189160,72,88,71,64,73,47,68
3936,202986,72,56,63,73,67,60,63
3938,198379,72,55,61,69,65,69,71
3941,186347,72,77,69,72,75,66,69
3944,208621,72,79,74,67,71,31,65
3945,167661,72,63,65,71,72,65,76
3947,204526,72,78,59,64,75,34,56
3950,189167,72,65,62,66,69,68,77
3957,200434,72,89,58,62,74,67,72
3958,159986,72,80,65,68,72,34,57
3959,159987,72,85,63,71,73,45,49
3960,172019,72,80,69,68,74,22,62
3962,176628,72,81,59,68,77,31,48
3963,47860,72,32,54,59,49,71,79
3964,183540,72,64,67,76,76,44,49
3965,193780,72,76,74,70,77,42,58
3966,198133,72,80,70,72,72,68,78
3969,212214,72,83,59,69,72,49,71
3970,159990,72,66,61,70,73,45,55
3971,168950,72,74,72,66,76,27,64
3973,152567,72,69,66,65,63,70,81
3974,236791,72,67,72,71,69,56,62
3975,183287,72,52,62,70,70,73,74
3978,142329,72,37,63,67,59,69,80
3980,222457,72,81,68,68,75,48,66
3982,212474,72,73,63,71,74,50,55
3983,177914,72,64,59,68,70,69,75
3988,198908,72,68,58,69,70,72,73
3989,177404,72,61,46,64,68,70,76
3992,159997,72,86,70,73,77,36,54
3993,226045,72,77,64,67,74,55,51
3996,171774,72,67,55,65,61,69,78
3998,209407,72,77,61,71,72,57,76
3999,162047,72,50,66,71,68,69,71
4001,142592,71,61,58,70,70,69,66
4002,230144,71,73,46,67,75,66,66
4004,185089,71,73,59,61,66,72,78
4006,214018,71,66,55,60,61,69,77
4008,54018,71,34,39,56,44,76,78
4012,207876,71,81,66,64,71,59,79
4014,193796,71,79,56,66,69,67,69
4021,45574,71,30,70,78,71,44,47
4022,215559,71,73,63,71,74,53,63
4023,156423,71,68,66,71,67,68,71
4025,223751,71,61,42,60,62,75,70
4026,184071,71,33,57,74,66,66,74
4030,208137,71,61,51,65,65,67,73
4032,199946,71,83,63,67,72,32,58
4033,205834,71,75,69,66,76,40,55
4037,229899,71,84,72,62,74,22,62
4038,234763,71,47,55,67,64,65,72
4039,184587,71,86,52,67,75,42,68
4040,213260,71,82,66,68,74,35,48
4041,200461,71,88,68,65,69,40,69
4043,216334,71,55,69,69,63,64,63
4044,222222,71,75,50,60,58,70,78
4046,181006,71,63,64,68,71,67,72
4047,177935,71,74,60,74,76,66,79
4048,203024,71,53,54,71,72,64,68
4051,213777,71,71,61,65,72,57,65
4052,229137,71,66,64,65,71,64,77
4056,190738,71,74,70,62,71,40,67
4061,229654,71,92,36,63,77,63,67
4062,204823,71,85,65,67,70,55,58
4064,211736,71,82,69,63,70,27,67
4065,230424,71,62,53,63,63,69,76
4066,168984,71,69,73,55,66,27,69
4067,200473,71,85,69,62,74,28,59
4070,212249,71,68,68,71,72,32,57
4071,220697,71,76,67,68,74,35,51
4072,224538,71,70,68,69,74,36,58
4074,180250,71,76,70,67,72,65,75
4079,134941,71,46,69,70,68,70,69
4080,206109,71,70,61,64,71,64,75
4081,211741,71,65,53,67,61,67,75
4082,137758,71,89,52,65,71,62,77
4083,204830,71,91,63,62,79,29,46
4084,226078,71,84,67,67,72,21,64
4087,203807,71,78,67,69,74,49,58
4088,209439,71,86,68,69,72,24,61
4089,224031,71,80,68,65,71,67,72
4093,196896,71,79,60,71,69,66,74
4094,139296,71,71,71,60,71,29,65
4095,208160,71,72,67,70,71,41,64
4098,214817,71,77,71,62,66,58,73
4099,157217,71,80,62,72,73,60,72
4104,211234,71,69,64,67,77,32,51
4105,194082,71,73,67,66,72,30,66
4106,205347,71,74,58,65,73,67,72
4107,206115,71,62,49,61,66,69,76
4108,230435,71,75,65,66,62,69,67
4109,177955,71,53,49,67,68,68,75
4110,215332,71,82,71,67,69,37,70
4111,228644,71,60,40,66,66,67,67
4112,199205,71,90,63,65,72,56,65
4114,199974,71,89,66,65,72,25,67
4115,220198,71,75,68,67,77,19,56
4116,224294,71,73,56,68,76,63,70
4117,232230,71,85,47,63,71,67,66
4118,178470,71,78,62,71,68,64,68
4120,206631,71,68,70,72,70,63,63
4122,217639,71,68,66,72,68,50,62
4123,160039,71,67,50,70,67,70,56
4124,223272,71,75,52,66,71,68,68
4125,161832,71,58,68,69,71,37,80
4126,240936,71,58,57,58,60,70,67
4127,201257,71,53,63,71,69,66,76
4128,210985,71,80,61,71,72,50,60
4129,230441,71,68,45,62,67,71,78
4132,188201,71,59,56,71,60,61,77
4134,202283,71,80,69,52,74,27,65
4137,228908,71,68,71,73,71,55,74
4138,236076,71,86,56,59,71,64,70
4139,219181,71,64,64,69,68,65,76
4140,224045,71,65,72,51,69,22,60
4141,226093,71,89,71,59,73,36,75
4146,160046,71,70,48,64,64,70,72
4147,198704,71,75,62,72,74,62,57
4148,205360,71,81,70,66,72,50,66
4150,196913,71,65,65,70,74,26,61
4152,232241,71,72,67,71,75,54,67
4153,186161,71,71,72,68,73,32,67
4154,198194,71,74,69,66,73,69,81
4155,201266,71,79,68,67,73,33,61
4156,172850,71,69,45,62,55,69,74
4157,45874,71,66,66,73,71,56,62
4158,186674,71,65,67,66,71,69,77
4159,198964,71,76,58,65,75,38,67
4160,207669,71,89,64,64,69,44,60
4161,213557,71,71,64,64,70,69,74
4162,160309,71,68,59,68,69,67,73
4163,201526,71,78,67,62,75,20,62
4166,224567,71,73,61,70,75,51,49
4168,181559,71,38,44,64,65,72,71
4169,196151,71,69,64,75,71,53,58
4170,197688,71,76,59,70,70,66,66
4172,192824,71,68,68,75,74,64,70
4173,205369,71,65,63,73,67,57,64
4174,217657,71,64,55,73,66,68,66
4175,222265,71,91,39,60,71,68,58
4176,237369,71,70,66,66,72,35,50
4178,212282,71,72,61,68,69,67,74
4180,186682,71,48,63,68,67,66,72
4182,203067,71,69,60,63,70,66,75
4183,220475,71,71,61,69,71,63,66
4184,230459,71,78,64,68,74,32,50
4185,190523,71,74,71,67,73,30,71
4186,160060,71,49,44,53,49,69,81
4190,210237,71,77,59,68,75,50,58
4194,52797,71,54,65,77,75,61,65
4196,202048,71,60,66,64,64,70,74
4197,190528,71,59,61,67,69,67,74
4198,197953,71,70,53,68,73,62,66
4199,209729,71,88,60,67,74,40,56
4200,161857,71,80,59,68,69,67,70
4202,214338,71,93,66,61,66,25,72
4203,221250,71,69,52,67,70,65,69
4206,156227,71,71,69,73,73,39,60
4207,184387,71,67,71,70,69,56,76
4209,207684,71,81,66,67,73,27,61
4212,193860,71,72,67,66,73,50,69
4214,224325,71,72,62,68,70,68,74
4216,199750,71,84,64,63,75,49,65
4221,212807,71,94,68,62,73,38,57
4223,182343,71,71,62,71,71,62,66
4226,179528,71,54,58,68,61,68,75
4227,182856,71,67,67,72,73,45,61
4231,167753,71,77,71,62,74,27,60
4235,145996,71,57,48,63,59,69,77
4237,228173,71,79,71,67,70,34,69
4238,196942,71,67,63,75,66,65,73
4241,228942,71,72,57,68,68,68,75
4243,212047,71,67,65,66,57,71,75
4244,217167,71,82,61,68,73,54,56
4248,176210,71,85,70,64,69,34,68
4250,200275,71,75,60,67,75,38,57
4253,160083,71,62,53,63,63,69,76
4255,189779,71,67,60,68,69,66,74
4257,204372,71,79,68,69,73,20,57
4259,190549,71,64,70,67,70,65,78
4261,205654,71,77,63,64,72,65,80
4264,230486,71,81,59,70,73,30,61
4266,203863,71,73,64,68,75,52,56
4269,182103,71,66,56,62,64,69,78
4270,203864,71,69,62,70,73,65,58
4272,157528,71,78,68,66,71,52,70
4276,160090,71,75,65,66,62,69,67
4278,184154,71,73,69,68,71,37,69
4280,220763,71,79,58,68,76,46,60
4281,230235,71,66,55,59,65,70,70
4282,173147,71,68,65,67,70,70,74
4283,190555,71,75,45,64,64,66,78
4284,200796,71,77,52,61,69,69,66
4286,49756,71,60,68,72,69,56,74
4287,160093,71,68,45,62,67,71,78
4288,167005,71,67,63,73,73,63,61
4289,207454,71,78,64,70,73,35,42
4290,219998,71,72,53,72,77,59,52
4291,185438,71,87,63,67,76,28,64
4293,221279,71,71,63,74,72,57,46
4295,167519,71,75,53,67,66,67,72
4296,225120,71,47,52,66,63,65,74
4297,192608,71,73,56,69,72,66,64
4298,199266,71,72,69,59,73,36,72
4299,223074,71,70,67,66,75,34,55
4300,199779,71,51,38,57,56,71,68
4303,191843,71,71,46,57,59,72,77
4309,226662,71,78,41,66,66,68,74
4311,218471,71,72,62,68,70,62,70
4312,224103,71,87,54,68,70,65,69
4314,235623,71,79,65,63,74,44,63
4317,195687,71,46,54,65,61,71,70
4320,159080,71,70,67,66,70,64,69
4321,160104,71,78,64,68,74,32,50
4323,210281,71,55,68,66,66,70,81
4325,220522,71,75,60,70,71,32,59
4326,231530,71,83,70,65,74,31,53
4328,204908,71,85,55,64,78,26,50
4329,216428,71,76,62,66,76,31,52
4330,222060,71,78,68,66,80,23,54
4331,199277,71,61,61,69,69,57,66
4333,172141,71,49,63,62,63,70,80
4336,192110,71,90,65,61,74,33,62
4339,194927,71,64,61,67,67,67,70
4340,198000,71,74,63,63,67,69,75
4341,222832,71,77,60,67,74,57,68
4342,29552,71,31,72,77,73,30,51
4344,203377,71,72,75,67,76,32,61
4345,142705,71,60,73,72,74,55,68
4347,199282,71,69,59,59,65,70,79
4348,217714,71,86,65,64,74,43,56
4350,177522,71,85,61,63,75,52,76
4351,192370,71,76,69,66,74,30,59
4352,205427,71,81,68,63,74,33,73
4353,215155,71,68,63,70,74,59,68
4354,216435,71,67,56,68,74,55,61
4356,214388,71,77,68,65,73,33,70
4357,234612,71,87,65,59,76,30,58
4358,215157,71,65,51,66,65,73,71
4359,167797,71,85,62,65,73,62,78
4360,189557,71,80,56,64,70,65,77
4363,164470,71,36,64,75,61,65,67
4364,169078,71,78,63,70,73,45,61
4365,175990,71,65,68,69,71,37,63
4366,211063,71,52,40,50,50,71,75
4367,230263,71,81,58,67,73,47,51
4368,186999,71,72,67,67,69,66,78
4370,198776,71,71,62,65,78,42,61
4371,199288,71,64,53,63,69,68,75
4372,135032,71,43,63,67,69,66,69
4374,226168,71,59,54,68,73,59,64
4378,169593,71,70,57,69,69,66,66
4379,189561,71,78,67,58,71,22,67
4380,196217,71,66,68,72,70,32,62
4381,208250,71,69,72,70,67,42,70
4382,218746,71,73,66,67,75,50,52
4384,230266,71,81,54,71,74,55,55
4385,230522,71,83,57,72,74,43,42
4386,173434,71,79,65,68,71,43,69
4387,192634,71,61,65,73,72,47,63
4390,189819,71,80,65,66,76,35,54
4391,211068,71,62,69,61,67,34,72
4392,221820,71,69,65,71,73,47,52
4393,175996,71,77,56,70,76,32,59
4395,188541,71,82,62,69,72,56,73
4398,229758,71,71,59,69,75,47,66
4399,192126,71,76,72,66,72,29,72
4400,196991,71,68,50,65,67,68,76
4403,216447,71,90,63,63,76,24,49
4404,225151,71,69,54,67,73,62,63
4406,233600,71,79,61,71,73,27,45
4408,224385,71,72,64,69,74,51,65
4412,230530,71,69,61,61,70,71,66
4413,177282,71,88,70,63,75,34,44
4414,223875,71,64,70,68,71,45,73
4416,230275,71,57,70,71,71,25,62
4419,236164,71,52,70,74,69,32,67
4420,183940,71,73,54,66,74,68,72
4421,176773,71,89,67,63,71,34,72
4423,189573,71,78,69,68,70,57,72
4424,199302,71,83,70,66,72,40,62
4426,176007,71,78,65,64,77,58,68
4429,175753,71,69,65,70,73,34,61
4430,177802,71,63,69,66,70,53,62
4433,184972,71,58,71,69,64,70,82
4437,137359,71,54,68,64,61,69,84
4438,214671,71,85,68,67,74,49,57
4441,236175,71,67,66,65,69,56,54
4445,199058,71,72,72,68,71,33,64
4447,231826,71,82,68,64,73,28,63
4449,152723,71,69,52,59,69,71,67
4451,231571,71,81,67,62,74,23,56
4452,176019,71,60,69,71,72,38,59
4459,222358,71,76,66,64,75,19,49
4462,199319,71,64,65,64,62,68,82
4464,226711,71,75,56,71,75,46,61
4467,201368,71,74,69,66,70,51,69
4468,203672,71,92,64,66,74,16,73
4469,212120,71,54,37,56,47,70,72
4471,165784,71,57,66,73,71,34,66
4477,188825,71,59,37,60,57,68,78
4478,189849,71,71,70,63,71,27,75
4481,232090,71,65,57,69,69,66,71
4484,226203,71,84,58,72,73,64,73
4485,235675,71,72,67,65,77,24,42
4486,173467,71,65,69,67,70,69,69
4488,223388,71,77,33,63,66,69,62
4489,235164,71,64,64,72,68,59,65
4491,157597,71,57,67,77,72,37,57
4495,52126,71,47,64,71,69,71,69
4496,194718,71,86,62,64,70,61,75
4497,225951,71,77,71,66,73,22,63
4499,199584,71,69,66,66,67,68,76
4500,225440,71,90,60,61,74,16,61
4501,230560,71,92,65,60,71,64,74
4503,209569,71,60,65,71,72,63,70
4504,225441,71,76,66,67,74,47,61
4505,232097,71,75,56,70,81,33,39
4508,193953,71,91,67,65,73,29,69
4509,232610,71,92,62,58,75,22,63
4512,207523,71,66,47,63,65,71,74
4513,232099,71,67,68,67,67,69,77
4515,179875,71,74,70,58,69,39,77
4516,209828,71,74,64,67,74,41,69
4519,160165,71,69,61,61,70,71,66
4520,237989,71,77,61,68,71,62,64
4522,219814,71,75,59,64,63,69,77
4523,224422,71,81,70,66,75,43,65
4525,201895,71,80,68,64,76,41,58
4530,140201,71,48,73,62,71,21,58
4533,202154,71,73,73,63,72,36,65
4534,206506,71,68,61,69,72,69,70
4536,192938,71,77,70,66,73,23,63
4544,229037,71,76,67,64,74,38,54
4545,207790,71,66,53,69,64,69,70
4546,229038,71,55,48,67,67,67,70
4553,200113,71,91,60,62,75,33,61
4556,179633,71,75,70,66,73,32,60
4559,211378,71,76,69,67,69,71,79
4560,216498,71,75,69,63,71,34,67
4561,223922,71,66,68,72,68,62,68
4562,229298,71,78,68,68,75,29,60
4563,236466,71,68,50,71,71,67,64
4564,171954,71,53,72,76,72,55,56
4568,183987,71,75,44,65,69,67,65
4570,227508,71,63,69,68,68,69,66
4571,199861,71,89,63,62,74,37,53
4572,204213,71,72,63,69,67,69,72
4573,208309,71,75,49,64,66,69,75
4575,229558,71,79,32,53,57,69,71
4577,204215,71,78,63,64,73,50,71
4581,198840,71,72,52,67,71,67,75
4583,188600,71,66,69,68,73,62,72
4584,214201,71,84,62,70,72,36,51
4587,191673,71,45,68,71,68,58,66
4589,210363,71,71,66,70,73,34,61
4590,219835,71,74,70,68,71,41,49
4591,190907,71,90,63,61,77,45,70
4592,193211,71,70,50,62,69,71,68
4593,212156,71,84,69,59,70,27,73
4596,166844,71,66,69,59,66,33,77
4597,178108,71,52,56,64,60,69,74
4601,221885,71,64,51,63,67,70,72
4602,229053,71,70,59,60,67,73,76
4603,126909,71,39,48,60,65,70,73
