,ID,overall,pac,sho,pas,dri,def,phy
3385,219690,72,54,29,41,50,73,71
3392,52270,72,36,53,56,48,71,75
3393,209711,72,62,34,50,46,71,76
3394,156975,72,45,33,47,48,72,81
3406,160050,72,51,42,46,45,71,78
3408,185394,72,41,52,57,58,71,77
3412,152883,72,43,48,54,54,70,80
3413,189235,72,51,63,69,68,72,71
3420,179509,72,55,39,48,48,70,76
3421,160054,72,52,45,56,48,74,69
3425,160055,72,69,48,46,59,71,72
3427,171831,72,73,35,56,61,71,74
3428,226616,72,67,56,55,57,72,78
3429,201529,72,67,33,49,55,70,81
3430,206649,72,31,36,44,35,73,72
3434,193081,72,47,36,54,56,72,71
3437,139836,72,61,55,59,59,71,77
3441,160061,72,53,36,51,46,72,75
3447,160063,72,70,32,46,55,73,75
3448,186687,72,43,65,67,64,71,77
3450,234816,72,68,51,60,54,71,74
3458,211522,72,57,33,49,50,71,76
3462,230211,72,54,46,52,51,73,70
3463,193091,72,36,40,55,59,71,73
3464,235844,72,70,46,61,67,72,70
3466,199238,72,76,32,56,46,70,84
3467,213063,72,64,43,57,60,74,67
3468,155463,72,62,51,57,57,73,70
3469,160071,72,61,46,56,55,71,72
3477,209738,72,40,37,47,45,73,78
3478,223818,72,50,31,46,52,72,81
3479,162890,72,70,53,61,62,71,74
3482,230219,72,49,44,57,46,73,73
3490,176717,72,79,37,44,49,73,73
3492,198479,72,43,34,46,43,70,84
3502,199761,72,74,56,62,62,72,71
3509,234835,72,54,35,41,51,72,77
3514,116308,72,67,52,62,64,71,70
3516,142677,72,35,39,58,38,73,68
3518,204886,72,69,25,50,48,72,75
3521,199511,72,61,36,58,45,74,79
3522,215383,72,75,32,63,66,70,69
3527,184664,72,53,46,53,49,69,77
3536,209756,72,72,51,50,57,71,78
3538,223324,72,46,30,37,43,76,74
3542,199517,72,53,23,37,52,73,72
3553,203619,72,53,39,46,56,74,68
3554,203875,72,36,41,49,51,72,76
3556,211556,72,56,40,49,54,72,76
3561,211557,72,58,30,42,48,74,69
3565,111206,72,67,54,66,70,71,66
3570,139368,72,53,39,53,59,72,74
3577,192363,72,70,36,54,54,72,76
3581,164462,72,77,36,54,58,71,79
3582,188270,72,62,30,54,42,71,75
3583,188782,72,51,31,51,43,72,77
3586,214384,72,48,40,48,48,74,79
3589,214129,72,69,33,42,53,74,71
3595,189553,72,69,49,59,58,71,78
3597,200818,72,44,42,48,48,72,75
3606,229237,72,56,36,48,61,73,70
3607,204406,72,56,19,43,47,73,75
3611,226166,72,81,36,63,68,70,76
3617,193143,72,48,44,51,52,71,80
3618,214136,72,68,30,49,50,73,70
3619,224376,72,42,36,46,44,72,80
3620,229496,72,53,35,51,54,72,76
3622,228729,72,69,36,55,53,73,71
3629,173179,72,48,35,53,50,73,74
3634,177533,72,57,47,45,53,71,79
3640,221312,72,69,33,54,58,71,77
3642,200065,72,56,37,54,57,69,79
3650,208260,72,75,52,64,66,70,75
3656,188038,72,63,53,67,68,73,75
3657,135303,72,62,64,55,53,71,72
3658,158088,72,69,52,64,63,73,78
3660,200073,72,51,49,69,58,72,74
3664,172425,72,64,28,43,51,71,75
3665,105866,72,47,50,55,60,74,68
3671,167308,72,72,58,63,61,72,71
3679,225680,72,54,36,52,52,70,77
3697,193686,72,68,39,53,60,75,71
3701,186519,72,60,53,62,60,72,68
3709,172953,72,68,34,57,63,75,72
3712,137114,72,36,40,42,40,74,74
3718,193690,72,65,59,66,63,71,78
3721,220061,72,51,19,38,47,75,64
3740,212130,72,67,36,43,41,71,79
3742,163490,72,68,37,47,49,72,74
3743,177571,72,57,45,54,53,72,74
3744,137380,72,74,57,65,67,71,71
3753,209063,72,66,36,52,45,74,71
3754,183975,72,64,31,49,57,69,79
3757,200105,72,68,38,62,63,72,67
3759,142762,72,46,36,54,52,71,73
3762,193706,72,54,45,54,46,71,80
3764,169387,72,67,60,70,69,68,81
3766,207788,72,64,43,48,49,71,80
3772,111022,72,31,40,51,48,73,77
3773,214191,72,59,37,39,56,70,78
3775,209329,72,61,52,51,57,71,74
3778,164529,72,63,40,60,63,70,74
3779,124337,72,41,37,58,56,73,66
3784,201141,72,65,46,55,50,74,69
3785,207797,72,56,34,43,42,71,83
3788,226229,72,74,43,60,65,72,70
3793,184502,72,56,51,66,69,73,83
3799,179897,72,65,40,55,43,71,79
3801,224186,72,43,48,47,47,71,79
3806,193468,72,80,49,63,64,68,72
3811,140222,72,33,45,58,55,72,72
3818,213697,72,66,49,60,65,73,74
3820,159937,72,54,46,52,51,73,70
3834,219591,72,55,27,49,56,71,76
3835,159943,72,49,44,57,46,73,73
3836,228295,72,62,34,53,65,73,74
3840,219848,72,67,39,60,63,74,63
3848,142794,72,65,53,55,54,70,76
3851,190666,72,68,40,52,56,72,70
3856,189899,72,38,37,57,53,69,81
3857,213452,72,71,33,49,47,72,79
3860,197837,72,70,26,53,49,70,78
3870,181456,72,59,40,59,58,70,73
3881,189397,72,61,40,60,64,71,75
3883,199895,72,42,45,59,54,73,78
3884,178135,72,69,60,63,56,68,83
3888,199897,72,58,48,65,66,70,72
3893,189403,72,53,34,38,35,72,78
3894,138462,72,50,41,54,56,72,66
3895,227550,72,52,27,37,44,74,68
3913,221923,72,72,48,58,70,70,70
3917,216036,72,71,57,71,72,68,73
3922,167653,72,56,26,39,44,70,82
3923,175589,72,63,41,64,65,73,70
3924,198630,72,74,24,50,50,72,80
3926,215015,72,62,34,53,59,73,71
3934,137449,72,35,48,59,49,72,63
3935,230377,72,51,42,46,45,71,78
3937,234986,72,72,35,55,53,73,72
3939,201707,72,74,35,60,61,71,70
3940,209643,72,64,48,49,56,74,75
3943,212204,72,65,36,47,53,72,73
3948,221422,72,61,50,52,54,72,74
3949,230383,72,52,45,56,48,74,69
3951,230384,72,69,48,46,59,71,72
3952,175088,72,51,55,57,58,69,84
3954,205553,72,60,33,33,38,73,76
3955,20209,72,50,37,47,54,71,77
3963,47860,72,32,54,59,49,71,79
3967,232693,72,70,39,41,54,72,74
3976,198904,72,62,33,53,49,72,76
3977,230392,72,53,36,51,46,72,75
3978,142329,72,37,63,67,59,69,80
3986,230395,72,70,32,46,55,73,75
3990,189436,72,55,34,49,56,74,70
3996,171774,72,67,55,65,61,69,78
4003,138497,71,31,32,51,40,72,81
4005,202754,71,73,48,60,60,69,70
4008,54018,71,34,39,56,44,76,78
4009,216067,71,75,50,48,55,72,73
4011,240899,71,67,28,42,43,71,73
4015,214021,71,64,33,48,46,73,71
4016,162053,71,65,26,53,53,70,81
4017,230405,71,53,29,47,39,74,72
4020,199174,71,65,19,43,57,71,73
4024,157703,71,57,46,59,56,71,68
4025,223751,71,61,42,60,62,75,70
4031,49161,71,48,45,60,52,73,68
4034,230410,71,44,41,55,47,73,70
4049,196881,71,65,43,59,64,69,71
4053,201746,71,65,35,48,47,69,81
4063,142359,71,34,45,47,45,73,65
4073,235290,71,64,34,42,51,73,67
4075,215067,71,73,39,53,59,72,77
4076,156443,71,53,34,45,50,71,71
4077,45083,71,68,33,54,48,69,76
4085,237086,71,65,31,48,45,69,81
4101,197154,71,63,33,48,53,71,75
4102,210466,71,56,34,55,55,71,75
4109,177955,71,53,49,67,68,68,75
4133,52778,71,68,61,65,62,68,76
4136,209196,71,76,27,52,56,72,68
4143,199726,71,38,44,58,47,71,78
4149,192816,71,66,31,55,56,69,81
4156,172850,71,69,45,62,55,69,74
4167,170039,71,66,52,61,61,70,77
4168,181559,71,38,44,64,65,72,71
4174,217657,71,64,55,73,66,68,66
4177,137786,71,41,47,31,53,72,75
4186,160060,71,49,44,53,49,69,81
4191,17725,71,23,35,52,51,72,70
4196,202048,71,60,66,64,64,70,74
4204,193602,71,54,37,51,49,71,68
4205,204355,71,65,40,62,67,72,71
4211,190276,71,70,35,54,51,70,71
4213,208965,71,64,30,45,41,72,76
4217,203590,71,54,43,48,43,71,70
4218,211270,71,58,32,43,44,72,77
4219,160070,71,53,29,47,39,74,72
4220,162886,71,60,50,58,53,72,74
4222,225863,71,68,28,62,66,71,71
4225,213064,71,68,39,57,63,71,73
4228,214601,71,71,48,60,65,71,73
4230,160073,71,44,41,55,47,73,70
4233,188234,71,41,43,50,55,68,71
4236,172620,71,52,45,53,52,72,74
4242,187982,71,51,46,50,55,68,82
4247,225106,71,65,41,63,62,70,77
4252,203859,71,59,52,53,46,68,80
4256,199508,71,65,46,53,57,69,79
4260,198230,71,59,38,57,55,68,81
4263,163670,71,79,44,66,69,69,73
4265,172886,71,54,33,47,50,73,70
4267,213591,71,78,55,65,67,69,71
4275,150106,71,49,53,58,58,69,80
4285,176732,71,58,34,44,46,72,74
4300,199779,71,51,38,57,56,71,68
4301,203363,71,54,47,45,39,72,83
4316,191079,71,55,33,46,51,69,80
4318,208232,71,44,35,51,51,71,75
4333,172141,71,49,63,62,63,70,80
4340,198000,71,74,63,63,67,69,75
4366,211063,71,52,40,50,50,71,75
4375,175736,71,54,33,43,45,70,80
4376,225145,71,73,29,60,66,72,65
4389,165243,71,61,47,60,58,69,75
4401,212607,71,40,49,46,43,71,78
4402,214911,71,72,47,59,65,73,78
4411,207746,71,70,40,58,66,73,76
4422,187013,71,51,47,63,59,74,64
4427,204936,71,70,49,53,61,69,75
4431,205451,71,42,31,44,39,71,76
4433,184972,71,58,71,69,64,70,82
4435,224142,71,52,48,41,44,73,78
4437,137359,71,54,68,64,61,69,84
4439,150415,71,66,56,65,65,71,71
4440,231823,71,67,29,51,56,71,71
4442,211856,71,74,48,52,60,70,72
4453,188563,71,65,48,49,42,71,84
4458,180629,71,63,62,59,62,73,70
4461,190870,71,65,33,55,57,69,76
4463,203159,71,59,29,44,39,70,77
4469,212120,71,54,37,56,47,70,72
4472,178584,71,41,26,42,42,71,79
4474,203161,71,50,31,45,46,71,76
4475,237209,71,53,50,54,59,69,77
4476,187033,71,52,29,42,48,69,78
4479,198810,71,66,39,48,56,70,78
4487,180635,71,40,37,51,56,71,74
4490,181404,71,38,42,53,51,70,71
4493,51101,71,37,51,47,44,73,66
4511,204451,71,66,31,56,58,71,71
4517,214436,71,81,38,60,59,70,70
4518,152741,71,38,36,53,43,72,73
4521,213414,71,70,27,40,36,71,76
4528,138920,71,66,47,53,56,72,61
4539,200108,71,75,49,62,70,70,68
4542,188844,71,52,33,59,51,72,69
4545,207790,71,66,53,69,64,69,70
4549,202416,71,62,34,61,62,74,65
4550,215216,71,65,43,46,45,72,69
4551,223920,71,60,39,46,45,73,73
4566,221619,71,71,38,53,63,71,70
4569,201908,71,73,30,57,60,74,75
4575,229558,71,79,32,53,57,69,71
4605,223422,71,60,39,43,47,70,71
4606,189118,71,69,26,41,52,71,78
4612,182209,71,51,38,46,45,70,78
4613,186817,71,60,41,53,51,71,72
4617,212419,71,74,36,61,66,69,77
4618,18115,71,63,48,56,55,71,72
4622,161733,71,43,48,52,44,70,76
4631,231111,71,72,32,62,60,70,72
4636,198857,71,55,28,36,48,73,78
4638,202697,71,61,41,55,62,72,69
4640,200138,71,68,47,50,54,69,79
4643,200395,71,49,35,48,51,70,78
4659,227790,71,43,24,46,36,72,76
4660,219087,71,74,39,52,61,68,76
4671,214993,71,58,35,49,59,72,72
4679,191443,71,48,43,50,60,71,75
4686,213718,71,58,45,44,52,69,83
4687,226518,71,46,41,64,51,70,73
4690,206295,71,73,27,44,40,73,70
4704,205529,71,55,27,41,47,73,70
4710,176346,71,72,46,64,66,70,74
4712,216283,71,75,56,62,72,68,69
4717,229084,71,70,39,47,47,69,79
4719,139229,71,44,57,67,63,69,75
4721,217565,71,62,29,43,44,72,69
4722,158685,71,42,30,47,49,72,70
4723,228829,71,58,24,39,46,70,73
4724,195037,71,34,23,40,39,71,81
4726,220638,71,59,32,54,54,72,78
4728,190942,71,72,43,66,59,70,73
4732,212449,71,31,56,47,52,68,82
4737,189923,71,85,33,58,62,69,74
4738,138468,71,32,42,58,45,74,68
4743,185316,71,49,28,51,49,72,72
4752,179686,71,61,63,63,66,67,75
4753,193254,71,82,59,66,68,65,79
4755,204519,71,71,52,63,63,69,75
4756,181479,71,42,47,54,49,71,74
4760,172520,71,69,44,59,59,69,80
4761,189928,71,51,35,36,32,72,81
4763,200425,71,62,48,62,60,71,74
4765,214506,71,50,53,47,42,69,79
4775,156655,71,67,45,66,67,71,71
4776,225263,71,64,38,46,53,70,77
4777,236271,71,50,28,45,32,72,75
4782,226289,71,57,54,66,66,68,72
4783,232433,71,55,28,39,49,71,71
4784,178417,71,53,60,69,65,71,75
4787,179698,71,68,62,63,65,71,74
4790,193267,71,70,26,50,62,70,72
4791,198900,71,69,29,37,53,73,72
4794,226805,71,51,26,44,48,69,78
4797,230390,71,49,44,53,49,69,81
4801,167159,71,57,35,52,44,71,76
4805,235002,71,53,29,38,47,72,74
4809,177915,71,37,34,47,43,72,76
4822,193278,71,81,39,64,68,67,76
4825,207616,70,71,29,54,66,70,74
4828,230400,70,75,35,42,40,71,71
4832,192768,70,68,27,51,54,67,78
4837,137987,70,35,50,53,42,73,66
4840,232451,70,59,32,44,37,71,74
4843,197893,70,50,56,61,57,69,75
4848,156421,70,64,41,55,54,70,71
4851,201990,70,71,47,63,66,70,75
4857,184328,70,69,47,54,61,70,72
4861,206601,70,69,37,60,60,71,72
4872,223243,70,59,48,53,53,71,73
4873,162315,70,68,46,60,58,68,76
4875,199692,70,68,43,56,59,70,70
4882,189710,70,53,44,56,40,69,72
4885,214031,70,49,26,39,42,71,80
4887,230415,70,62,52,53,48,71,69
4890,238095,70,49,26,41,32,70,83
4891,183823,70,36,32,45,39,69,81
4894,189456,70,54,35,53,57,69,72
4901,202002,70,61,34,50,54,71,68
4903,212754,70,67,35,65,58,69,71
4904,156434,70,37,46,50,45,70,71
4908,184338,70,59,44,53,59,70,74
4914,215572,70,65,54,58,59,70,81
4924,226583,70,73,34,52,59,67,76
4943,224796,70,64,29,38,46,71,66
4944,189724,70,49,30,52,46,70,74
4946,172317,70,56,44,58,51,73,66
4948,215070,70,70,31,46,44,69,73
4951,185120,70,59,31,43,48,69,73
4958,227362,70,68,34,50,60,68,72
4963,209444,70,63,37,46,55,68,75
4969,234278,70,64,56,46,53,68,73
4970,223016,70,66,42,50,48,69,76
4971,233512,70,73,45,60,58,70,67
4981,195371,70,69,47,53,41,71,70
4982,202540,70,36,30,58,55,69,73
4984,160044,70,66,48,65,60,73,71
4993,173614,70,46,23,43,46,70,79
4997,218415,70,67,52,69,67,69,76
5002,219184,70,56,14,32,51,73,71
5005,177969,70,46,38,50,49,69,78
5012,230195,70,59,52,57,63,74,77
5020,160053,70,72,49,57,57,69,71
5025,160056,70,58,50,56,48,70,73
5030,198970,70,68,46,55,48,68,77
5033,204347,70,44,39,48,44,68,78
5039,210236,70,52,44,54,48,68,78
5044,218430,70,77,42,53,56,74,64
5050,211263,70,58,38,48,59,69,74
5059,183361,70,30,28,58,40,72,69
5062,160066,70,46,43,43,48,70,70
5066,163907,70,71,51,61,66,69,73
5069,213316,70,63,27,45,35,72,72
5070,160068,70,75,35,42,40,71,71
5076,183365,70,46,19,40,46,71,74
5087,203850,70,69,33,49,51,69,73
5093,225100,70,77,30,53,65,69,72
5100,160077,70,62,52,53,48,71,69
5116,215380,70,34,34,42,32,72,77
5117,217940,70,79,37,50,54,69,75
5118,197973,70,57,49,62,57,69,75
5132,214106,70,69,61,66,65,69,77
5135,200539,70,51,37,61,55,68,72
5136,168283,70,43,39,54,48,68,73
5150,138081,70,68,36,63,60,69,70
5151,230241,70,73,54,65,62,65,74
5154,121185,70,46,41,60,54,68,70
5158,194146,70,63,35,43,52,70,76
5164,228708,70,69,53,62,65,68,70
5176,178023,70,48,35,54,58,70,73
5179,203624,70,68,47,61,58,70,71
5187,200298,70,69,26,56,54,71,80
5193,215147,70,65,37,38,46,72,72
5196,227179,70,57,33,51,51,72,68
5197,210028,70,72,45,57,71,68,78
5200,199789,70,42,37,45,47,69,79
5204,192621,70,78,32,52,62,68,77
5210,192367,70,55,46,50,60,68,74
5214,177520,70,33,58,67,59,71,68
5216,201841,70,34,33,46,44,71,72
5221,211826,70,65,47,55,60,68,77
5225,169843,70,52,33,40,43,69,72
5230,198261,70,65,43,67,67,69,72
5238,189558,70,50,46,58,60,69,73
5239,208247,70,76,50,57,48,68,80
5241,183671,70,69,31,43,49,70,72
5245,157305,70,41,64,67,64,70,72
5246,177273,70,65,41,58,60,68,72
5250,188538,70,42,27,47,52,70,66
5255,232571,70,74,24,39,45,70,72
5265,200574,70,63,35,47,38,72,71
5267,210814,70,66,43,47,53,71,71
5272,169343,70,62,51,61,56,69,80
5296,222598,70,56,32,47,52,71,72
5303,199305,70,62,43,39,43,69,76
5304,207753,70,43,24,37,33,73,76
5324,225934,70,58,31,48,54,70,73
5331,193679,70,65,38,61,61,69,70
5333,213136,70,71,44,59,58,71,67
5340,236690,70,68,42,45,44,67,78
5344,199060,70,67,62,66,62,67,77
5347,220052,70,50,28,38,47,72,71
5348,194196,70,67,42,59,67,72,74
5351,205973,70,66,47,54,56,68,77
5361,199832,70,52,27,45,49,70,73
5363,194200,70,58,37,48,48,70,74
5374,149147,70,37,35,37,36,73,68
5378,199580,70,68,40,52,56,69,73
5382,206493,70,45,28,44,35,71,76
5393,198560,70,64,55,58,57,68,76
5395,214944,70,35,57,69,62,66,65
5396,19104,70,29,37,48,48,69,70
5411,161700,70,62,51,68,66,71,71
5412,51620,70,30,51,59,46,71,72
5419,232870,70,68,30,43,43,71,78
5435,207531,70,43,37,55,57,69,75
5438,216492,70,72,38,51,57,68,77
5448,219824,70,62,46,53,53,71,63
5453,204210,70,46,49,52,56,70,74
5460,222643,70,56,33,40,40,72,73
5469,221621,70,52,31,44,51,68,76
5470,159925,70,59,52,57,63,74,77
5479,183736,70,38,33,54,48,72,70
5480,191160,70,55,32,41,44,70,71
5483,220089,70,66,39,54,56,69,79
5488,188602,70,74,40,59,62,67,83
5493,193467,70,52,46,60,55,70,78
5497,201149,70,40,27,46,39,70,74
5498,207805,70,55,58,60,61,69,66
5499,222397,70,32,29,34,39,72,79
5500,224189,70,71,48,67,60,69,73
5504,232894,70,76,23,50,41,70,72
5515,221891,70,34,43,67,41,71,74
5516,166851,70,30,51,56,50,69,76
5522,201925,70,49,39,44,42,69,76
5523,138181,70,33,34,48,33,70,70
5525,226757,70,64,23,39,43,71,67
5526,181445,70,48,37,53,53,70,68
5529,215495,70,63,61,59,58,67,81
5531,167111,70,30,37,52,46,72,69
5532,186567,70,56,37,56,49,69,75
5533,205512,70,53,29,40,44,70,75
5534,229064,70,74,42,52,69,66,76
5535,172232,70,60,56,56,54,68,76
5540,182473,70,74,55,67,69,68,66
5547,201165,70,73,42,57,56,69,68
5551,183245,70,56,28,37,40,71,72
5556,173518,70,59,30,37,39,69,78
5558,189646,70,57,47,58,57,69,77
5562,216015,70,55,32,40,44,71,69
5570,229585,70,66,49,57,55,67,78
5581,123603,70,46,39,52,52,70,74
5586,187350,70,78,49,60,64,68,72
5589,159959,70,73,54,65,62,65,74
5596,204761,70,62,39,47,46,71,73
5606,123611,70,51,46,53,50,70,74
5609,216284,70,31,32,45,41,70,72
5613,230365,70,66,48,65,60,73,71
5614,239581,70,49,48,52,39,69,80
5615,177373,70,70,36,56,52,68,75
5621,200672,70,74,66,66,65,68,80
5629,209890,70,51,36,48,53,71,72
5635,208100,70,49,60,48,46,70,75
5639,208102,70,72,31,42,46,69,75
5641,190438,70,59,44,51,38,69,80
5643,19687,70,31,51,59,61,67,73
5649,209385,70,33,29,45,37,69,79
5654,190697,70,67,43,52,58,69,74
5662,235499,70,60,28,52,51,67,80
5665,206317,70,59,50,63,65,69,73
5666,214765,70,68,48,62,61,69,71
5670,230382,70,72,49,57,57,69,71
5671,216815,70,49,29,37,44,71,81
5673,192751,70,63,35,56,51,69,78
5679,186352,70,68,32,51,43,69,78
5686,230386,70,58,50,56,48,70,73
5687,234226,70,61,42,50,52,71,70
5692,226803,70,68,31,48,49,66,81
5694,205556,70,65,33,53,60,70,73
5695,214004,70,44,51,46,46,69,72
5699,190196,70,72,24,46,46,68,79
5704,223734,70,54,36,45,45,71,72
5706,164855,70,65,46,50,60,68,80
5713,199674,70,62,39,65,47,68,76
5724,230398,70,46,43,43,48,70,70
5729,203265,69,71,40,66,64,68,74
5738,198147,69,71,42,55,63,71,68
5741,202756,69,64,32,57,56,69,73
5744,216068,69,70,15,27,40,71,72
5750,156165,69,52,43,51,43,68,72
5751,225285,69,40,42,60,67,67,75
5768,204297,69,70,44,59,62,66,76
5769,209673,69,52,31,51,47,70,68
5771,155657,69,51,57,50,56,68,76
5773,169737,69,64,34,48,42,70,69
5774,171017,69,34,29,48,50,68,72
5779,178187,69,68,43,57,59,67,72
5784,183564,69,67,59,69,62,67,74
5789,193549,69,68,28,53,57,67,79
5800,219664,69,69,29,50,52,71,68
5808,203026,69,70,52,59,60,69,72
5810,222226,69,67,35,52,51,69,72
5813,205588,69,53,32,51,57,70,67
5815,170516,69,66,37,54,47,70,69
5818,214037,69,53,23,44,46,69,71
5821,111125,69,33,34,37,36,68,81
5822,228887,69,51,32,44,43,70,80
5825,235544,69,62,32,48,52,68,77
5829,146969,69,58,28,47,45,70,67
5836,228890,69,67,35,54,59,69,67
5838,183578,69,68,33,45,43,68,69
5844,190491,69,72,50,47,55,67,80
5846,228124,69,68,41,45,48,70,65
5855,148255,69,51,38,39,49,69,73
5856,219680,69,55,33,51,48,70,73
5859,235553,69,52,23,36,33,71,78
5868,210723,69,78,52,63,66,68,72
5878,169509,69,51,40,48,40,66,74
5885,232487,69,76,45,54,64,68,71
5889,220968,69,57,29,59,64,66,73
5890,198953,69,66,34,38,41,67,78
5896,223530,69,47,49,51,45,67,80
5897,224810,69,61,32,42,43,69,75
5898,239402,69,51,32,47,45,68,78
5901,234539,69,72,46,57,58,72,71
5902,236331,69,66,36,45,56,69,66
5925,205618,69,69,31,61,64,67,72
5933,230708,69,61,25,44,36,70,75
5937,193333,69,70,33,45,43,69,71
5949,233785,69,69,25,44,49,69,69
5950,194361,69,67,34,62,65,66,76
5953,143674,69,67,54,70,61,72,61
5956,159034,69,41,34,53,45,68,71
5969,190783,69,39,37,58,51,67,79
5970,204352,69,47,33,46,44,68,74
5974,208449,69,62,42,52,50,72,65
5975,199234,69,77,54,62,66,66,67
5983,184900,69,76,41,51,57,67,69
5985,214341,69,33,36,45,38,68,75
5991,192070,69,71,37,41,36,71,73
5992,196935,69,66,28,53,58,69,73
5995,203848,69,67,32,53,47,69,69
5996,10824,69,64,55,64,63,69,63
5997,153160,69,46,47,43,50,70,68
6001,229705,69,71,31,55,59,69,70
6010,202060,69,65,29,40,42,67,77
6012,233292,69,63,33,39,50,67,75
6019,152910,69,31,40,52,46,69,68
6023,171087,69,64,55,62,60,67,79
6038,202322,69,64,49,64,59,67,74
6039,207954,69,65,53,56,38,68,75
6041,192594,69,72,44,62,62,68,71
6052,230228,69,52,33,47,38,70,68
6056,201301,69,50,39,46,54,69,72
6062,202073,69,67,55,53,58,67,76
6063,204633,69,75,30,33,43,69,73
6064,216665,69,46,34,40,49,71,66
6066,193369,69,74,44,58,55,68,76
6067,139866,69,46,27,48,47,69,70
6082,182621,69,49,50,59,56,69,71
6086,233055,69,69,34,59,62,68,72
6087,156256,69,32,33,49,44,69,73
6092,219491,69,51,33,39,42,70,72
6093,165219,69,52,36,51,47,67,75
6100,162407,69,57,47,58,57,65,78
6103,210280,69,67,33,53,61,69,73
6104,165736,69,46,42,48,46,69,78
6109,230249,69,56,44,64,55,63,71
6110,171369,69,69,55,59,60,68,77
6113,198250,69,71,38,57,48,66,76
6118,211820,69,90,47,56,67,64,80
6119,224876,69,57,36,39,38,68,74
6127,229487,69,85,34,57,67,64,65
6129,212592,69,79,50,57,66,65,79
6142,217203,69,38,34,37,42,71,74
6148,52340,69,35,55,49,46,70,75
6157,229494,69,56,30,38,40,69,71
6175,233598,69,67,35,43,40,69,75
6177,216191,69,34,40,47,42,69,71
6180,173695,69,70,21,57,61,67,71
6185,234624,69,74,54,60,68,69,74
6190,223873,69,58,29,40,42,68,70
6197,200067,69,47,40,49,48,68,83
6199,161667,69,69,50,65,61,66,73
6201,155524,69,54,39,49,51,67,75
6209,193157,69,31,51,65,50,70,66
6211,203398,69,71,41,59,64,69,73
6213,204422,69,55,47,55,56,66,77
6214,140422,69,66,40,51,59,72,78
6217,140423,69,50,36,46,36,67,75
6219,172423,69,53,35,51,53,69,73
6220,173703,69,65,49,62,59,67,73
6225,223625,69,60,32,41,47,70,70
6231,215178,69,67,32,52,50,66,78
6241,220302,69,67,43,47,57,65,80
6246,198032,69,35,33,53,46,69,79
6255,223122,69,56,32,54,58,70,72
6269,232598,69,47,33,44,49,69,64
6274,209561,69,71,40,50,60,67,80
6288,177564,69,78,43,60,70,64,66
6303,225439,69,61,50,68,70,64,73
6305,177055,69,36,62,62,60,65,76
6313,223138,69,59,48,54,52,68,78
6315,171682,69,71,52,65,64,66,76
6317,187298,69,60,48,53,55,69,68
6319,162979,69,65,25,40,42,67,80
6320,190883,69,76,48,61,63,67,72
6327,223654,69,70,52,63,63,64,75
6328,225702,69,45,37,51,52,69,70
6334,209320,69,71,27,49,58,69,73
6346,138413,69,50,29,47,47,71,71
6349,198062,69,38,30,43,41,69,78
6356,162993,69,62,49,62,64,71,70
6357,229041,69,61,26,54,53,69,75
6363,214195,69,70,40,56,58,69,72
6367,224436,69,60,39,53,57,68,72
6371,193716,69,60,39,53,58,67,78
6380,199352,69,53,55,60,61,69,75
6384,210361,69,47,35,57,52,69,70
6386,188601,69,60,50,61,60,68,70
6388,195001,69,53,28,50,53,67,77
6389,201914,69,66,27,36,53,71,67
6391,233146,69,79,57,55,67,63,67
6392,234426,69,59,32,44,45,68,73
6395,147899,69,64,32,51,51,67,74
6398,190651,69,39,50,45,36,70,77
6405,174013,69,67,48,54,50,66,75
6408,219582,69,47,41,53,42,69,74
6412,218047,69,50,39,49,58,69,71
6415,229055,69,71,49,63,68,68,75
6416,237247,69,70,32,30,44,70,73
6421,184512,69,43,36,37,46,69,78
6426,210626,69,68,41,47,43,69,75
6429,110019,69,37,37,58,50,70,65
6435,220358,69,54,35,47,58,69,70
6439,203464,69,54,37,56,54,71,65
6442,221641,69,64,39,47,61,69,75
6448,239818,69,59,31,39,52,69,73
6455,219852,69,74,32,51,61,69,66
6458,214477,69,53,26,44,48,68,68
6460,159950,69,52,33,47,38,70,68
6468,204496,69,34,45,52,44,70,73
6472,214480,69,39,35,35,43,72,74
6474,162512,69,56,32,50,51,66,80
6484,226002,69,65,34,47,51,72,62
6486,184274,69,67,46,58,58,67,79
6494,201941,69,67,43,50,53,66,79
6495,208597,69,57,22,48,57,68,71
6508,201176,69,53,45,60,59,67,78
6515,239322,69,58,33,42,43,69,80
6517,159963,69,56,44,64,55,63,71
6519,226523,69,65,30,46,55,66,73
6521,220636,69,58,30,39,43,70,72
6524,224221,69,68,43,53,51,68,73
6528,183774,69,44,24,40,28,69,77
6539,235746,69,64,66,65,65,66,72
6541,189922,69,34,34,34,31,69,68
6547,183524,69,63,37,58,59,65,79
6548,196580,69,46,38,50,47,67,72
6549,198117,69,64,35,45,43,69,72
6554,176357,69,57,55,58,63,68,76
6556,213990,69,49,27,40,43,71,69
6563,156903,69,58,44,52,51,70,69
6564,223207,69,61,42,45,46,71,65
6573,224489,69,63,29,42,51,68,74
6574,177129,69,49,54,61,60,69,75
6575,202474,69,48,26,46,46,66,77
6580,234731,69,65,29,47,44,68,79
6594,212208,69,61,34,55,56,69,71
6599,237297,69,56,31,43,50,67,73
6602,212978,69,59,38,50,43,69,73
6608,215283,69,46,37,44,50,68,76
6610,207860,69,59,43,49,52,68,71
6612,236020,69,70,35,54,57,68,70
6616,198135,69,58,46,57,57,67,79
