,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
2666,175391,73,20,60,60,67,71,56,68,70,77,61,74,61,68,78,85,75,71,72,73,74,78,65,69,66,46,73,68,59,71,34,31,33
2679,163619,73,20,60,80,76,63,30,68,50,75,62,62,60,71,87,90,93,54,93,72,84,88,63,68,52,47,57,72,48,70,43,49,35
2681,193571,73,20,80,40,76,46,57,75,51,76,75,63,66,76,75,79,77,71,79,72,73,74,62,61,70,59,70,65,46,74,66,64,65
2682,202276,73,20,60,60,68,78,63,70,74,71,69,55,54,73,78,78,73,71,73,72,62,67,62,63,52,20,75,64,66,66,17,23,23
2685,188196,73,20,60,60,69,71,62,71,66,72,69,47,67,71,89,89,78,69,78,72,68,87,68,68,55,57,69,68,59,68,43,37,40
2686,207653,73,20,60,80,58,72,43,65,64,78,63,56,61,73,87,78,75,69,83,73,57,74,56,68,57,23,73,73,61,56,37,25,24
2688,160037,73,20,60,60,75,68,52,68,60,76,59,46,70,73,84,92,89,77,87,69,70,78,44,70,60,67,67,66,59,65,62,70,68
2694,235814,73,20,40,40,72,47,61,68,49,57,56,58,63,64,75,76,79,72,62,57,56,83,70,54,62,68,61,66,55,67,73,74,73
2696,205351,73,20,60,80,63,67,42,73,59,76,75,78,65,75,77,69,76,64,85,76,59,73,39,69,67,37,70,76,66,56,34,40,43
2697,212519,73,20,60,60,64,71,43,69,64,75,58,49,63,73,82,80,80,68,88,68,49,76,55,66,42,71,76,69,48,66,38,34,39
2701,212267,73,20,80,80,72,67,61,68,62,76,69,31,62,76,83,88,76,71,74,77,51,67,72,62,68,37,71,68,72,62,25,46,36
2707,224813,73,20,60,80,70,69,40,72,71,74,69,67,67,71,78,76,75,69,74,73,70,76,66,70,71,56,68,71,66,67,38,53,61
2708,183853,73,20,60,80,72,63,52,68,59,77,74,75,60,72,84,80,85,67,84,72,75,70,66,64,55,45,70,67,67,69,38,43,46
2710,230446,73,20,40,60,61,59,72,73,41,71,42,43,71,66,59,55,57,73,61,54,71,72,73,64,68,72,41,71,51,66,70,75,74
2714,177712,73,40,60,60,73,70,63,73,68,73,68,58,63,71,84,83,77,66,70,74,66,83,73,67,64,53,70,70,57,68,54,47,58
2722,207924,73,20,40,20,72,43,41,72,53,70,72,64,69,73,66,77,70,70,69,73,77,80,60,69,66,70,71,66,53,64,71,75,74
2723,213556,73,20,40,60,70,68,45,71,65,71,67,49,67,68,77,83,72,73,67,72,54,82,73,70,75,70,69,67,62,73,69,73,72
2724,230964,73,20,60,60,66,74,70,65,68,72,67,60,57,71,71,69,58,74,77,75,74,56,68,64,72,37,73,68,70,61,23,31,27
2729,213814,73,20,60,80,75,60,36,75,70,80,75,66,67,78,77,79,79,68,77,72,44,69,54,64,38,23,70,68,69,68,30,30,26
2731,146487,73,20,60,60,82,66,42,74,70,72,84,81,80,76,67,66,68,59,62,83,39,72,61,76,59,53,65,72,75,66,36,40,35
2734,178487,73,40,40,60,70,63,68,70,71,67,70,76,74,73,54,52,69,74,71,87,69,80,74,81,87,68,70,71,81,76,70,72,73
2745,228666,73,20,60,60,64,67,39,68,62,82,75,75,66,75,80,78,75,67,78,80,65,67,68,77,56,23,68,69,56,72,21,21,19
2749,207421,73,20,60,60,70,71,52,70,68,77,74,67,65,73,82,79,87,68,86,75,61,71,60,77,47,18,66,71,62,72,13,16,18
2754,215616,73,20,60,80,65,71,56,71,66,80,68,64,52,76,82,79,78,68,78,75,67,65,66,71,48,27,73,63,72,63,23,31,26
2756,211265,73,20,60,60,74,68,67,76,71,71,70,65,75,76,64,69,67,71,71,74,70,73,70,73,68,65,72,69,66,69,63,64,57
2759,199490,73,20,60,60,44,80,65,58,70,66,55,54,45,68,78,75,68,67,64,82,69,86,75,75,69,65,70,48,75,63,39,45,39
2774,149064,73,40,60,40,76,33,63,70,53,69,67,44,61,66,67,74,65,69,68,69,74,67,74,59,73,75,64,57,63,75,71,75,75
2776,190536,73,20,60,80,65,65,58,74,71,70,73,66,72,75,67,63,76,70,83,78,70,83,65,70,72,60,74,70,79,72,60,59,55
2786,204876,73,20,40,40,72,54,54,68,40,75,59,46,54,70,77,79,71,67,69,59,73,90,71,43,58,66,61,63,44,68,65,69,71
2787,173132,73,40,60,60,30,75,67,65,71,68,52,51,32,69,77,83,62,75,64,75,73,72,63,71,52,30,76,53,70,76,23,23,24
2790,211022,73,20,60,40,67,63,59,71,59,80,74,70,59,76,86,77,83,68,84,67,65,68,59,70,62,32,65,70,68,60,28,40,35
2795,212048,73,20,60,80,70,69,58,73,63,73,66,65,68,71,78,76,71,68,71,70,49,80,67,71,68,59,71,74,67,64,46,40,43
2798,206161,73,20,40,60,73,43,57,69,51,75,67,40,67,76,77,79,77,73,69,77,70,83,65,71,71,67,63,59,48,69,69,72,72
2805,187988,73,20,60,80,62,65,39,74,66,73,80,72,74,74,82,69,78,72,92,63,32,73,50,59,59,33,73,76,64,64,20,17,12
2810,201303,73,20,60,80,70,69,53,66,57,75,53,36,49,75,84,81,91,63,87,65,83,84,60,59,59,38,74,70,53,67,22,19,13
2817,189272,73,40,40,60,70,68,67,68,68,74,68,54,62,72,86,91,67,74,64,86,80,68,77,70,76,28,70,59,60,67,18,35,27
2820,235353,73,20,60,20,65,69,44,67,68,78,58,48,57,74,92,93,79,68,74,72,45,64,65,62,41,17,67,62,58,70,17,16,21
2821,171097,73,20,40,60,78,41,73,72,45,70,74,46,68,70,76,72,67,68,66,72,70,75,76,73,78,68,71,60,52,74,65,74,72
2824,223578,73,20,60,60,62,74,65,61,64,66,55,48,49,69,68,75,58,72,39,73,59,75,79,65,73,19,80,56,69,70,19,28,29
2838,203872,73,20,60,60,73,70,58,70,61,77,67,73,64,77,90,89,85,74,76,73,77,73,61,67,82,21,71,69,77,73,32,46,33
2839,160096,73,20,40,60,61,59,72,73,41,71,42,43,71,66,59,55,57,73,61,54,71,72,73,64,68,72,41,71,51,66,70,75,74
2842,201313,73,20,60,80,72,70,58,70,67,76,72,74,68,77,87,74,81,68,73,70,55,68,62,63,51,25,66,66,76,75,13,23,20
2843,214369,73,20,60,40,63,62,45,68,66,78,66,61,70,75,80,80,79,66,69,78,70,79,61,68,35,37,67,72,76,65,25,35,29
2846,211042,73,20,60,80,63,66,62,75,59,74,69,65,73,73,75,81,73,73,69,72,81,72,61,70,56,57,72,73,54,64,55,59,60
2847,229218,73,20,40,60,67,72,67,72,58,75,45,38,65,72,79,79,81,76,67,61,65,55,59,62,42,32,77,66,66,69,34,30,27
2852,191076,73,20,60,80,74,68,56,67,70,77,77,76,59,75,80,77,76,69,77,84,79,78,72,74,63,49,69,70,61,71,45,50,49
2857,230501,73,20,60,60,53,75,64,56,77,76,83,71,56,76,66,85,76,67,66,86,73,74,69,69,55,25,67,56,76,71,22,25,22
2859,168293,73,40,60,80,72,68,60,75,70,73,73,69,72,76,65,68,73,74,73,74,64,65,61,68,41,62,74,76,70,77,59,60,52
2860,169317,73,20,80,80,68,68,62,66,76,78,68,65,47,75,82,78,90,72,90,72,76,75,43,69,43,36,72,70,65,69,43,33,28
2863,202088,73,20,60,60,69,65,45,70,59,75,60,53,58,70,85,78,76,72,78,74,67,77,67,60,60,34,72,64,62,68,30,33,29
2866,209769,73,20,80,80,69,66,60,64,67,78,77,66,42,75,91,86,91,66,72,73,90,73,43,74,61,35,66,69,50,63,22,44,48
2868,172649,73,20,60,60,80,65,35,73,66,72,78,76,76,73,71,65,81,69,82,65,64,65,56,67,41,46,75,78,70,81,16,46,23
2871,214378,73,20,60,60,65,68,39,73,38,72,67,67,71,71,74,75,78,73,73,72,70,90,69,67,72,53,72,73,55,75,66,67,61
2877,183916,73,20,60,60,75,61,71,77,69,75,75,73,75,75,73,70,76,68,77,83,70,75,70,72,77,73,67,67,63,73,71,72,70
2881,225646,73,20,60,40,68,58,60,70,64,74,70,67,67,68,92,90,75,72,78,68,70,83,69,62,61,69,67,61,68,74,65,67,67
2882,235374,73,20,40,60,76,55,44,74,45,71,57,47,67,72,83,83,74,67,70,48,36,76,48,46,36,32,68,66,58,70,29,25,37
2887,178287,73,20,60,60,74,70,63,73,58,74,70,65,69,73,70,68,73,70,78,71,72,82,69,66,48,65,71,72,62,71,62,64,60
2888,207984,73,20,60,60,71,65,65,71,67,72,74,74,70,76,78,79,77,71,76,71,75,83,68,70,53,65,70,70,61,73,63,64,64
2890,230513,73,20,60,60,62,74,67,73,73,70,71,60,62,74,76,73,81,73,83,75,67,67,64,69,50,23,68,73,56,71,23,25,20
2892,226419,73,20,80,40,79,72,37,76,49,71,67,66,70,69,79,81,90,62,90,63,48,71,35,53,55,28,66,79,65,71,35,34,44
2894,209780,73,20,60,80,71,71,54,72,73,73,70,73,66,74,76,73,81,68,78,69,72,76,53,73,66,41,69,73,63,74,32,53,51
2907,214392,73,20,80,40,70,66,65,65,59,73,56,29,58,72,93,93,89,70,75,75,69,81,59,63,31,50,67,65,58,66,17,32,35
2908,215416,73,20,60,80,67,71,71,69,62,79,69,35,65,75,77,80,79,63,77,78,65,65,51,70,32,26,76,73,62,67,23,26,22
2909,236920,73,20,80,80,70,64,52,69,67,83,68,58,44,78,87,86,87,64,83,65,66,67,60,59,62,45,57,72,66,75,33,32,27
2911,221306,73,20,80,40,66,65,49,67,69,72,64,43,58,70,93,90,91,70,94,74,63,79,34,59,56,49,68,74,59,70,32,36,30
2914,194171,73,20,60,60,65,75,64,68,70,76,69,67,67,75,79,77,84,74,84,74,79,72,44,71,49,25,71,63,73,67,36,33,35
2915,203388,73,40,60,80,74,75,54,73,63,74,80,70,70,77,84,82,71,64,69,71,72,59,67,72,46,48,73,66,71,64,29,34,32
2917,216700,73,20,80,60,73,68,66,71,62,77,81,75,64,75,77,81,81,67,71,75,62,75,65,73,73,27,60,71,50,68,29,33,32
2918,160124,73,20,80,60,72,64,46,73,68,71,73,71,75,73,67,71,65,76,81,62,72,78,47,56,48,52,71,75,74,81,37,46,35
2922,208509,73,20,60,60,73,50,56,70,61,73,69,57,69,72,82,78,75,71,73,67,76,83,65,62,66,69,68,68,49,69,69,70,71
2931,172672,73,40,80,100,72,72,64,70,68,76,73,56,65,75,75,73,74,71,72,85,54,57,76,77,48,41,73,67,74,77,39,45,35
2941,213380,73,40,60,80,61,73,72,55,72,76,69,60,51,74,86,87,78,57,68,75,78,71,76,65,44,19,74,48,73,68,20,18,19
2944,160133,73,20,60,60,73,62,61,75,72,74,71,72,61,75,73,65,66,82,62,77,55,71,77,74,54,33,70,76,66,74,31,31,32
2952,146058,73,20,60,60,78,68,58,79,58,75,82,74,73,76,64,59,69,69,56,68,54,58,67,65,59,55,67,76,79,77,41,48,44
2956,213132,73,20,60,60,78,65,62,67,72,74,66,35,62,72,77,75,79,73,66,76,44,72,71,66,33,33,71,66,48,68,33,22,25
2957,232076,73,20,60,60,70,62,62,65,46,69,55,65,63,72,89,89,78,67,78,81,59,80,77,67,65,63,76,66,67,70,65,60,59
2960,219789,73,20,40,60,76,48,69,71,32,71,71,34,70,69,81,80,72,74,82,68,86,76,62,58,73,72,69,63,47,62,61,72,71
2961,157581,73,20,40,60,75,40,69,71,65,67,72,70,69,74,78,77,78,65,73,72,56,78,64,74,70,69,69,44,60,71,63,72,71
2964,187533,73,20,60,80,73,66,52,75,61,71,57,54,66,74,80,79,81,63,71,68,67,75,51,64,66,35,71,73,66,66,22,20,24
2970,190607,73,20,80,60,64,68,55,72,72,77,72,56,71,72,88,86,90,71,81,73,65,70,69,59,77,24,78,75,59,68,21,23,21
2971,160144,73,20,60,60,53,75,64,56,77,76,83,71,56,76,66,85,76,67,66,86,73,74,69,69,55,25,67,56,76,71,22,25,22
2972,234128,73,20,60,40,64,62,54,76,56,77,68,56,66,75,83,85,80,77,78,68,56,58,43,58,55,31,66,70,60,68,39,44,48
2973,197777,73,20,40,80,74,51,64,72,70,73,71,69,70,73,74,77,71,73,73,74,69,79,73,73,77,71,71,71,65,70,68,72,70
2979,208787,73,20,60,60,64,67,59,75,50,73,67,54,72,75,75,73,76,72,77,75,70,70,61,71,69,68,68,76,57,71,52,65,55
2983,214421,73,20,60,60,70,52,71,66,58,73,45,66,67,75,87,90,86,71,78,80,80,70,61,69,58,56,75,64,47,50,30,29,53
2985,227222,73,20,40,40,72,40,72,70,32,65,54,42,61,68,68,69,61,66,73,63,73,77,74,45,59,73,59,56,44,68,74,77,73
2986,176790,73,40,60,80,73,68,74,73,67,73,59,63,65,72,74,79,75,74,72,71,76,66,67,62,62,54,73,71,61,69,30,37,36
2991,184471,73,20,60,60,69,70,40,73,63,74,69,67,63,71,75,75,90,66,86,72,87,77,61,69,55,41,66,73,58,68,30,31,28
2992,160152,73,20,80,60,62,74,67,73,73,70,71,60,62,74,76,73,81,73,83,75,67,67,64,69,50,23,68,73,56,71,23,25,20
2993,200857,73,40,60,80,70,59,38,76,71,79,77,69,73,77,75,72,84,71,79,70,63,71,49,75,61,66,68,72,44,67,41,54,50
2994,210329,73,20,60,60,59,60,49,75,65,76,75,60,69,78,83,79,91,64,85,65,58,69,55,75,51,31,63,67,57,67,15,22,23
3006,160159,73,20,80,40,76,64,49,72,65,73,74,75,62,75,86,81,74,65,88,49,46,58,34,43,39,42,64,72,74,66,41,44,37
3007,223136,73,20,80,80,67,65,54,63,71,79,82,72,56,75,91,88,87,69,89,78,71,81,56,71,66,60,68,65,50,67,58,62,59
3010,198817,73,20,60,80,63,65,23,75,49,72,61,63,71,73,67,63,68,74,72,56,53,74,46,50,72,71,70,74,62,72,74,72,68
3012,189857,73,20,60,60,69,71,71,69,71,70,70,59,61,66,75,74,77,75,77,72,74,65,71,73,49,44,80,62,71,62,41,37,32
3013,215202,73,20,80,60,57,77,58,69,61,78,52,48,58,77,73,74,83,71,82,60,80,69,43,69,63,27,79,74,54,67,27,24,26
3014,176546,73,40,80,40,76,56,54,74,66,80,74,59,70,78,88,84,88,68,86,76,67,67,68,72,71,68,70,64,67,74,66,70,74
3015,186274,73,40,60,80,75,62,57,74,61,72,75,76,72,72,79,79,75,74,70,74,74,77,72,71,74,73,67,69,66,71,67,70,65
3016,222883,73,20,80,60,69,67,67,75,70,74,76,68,63,73,78,80,80,69,73,69,70,69,67,71,69,46,73,74,66,69,41,42,35
3020,220837,73,20,40,60,72,55,63,70,41,71,38,32,59,69,84,86,74,68,81,55,91,84,60,54,65,65,68,64,57,67,64,71,70
3022,240037,73,20,60,80,69,60,43,67,46,72,67,31,35,78,93,84,85,73,89,81,69,83,45,69,27,23,69,61,54,43,17,23,22
3023,190629,73,20,80,80,62,68,63,70,73,78,71,63,55,75,91,87,92,68,91,72,86,68,31,72,43,49,69,69,63,77,19,23,22
3027,211879,73,20,60,60,63,68,59,76,66,75,63,52,59,79,68,67,77,71,66,72,59,82,64,65,54,48,74,72,59,62,31,45,42
3035,200106,73,40,80,60,76,72,41,74,70,76,77,80,70,76,79,77,82,62,79,83,65,61,57,83,35,43,65,67,74,62,22,28,23
3038,222634,73,20,60,60,73,69,64,68,55,77,56,54,55,79,80,88,73,68,57,80,82,65,84,58,45,20,72,61,68,63,22,33,24
3044,175789,73,40,60,80,70,71,76,71,63,67,55,34,70,76,72,74,72,70,77,69,81,87,76,70,71,65,77,69,39,75,38,64,48
3056,225201,73,20,60,40,71,61,49,68,54,76,52,44,58,73,86,84,80,73,80,71,64,81,63,53,70,65,71,66,66,68,64,67,69
3059,233138,73,20,80,80,66,75,63,66,66,77,57,56,57,75,82,81,86,73,67,73,57,82,62,66,42,31,74,56,72,65,21,24,26
3063,206517,73,20,80,60,68,59,36,75,60,78,71,62,66,76,76,74,79,59,80,60,34,68,50,63,43,37,69,72,58,75,27,30,30
3064,208053,73,20,80,60,70,63,37,77,67,76,69,73,73,74,80,79,79,60,82,67,48,68,44,68,39,31,70,71,67,72,21,24,26
3067,166838,73,20,80,80,71,68,66,69,49,77,60,69,59,75,74,69,82,69,66,67,63,78,66,66,60,37,72,69,64,71,30,44,31
3083,168379,73,20,80,60,81,59,58,80,56,70,78,77,74,73,67,65,62,72,72,70,60,71,62,69,59,55,69,67,80,65,37,44,37
3086,214973,73,20,60,60,75,67,49,73,66,74,73,70,72,74,79,77,80,69,84,70,59,66,43,62,44,38,68,70,65,66,35,31,29
3089,236221,73,20,60,60,58,61,64,74,52,63,57,59,75,71,64,60,59,79,68,79,67,71,71,62,81,64,76,72,70,77,48,71,68
3090,231102,73,20,40,60,75,62,58,75,67,79,68,50,69,78,86,66,79,59,74,69,58,58,55,69,64,56,65,65,58,65,59,61,59
3092,207807,73,20,60,80,72,67,25,69,43,76,70,67,54,71,89,88,92,64,93,60,61,72,41,69,65,35,69,70,56,68,53,43,37
3096,207554,73,20,40,60,65,69,40,74,64,70,69,64,69,73,70,68,76,71,63,74,48,88,64,74,68,38,72,73,63,77,37,43,46
3101,213956,73,20,80,60,70,61,40,67,47,85,54,42,52,78,92,95,80,61,81,71,75,66,80,49,48,29,64,46,47,71,20,23,16
3104,178628,73,20,80,60,62,73,59,71,67,78,70,63,60,78,83,78,93,72,85,72,84,78,61,74,70,30,69,70,73,71,36,43,31
3111,189894,73,20,60,60,63,69,56,67,74,76,74,79,50,76,87,86,91,68,88,80,58,75,51,73,49,15,65,66,77,68,22,30,30
3117,202184,73,20,60,40,60,68,46,66,64,74,70,69,55,70,93,86,92,74,87,74,64,74,54,66,52,29,69,72,69,70,27,29,37
3119,232905,73,20,60,60,73,68,54,68,46,76,51,38,52,67,84,91,70,64,70,63,53,84,67,57,63,67,71,71,57,59,58,60,56
3122,217802,73,20,80,80,70,66,67,68,67,78,75,43,58,76,74,79,73,71,66,73,67,76,69,64,65,37,72,72,52,71,32,39,31
3128,225997,73,20,60,80,63,70,60,68,68,76,62,65,65,75,85,81,78,56,81,70,72,77,72,71,74,32,74,73,63,68,32,34,33
3131,190671,73,40,40,80,74,59,51,75,58,71,69,62,70,69,65,67,66,76,75,73,62,84,76,66,81,72,66,70,57,72,59,69,68
3135,230353,73,20,60,60,75,68,52,68,60,76,59,46,70,73,84,92,89,77,87,69,70,78,44,70,60,67,67,66,59,65,62,70,68
3136,201938,73,20,80,100,79,63,36,66,70,78,77,66,59,76,89,87,91,68,83,77,85,75,56,74,40,38,63,52,46,64,25,39,35
3140,212947,73,20,60,60,65,73,38,68,54,81,57,50,54,76,91,91,80,65,92,65,65,61,52,66,32,38,69,54,55,63,27,23,29
3146,228821,73,20,40,60,72,65,61,75,62,78,64,58,70,77,76,74,68,65,68,66,64,72,69,63,74,53,67,72,57,72,54,60,62
3150,204247,73,20,80,80,67,65,49,66,71,79,74,72,62,78,91,89,93,66,92,73,72,64,44,73,59,40,67,66,64,72,29,33,27
3154,228312,73,20,40,80,67,72,56,75,65,72,65,59,68,75,71,73,72,67,64,76,55,67,67,74,56,49,68,68,61,67,41,44,42
3156,220633,73,20,60,60,69,64,31,66,50,82,70,45,59,77,90,90,90,64,82,74,55,72,56,71,33,23,65,60,58,64,21,23,20
3158,234457,73,20,80,80,64,66,67,70,68,77,64,66,52,76,85,84,85,76,78,81,80,68,61,62,47,16,73,65,65,67,19,17,19
3159,195033,73,40,60,80,69,63,56,67,65,74,72,36,53,71,91,94,77,69,78,74,78,77,65,65,73,30,68,63,69,65,15,30,12
3160,199387,73,20,60,60,68,73,68,74,61,72,57,58,62,73,74,76,76,72,71,72,80,78,73,65,68,28,73,70,63,64,23,37,48
3162,192732,73,40,40,60,73,61,55,72,63,73,71,68,67,73,77,77,72,72,76,74,72,78,68,76,63,66,69,70,57,68,58,66,66
3163,223198,73,20,40,60,74,54,62,70,56,76,66,74,68,73,73,78,73,72,60,86,66,86,77,78,74,68,66,60,66,70,68,67,69
3164,231390,73,20,80,60,59,66,60,65,67,79,78,59,50,76,79,84,78,77,76,75,70,72,65,68,58,31,72,71,67,78,16,33,28
3166,221919,73,20,60,60,71,66,50,66,62,83,78,67,54,78,88,85,86,67,82,72,34,73,54,68,61,38,61,60,50,67,35,33,24
3185,142822,73,40,60,60,73,63,63,75,58,75,67,68,71,77,61,63,58,71,52,77,63,68,75,71,55,65,67,71,71,84,71,71,59
3189,137960,73,40,60,80,75,60,62,78,60,75,78,77,76,78,62,59,69,69,74,72,50,61,47,70,59,41,72,74,77,68,36,43,37
3191,159976,73,20,80,60,76,58,50,68,68,75,73,74,64,71,83,80,78,65,81,46,69,67,52,41,46,58,74,76,71,72,52,58,49
3194,215018,73,20,80,60,69,62,58,71,64,75,76,78,69,73,81,83,76,69,65,76,69,69,72,78,66,69,71,70,61,69,47,65,62
3198,208364,73,20,40,60,67,53,43,66,46,71,72,71,62,66,86,89,85,67,73,66,85,80,63,59,71,70,62,56,49,67,70,72,76
3201,188397,73,20,60,60,75,76,78,72,70,75,69,65,70,77,66,67,69,73,55,72,78,69,75,71,42,54,76,72,68,66,33,30,19
3205,200433,73,40,40,60,55,74,73,69,69,68,63,44,58,71,65,67,66,71,57,74,58,71,80,61,57,25,74,64,71,66,27,33,31
3206,203505,73,20,60,80,67,61,68,66,45,68,65,57,62,67,84,85,82,69,85,60,90,81,75,61,61,68,63,65,61,65,67,74,69
3207,164849,73,40,60,80,73,65,49,74,64,75,81,75,75,76,74,75,75,73,76,80,47,67,58,77,59,63,69,74,76,68,56,53,52
3215,214771,73,20,40,60,73,56,65,73,53,71,77,79,75,72,71,73,77,73,72,88,80,81,69,90,78,65,68,69,58,66,61,68,63
3218,137460,73,40,60,60,69,65,50,72,72,74,81,78,70,77,79,73,82,77,89,74,32,73,34,68,48,14,70,72,68,73,20,27,22
3219,218868,73,20,40,80,75,64,65,72,52,75,66,63,66,74,74,77,78,74,72,71,64,82,57,73,71,71,72,71,61,72,67,67,65
3222,200438,73,20,80,60,64,58,52,70,64,77,59,59,60,74,90,93,84,70,86,70,80,74,55,67,67,61,66,68,57,75,55,54,55
3224,215798,73,20,60,80,66,73,68,69,67,74,63,52,48,75,87,87,80,67,78,77,71,80,70,67,52,36,74,63,64,65,26,33,29
3227,209911,73,20,80,80,68,65,55,69,47,76,61,60,60,73,82,88,82,60,87,63,81,83,61,58,61,39,69,69,59,67,42,53,46
3231,235512,73,20,80,80,50,74,65,54,71,79,66,55,38,75,87,85,87,76,87,77,71,76,63,68,46,21,76,57,70,64,20,19,21
3238,198394,73,20,60,80,65,65,61,74,63,76,68,65,68,76,77,72,77,69,72,66,43,62,61,59,43,36,72,72,59,72,35,38,32
3244,215292,73,20,60,60,55,73,71,67,71,71,69,69,60,72,70,70,74,71,66,74,76,69,73,71,61,42,75,60,71,74,37,39,39
3247,187644,73,20,60,60,72,60,48,76,55,73,76,75,75,74,67,68,77,74,60,70,50,69,70,65,72,29,71,71,65,68,27,33,30
3251,54013,73,40,60,60,75,66,62,72,70,74,80,72,73,75,69,69,72,70,73,73,42,73,62,72,36,44,70,72,68,68,41,26,36
3254,190461,73,20,60,80,66,71,68,68,65,73,63,48,44,72,78,79,83,74,76,68,78,90,85,66,73,42,73,64,67,76,42,39,24
3258,240896,72,20,60,60,67,72,59,76,64,71,57,47,78,75,77,73,71,67,65,70,51,69,67,69,39,24,69,72,73,55,21,31,32
3262,206594,72,20,60,40,67,66,40,67,54,79,70,64,62,73,84,83,82,59,79,74,42,74,61,71,49,30,63,64,55,70,35,45,42
3267,222467,72,20,60,60,67,70,59,68,66,74,57,66,62,75,84,83,76,68,82,78,79,71,64,65,49,38,70,62,72,63,25,33,28
3270,219652,72,20,60,80,73,68,52,72,59,76,65,52,67,73,77,75,78,69,90,68,56,55,47,65,52,53,68,72,63,63,41,49,42
3274,223749,72,20,60,60,70,60,42,72,62,78,71,74,70,76,79,79,87,61,73,74,40,68,57,73,62,22,69,62,57,50,20,22,30
3277,203782,72,20,60,40,59,58,39,73,58,76,58,63,71,74,83,76,84,72,88,64,60,76,60,65,51,56,72,74,69,71,26,48,56
3278,204550,72,40,60,60,65,62,64,65,64,74,67,64,52,73,90,94,79,67,50,80,75,78,81,65,66,35,70,69,66,64,25,41,38
3290,190471,72,20,60,80,67,70,70,74,64,75,71,72,61,74,75,77,82,70,82,75,85,74,39,69,60,31,69,67,73,69,23,19,24
3294,34824,72,40,60,60,66,72,69,68,68,73,74,76,56,75,76,74,73,68,72,68,80,70,62,68,60,26,78,68,74,76,20,30,24
3295,146953,72,40,80,80,74,79,59,70,59,72,69,59,67,74,70,74,68,59,54,80,65,34,72,73,28,28,71,66,80,63,35,35,25
3296,177673,72,20,60,60,68,68,73,73,78,68,77,75,71,74,71,75,77,72,67,81,78,70,69,75,80,53,76,70,71,67,53,55,45
3303,223245,72,20,80,80,62,66,62,68,64,77,71,67,64,76,87,88,89,70,89,75,83,69,59,70,37,19,68,64,52,68,19,24,21
3310,213007,72,20,80,80,63,67,51,69,62,78,68,53,62,76,88,87,85,62,91,70,80,70,56,65,53,18,62,63,54,55,15,30,28
3311,222991,72,20,80,80,66,66,39,65,62,77,70,63,53,74,87,84,91,69,78,68,46,71,56,65,34,19,65,72,60,66,22,21,22
3314,212240,72,20,60,60,69,72,68,71,56,73,45,28,53,75,76,71,76,69,67,74,80,71,69,70,64,22,72,63,56,52,15,24,18
3321,225811,72,20,80,60,62,66,34,67,47,78,55,35,57,74,87,89,86,67,83,81,76,58,52,51,38,19,68,69,51,63,19,27,29
3327,189462,72,40,60,60,64,66,59,63,67,77,64,65,62,73,92,90,85,67,82,76,70,61,64,71,66,40,68,66,68,66,17,26,25
3330,199960,72,20,60,80,69,67,57,67,57,72,67,67,63,70,85,82,89,66,77,66,72,70,41,67,27,32,65,72,64,67,20,18,27
3338,206106,72,20,80,40,59,67,46,61,42,82,73,70,53,76,92,88,92,72,81,60,59,74,52,72,60,28,64,59,57,74,19,30,26
3344,186651,72,20,60,60,75,64,65,66,69,74,77,70,61,76,82,83,78,71,77,78,74,82,50,72,71,65,66,51,57,66,67,68,64
3349,207645,72,20,60,40,64,63,43,66,54,76,53,55,60,73,90,92,84,71,84,70,50,62,42,63,52,50,67,64,58,70,30,36,34
3351,191005,72,40,60,60,75,61,72,75,60,73,74,69,69,73,77,77,72,73,63,70,81,87,72,66,59,71,69,67,59,68,62,66,61
3359,194847,72,20,60,80,68,68,43,66,53,75,66,67,52,68,89,84,90,68,77,60,50,73,58,57,45,19,71,66,65,68,23,21,18
3372,216102,72,20,60,60,66,69,63,65,67,73,70,42,57,75,71,71,68,75,61,72,67,68,67,71,53,24,75,64,73,69,29,27,36
3373,240166,72,20,60,40,69,66,58,67,58,80,68,44,58,77,79,78,75,67,76,77,32,46,50,66,30,20,65,70,62,68,29,32,27
3375,157479,72,20,40,60,77,53,53,70,51,68,69,56,64,73,70,70,70,69,74,74,66,74,63,66,77,73,59,59,58,67,72,74,67
3377,183336,72,20,80,80,72,68,53,67,50,70,73,78,65,74,78,75,83,70,69,86,53,68,64,76,66,48,72,68,64,70,36,39,49
3378,189480,72,20,60,60,69,73,75,69,67,76,68,59,61,75,71,72,66,73,58,68,71,70,72,66,80,39,74,63,57,67,23,28,24
3380,204841,72,20,60,60,56,67,71,66,63,71,61,54,56,70,78,82,79,67,70,78,80,78,77,63,72,17,69,60,61,66,18,41,31
3384,201514,72,20,60,40,66,73,73,66,68,72,66,46,54,71,85,83,74,71,74,72,80,81,73,66,67,25,71,66,65,69,20,53,32
3387,160043,72,20,60,100,76,70,55,67,64,76,73,73,68,73,92,90,87,76,86,81,60,74,48,76,60,63,65,66,73,68,60,64,67
3390,160045,72,20,60,60,75,46,75,69,42,43,43,68,63,76,76,59,60,71,75,65,69,76,60,64,72,62,51,45,63,68,77,63,76
