,ID,overall,international_reputation,skill_moves,weak_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
3131,190671,73,40,40,80,74,59,51,75,58,71,69,62,70,69,65,67,66,76,75,73,62,84,76,66,81,72,66,70,57,72,59,69,68
3138,153298,73,40,40,60,68,58,67,81,62,67,75,72,72,75,69,72,73,74,74,74,70,78,67,66,71,67,61,70,63,66,67,66,61
3139,175314,73,20,40,80,69,54,56,76,50,68,63,56,74,75,62,63,58,74,61,71,74,74,78,67,76,73,60,71,48,78,62,71,63
3141,216019,73,20,40,60,54,34,68,76,32,64,35,55,78,64,52,54,56,73,51,70,65,80,77,69,78,69,59,59,36,39,68,75,68
3142,236499,73,20,60,40,67,57,59,73,62,68,66,63,74,73,72,75,79,80,76,76,66,78,67,75,74,69,52,74,44,70,74,76,68
3145,159956,73,20,40,60,65,54,53,74,45,61,79,76,68,66,66,62,61,68,64,82,66,83,75,42,78,74,71,77,73,66,66,76,71
3146,228821,73,20,40,60,72,65,61,75,62,78,64,58,70,77,76,74,68,65,68,66,64,72,69,63,74,53,67,72,57,72,54,60,62
3147,213974,73,20,40,60,64,41,65,63,41,55,65,47,75,73,71,55,72,72,75,77,79,77,63,77,75,75,47,48,56,66,75,75,77
3152,208088,73,20,40,60,55,38,48,80,48,63,65,46,76,76,60,35,58,68,70,55,58,66,66,52,59,73,53,81,52,75,65,71,62
3155,169432,73,40,40,60,59,49,59,80,58,70,80,70,76,72,56,56,75,69,79,70,76,72,69,64,80,67,59,68,59,68,70,69,59
3162,192732,73,40,40,60,73,61,55,72,63,73,71,68,67,73,77,77,72,72,76,74,72,78,68,76,63,66,69,70,57,68,58,66,66
3169,198368,73,20,60,60,52,52,68,76,59,71,64,60,74,76,62,60,64,75,60,73,68,65,73,64,73,74,67,66,59,63,61,74,67
3170,183520,73,20,60,40,71,66,43,73,57,72,82,80,70,73,66,63,59,69,70,81,66,72,72,75,84,71,67,75,79,64,65,71,70
3173,208609,73,20,40,80,68,65,53,73,55,73,64,47,72,73,72,76,69,68,55,79,78,89,87,72,77,70,68,69,50,72,59,72,66
3185,142822,73,40,60,60,73,63,63,75,58,75,67,68,71,77,61,63,58,71,52,77,63,68,75,71,55,65,67,71,71,84,71,71,59
3186,187878,73,20,40,60,68,48,54,77,54,68,69,71,71,73,71,72,71,67,72,67,72,82,65,63,68,73,56,69,55,69,70,73,67
3190,224232,73,20,40,60,70,47,40,78,51,78,71,62,76,76,79,79,76,69,82,62,59,79,53,56,67,71,59,70,56,68,58,72,65
3194,215018,73,20,80,60,69,62,58,71,64,75,76,78,69,73,81,83,76,69,65,76,69,69,72,78,66,69,71,70,61,69,47,65,62
3199,169708,73,20,40,60,68,51,66,73,40,62,49,56,71,67,64,67,61,70,63,57,75,68,74,53,92,76,48,56,55,70,69,71,75
3202,169710,73,20,60,60,64,45,61,71,49,68,36,66,70,72,68,69,72,72,81,62,90,84,74,36,70,72,46,60,34,74,70,74,74
3206,203505,73,20,60,80,67,61,68,66,45,68,65,57,62,67,84,85,82,69,85,60,90,81,75,61,61,68,63,65,61,65,67,74,69
3207,164849,73,40,60,80,73,65,49,74,64,75,81,75,75,76,74,75,75,73,76,80,47,67,58,77,59,63,69,74,76,68,56,53,52
3208,167665,73,20,40,60,55,50,55,73,57,66,58,46,75,71,60,67,78,72,72,62,68,76,62,68,66,78,55,65,65,65,66,71,67
3215,214771,73,20,40,60,73,56,65,73,53,71,77,79,75,72,71,73,77,73,72,88,80,81,69,90,78,65,68,69,58,66,61,68,63
3219,218868,73,20,40,80,75,64,65,72,52,75,66,63,66,74,74,77,78,74,72,71,64,82,57,73,71,71,72,71,61,72,67,67,65
3225,216054,73,20,40,60,58,61,68,77,43,66,44,56,72,75,53,62,58,66,55,77,69,76,76,69,66,71,56,75,55,63,67,73,67
3228,226807,73,20,60,60,66,62,63,73,49,70,69,40,70,70,73,70,78,70,85,70,81,89,64,61,78,70,67,68,61,71,69,71,69
3233,220921,73,20,40,60,37,33,70,68,41,64,41,34,61,66,46,48,63,64,41,71,77,86,94,57,88,75,56,56,55,72,66,78,71
3237,178425,73,40,40,80,64,46,49,78,64,70,57,64,78,77,55,59,62,68,77,72,56,53,60,69,83,77,58,75,55,77,65,70,69
3240,159994,73,20,40,60,69,53,65,74,53,62,66,71,69,71,58,61,59,66,46,81,52,86,78,75,74,74,56,56,74,73,70,72,65
3242,202491,73,20,60,40,60,57,46,83,58,65,66,65,76,75,67,65,78,69,74,59,45,72,42,58,47,55,67,75,56,68,53,54,47
3245,176636,73,20,60,100,65,56,61,75,67,73,54,67,71,75,73,68,74,69,75,69,63,78,65,74,71,68,66,74,66,66,67,72,68
3250,167933,73,20,40,60,52,43,66,73,37,56,56,45,67,66,52,51,65,69,71,54,69,84,70,44,90,73,56,69,47,69,73,74,62
3252,188157,73,20,40,40,67,68,80,74,73,65,42,45,68,72,43,40,57,73,52,80,82,86,83,72,83,59,74,73,71,77,53,66,60
3253,188413,73,20,40,60,65,46,55,78,66,67,68,68,74,74,69,69,70,72,82,76,54,86,68,68,82,69,56,65,64,73,64,69,68
3255,218623,73,20,40,60,50,62,71,72,70,69,54,46,67,71,68,64,56,71,64,84,60,90,85,73,85,69,68,54,69,64,69,73,71
3259,220673,72,20,40,80,60,44,74,72,63,77,65,64,68,77,68,57,70,70,67,69,81,77,77,70,80,68,60,70,61,65,58,70,64
3261,198658,72,20,60,60,60,61,55,74,59,72,65,53,68,75,80,79,80,70,86,68,64,81,70,69,74,60,72,69,47,73,62,59,58
3266,146947,72,20,60,60,56,49,55,71,40,64,60,28,73,70,55,58,57,61,48,77,55,77,80,61,64,70,49,72,57,61,69,73,67
3269,201220,72,40,40,80,63,52,44,74,61,72,68,67,70,73,76,68,87,72,88,65,59,76,62,72,67,71,64,71,66,75,54,62,62
3275,193029,72,20,80,40,76,58,60,74,63,73,73,72,78,76,60,65,48,70,44,84,46,64,78,70,60,58,65,75,60,70,41,49,39
3276,200966,72,40,60,60,67,71,71,72,62,69,67,66,69,71,67,66,74,74,69,73,74,71,62,72,52,71,68,75,68,63,39,49,42
3280,222982,72,20,40,60,62,52,58,71,48,64,65,46,64,66,59,55,61,73,67,60,66,79,71,55,72,72,62,68,52,68,74,74,73
3282,201991,72,20,40,60,56,39,56,76,39,66,59,47,72,72,39,43,62,64,59,61,62,71,71,48,75,70,58,68,49,59,61,75,63
3288,233223,72,20,60,60,57,64,52,73,58,70,63,57,65,72,78,69,77,63,55,67,59,70,72,71,66,64,73,74,67,68,56,65,58
3289,176903,72,40,40,60,56,27,50,69,53,63,55,47,69,71,67,56,69,70,71,68,69,73,66,58,81,77,52,65,40,71,65,74,69
3307,199183,72,20,60,80,69,59,58,72,64,68,72,64,68,70,79,75,73,76,77,64,71,80,59,62,62,62,73,76,72,65,59,60,55
3312,36111,72,20,40,60,47,52,59,74,59,63,62,58,68,72,42,44,59,69,68,77,61,76,70,68,73,70,59,65,69,70,70,71,69
3322,215060,72,20,60,80,68,67,62,73,57,74,75,75,68,74,73,69,71,69,63,82,45,77,77,74,77,60,71,69,71,66,58,63,71
3324,230421,72,20,40,80,62,41,67,72,34,52,51,52,71,55,63,66,66,72,63,61,71,90,67,45,56,74,55,73,61,81,71,70,77
3326,135190,72,20,60,60,69,68,46,73,69,68,81,74,72,74,66,54,75,69,72,74,71,66,58,76,56,55,64,74,82,74,41,49,53
3334,230425,72,20,40,60,72,56,72,74,53,66,52,51,73,61,62,62,61,62,61,54,77,82,61,55,81,72,56,62,71,65,71,74,77
3339,208923,72,20,60,80,66,61,60,75,60,73,64,58,75,73,74,75,78,66,74,68,61,68,74,70,68,68,68,70,69,74,70,68,69
3340,221467,72,20,40,60,52,57,59,77,48,63,39,48,74,66,67,62,67,69,73,75,71,84,57,76,69,59,73,76,47,66,51,53,46
3343,186139,72,20,60,60,70,59,63,76,44,68,68,66,74,75,65,54,62,69,70,72,67,72,70,58,64,68,63,71,52,73,67,69,64
3348,166940,72,20,60,60,65,46,72,77,63,67,52,55,74,68,66,66,72,71,57,73,70,80,74,63,88,73,64,67,60,69,73,73,73
3350,230429,72,20,40,60,56,45,55,76,21,68,29,61,67,59,52,51,51,72,76,54,70,66,67,45,64,73,29,75,59,69,73,77,73
3358,186143,72,20,40,60,70,58,58,76,69,64,72,73,77,72,63,61,71,65,74,77,65,72,62,73,72,72,59,72,56,69,67,71,69
3361,232736,72,20,60,60,65,58,43,76,69,72,69,72,71,78,68,66,82,73,72,65,48,86,63,64,42,58,59,73,58,74,52,48,42
3364,209698,72,20,40,60,57,36,46,72,37,63,55,46,68,72,53,32,56,70,61,66,70,76,74,66,73,71,20,56,53,62,69,72,68
3365,230434,72,20,40,60,67,55,67,73,44,63,49,61,77,71,67,66,73,66,72,51,56,67,61,57,67,71,67,66,54,71,71,73,72
3381,207657,72,20,40,60,73,42,49,73,42,70,63,58,74,71,69,67,74,67,76,76,71,84,65,74,61,64,63,70,50,63,56,69,61
3396,230448,72,20,40,60,71,55,66,72,59,72,63,64,73,67,71,75,77,73,66,53,69,77,67,54,51,72,55,71,65,67,71,73,72
3405,211506,72,20,60,60,70,70,60,72,70,74,72,70,72,73,71,67,80,69,73,72,60,74,62,71,59,55,71,72,62,72,59,59,58
3409,189490,72,20,60,80,72,66,42,73,58,72,74,69,69,72,74,74,85,69,85,72,80,86,66,71,77,70,67,68,56,70,60,65,68
3413,189235,72,20,60,60,62,55,73,71,50,69,64,74,73,71,52,51,59,72,50,74,60,73,75,69,62,69,67,68,79,73,72,76,67
3419,224309,72,20,40,80,61,67,47,75,44,70,61,67,71,73,60,62,66,62,65,72,55,77,66,69,61,63,64,72,62,62,51,70,54
3438,211260,72,20,60,60,66,69,67,75,57,72,74,77,66,74,72,70,80,62,81,72,58,62,55,77,56,29,70,68,47,71,45,55,34
3444,215358,72,20,60,60,62,58,64,70,55,70,59,40,67,70,80,80,80,75,75,71,71,92,65,63,78,74,67,72,49,63,68,70,69
3446,215615,72,20,40,60,58,66,65,75,36,74,57,53,71,76,70,72,69,66,65,65,63,73,72,64,59,65,68,70,56,65,62,65,63
3455,202050,72,20,60,60,67,65,56,73,57,71,69,64,71,72,75,75,74,68,72,69,71,84,62,66,76,59,69,74,48,72,50,61,59
3457,209218,72,20,80,60,72,64,44,75,57,75,63,67,70,74,66,62,71,65,70,65,52,62,65,69,66,56,64,75,73,65,50,48,47
3474,239433,72,20,60,60,45,70,42,79,41,71,59,72,77,74,62,68,63,69,63,54,55,52,66,69,41,71,58,66,50,59,68,70,59
3481,170570,72,20,60,60,63,64,42,75,75,70,71,60,64,73,57,51,75,76,78,62,60,60,57,64,60,54,75,76,66,74,38,45,48
3483,153164,72,20,60,40,62,54,71,77,60,59,63,67,77,70,38,45,58,80,54,66,73,56,80,65,80,67,54,75,49,80,59,69,70
3488,224077,72,20,40,60,70,64,74,71,72,72,61,45,66,74,74,67,75,74,69,76,77,82,63,67,61,53,72,68,53,67,50,63,66
3491,230478,72,20,80,80,74,62,46,76,62,76,74,75,63,77,78,75,83,63,91,39,54,64,38,41,46,42,62,75,72,71,48,51,32
3493,199247,72,20,40,60,69,52,39,80,45,70,71,69,74,73,59,49,65,70,68,59,59,74,59,69,66,65,62,72,69,62,69,70,66
3494,224591,72,20,60,60,66,52,62,71,43,66,69,70,69,68,53,51,54,70,54,67,66,72,75,59,71,71,59,68,70,68,69,73,70
3499,210000,72,20,60,80,68,70,62,73,58,70,67,70,67,72,83,75,72,62,83,75,80,92,65,69,58,70,66,72,60,68,62,61,57
3500,155984,72,20,40,60,58,65,62,77,47,58,60,71,76,63,65,36,60,76,68,61,69,69,81,66,80,79,59,76,59,63,69,82,71
3503,160081,72,20,40,80,62,41,67,72,34,52,51,52,71,55,63,66,66,72,63,61,71,90,67,45,56,74,55,73,61,81,71,70,77
3507,172882,72,40,60,60,68,67,59,74,67,71,64,59,67,73,72,71,75,59,59,74,59,58,69,80,59,49,73,69,80,73,49,49,49
3511,203604,72,20,40,80,61,52,63,74,59,70,58,60,73,76,64,65,63,71,64,70,66,76,75,60,80,68,63,65,68,68,66,69,65
3512,160084,72,20,40,60,72,56,72,74,53,66,52,51,73,61,62,62,61,62,61,54,77,82,61,55,81,72,56,62,71,65,71,74,77
3515,202069,72,20,80,60,69,62,60,70,52,71,69,68,69,70,82,81,80,69,82,74,79,80,45,74,68,70,66,71,55,69,44,47,51
3517,160085,72,20,40,60,56,45,55,76,21,68,29,61,67,59,52,51,51,72,76,54,70,66,67,45,64,73,29,75,59,69,73,77,73
3524,183895,72,40,60,80,74,66,56,76,70,77,76,78,72,77,86,71,85,74,80,69,34,66,34,70,65,45,72,74,74,76,54,57,49
3526,224600,72,20,40,60,74,58,55,75,44,70,72,71,79,72,57,50,62,64,66,78,62,79,73,73,68,61,64,71,68,63,57,68,58
3528,213337,72,20,40,80,63,54,35,72,56,75,63,56,73,77,72,68,84,73,94,67,82,77,55,62,78,65,53,76,56,71,48,57,51
3530,222553,72,20,40,60,52,39,67,69,41,57,40,41,67,65,54,55,56,67,52,59,60,85,83,53,74,69,46,56,46,66,76,71,72
3531,160089,72,20,60,60,67,55,67,73,44,63,49,61,77,71,67,66,73,66,72,51,56,67,61,57,67,71,67,66,54,71,71,73,72
3540,183644,72,20,60,40,67,67,58,74,62,71,70,78,70,74,67,67,64,67,68,72,64,76,82,66,61,61,63,76,65,70,55,56,52
3541,193884,72,20,60,80,70,66,60,76,68,74,65,67,70,72,68,74,66,64,63,67,70,89,67,68,56,67,64,68,65,69,61,64,57
3544,199262,72,20,60,80,62,57,60,75,52,66,60,68,71,71,74,69,71,71,70,65,73,79,66,65,66,68,63,74,62,54,61,62,59
3545,228702,72,20,60,60,70,48,60,77,50,77,74,56,68,81,77,75,82,73,85,59,66,67,57,52,58,68,57,76,45,77,52,57,55
3551,205410,72,20,60,60,70,53,52,72,48,72,80,76,70,73,70,53,73,67,68,76,59,83,76,73,84,70,65,72,55,67,60,65,61
3552,160098,72,20,40,60,71,55,66,72,59,72,63,64,73,67,71,75,77,73,66,53,69,77,67,54,51,72,55,71,65,67,71,73,72
3560,210533,72,20,40,60,61,57,70,73,60,72,64,74,71,76,58,59,59,72,60,79,71,70,72,77,70,65,69,66,77,67,54,68,72
3574,201066,72,20,60,100,76,69,43,75,71,68,80,77,69,74,66,54,77,77,89,77,74,79,58,69,72,65,75,69,75,71,57,59,56
3576,227690,72,20,60,80,76,65,69,72,53,70,60,62,68,71,82,79,91,68,86,69,72,84,35,60,63,61,64,67,62,64,58,69,67
3585,146288,72,20,60,60,60,47,57,71,46,61,58,60,65,65,76,74,71,70,84,65,73,85,78,51,89,67,56,64,67,72,68,71,72
3591,230257,72,20,60,80,56,66,62,75,56,72,71,74,65,75,66,76,73,75,75,77,72,80,66,68,80,63,62,72,77,71,50,53,48
3592,168561,72,40,60,40,74,58,53,74,60,70,71,70,75,75,49,33,65,72,75,67,51,55,74,65,69,69,59,75,71,83,64,68,67
3594,179569,72,20,60,80,67,65,52,75,69,71,72,69,69,71,69,67,72,64,85,73,80,58,52,71,42,39,68,76,64,66,52,62,53
3608,205686,72,20,60,60,69,62,50,75,47,70,73,75,71,72,80,75,85,81,90,72,31,79,58,69,73,55,64,74,70,63,40,51,47
3609,142454,72,20,40,80,71,61,49,77,69,62,83,81,80,73,40,43,56,67,68,80,49,70,74,73,72,72,59,73,83,75,59,69,62
3610,219510,72,20,40,40,61,45,39,72,59,77,65,49,72,78,76,68,88,71,92,71,72,75,58,58,80,62,65,75,50,75,59,68,71
3612,183414,72,20,80,80,72,60,50,77,64,71,74,75,75,75,70,74,72,71,72,64,67,68,66,70,59,59,65,73,68,73,39,60,47
3613,193910,72,20,60,60,68,59,47,78,59,77,67,67,74,75,68,64,78,64,71,67,33,73,58,66,59,57,71,71,66,75,52,55,54
3614,215159,72,20,60,80,63,69,70,69,47,73,68,66,64,72,73,76,73,72,77,75,56,70,65,76,72,59,72,73,64,64,37,54,48
3626,202107,72,20,60,60,61,53,55,74,49,68,64,53,70,73,77,69,75,71,71,70,73,87,68,64,81,70,62,73,45,67,63,67,68
3628,160123,72,20,80,80,74,62,46,76,62,76,74,75,63,77,78,75,83,63,91,39,54,64,38,41,46,42,62,75,72,71,48,51,32
3636,234622,72,20,40,60,64,58,50,74,55,69,45,42,69,70,69,65,62,72,57,67,66,76,80,64,65,69,59,69,52,69,67,70,67
3638,222079,72,20,60,60,53,60,45,76,52,75,54,49,70,72,78,76,75,64,75,62,60,70,69,60,45,46,69,68,42,59,36,44,32
3639,177279,72,40,60,40,72,59,47,71,72,69,54,68,71,70,71,67,81,72,81,75,76,84,70,66,70,69,69,72,51,75,68,61,51
3647,190593,72,20,60,80,72,70,56,73,65,73,72,73,71,73,75,77,81,56,64,74,70,77,70,73,59,33,66,71,70,61,42,35,36
3657,135303,72,20,40,60,64,55,77,46,52,44,45,63,63,63,59,65,53,69,60,84,88,54,81,68,70,70,53,57,67,62,68,72,71
3669,191627,72,20,60,100,67,59,47,72,58,68,67,69,71,73,56,61,69,69,74,62,53,71,62,67,68,66,72,73,57,68,56,66,62
3670,208268,72,20,40,60,62,43,60,78,50,73,64,64,73,78,56,53,61,65,49,72,58,67,71,74,65,60,60,72,58,66,55,69,65
3673,229261,72,20,40,80,69,32,64,77,28,72,58,41,76,76,64,75,64,64,62,59,74,77,80,36,80,75,58,75,39,64,70,69,61
3674,214158,72,20,40,60,43,26,53,66,33,57,42,36,65,69,70,53,71,72,73,63,67,90,64,60,80,70,64,61,39,65,77,73,66
3678,211088,72,20,40,60,67,58,60,74,48,71,40,45,68,72,68,74,70,71,72,62,80,80,49,59,65,75,60,72,52,63,71,69,71
3685,41874,72,40,40,80,69,65,64,78,66,66,72,75,77,73,38,35,53,68,69,76,72,67,55,71,72,73,61,78,75,79,67,68,61
3700,170903,72,40,60,60,60,41,61,71,38,72,57,56,71,68,72,71,73,69,76,71,80,81,75,68,80,70,60,70,35,66,72,71,65
3707,233113,72,20,60,60,66,59,34,82,41,80,71,60,72,79,74,76,71,65,74,58,45,64,58,68,52,52,60,73,53,72,43,56,45
3713,205210,72,20,40,80,45,45,68,67,49,57,56,45,68,66,62,60,83,69,84,67,93,83,70,49,86,80,48,65,48,67,66,69,74
3715,230042,72,20,40,60,64,56,58,74,62,77,59,56,76,76,73,71,74,67,68,72,71,60,59,66,60,65,68,70,42,72,56,65,61
3725,200094,72,20,40,60,62,64,57,74,45,74,58,56,71,72,71,77,80,72,74,69,73,76,77,69,57,70,64,69,54,72,72,70,66
3730,227230,72,20,60,60,67,59,59,71,43,71,68,70,69,73,75,77,82,75,88,72,69,82,63,70,78,68,71,70,67,75,63,71,62
3735,152991,72,20,40,60,68,65,67,75,66,70,65,62,75,69,68,66,63,75,67,74,78,78,77,67,83,76,59,70,56,74,68,66,73
3737,189600,72,20,60,80,75,58,52,73,57,67,72,71,72,74,66,64,69,71,67,75,59,77,58,76,56,65,57,76,69,68,59,64,62
3739,192673,72,20,40,60,59,38,78,75,44,57,50,46,66,69,35,64,55,70,53,59,80,75,85,60,89,73,50,54,48,68,67,69,71
3745,140196,72,60,60,60,78,67,60,75,64,69,82,86,74,73,35,36,64,75,61,75,68,62,75,71,68,68,70,77,82,79,65,68,66
3746,142756,72,20,60,60,77,65,49,75,62,71,76,75,73,76,59,52,66,66,66,68,66,61,69,73,64,64,64,75,63,67,59,55,58
3747,221860,72,20,40,60,43,41,58,74,37,60,48,47,68,70,69,62,71,68,85,61,69,78,71,42,85,69,55,58,49,65,68,73,70
3748,230564,72,20,60,60,68,68,45,74,57,80,60,48,67,78,78,78,86,72,78,60,64,74,54,53,64,55,69,69,62,65,63,64,68
3749,202149,72,20,40,80,60,60,46,73,63,67,66,68,71,73,77,74,76,70,88,71,45,86,56,71,81,73,63,66,63,67,70,73,64
3760,210602,72,20,80,80,64,63,56,65,69,76,69,60,60,71,86,85,83,65,75,74,49,83,68,65,77,22,68,69,62,65,31,28,49
3764,169387,72,20,40,80,65,52,67,72,52,65,65,68,71,73,68,66,70,72,71,67,82,86,81,65,74,71,70,71,73,76,65,68,67
3767,222124,72,20,60,60,71,56,59,75,42,71,68,74,70,75,70,70,74,68,79,64,69,67,50,79,47,54,68,82,42,61,40,45,36
3770,202413,72,20,40,60,58,65,70,78,36,66,47,50,69,77,54,59,61,66,58,71,71,76,70,60,85,70,59,67,45,71,58,75,71
3771,205998,72,20,60,60,58,58,60,70,44,76,41,50,68,74,75,74,72,75,78,69,64,83,69,49,91,73,69,70,53,58,77,72,65
3781,210868,72,20,40,60,58,49,57,73,66,66,71,56,70,74,68,67,60,71,69,77,73,72,71,68,75,75,58,66,53,60,59,74,67
3783,183220,72,40,60,60,72,66,58,77,74,75,64,67,73,74,63,53,75,72,73,70,53,53,66,74,64,60,71,72,69,68,43,58,55
3786,212405,72,20,40,60,52,52,57,78,40,62,49,50,73,74,55,54,61,62,64,58,72,82,68,39,68,73,52,62,58,62,58,74,65
3789,203446,72,20,60,80,77,52,43,78,58,66,73,65,78,74,63,66,75,69,80,67,72,69,61,62,73,72,56,73,58,75,57,63,55
3792,222390,72,20,60,60,68,64,51,75,55,73,73,79,67,75,74,72,74,67,89,63,72,78,53,68,72,62,65,73,46,62,44,68,59
3793,184502,72,20,40,60,67,49,75,70,40,68,52,48,67,71,59,54,64,72,65,54,73,92,82,56,77,72,48,67,41,65,74,72,68
3800,180409,72,20,40,60,40,47,80,72,49,57,22,66,65,64,52,53,54,74,45,83,48,69,90,75,72,73,48,59,36,54,75,73,70
3802,231866,72,20,60,60,42,59,64,73,58,71,56,54,77,72,60,63,59,63,64,61,61,70,72,62,53,70,61,72,46,62,63,75,68
3803,226747,72,20,40,40,50,41,72,68,41,65,36,32,65,67,49,55,50,76,54,54,44,85,85,39,65,70,67,64,48,74,75,73,62
3804,192955,72,20,60,60,67,68,48,75,59,73,69,66,75,75,67,51,67,72,70,66,64,73,65,67,51,65,71,71,76,76,50,49,45
3816,214208,72,20,40,60,55,30,65,74,31,65,59,60,72,70,68,62,69,70,69,67,70,76,66,62,75,76,68,63,36,71,71,66,59
3817,166080,72,20,60,60,73,65,62,74,67,75,69,70,71,76,70,65,76,74,81,72,64,65,65,69,68,61,72,76,78,78,47,49,43
3823,221634,72,20,80,60,61,64,48,66,67,78,68,62,67,73,88,80,85,66,89,71,61,69,48,66,74,36,66,68,54,69,30,32,31
3826,216003,72,20,60,60,66,62,56,74,46,72,67,49,70,72,84,78,76,68,75,65,70,76,49,64,41,45,62,71,55,63,55,43,50
3843,210377,72,20,60,60,60,60,46,73,44,74,60,56,62,75,74,68,76,70,74,58,54,62,65,64,42,28,67,74,56,68,33,34,31
3847,206538,72,20,60,60,56,51,64,76,25,63,41,29,65,70,75,72,69,65,73,64,72,74,77,61,73,71,61,69,44,63,72,73,71
3850,224202,72,20,40,100,61,60,69,76,56,73,62,55,73,75,50,65,57,67,51,70,67,76,72,67,63,63,63,69,59,64,59,65,61
3854,227787,72,20,40,60,61,61,54,75,52,70,55,57,71,72,54,76,72,72,73,64,68,75,32,65,57,59,71,74,52,65,55,57,53
3863,176846,72,20,40,60,56,41,65,71,50,56,61,60,67,70,53,64,49,67,46,76,71,77,89,72,74,75,59,62,50,61,64,69,67
3874,186578,72,20,40,60,61,70,73,74,69,69,64,59,69,73,66,62,69,72,60,72,75,71,73,72,63,67,72,69,63,69,68,69,63
3875,193234,72,20,60,60,66,46,42,74,52,73,66,68,72,75,75,71,73,73,81,72,83,74,62,70,67,75,63,67,67,71,69,72,52
3876,135891,72,20,40,80,62,42,69,70,48,57,50,59,74,71,67,76,62,68,60,75,74,85,81,55,74,74,64,64,48,70,60,69,69
3882,220118,72,20,60,40,72,63,46,73,57,76,72,64,65,76,71,67,78,65,77,70,60,52,60,70,45,42,60,76,58,64,39,34,41
3886,219864,72,20,60,60,54,37,42,80,56,70,64,42,74,76,63,61,73,74,77,65,62,61,43,68,58,71,65,73,44,60,70,74,72
3888,199897,72,20,40,60,54,41,61,75,40,64,53,48,68,69,61,55,69,71,64,62,87,74,72,49,68,75,51,64,50,76,69,70,68
3889,213209,72,20,60,100,69,60,66,70,55,69,77,73,69,72,80,79,72,74,72,78,80,90,68,73,76,67,66,69,66,73,67,69,67
3905,159969,72,20,60,80,56,69,62,75,56,74,71,74,65,75,66,76,73,75,75,77,72,80,66,68,80,63,62,72,77,71,50,53,48
3906,163297,72,40,60,60,68,64,58,74,66,75,72,65,72,76,56,64,59,68,57,67,41,62,72,63,56,59,69,74,68,78,58,60,55
3910,188385,72,40,60,80,69,61,52,72,63,70,74,73,72,73,64,64,78,70,78,70,33,42,56,67,63,68,72,76,61,71,39,59,35
3912,204771,72,20,40,60,63,57,53,72,54,68,66,58,70,73,77,79,72,70,75,61,52,85,64,50,60,71,64,69,58,75,70,70,69
3919,194020,72,20,40,60,50,48,65,72,58,66,52,65,66,67,68,64,68,73,63,73,71,53,78,66,85,74,64,65,64,71,68,74,70
3925,199910,72,20,40,100,54,62,48,76,52,51,50,44,71,74,75,78,69,71,77,70,89,72,61,56,68,68,64,70,58,65,75,72,69
3928,236007,72,20,80,60,61,67,33,75,43,79,51,61,54,74,90,81,85,60,82,71,37,70,33,61,44,33,66,68,72,65,41,26,37
3932,177896,72,20,60,60,64,66,52,74,71,75,74,70,74,75,53,53,75,70,69,71,53,69,76,69,66,58,67,75,55,67,39,56,35
3936,202986,72,20,40,60,70,60,55,76,51,68,70,75,69,69,63,50,56,69,73,66,56,77,59,64,56,70,75,74,66,65,58,63,40
3945,167661,72,20,60,80,66,62,65,77,46,72,70,71,71,75,60,65,71,69,53,75,70,77,75,69,80,62,66,64,54,63,67,66,61
3950,189167,72,20,40,60,64,57,68,70,61,66,56,59,68,72,64,65,76,71,74,70,75,78,75,66,81,72,62,65,52,65,61,71,69
3964,183540,72,20,60,40,77,63,42,76,74,72,72,70,77,75,68,61,90,70,91,70,64,78,32,71,53,57,65,76,70,70,43,38,40
3965,193780,72,20,80,80,73,68,45,68,69,78,80,77,70,77,77,75,78,64,77,86,72,55,59,81,54,48,65,68,75,49,39,41,38
3966,198133,72,20,60,60,75,64,63,72,71,73,77,75,71,71,80,80,73,71,64,83,71,85,77,70,72,63,66,69,76,69,72,68,67
3969,212214,72,20,40,60,67,56,51,70,37,71,61,56,68,71,83,83,76,72,76,65,81,73,72,63,64,62,61,74,58,62,43,43,56
3973,152567,72,20,60,60,60,59,63,70,62,59,61,51,67,63,66,71,70,68,74,85,74,81,79,70,86,75,60,63,47,66,67,73,69
3974,236791,72,20,40,60,71,68,58,74,65,68,58,65,68,73,65,69,63,67,65,81,58,65,63,77,58,59,68,74,66,74,52,59,47
3975,183287,72,40,40,60,65,58,63,75,58,68,60,55,72,71,56,49,75,68,75,65,75,80,67,69,82,75,62,70,58,71,75,74,70
3988,198908,72,20,60,60,67,47,59,73,58,66,65,65,72,74,69,68,76,71,77,68,75,79,69,72,74,79,62,66,61,73,68,77,70
3989,177404,72,20,40,80,58,38,65,69,44,64,49,44,66,72,69,55,74,68,75,61,75,90,72,48,69,68,62,69,42,71,71,73,68
3998,209407,72,20,40,60,69,57,59,75,57,71,69,59,71,75,77,77,72,69,73,63,75,81,75,67,71,59,69,69,59,69,55,59,55
4001,142592,71,20,40,60,67,56,65,74,52,70,57,61,72,72,69,54,68,69,71,62,57,58,66,57,78,70,66,69,60,67,69,69,67
4002,230144,71,20,60,60,50,34,58,76,36,73,63,45,74,76,77,69,82,66,75,62,68,81,58,55,68,69,50,71,56,62,62,70,68
