,ID,overall,pac,sho,pas,dri,def,phy
3939,201707,72,74,35,60,61,71,70
3941,186347,72,77,69,72,75,66,69
3948,221422,72,61,50,52,54,72,74
3951,230384,72,69,48,46,59,71,72
3953,189680,72,80,56,68,72,70,66
3956,172529,72,78,50,73,68,67,72
3957,200434,72,89,58,62,74,67,72
3966,198133,72,80,70,72,72,68,78
3969,212214,72,83,59,69,72,49,71
3979,148217,72,70,45,69,64,74,55
3984,204539,72,91,64,68,75,64,75
3991,218621,72,91,60,60,72,66,69
3993,226045,72,77,64,67,74,55,51
3997,178430,72,64,40,54,59,78,74
4004,185089,71,73,59,61,66,72,78
4005,202754,71,73,48,60,60,69,70
4007,233986,71,78,42,54,59,69,81
4009,216067,71,75,50,48,55,72,73
4012,207876,71,81,66,64,71,59,79
4014,193796,71,79,56,66,69,67,69
4016,162053,71,65,26,53,53,70,81
4017,230405,71,53,29,47,39,74,72
4018,231685,71,81,49,60,70,67,70
4019,185349,71,85,49,64,71,66,72
4022,215559,71,73,63,71,74,53,63
4028,229896,71,82,54,62,73,62,71
4029,166664,71,76,54,65,65,67,73
4031,49161,71,48,45,60,52,73,68
4035,234762,71,76,41,59,67,68,75
4036,186890,71,81,55,58,71,69,74
4042,139533,71,72,48,62,66,70,81
4044,222222,71,75,50,60,58,70,78
4047,177935,71,74,60,74,76,66,79
4050,209937,71,77,57,63,72,65,63
4061,229654,71,92,36,63,77,63,67
4076,156443,71,53,34,45,50,71,71
4081,211741,71,65,53,67,61,67,75
4082,137758,71,89,52,65,71,62,77
4089,224031,71,80,68,65,71,67,72
4090,160031,71,70,54,60,60,69,70
4091,34079,71,62,45,67,72,70,68
4093,196896,71,79,60,71,69,66,74
4102,210466,71,56,34,55,55,71,75
4113,230181,71,78,55,66,63,65,61
4117,232230,71,85,47,63,71,67,66
4118,178470,71,78,62,71,68,64,68
4119,194086,71,65,34,62,63,71,65
4120,206631,71,68,70,72,70,63,63
4123,160039,71,67,50,70,67,70,56
4129,230441,71,68,45,62,67,71,78
4130,236073,71,72,42,68,70,65,62
4135,236075,71,74,64,70,74,64,76
4136,209196,71,76,27,52,56,72,68
4138,236076,71,86,56,59,71,64,70
4146,160046,71,70,48,64,64,70,72
4149,192816,71,66,31,55,56,69,81
4151,220209,71,87,43,58,67,66,70
4164,192310,71,76,56,59,68,68,74
4165,198455,71,81,64,68,67,62,76
4167,170039,71,66,52,61,61,70,77
4170,197688,71,76,59,70,70,66,66
4175,222265,71,91,39,60,71,68,58
4178,212282,71,72,61,68,69,67,74
4192,223293,71,75,42,61,71,68,65
4196,202048,71,60,66,64,64,70,74
4200,161857,71,80,59,68,69,67,70
4205,204355,71,65,40,62,67,72,71
4215,171077,71,79,47,57,60,70,79
4219,160070,71,53,29,47,39,74,72
4220,162886,71,60,50,58,53,72,74
4222,225863,71,68,28,62,66,71,71
4225,213064,71,68,39,57,63,71,73
4228,214601,71,71,48,60,65,71,73
4229,224841,71,77,40,54,66,71,71
4232,200778,71,83,45,63,69,67,73
4234,189003,71,74,48,62,66,66,74
4241,228942,71,72,57,68,68,68,75
4247,225106,71,65,41,63,62,70,77
4254,231507,71,76,36,59,73,68,65
4262,208470,71,73,45,61,68,72,70
4263,163670,71,79,44,66,69,69,73
4267,213591,71,78,55,65,67,69,71
4277,164954,71,77,62,69,66,69,76
4282,173147,71,68,65,67,70,70,74
4283,190555,71,75,45,64,64,66,78
4284,200796,71,77,52,61,69,69,66
4287,160093,71,68,45,62,67,71,78
4292,198751,71,82,47,69,75,66,74
4295,167519,71,75,53,67,66,67,72
4297,192608,71,73,56,69,72,66,64
4302,183395,71,70,42,64,65,70,72
4304,218981,71,89,38,63,62,64,77
4305,229221,71,76,36,65,72,68,68
4309,226662,71,78,41,66,66,68,74
4312,224103,71,87,54,68,70,65,69
4313,228967,71,73,44,50,70,70,68
4319,215144,71,73,58,62,68,69,74
4324,183145,71,81,49,63,70,67,69
4332,169069,71,66,49,65,68,70,70
4340,198000,71,74,63,63,67,69,75
4343,199537,71,73,34,64,62,67,76
4355,200820,71,79,63,70,70,67,66
4359,167797,71,85,62,65,73,62,78
4360,189557,71,80,56,64,70,65,77
4361,193141,71,84,50,62,63,68,78
4373,212088,71,75,57,62,69,69,71
4376,225145,71,73,29,60,66,72,65
4384,230266,71,81,54,71,74,55,55
4397,143742,71,68,44,65,63,72,75
4402,214911,71,72,47,59,65,73,78
4407,192128,71,71,53,72,73,65,72
4411,207746,71,70,40,58,66,73,76
4412,230530,71,69,61,61,70,71,66
4415,230019,71,88,59,61,68,69,73
4420,183940,71,73,54,66,74,68,72
4434,221582,71,86,53,59,66,66,74
4439,150415,71,66,56,65,65,71,71
4442,211856,71,74,48,52,60,70,72
4449,152723,71,69,52,59,69,71,67
4450,220051,71,75,53,63,73,65,72
4457,209301,71,82,34,63,71,68,67
4465,176023,71,78,60,72,68,67,72
4466,195479,71,83,62,65,69,66,73
4480,228762,71,79,49,63,73,66,71
4484,226203,71,84,58,72,73,64,73
4488,223388,71,77,33,63,66,69,62
4494,164766,71,76,51,60,67,68,79
4498,176031,71,78,59,61,72,68,68
4501,230560,71,92,65,60,71,64,74
4507,193185,71,76,62,63,69,67,73
4510,182178,71,76,39,60,62,70,77
4517,214436,71,81,38,60,59,70,70
4519,160165,71,69,61,61,70,71,66
4520,237989,71,77,61,68,71,62,64
4522,219814,71,75,59,64,63,69,77
4528,138920,71,66,47,53,56,72,61
4529,203177,71,76,51,62,71,69,74
4531,159913,71,78,55,66,63,65,61
4532,190633,71,83,66,62,67,68,70
4539,200108,71,75,49,62,70,70,68
4540,218540,71,84,57,67,75,64,66
4541,160172,71,76,59,63,69,67,67
4543,160173,71,78,42,54,59,69,81
4548,201136,71,76,33,62,70,69,71
4550,215216,71,65,43,46,45,72,69
4552,231600,71,68,56,67,63,70,68
4554,212401,71,70,31,67,65,70,65
4555,214193,71,81,39,59,62,67,76
4563,236466,71,68,50,71,71,67,64
4568,183987,71,75,44,65,69,67,65
4569,201908,71,73,30,57,60,74,75
4572,204213,71,72,63,69,67,69,72
4574,240309,71,74,56,68,67,68,68
4576,168630,71,74,51,62,68,71,67
4577,204215,71,78,63,64,73,50,71
4579,234935,71,72,38,56,66,70,72
4580,186551,71,85,58,64,69,66,61
4581,198840,71,72,52,67,71,67,75
4582,173752,71,76,48,60,63,67,73
4586,165561,71,79,56,67,68,69,70
4592,193211,71,70,50,62,69,71,68
4598,202429,71,77,45,66,71,67,77
4599,206269,71,76,49,66,69,69,70
4600,220093,71,71,42,56,62,69,76
4601,221885,71,64,51,63,67,70,72
4610,210625,71,91,31,61,63,67,77
4617,212419,71,74,36,61,66,69,77
4621,160197,71,72,42,68,70,65,62
4622,161733,71,43,48,52,44,70,76
4624,178117,71,77,57,65,68,65,75
4626,213446,71,77,64,72,69,66,68
4628,230342,71,70,54,60,60,69,70
4630,160199,71,74,64,70,74,64,76
4635,160200,71,86,56,59,71,64,70
4637,201417,71,76,59,66,70,67,78
4648,217036,71,75,60,67,73,67,56
4649,235212,71,77,59,64,72,66,70
4655,188621,71,75,54,68,72,67,71
4660,219087,71,74,39,52,61,68,76
4662,181455,71,75,59,61,62,73,75
4665,203216,71,79,45,61,73,68,68
4666,138704,71,70,55,66,70,67,71
4669,157392,71,69,55,72,71,69,71
4677,234195,71,71,63,69,73,66,74
4679,191443,71,48,43,50,60,71,75
4684,181205,71,72,59,67,66,68,78
4687,226518,71,46,41,64,51,70,73
4688,230358,71,67,50,70,67,70,56
4690,206295,71,73,27,44,40,73,70
4694,210136,71,77,45,65,64,70,72
4695,148696,71,67,59,71,65,68,78
4710,176346,71,72,46,64,66,70,74
4712,216283,71,75,56,62,72,68,69
4716,201436,71,77,54,73,69,65,70
4727,223966,71,80,62,65,67,67,66
4729,230367,71,70,48,64,64,70,72
4733,138722,71,64,55,61,69,73,73
4736,193250,71,79,47,64,69,68,73
4737,189923,71,85,33,58,62,69,74
4740,222692,71,69,50,64,65,69,69
4753,193254,71,82,59,66,68,65,79
4755,204519,71,71,52,63,63,69,75
4757,184807,71,78,48,60,71,67,63
4763,200425,71,62,48,62,60,71,74
4764,207593,71,70,62,68,67,68,73
4766,153066,71,79,60,65,73,70,64
4773,216302,71,76,53,61,71,67,63
4775,156655,71,67,45,66,67,71,71
4787,179698,71,68,62,63,65,71,74
4790,193267,71,70,26,50,62,70,72
4792,214772,71,76,64,71,72,63,64
4799,223223,71,70,68,66,61,66,85
4800,232183,71,84,32,59,69,67,68
4807,200443,71,78,54,70,67,68,68
4811,147196,71,73,51,63,59,70,73
4815,204030,71,80,60,66,69,68,67
4816,204542,71,68,57,73,70,61,67
4820,233982,71,76,59,63,69,67,67
4822,193278,71,81,39,64,68,67,76
4832,192768,70,68,27,51,54,67,78
4833,143617,70,69,69,72,70,64,63
4838,223747,70,70,37,65,69,69,67
4851,201990,70,71,47,63,66,70,75
4854,210695,70,81,50,66,69,69,74
4857,184328,70,69,47,54,61,70,72
4861,206601,70,69,37,60,60,71,72
4864,233993,70,78,45,63,66,68,56
4867,214026,70,91,61,67,70,62,71
4873,162315,70,68,46,60,58,68,76
4875,199692,70,68,43,56,59,70,70
4879,183565,70,70,62,62,64,69,73
4881,188430,70,74,57,66,68,66,77
4883,201999,70,65,39,59,69,72,72
4897,221201,70,85,57,65,72,64,68
4898,221969,70,74,52,61,67,67,59
4899,222225,70,72,61,63,65,70,69
4903,212754,70,67,35,65,58,69,71
4906,234514,70,68,43,66,69,68,72
4907,170514,70,70,43,54,58,72,75
4917,191252,70,84,62,63,65,61,79
4920,185109,70,76,56,63,61,69,76
4921,124949,70,76,58,66,74,64,65
4925,193303,70,71,44,62,66,69,71
4930,160025,70,80,57,68,63,67,63
4933,193561,70,76,57,65,67,67,73
4935,216346,70,87,47,54,70,68,75
4939,229147,70,74,63,62,73,66,69
4945,160029,70,72,56,66,75,64,70
4956,205346,70,92,51,63,72,63,68
4959,172322,70,71,58,66,68,68,68
4971,233512,70,73,45,60,58,70,67
4977,160042,70,78,44,68,58,66,76
4984,160044,70,66,48,65,60,73,71
4985,230188,70,76,51,64,68,69,64
4987,192045,70,85,60,67,71,63,65
4992,230190,70,66,52,64,59,70,69
4996,204847,70,76,45,55,66,67,66
4997,218415,70,67,52,69,67,69,76
4999,160047,70,72,52,66,66,69,63
5001,152880,70,51,64,69,70,67,75
5007,220466,70,72,57,67,71,68,66
5010,205619,70,78,56,62,72,68,61
5012,230195,70,59,52,57,63,74,77
5037,239675,70,73,62,71,66,66,72
5051,192319,70,70,52,69,67,66,68
5055,197441,70,74,50,59,57,67,77
5063,228674,70,84,48,63,68,68,66
5066,163907,70,71,51,61,66,69,73
5067,184643,70,77,58,66,67,66,63
5074,214085,70,75,35,56,56,69,71
5077,222022,70,83,45,64,72,63,63
5080,222535,70,81,45,62,66,65,73
5090,189514,70,81,56,65,67,66,68
5091,157515,70,71,58,65,64,66,73
5093,225100,70,77,30,53,65,69,72
5095,232524,70,65,49,56,63,72,74
5106,217168,70,76,50,61,65,65,65
5108,240976,70,72,69,69,68,69,68
5111,236113,70,83,38,58,69,66,58
5117,217940,70,79,37,50,54,69,75
5125,221271,70,67,36,61,67,70,69
5129,223065,70,81,47,61,70,64,65
5137,220509,70,78,26,51,63,65,61
5139,190557,70,66,69,75,70,64,70
5142,236382,70,71,58,63,72,67,67
5148,229984,70,76,43,64,71,66,69
5151,230241,70,73,54,65,62,65,74
5157,191842,70,91,64,65,68,64,78
5160,179811,70,72,63,65,67,69,68
5162,201572,70,74,23,55,66,70,68
5168,205669,70,70,61,69,68,67,62
5171,214118,70,80,42,52,58,68,74
5174,223335,70,64,30,47,61,71,67
5177,184935,70,71,22,61,69,68,66
5179,203624,70,68,47,61,58,70,71
5182,205929,70,63,59,72,70,40,61
5186,192617,70,80,60,66,67,66,78
5187,200298,70,69,26,56,54,71,80
5199,193900,70,85,50,59,70,67,67
5205,205934,70,78,36,53,63,70,71
5221,211826,70,65,47,55,60,68,77
5223,199283,70,80,64,67,68,66,66
5229,189300,70,85,47,55,74,65,65
5231,200309,70,90,48,59,68,63,76
5246,177273,70,65,41,58,60,68,72
5247,178297,70,73,49,67,64,67,73
5248,210042,70,70,71,60,71,60,69
5252,205691,70,71,45,57,67,69,69
5273,142720,70,68,45,64,70,70,67
5284,214146,70,75,31,62,60,64,73
5290,226436,70,74,41,58,68,67,71
5299,191111,70,85,57,63,62,63,70
5301,233096,70,79,42,59,65,67,80
5302,187528,70,72,62,67,73,68,68
5307,189065,70,80,52,64,68,65,71
5318,169100,70,86,60,63,74,62,69
5323,199566,70,77,58,68,72,66,67
5328,208015,70,67,57,59,56,71,78
5332,210320,70,73,48,62,67,67,70
5333,213136,70,71,44,59,58,71,67
5337,199313,70,79,39,62,60,66,72
5344,199060,70,67,62,66,62,67,77
5352,144021,70,74,44,62,67,67,76
5369,188313,70,83,62,64,74,25,60
5373,148635,70,45,53,72,62,72,67
5375,219803,70,65,40,58,64,72,79
5386,229533,70,68,42,49,67,69,77
5388,201374,70,89,40,57,64,62,64
5394,211872,70,79,55,64,66,64,73
5398,204449,70,70,29,58,65,69,71
5401,215970,70,87,61,59,67,62,77
5411,161700,70,62,51,68,66,71,71
5420,194726,70,73,48,67,67,67,66
5421,213159,70,75,55,60,69,70,65
5423,234151,70,78,43,58,62,63,72
5424,235943,70,79,44,60,67,68,50
5430,223402,70,85,59,64,74,66,58
5435,207531,70,43,37,55,57,69,75
5443,159919,70,76,51,64,68,69,64
5449,157617,70,67,60,67,70,67,66
5451,159921,70,66,52,64,59,70,69
5452,160177,70,78,45,63,66,68,56
5457,211635,70,76,58,67,68,72,63
5459,215987,70,70,41,62,60,71,63
5460,222643,70,56,33,40,40,72,73
5464,208052,70,84,54,58,70,66,63
5470,159925,70,59,52,57,63,74,77
5471,202678,70,77,48,56,62,71,75
5477,8631,70,74,54,61,64,69,70
5483,220089,70,66,39,54,56,69,79
5486,221370,70,83,57,67,65,64,65
5488,188602,70,74,40,59,62,67,83
5489,195258,70,69,58,64,62,67,76
5491,204731,70,69,55,67,68,67,66
5492,177083,70,77,53,61,66,65,65
5496,198589,70,70,53,65,68,69,74
5500,224189,70,71,48,67,60,69,73
5507,230335,70,80,57,68,63,67,63
5508,188607,70,71,61,66,68,66,70
5520,230340,70,72,56,66,75,64,70
5527,189893,70,85,51,55,57,65,76
5536,195272,70,72,58,69,70,65,73
5540,182473,70,74,55,67,69,68,66
5542,160202,70,83,38,58,69,66,58
5547,201165,70,73,42,57,56,69,68
5556,173518,70,59,30,37,39,69,78
5557,122574,70,66,64,66,65,70,72
5558,189646,70,57,47,58,57,69,77
5569,223697,70,70,62,63,69,68,71
5577,187602,70,76,55,63,67,69,72
5580,214483,70,89,51,64,72,64,54
5581,123603,70,46,39,52,52,70,74
5586,187350,70,78,49,60,64,68,72
5587,212183,70,84,55,63,69,65,65
5589,159959,70,73,54,65,62,65,74
5591,189143,70,67,54,69,65,61,75
5600,230362,70,78,44,68,58,66,76
5601,39386,70,78,61,64,68,66,63
5602,199131,70,80,36,62,62,65,76
5604,209371,70,75,50,60,66,68,70
5613,230365,70,66,48,65,60,73,71
5621,200672,70,74,66,66,65,68,80
5625,230368,70,72,52,66,66,69,63
5626,237537,70,84,55,63,66,64,69
5628,209378,70,65,51,68,66,68,65
5631,201955,70,73,51,62,69,69,74
5634,184035,70,81,54,61,67,66,76
5647,193768,70,77,53,69,69,68,69
5650,215017,70,75,37,59,66,69,75
5662,235499,70,60,28,52,51,67,80
5673,192751,70,63,35,56,51,69,78
5690,214515,70,76,62,68,68,65,72
5702,214005,70,83,61,65,68,66,71
5729,203265,69,71,40,66,64,68,74
5732,192001,69,75,47,57,68,66,70
5736,239106,69,81,59,62,69,64,65
5738,198147,69,71,42,55,63,71,68
5739,199683,69,81,42,64,72,64,67
5742,211204,69,82,55,61,68,65,64
5749,213253,69,76,53,62,70,66,71
5758,228614,69,92,63,61,70,49,58
5762,219655,69,78,38,56,68,65,64
5765,183815,69,70,56,64,66,66,73
5772,223241,69,77,44,62,62,65,70
5779,178187,69,68,43,57,59,67,72
5780,198156,69,70,51,61,66,66,74
5781,220172,69,88,49,54,65,66,68
5785,187916,69,80,49,62,64,66,63
5803,219409,69,81,44,51,58,70,65
5804,172561,69,71,45,64,65,66,72
5808,203026,69,70,52,59,60,69,72
5809,206098,69,67,53,64,63,68,67
5810,222226,69,67,35,52,51,69,72
5813,205588,69,53,32,51,57,70,67
5815,170516,69,66,37,54,47,70,69
5828,207897,69,76,61,64,68,65,74
5853,194846,69,84,24,62,66,66,66
5854,198687,69,79,58,62,68,65,77
5865,188194,69,80,69,67,75,64,68
5866,192546,69,70,41,62,65,65,68
5868,210723,69,78,52,63,66,68,72
5869,218659,69,75,37,60,64,66,68
5873,160036,69,81,44,60,71,62,65
5888,201512,69,78,44,63,64,66,68
5894,173097,69,73,45,62,65,69,66
5901,234539,69,72,46,57,58,72,71
5904,204332,69,72,53,61,69,67,75
5905,214572,69,72,57,65,67,66,73
5907,209453,69,80,65,66,67,65,81
5914,159278,69,75,58,61,63,66,69
5916,212783,69,76,57,65,67,65,74
5918,139057,69,72,57,64,67,66,69
5921,230193,69,70,55,69,58,67,66
5925,205618,69,69,31,61,64,67,72
5926,230194,69,75,63,52,56,64,51
5927,203315,69,89,55,59,65,62,71
5936,187701,69,73,55,63,64,67,66
5937,193333,69,70,33,45,43,69,71
5944,192567,69,75,52,59,67,67,72
5945,211000,69,79,38,48,56,68,49
5951,201530,69,76,56,69,66,59,71
5953,143674,69,67,54,70,61,72,61
5954,211514,69,78,50,57,67,65,61
5958,162875,69,63,42,62,70,68,71
5973,204353,69,64,63,61,65,71,71
5974,208449,69,62,42,52,50,72,65
5975,199234,69,77,54,62,66,66,67
5980,199748,69,77,44,62,65,66,71
5990,186950,69,75,53,62,70,64,77
5993,209223,69,75,52,64,71,63,68
6017,177741,69,67,47,66,60,62,74
6023,171087,69,64,55,62,60,67,79
6025,202064,69,75,66,66,68,67,64
6027,151376,69,71,52,62,69,65,76
6030,147537,69,67,59,64,67,66,68
6032,229969,69,72,33,59,66,68,65
6041,192594,69,72,44,62,62,68,71
6043,208723,69,74,40,61,66,65,69
6057,233301,69,77,54,64,67,64,77
6066,193369,69,74,44,58,55,68,76
6068,208730,69,76,57,64,69,64,74
6074,215388,69,81,25,55,62,65,66
6078,200797,69,71,49,64,64,66,72
6080,204125,69,75,51,60,68,65,73
6083,200542,69,74,59,66,67,68,70
6085,210527,69,84,38,53,56,68,69
6086,233055,69,69,34,59,62,68,72
6092,219491,69,51,33,39,42,70,72
6094,200292,69,65,50,63,59,66,69
6095,210532,69,72,56,57,61,68,78
6098,189541,69,74,36,57,67,69,73
6101,169575,69,68,38,58,61,71,78
6114,200810,69,76,38,55,65,64,76
6118,211820,69,90,47,56,67,64,80
6120,167532,69,74,52,63,68,66,71
6122,208493,69,78,35,63,72,65,63
6123,215149,69,78,44,64,69,64,59
6124,157293,69,75,49,62,69,65,55
6126,193133,69,83,54,60,65,65,74
6127,229487,69,85,34,57,67,64,65
6128,231535,69,72,43,64,64,68,65
6129,212592,69,79,50,57,66,65,79
6132,211825,69,73,56,71,67,50,62
6134,231281,69,81,58,70,67,64,66
6137,226162,69,71,61,70,70,61,58
6141,199027,69,74,39,60,64,69,64
6146,170355,69,76,45,60,64,67,70
6156,183925,69,77,71,63,70,34,67
6159,199543,69,66,36,68,53,68,72
6165,223354,69,81,51,60,66,66,63
6176,206463,69,81,53,64,74,63,61
6178,223359,69,73,48,61,73,65,69
6182,194431,69,73,46,64,61,65,74
6185,234624,69,74,54,60,68,69,74
6188,207745,69,79,61,62,67,64,71
6194,215938,69,78,61,63,68,66,78
6195,179842,69,65,21,52,62,72,67
6211,203398,69,71,41,59,64,69,73
6214,140422,69,66,40,51,59,72,78
6216,193414,69,81,63,68,71,66,66
6220,173703,69,65,49,62,59,67,73
6222,184456,69,71,45,54,64,68,73
6227,169609,69,64,37,55,60,70,74
6240,207502,69,84,45,56,66,65,66
6243,210831,69,65,47,62,67,66,66
6247,198288,69,76,54,64,67,65,73
6253,223633,69,77,44,66,67,65,66
6255,223122,69,56,32,54,58,70,72
6264,219285,69,62,51,60,55,68,80
6267,230037,69,76,44,57,61,65,74
6268,188821,69,85,44,59,70,62,73
6269,232598,69,47,33,44,49,69,64
6271,205720,69,74,52,58,61,64,75
6272,215192,69,79,56,71,71,60,69
6280,189594,69,71,40,64,71,67,58
6284,186267,69,78,54,64,70,63,67
6288,177564,69,78,43,60,70,64,66
6289,192156,69,74,53,67,67,66,70
6299,184990,69,83,50,60,61,63,73
6314,168610,69,73,50,68,71,63,79
6315,171682,69,71,52,65,64,66,76
6320,190883,69,76,48,61,63,67,72
6323,210853,69,80,38,58,66,65,64
6328,225702,69,45,37,51,52,69,70
6329,158887,69,68,42,71,66,68,67
6332,187047,69,69,42,62,69,64,67
6336,230824,69,76,38,59,68,68,62
6347,213933,69,73,45,58,59,69,70
6354,143025,69,73,46,67,67,66,58
6356,162993,69,62,49,62,64,71,70
6361,193201,69,84,67,66,75,63,63
6364,159923,69,70,55,69,58,67,66
6368,159924,69,75,63,52,56,64,51
6370,234164,69,70,38,56,64,67,62
6372,203445,69,64,56,60,60,70,77
6376,225206,69,83,47,60,65,62,69
6377,193974,69,65,24,50,51,70,73
6379,233911,69,84,45,58,63,62,59
6384,210361,69,47,35,57,52,69,70
6386,188601,69,60,50,61,60,68,70
6390,209594,69,70,52,72,68,66,67
6391,233146,69,79,57,55,67,63,67
6395,147899,69,64,32,51,51,67,74
6399,208828,69,76,57,59,68,69,70
6403,192188,69,84,52,65,66,64,70
6404,170941,69,83,45,57,63,66,71
6407,142270,69,66,45,63,59,64,80
6415,229055,69,71,49,63,68,68,75
6418,201408,69,77,46,62,66,67,71
6428,183490,69,72,41,59,62,66,68
6429,110019,69,37,37,58,50,70,65
6432,225476,69,81,38,60,71,64,55
6439,203464,69,54,37,56,54,71,65
6442,221641,69,64,39,47,61,69,75
6451,224459,69,90,47,55,69,65,67
6455,219852,69,74,32,51,61,69,66
6462,230350,69,81,44,60,71,62,65
6463,208335,69,68,47,57,62,70,64
6479,180433,69,65,43,57,55,70,77
6487,216275,69,81,36,56,68,64,62
6494,201941,69,67,43,50,53,66,79
6496,219605,69,81,58,65,70,64,63
6504,237526,69,78,57,68,69,61,49
6509,208856,69,64,56,64,60,68,71
6516,213979,69,77,34,55,60,66,75
6526,184285,69,70,67,66,67,53,62
6529,190430,69,70,41,61,65,70,69
6538,159202,69,66,49,65,64,67,75
6547,183524,69,63,37,58,59,65,79
6559,228326,69,72,56,61,70,63,71
6561,187110,69,70,54,62,65,67,77
6564,223207,69,61,42,45,46,71,65
6570,198377,69,76,58,66,69,65,72
6573,224489,69,63,29,42,51,68,74
6586,191980,69,80,60,63,68,66,70
6590,223726,69,75,62,66,73,64,66
6593,205551,69,78,58,64,70,64,65
6595,228080,69,74,59,66,73,63,77
6598,212721,69,76,46,59,65,67,65
6613,183797,69,70,25,56,56,67,72
6615,191222,69,77,54,58,61,65,81
6627,228600,69,86,34,63,73,64,67
6632,186361,69,78,57,63,65,66,69
6638,211195,69,71,36,58,59,66,76
6641,203516,69,69,46,69,65,64,50
6644,186876,69,68,46,53,63,66,77
6650,181247,69,62,59,67,67,66,78
6666,230147,68,80,28,58,68,63,68
6674,156164,68,68,42,59,62,67,71
6676,233476,68,84,29,54,73,57,71
6677,233988,68,76,55,66,71,65,46
6679,203781,68,75,51,57,64,65,70
6683,179973,68,76,47,65,69,70,75
6691,211209,68,74,37,58,66,65,63
6697,183819,68,60,49,64,61,67,76
6698,190987,68,72,64,66,66,64,74
6728,146453,68,85,48,61,69,63,73
6740,160024,68,65,53,64,56,69,69
6743,224537,68,53,30,47,52,66,75
6749,226075,68,74,56,64,69,64,65
6754,191260,68,75,41,53,63,65,79
6756,216605,68,82,51,61,59,62,77
6758,194077,68,68,54,59,67,66,74
6771,218656,68,63,28,43,50,66,73
6772,235552,68,52,25,30,35,71,75
6776,228897,68,80,49,58,61,65,65
6780,218658,68,85,31,58,60,66,78
6783,230178,68,71,46,65,53,64,68
6788,210724,68,82,59,58,64,63,90
6798,231205,68,72,36,59,68,65,66
6800,209958,68,63,31,44,54,67,72
6803,152870,68,59,49,46,51,67,76
6804,219942,68,87,55,62,62,66,68
6808,143655,68,76,59,60,70,64,65
6810,234279,68,71,46,62,66,63,74
6813,215592,68,70,29,58,63,68,67
6814,229416,68,69,45,57,55,66,75
6821,224297,68,84,36,58,63,63,72
6826,221994,68,78,42,59,67,64,69
6828,236074,68,66,53,54,56,71,71
6836,200236,68,50,37,49,45,66,80
6837,203308,68,67,53,65,63,64,73
6843,178221,68,70,48,58,59,69,71
6845,170286,68,73,32,60,66,66,73
6851,146992,68,67,42,61,64,67,70
6856,160049,68,64,54,60,63,69,70
6861,188978,68,68,38,56,54,63,83
6862,201523,68,54,28,57,44,73,73
6865,239923,68,77,33,55,64,66,68
6867,203060,68,67,56,65,69,60,73
6870,230196,68,69,44,58,53,67,61
6877,192823,68,71,54,67,68,64,63
6878,202040,68,76,49,63,68,62,65
6886,203833,68,78,50,63,68,64,63
6890,227898,68,79,43,63,66,65,61
6891,171578,68,69,42,57,58,69,73
6892,193850,68,82,50,54,62,64,77
6900,182844,68,49,53,60,63,66,71
6907,219709,68,69,45,64,62,65,61
6908,156221,68,61,67,64,66,69,78
6909,230205,68,60,56,63,68,64,70
6920,193087,68,69,52,66,61,65,71
6921,210241,68,82,43,61,65,62,74
6922,211009,68,65,46,55,56,67,73
6923,222273,68,75,57,69,67,62,64
6924,196930,68,66,33,54,63,67,68
6939,223045,68,75,45,66,70,64,64
6945,234822,68,77,53,64,67,71,58
6951,211272,68,74,46,56,61,63,76
6953,188232,68,84,61,61,72,50,62
6958,193097,68,73,38,60,61,66,71
6960,219466,68,78,46,61,65,62,58
6964,238666,68,85,30,57,66,61,63
6967,216139,68,75,44,62,67,62,66
6970,212300,68,57,38,46,49,68,73
6974,240716,68,63,24,54,55,68,59
6980,234574,68,73,52,52,68,65,71
6984,196688,68,74,36,57,59,68,57
6988,241232,68,71,30,55,65,68,63
6992,196946,68,67,36,64,68,66,70
6994,204626,68,75,43,61,66,65,68
6996,225875,68,84,59,63,69,58,71
7000,210005,68,77,55,57,68,64,74
7012,179543,68,77,50,56,66,64,74
7018,179800,68,78,56,61,69,63,65
7022,207706,68,71,51,57,60,68,73
7027,227675,68,89,53,61,71,38,58
7028,178011,68,74,65,64,67,47,64
7029,186715,68,80,58,66,67,57,58
7030,173660,68,70,63,64,66,65,70
7036,219487,68,73,30,52,63,64,73
7045,194656,68,58,22,48,35,68,73
7048,186721,68,66,47,54,48,64,80
7052,204386,68,74,47,60,67,66,68
7053,214114,68,76,61,60,66,67,76
7054,215650,68,75,35,57,65,67,74
7055,228962,68,74,42,58,71,64,60
7062,192611,68,68,64,63,69,62,79
7065,171364,68,82,54,64,72,61,68
7072,191333,68,87,56,58,72,59,65
7075,204135,68,74,67,67,71,61,64
7077,218727,68,87,54,64,64,60,75
7082,206440,68,56,24,48,41,67,74
7090,213354,68,73,33,57,64,69,61
7093,188522,68,73,54,62,72,63,74
7094,190826,68,60,40,59,58,68,68
7097,189035,68,55,38,34,46,69,71
7098,211308,68,74,43,61,62,66,61
7100,214380,68,71,47,56,65,66,64
7101,218988,68,75,61,61,68,64,66
7103,203885,68,67,35,57,62,68,39
7104,222573,68,81,59,63,71,61,75
7105,223597,68,74,35,55,63,66,61
7110,231022,68,66,37,52,63,69,61
7116,211056,68,81,53,64,67,60,69
7118,232049,68,76,45,63,59,64,71
7122,183921,68,66,54,69,61,66,76
7126,202356,68,71,51,58,62,65,74
