,ID,overall,pac,sho,pas,dri,def,phy
4465,176023,71,78,60,72,68,67,72
4466,195479,71,83,62,65,69,66,73
4469,212120,71,54,37,56,47,70,72
4472,178584,71,41,26,42,42,71,79
4474,203161,71,50,31,45,46,71,76
4475,237209,71,53,50,54,59,69,77
4476,187033,71,52,29,42,48,69,78
4479,198810,71,66,39,48,56,70,78
4480,228762,71,79,49,63,73,66,71
4484,226203,71,84,58,72,73,64,73
4487,180635,71,40,37,51,56,71,74
4488,223388,71,77,33,63,66,69,62
4490,181404,71,38,42,53,51,70,71
4493,51101,71,37,51,47,44,73,66
4494,164766,71,76,51,60,67,68,79
4498,176031,71,78,59,61,72,68,68
4501,230560,71,92,65,60,71,64,74
4507,193185,71,76,62,63,69,67,73
4510,182178,71,76,39,60,62,70,77
4511,204451,71,66,31,56,58,71,71
4517,214436,71,81,38,60,59,70,70
4518,152741,71,38,36,53,43,72,73
4519,160165,71,69,61,61,70,71,66
4520,237989,71,77,61,68,71,62,64
4521,213414,71,70,27,40,36,71,76
4522,219814,71,75,59,64,63,69,77
4528,138920,71,66,47,53,56,72,61
4529,203177,71,76,51,62,71,69,74
4531,159913,71,78,55,66,63,65,61
4532,190633,71,83,66,62,67,68,70
4539,200108,71,75,49,62,70,70,68
4540,218540,71,84,57,67,75,64,66
4541,160172,71,76,59,63,69,67,67
4542,188844,71,52,33,59,51,72,69
4543,160173,71,78,42,54,59,69,81
4545,207790,71,66,53,69,64,69,70
4548,201136,71,76,33,62,70,69,71
4549,202416,71,62,34,61,62,74,65
4550,215216,71,65,43,46,45,72,69
4551,223920,71,60,39,46,45,73,73
4552,231600,71,68,56,67,63,70,68
4554,212401,71,70,31,67,65,70,65
4555,214193,71,81,39,59,62,67,76
4563,236466,71,68,50,71,71,67,64
4566,221619,71,71,38,53,63,71,70
4568,183987,71,75,44,65,69,67,65
4569,201908,71,73,30,57,60,74,75
4572,204213,71,72,63,69,67,69,72
4574,240309,71,74,56,68,67,68,68
4575,229558,71,79,32,53,57,69,71
4576,168630,71,74,51,62,68,71,67
4577,204215,71,78,63,64,73,50,71
4579,234935,71,72,38,56,66,70,72
4580,186551,71,85,58,64,69,66,61
4581,198840,71,72,52,67,71,67,75
4582,173752,71,76,48,60,63,67,73
4586,165561,71,79,56,67,68,69,70
4592,193211,71,70,50,62,69,71,68
4598,202429,71,77,45,66,71,67,77
4599,206269,71,76,49,66,69,69,70
4600,220093,71,71,42,56,62,69,76
4601,221885,71,64,51,63,67,70,72
4605,223422,71,60,39,43,47,70,71
4606,189118,71,69,26,41,52,71,78
4610,210625,71,91,31,61,63,67,77
4612,182209,71,51,38,46,45,70,78
4613,186817,71,60,41,53,51,71,72
4617,212419,71,74,36,61,66,69,77
4618,18115,71,63,48,56,55,71,72
4621,160197,71,72,42,68,70,65,62
4622,161733,71,43,48,52,44,70,76
4624,178117,71,77,57,65,68,65,75
4626,213446,71,77,64,72,69,66,68
4628,230342,71,70,54,60,60,69,70
4630,160199,71,74,64,70,74,64,76
4631,231111,71,72,32,62,60,70,72
4635,160200,71,86,56,59,71,64,70
4636,198857,71,55,28,36,48,73,78
4637,201417,71,76,59,66,70,67,78
4638,202697,71,61,41,55,62,72,69
4640,200138,71,68,47,50,54,69,79
4643,200395,71,49,35,48,51,70,78
4648,217036,71,75,60,67,73,67,56
4649,235212,71,77,59,64,72,66,70
4655,188621,71,75,54,68,72,67,71
4659,227790,71,43,24,46,36,72,76
4660,219087,71,74,39,52,61,68,76
4662,181455,71,75,59,61,62,73,75
4665,203216,71,79,45,61,73,68,68
4666,138704,71,70,55,66,70,67,71
4669,157392,71,69,55,72,71,69,71
4671,214993,71,58,35,49,59,72,72
4677,234195,71,71,63,69,73,66,74
4679,191443,71,48,43,50,60,71,75
4684,181205,71,72,59,67,66,68,78
4686,213718,71,58,45,44,52,69,83
4687,226518,71,46,41,64,51,70,73
4688,230358,71,67,50,70,67,70,56
4690,206295,71,73,27,44,40,73,70
4694,210136,71,77,45,65,64,70,72
4695,148696,71,67,59,71,65,68,78
4704,205529,71,55,27,41,47,73,70
4710,176346,71,72,46,64,66,70,74
4712,216283,71,75,56,62,72,68,69
4716,201436,71,77,54,73,69,65,70
4717,229084,71,70,39,47,47,69,79
4719,139229,71,44,57,67,63,69,75
4721,217565,71,62,29,43,44,72,69
4722,158685,71,42,30,47,49,72,70
4723,228829,71,58,24,39,46,70,73
4724,195037,71,34,23,40,39,71,81
4726,220638,71,59,32,54,54,72,78
4727,223966,71,80,62,65,67,67,66
4728,190942,71,72,43,66,59,70,73
4729,230367,71,70,48,64,64,70,72
4732,212449,71,31,56,47,52,68,82
4733,138722,71,64,55,61,69,73,73
4736,193250,71,79,47,64,69,68,73
4737,189923,71,85,33,58,62,69,74
4738,138468,71,32,42,58,45,74,68
4740,222692,71,69,50,64,65,69,69
4743,185316,71,49,28,51,49,72,72
4752,179686,71,61,63,63,66,67,75
4753,193254,71,82,59,66,68,65,79
4755,204519,71,71,52,63,63,69,75
4756,181479,71,42,47,54,49,71,74
4757,184807,71,78,48,60,71,67,63
4760,172520,71,69,44,59,59,69,80
4761,189928,71,51,35,36,32,72,81
4763,200425,71,62,48,62,60,71,74
4764,207593,71,70,62,68,67,68,73
4765,214506,71,50,53,47,42,69,79
4766,153066,71,79,60,65,73,70,64
4773,216302,71,76,53,61,71,67,63
4775,156655,71,67,45,66,67,71,71
4776,225263,71,64,38,46,53,70,77
4777,236271,71,50,28,45,32,72,75
4782,226289,71,57,54,66,66,68,72
4783,232433,71,55,28,39,49,71,71
4784,178417,71,53,60,69,65,71,75
4787,179698,71,68,62,63,65,71,74
4790,193267,71,70,26,50,62,70,72
4791,198900,71,69,29,37,53,73,72
4792,214772,71,76,64,71,72,63,64
4794,226805,71,51,26,44,48,69,78
4797,230390,71,49,44,53,49,69,81
4799,223223,71,70,68,66,61,66,85
4800,232183,71,84,32,59,69,67,68
4801,167159,71,57,35,52,44,71,76
4805,235002,71,53,29,38,47,72,74
4807,200443,71,78,54,70,67,68,68
4809,177915,71,37,34,47,43,72,76
4811,147196,71,73,51,63,59,70,73
4815,204030,71,80,60,66,69,68,67
4816,204542,71,68,57,73,70,61,67
4820,233982,71,76,59,63,69,67,67
4822,193278,71,81,39,64,68,67,76
4825,207616,70,71,29,54,66,70,74
4828,230400,70,75,35,42,40,71,71
4832,192768,70,68,27,51,54,67,78
4833,143617,70,69,69,72,70,64,63
4837,137987,70,35,50,53,42,73,66
4838,223747,70,70,37,65,69,69,67
4840,232451,70,59,32,44,37,71,74
4843,197893,70,50,56,61,57,69,75
4848,156421,70,64,41,55,54,70,71
4851,201990,70,71,47,63,66,70,75
4854,210695,70,81,50,66,69,69,74
4857,184328,70,69,47,54,61,70,72
4861,206601,70,69,37,60,60,71,72
4864,233993,70,78,45,63,66,68,56
4867,214026,70,91,61,67,70,62,71
4872,223243,70,59,48,53,53,71,73
4873,162315,70,68,46,60,58,68,76
4875,199692,70,68,43,56,59,70,70
4879,183565,70,70,62,62,64,69,73
4881,188430,70,74,57,66,68,66,77
4882,189710,70,53,44,56,40,69,72
4883,201999,70,65,39,59,69,72,72
4885,214031,70,49,26,39,42,71,80
4887,230415,70,62,52,53,48,71,69
4890,238095,70,49,26,41,32,70,83
4891,183823,70,36,32,45,39,69,81
4894,189456,70,54,35,53,57,69,72
4897,221201,70,85,57,65,72,64,68
4898,221969,70,74,52,61,67,67,59
4899,222225,70,72,61,63,65,70,69
4901,202002,70,61,34,50,54,71,68
4903,212754,70,67,35,65,58,69,71
4904,156434,70,37,46,50,45,70,71
4906,234514,70,68,43,66,69,68,72
4907,170514,70,70,43,54,58,72,75
4908,184338,70,59,44,53,59,70,74
4914,215572,70,65,54,58,59,70,81
4917,191252,70,84,62,63,65,61,79
4920,185109,70,76,56,63,61,69,76
4921,124949,70,76,58,66,74,64,65
4924,226583,70,73,34,52,59,67,76
4925,193303,70,71,44,62,66,69,71
4930,160025,70,80,57,68,63,67,63
4933,193561,70,76,57,65,67,67,73
4935,216346,70,87,47,54,70,68,75
4939,229147,70,74,63,62,73,66,69
4943,224796,70,64,29,38,46,71,66
4944,189724,70,49,30,52,46,70,74
4945,160029,70,72,56,66,75,64,70
4946,172317,70,56,44,58,51,73,66
4948,215070,70,70,31,46,44,69,73
4951,185120,70,59,31,43,48,69,73
4956,205346,70,92,51,63,72,63,68
4958,227362,70,68,34,50,60,68,72
4959,172322,70,71,58,66,68,68,68
4963,209444,70,63,37,46,55,68,75
4969,234278,70,64,56,46,53,68,73
4970,223016,70,66,42,50,48,69,76
4971,233512,70,73,45,60,58,70,67
4977,160042,70,78,44,68,58,66,76
4981,195371,70,69,47,53,41,71,70
4982,202540,70,36,30,58,55,69,73
4984,160044,70,66,48,65,60,73,71
4985,230188,70,76,51,64,68,69,64
4987,192045,70,85,60,67,71,63,65
4992,230190,70,66,52,64,59,70,69
4993,173614,70,46,23,43,46,70,79
4996,204847,70,76,45,55,66,67,66
4997,218415,70,67,52,69,67,69,76
4999,160047,70,72,52,66,66,69,63
5001,152880,70,51,64,69,70,67,75
5002,219184,70,56,14,32,51,73,71
5005,177969,70,46,38,50,49,69,78
5007,220466,70,72,57,67,71,68,66
5010,205619,70,78,56,62,72,68,61
5012,230195,70,59,52,57,63,74,77
5020,160053,70,72,49,57,57,69,71
5025,160056,70,58,50,56,48,70,73
5030,198970,70,68,46,55,48,68,77
5033,204347,70,44,39,48,44,68,78
5037,239675,70,73,62,71,66,66,72
5039,210236,70,52,44,54,48,68,78
5044,218430,70,77,42,53,56,74,64
5050,211263,70,58,38,48,59,69,74
5051,192319,70,70,52,69,67,66,68
5055,197441,70,74,50,59,57,67,77
5059,183361,70,30,28,58,40,72,69
5062,160066,70,46,43,43,48,70,70
5063,228674,70,84,48,63,68,68,66
5066,163907,70,71,51,61,66,69,73
5067,184643,70,77,58,66,67,66,63
5069,213316,70,63,27,45,35,72,72
5070,160068,70,75,35,42,40,71,71
5074,214085,70,75,35,56,56,69,71
5076,183365,70,46,19,40,46,71,74
5077,222022,70,83,45,64,72,63,63
5080,222535,70,81,45,62,66,65,73
5087,203850,70,69,33,49,51,69,73
5090,189514,70,81,56,65,67,66,68
5091,157515,70,71,58,65,64,66,73
5093,225100,70,77,30,53,65,69,72
5095,232524,70,65,49,56,63,72,74
5100,160077,70,62,52,53,48,71,69
5106,217168,70,76,50,61,65,65,65
5108,240976,70,72,69,69,68,69,68
5111,236113,70,83,38,58,69,66,58
5116,215380,70,34,34,42,32,72,77
5117,217940,70,79,37,50,54,69,75
5118,197973,70,57,49,62,57,69,75
5125,221271,70,67,36,61,67,70,69
5129,223065,70,81,47,61,70,64,65
5132,214106,70,69,61,66,65,69,77
5135,200539,70,51,37,61,55,68,72
5136,168283,70,43,39,54,48,68,73
5137,220509,70,78,26,51,63,65,61
5139,190557,70,66,69,75,70,64,70
5142,236382,70,71,58,63,72,67,67
5148,229984,70,76,43,64,71,66,69
5150,138081,70,68,36,63,60,69,70
5151,230241,70,73,54,65,62,65,74
5154,121185,70,46,41,60,54,68,70
5157,191842,70,91,64,65,68,64,78
5158,194146,70,63,35,43,52,70,76
5160,179811,70,72,63,65,67,69,68
5162,201572,70,74,23,55,66,70,68
5164,228708,70,69,53,62,65,68,70
5168,205669,70,70,61,69,68,67,62
5171,214118,70,80,42,52,58,68,74
5174,223335,70,64,30,47,61,71,67
5176,178023,70,48,35,54,58,70,73
5177,184935,70,71,22,61,69,68,66
5179,203624,70,68,47,61,58,70,71
5182,205929,70,63,59,72,70,40,61
5186,192617,70,80,60,66,67,66,78
5187,200298,70,69,26,56,54,71,80
5193,215147,70,65,37,38,46,72,72
5196,227179,70,57,33,51,51,72,68
5197,210028,70,72,45,57,71,68,78
5199,193900,70,85,50,59,70,67,67
5200,199789,70,42,37,45,47,69,79
5204,192621,70,78,32,52,62,68,77
5205,205934,70,78,36,53,63,70,71
5210,192367,70,55,46,50,60,68,74
5214,177520,70,33,58,67,59,71,68
5216,201841,70,34,33,46,44,71,72
5221,211826,70,65,47,55,60,68,77
5223,199283,70,80,64,67,68,66,66
5225,169843,70,52,33,40,43,69,72
5229,189300,70,85,47,55,74,65,65
5230,198261,70,65,43,67,67,69,72
5231,200309,70,90,48,59,68,63,76
5238,189558,70,50,46,58,60,69,73
5239,208247,70,76,50,57,48,68,80
5241,183671,70,69,31,43,49,70,72
5245,157305,70,41,64,67,64,70,72
5246,177273,70,65,41,58,60,68,72
5247,178297,70,73,49,67,64,67,73
5248,210042,70,70,71,60,71,60,69
5250,188538,70,42,27,47,52,70,66
5252,205691,70,71,45,57,67,69,69
5255,232571,70,74,24,39,45,70,72
5265,200574,70,63,35,47,38,72,71
5267,210814,70,66,43,47,53,71,71
5272,169343,70,62,51,61,56,69,80
5273,142720,70,68,45,64,70,70,67
5284,214146,70,75,31,62,60,64,73
5290,226436,70,74,41,58,68,67,71
5296,222598,70,56,32,47,52,71,72
5299,191111,70,85,57,63,62,63,70
5301,233096,70,79,42,59,65,67,80
5302,187528,70,72,62,67,73,68,68
5303,199305,70,62,43,39,43,69,76
5304,207753,70,43,24,37,33,73,76
5307,189065,70,80,52,64,68,65,71
5318,169100,70,86,60,63,74,62,69
5323,199566,70,77,58,68,72,66,67
5324,225934,70,58,31,48,54,70,73
5328,208015,70,67,57,59,56,71,78
5331,193679,70,65,38,61,61,69,70
5332,210320,70,73,48,62,67,67,70
5333,213136,70,71,44,59,58,71,67
5337,199313,70,79,39,62,60,66,72
5340,236690,70,68,42,45,44,67,78
5344,199060,70,67,62,66,62,67,77
5347,220052,70,50,28,38,47,72,71
5348,194196,70,67,42,59,67,72,74
5351,205973,70,66,47,54,56,68,77
5352,144021,70,74,44,62,67,67,76
5361,199832,70,52,27,45,49,70,73
5363,194200,70,58,37,48,48,70,74
5369,188313,70,83,62,64,74,25,60
5373,148635,70,45,53,72,62,72,67
5374,149147,70,37,35,37,36,73,68
5375,219803,70,65,40,58,64,72,79
5378,199580,70,68,40,52,56,69,73
5382,206493,70,45,28,44,35,71,76
5386,229533,70,68,42,49,67,69,77
5388,201374,70,89,40,57,64,62,64
5393,198560,70,64,55,58,57,68,76
5394,211872,70,79,55,64,66,64,73
5395,214944,70,35,57,69,62,66,65
5396,19104,70,29,37,48,48,69,70
5398,204449,70,70,29,58,65,69,71
5401,215970,70,87,61,59,67,62,77
5411,161700,70,62,51,68,66,71,71
5412,51620,70,30,51,59,46,71,72
5419,232870,70,68,30,43,43,71,78
5420,194726,70,73,48,67,67,67,66
5421,213159,70,75,55,60,69,70,65
5423,234151,70,78,43,58,62,63,72
5424,235943,70,79,44,60,67,68,50
5430,223402,70,85,59,64,74,66,58
5435,207531,70,43,37,55,57,69,75
5438,216492,70,72,38,51,57,68,77
5443,159919,70,76,51,64,68,69,64
5448,219824,70,62,46,53,53,71,63
5449,157617,70,67,60,67,70,67,66
5451,159921,70,66,52,64,59,70,69
5452,160177,70,78,45,63,66,68,56
5453,204210,70,46,49,52,56,70,74
5457,211635,70,76,58,67,68,72,63
5459,215987,70,70,41,62,60,71,63
5460,222643,70,56,33,40,40,72,73
5464,208052,70,84,54,58,70,66,63
5469,221621,70,52,31,44,51,68,76
5470,159925,70,59,52,57,63,74,77
5471,202678,70,77,48,56,62,71,75
5477,8631,70,74,54,61,64,69,70
5479,183736,70,38,33,54,48,72,70
5480,191160,70,55,32,41,44,70,71
5483,220089,70,66,39,54,56,69,79
5486,221370,70,83,57,67,65,64,65
5488,188602,70,74,40,59,62,67,83
5489,195258,70,69,58,64,62,67,76
5491,204731,70,69,55,67,68,67,66
5492,177083,70,77,53,61,66,65,65
5493,193467,70,52,46,60,55,70,78
5496,198589,70,70,53,65,68,69,74
5497,201149,70,40,27,46,39,70,74
5498,207805,70,55,58,60,61,69,66
5499,222397,70,32,29,34,39,72,79
5500,224189,70,71,48,67,60,69,73
5504,232894,70,76,23,50,41,70,72
5507,230335,70,80,57,68,63,67,63
5508,188607,70,71,61,66,68,66,70
5515,221891,70,34,43,67,41,71,74
5516,166851,70,30,51,56,50,69,76
5520,230340,70,72,56,66,75,64,70
5522,201925,70,49,39,44,42,69,76
5523,138181,70,33,34,48,33,70,70
5525,226757,70,64,23,39,43,71,67
5526,181445,70,48,37,53,53,70,68
5527,189893,70,85,51,55,57,65,76
5529,215495,70,63,61,59,58,67,81
5531,167111,70,30,37,52,46,72,69
5532,186567,70,56,37,56,49,69,75
5533,205512,70,53,29,40,44,70,75
5534,229064,70,74,42,52,69,66,76
5535,172232,70,60,56,56,54,68,76
5536,195272,70,72,58,69,70,65,73
5540,182473,70,74,55,67,69,68,66
5542,160202,70,83,38,58,69,66,58
5547,201165,70,73,42,57,56,69,68
5551,183245,70,56,28,37,40,71,72
5556,173518,70,59,30,37,39,69,78
5557,122574,70,66,64,66,65,70,72
5558,189646,70,57,47,58,57,69,77
5562,216015,70,55,32,40,44,71,69
5569,223697,70,70,62,63,69,68,71
5570,229585,70,66,49,57,55,67,78
5577,187602,70,76,55,63,67,69,72
5580,214483,70,89,51,64,72,64,54
5581,123603,70,46,39,52,52,70,74
5586,187350,70,78,49,60,64,68,72
5587,212183,70,84,55,63,69,65,65
5589,159959,70,73,54,65,62,65,74
5591,189143,70,67,54,69,65,61,75
5596,204761,70,62,39,47,46,71,73
5600,230362,70,78,44,68,58,66,76
5601,39386,70,78,61,64,68,66,63
5602,199131,70,80,36,62,62,65,76
5604,209371,70,75,50,60,66,68,70
5606,123611,70,51,46,53,50,70,74
5609,216284,70,31,32,45,41,70,72
5613,230365,70,66,48,65,60,73,71
5614,239581,70,49,48,52,39,69,80
5615,177373,70,70,36,56,52,68,75
5621,200672,70,74,66,66,65,68,80
5625,230368,70,72,52,66,66,69,63
5626,237537,70,84,55,63,66,64,69
5628,209378,70,65,51,68,66,68,65
5629,209890,70,51,36,48,53,71,72
5631,201955,70,73,51,62,69,69,74
5634,184035,70,81,54,61,67,66,76
5635,208100,70,49,60,48,46,70,75
5639,208102,70,72,31,42,46,69,75
5641,190438,70,59,44,51,38,69,80
5643,19687,70,31,51,59,61,67,73
5647,193768,70,77,53,69,69,68,69
5649,209385,70,33,29,45,37,69,79
5650,215017,70,75,37,59,66,69,75
5654,190697,70,67,43,52,58,69,74
5662,235499,70,60,28,52,51,67,80
5665,206317,70,59,50,63,65,69,73
5666,214765,70,68,48,62,61,69,71
5670,230382,70,72,49,57,57,69,71
5671,216815,70,49,29,37,44,71,81
5673,192751,70,63,35,56,51,69,78
5679,186352,70,68,32,51,43,69,78
5686,230386,70,58,50,56,48,70,73
5687,234226,70,61,42,50,52,71,70
5690,214515,70,76,62,68,68,65,72
5692,226803,70,68,31,48,49,66,81
5694,205556,70,65,33,53,60,70,73
5695,214004,70,44,51,46,46,69,72
5699,190196,70,72,24,46,46,68,79
5702,214005,70,83,61,65,68,66,71
5704,223734,70,54,36,45,45,71,72
5706,164855,70,65,46,50,60,68,80
5713,199674,70,62,39,65,47,68,76
5724,230398,70,46,43,43,48,70,70
5729,203265,69,71,40,66,64,68,74
5732,192001,69,75,47,57,68,66,70
5736,239106,69,81,59,62,69,64,65
5738,198147,69,71,42,55,63,71,68
5739,199683,69,81,42,64,72,64,67
5741,202756,69,64,32,57,56,69,73
5742,211204,69,82,55,61,68,65,64
5744,216068,69,70,15,27,40,71,72
5749,213253,69,76,53,62,70,66,71
5750,156165,69,52,43,51,43,68,72
5751,225285,69,40,42,60,67,67,75
5758,228614,69,92,63,61,70,49,58
5762,219655,69,78,38,56,68,65,64
5765,183815,69,70,56,64,66,66,73
5768,204297,69,70,44,59,62,66,76
5769,209673,69,52,31,51,47,70,68
5771,155657,69,51,57,50,56,68,76
5772,223241,69,77,44,62,62,65,70
5773,169737,69,64,34,48,42,70,69
5774,171017,69,34,29,48,50,68,72
5779,178187,69,68,43,57,59,67,72
5780,198156,69,70,51,61,66,66,74
5781,220172,69,88,49,54,65,66,68
5784,183564,69,67,59,69,62,67,74
5785,187916,69,80,49,62,64,66,63
5789,193549,69,68,28,53,57,67,79
5800,219664,69,69,29,50,52,71,68
5803,219409,69,81,44,51,58,70,65
5804,172561,69,71,45,64,65,66,72
5808,203026,69,70,52,59,60,69,72
5809,206098,69,67,53,64,63,68,67
5810,222226,69,67,35,52,51,69,72
5813,205588,69,53,32,51,57,70,67
5815,170516,69,66,37,54,47,70,69
5818,214037,69,53,23,44,46,69,71
5821,111125,69,33,34,37,36,68,81
5822,228887,69,51,32,44,43,70,80
5825,235544,69,62,32,48,52,68,77
5828,207897,69,76,61,64,68,65,74
5829,146969,69,58,28,47,45,70,67
5836,228890,69,67,35,54,59,69,67
5838,183578,69,68,33,45,43,68,69
5844,190491,69,72,50,47,55,67,80
5846,228124,69,68,41,45,48,70,65
5853,194846,69,84,24,62,66,66,66
5854,198687,69,79,58,62,68,65,77
5855,148255,69,51,38,39,49,69,73
5856,219680,69,55,33,51,48,70,73
5859,235553,69,52,23,36,33,71,78
5865,188194,69,80,69,67,75,64,68
5866,192546,69,70,41,62,65,65,68
5868,210723,69,78,52,63,66,68,72
5869,218659,69,75,37,60,64,66,68
5873,160036,69,81,44,60,71,62,65
5878,169509,69,51,40,48,40,66,74
5885,232487,69,76,45,54,64,68,71
5888,201512,69,78,44,63,64,66,68
5889,220968,69,57,29,59,64,66,73
5890,198953,69,66,34,38,41,67,78
5894,173097,69,73,45,62,65,69,66
5896,223530,69,47,49,51,45,67,80
5897,224810,69,61,32,42,43,69,75
5898,239402,69,51,32,47,45,68,78
5901,234539,69,72,46,57,58,72,71
5902,236331,69,66,36,45,56,69,66
5904,204332,69,72,53,61,69,67,75
5905,214572,69,72,57,65,67,66,73
5907,209453,69,80,65,66,67,65,81
5914,159278,69,75,58,61,63,66,69
5916,212783,69,76,57,65,67,65,74
5918,139057,69,72,57,64,67,66,69
5921,230193,69,70,55,69,58,67,66
5925,205618,69,69,31,61,64,67,72
5926,230194,69,75,63,52,56,64,51
5927,203315,69,89,55,59,65,62,71
5933,230708,69,61,25,44,36,70,75
5936,187701,69,73,55,63,64,67,66
5937,193333,69,70,33,45,43,69,71
5944,192567,69,75,52,59,67,67,72
5945,211000,69,79,38,48,56,68,49
5949,233785,69,69,25,44,49,69,69
5950,194361,69,67,34,62,65,66,76
5951,201530,69,76,56,69,66,59,71
5953,143674,69,67,54,70,61,72,61
5954,211514,69,78,50,57,67,65,61
5956,159034,69,41,34,53,45,68,71
5958,162875,69,63,42,62,70,68,71
5969,190783,69,39,37,58,51,67,79
5970,204352,69,47,33,46,44,68,74
5973,204353,69,64,63,61,65,71,71
5974,208449,69,62,42,52,50,72,65
5975,199234,69,77,54,62,66,66,67
5980,199748,69,77,44,62,65,66,71
5983,184900,69,76,41,51,57,67,69
5985,214341,69,33,36,45,38,68,75
5990,186950,69,75,53,62,70,64,77
5991,192070,69,71,37,41,36,71,73
5992,196935,69,66,28,53,58,69,73
5993,209223,69,75,52,64,71,63,68
5995,203848,69,67,32,53,47,69,69
5996,10824,69,64,55,64,63,69,63
5997,153160,69,46,47,43,50,70,68
6001,229705,69,71,31,55,59,69,70
6010,202060,69,65,29,40,42,67,77
6012,233292,69,63,33,39,50,67,75
6017,177741,69,67,47,66,60,62,74
6019,152910,69,31,40,52,46,69,68
6023,171087,69,64,55,62,60,67,79
6025,202064,69,75,66,66,68,67,64
6027,151376,69,71,52,62,69,65,76
6030,147537,69,67,59,64,67,66,68
6032,229969,69,72,33,59,66,68,65
6038,202322,69,64,49,64,59,67,74
6039,207954,69,65,53,56,38,68,75
6041,192594,69,72,44,62,62,68,71
6043,208723,69,74,40,61,66,65,69
6052,230228,69,52,33,47,38,70,68
6056,201301,69,50,39,46,54,69,72
6057,233301,69,77,54,64,67,64,77
6062,202073,69,67,55,53,58,67,76
6063,204633,69,75,30,33,43,69,73
6064,216665,69,46,34,40,49,71,66
6066,193369,69,74,44,58,55,68,76
6067,139866,69,46,27,48,47,69,70
6068,208730,69,76,57,64,69,64,74
6074,215388,69,81,25,55,62,65,66
6078,200797,69,71,49,64,64,66,72
6080,204125,69,75,51,60,68,65,73
6082,182621,69,49,50,59,56,69,71
6083,200542,69,74,59,66,67,68,70
6085,210527,69,84,38,53,56,68,69
6086,233055,69,69,34,59,62,68,72
6087,156256,69,32,33,49,44,69,73
6092,219491,69,51,33,39,42,70,72
6093,165219,69,52,36,51,47,67,75
6094,200292,69,65,50,63,59,66,69
6095,210532,69,72,56,57,61,68,78
6098,189541,69,74,36,57,67,69,73
6100,162407,69,57,47,58,57,65,78
6101,169575,69,68,38,58,61,71,78
6103,210280,69,67,33,53,61,69,73
6104,165736,69,46,42,48,46,69,78
6109,230249,69,56,44,64,55,63,71
6110,171369,69,69,55,59,60,68,77
6113,198250,69,71,38,57,48,66,76
6114,200810,69,76,38,55,65,64,76
6118,211820,69,90,47,56,67,64,80
6119,224876,69,57,36,39,38,68,74
6120,167532,69,74,52,63,68,66,71
6122,208493,69,78,35,63,72,65,63
6123,215149,69,78,44,64,69,64,59
6124,157293,69,75,49,62,69,65,55
6126,193133,69,83,54,60,65,65,74
6127,229487,69,85,34,57,67,64,65
6128,231535,69,72,43,64,64,68,65
6129,212592,69,79,50,57,66,65,79
6132,211825,69,73,56,71,67,50,62
6134,231281,69,81,58,70,67,64,66
6137,226162,69,71,61,70,70,61,58
6141,199027,69,74,39,60,64,69,64
6142,217203,69,38,34,37,42,71,74
6146,170355,69,76,45,60,64,67,70
6148,52340,69,35,55,49,46,70,75
6156,183925,69,77,71,63,70,34,67
6157,229494,69,56,30,38,40,69,71
6159,199543,69,66,36,68,53,68,72
6165,223354,69,81,51,60,66,66,63
6175,233598,69,67,35,43,40,69,75
6176,206463,69,81,53,64,74,63,61
6177,216191,69,34,40,47,42,69,71
6178,223359,69,73,48,61,73,65,69
6180,173695,69,70,21,57,61,67,71
6182,194431,69,73,46,64,61,65,74
6185,234624,69,74,54,60,68,69,74
6188,207745,69,79,61,62,67,64,71
6190,223873,69,58,29,40,42,68,70
6194,215938,69,78,61,63,68,66,78
6195,179842,69,65,21,52,62,72,67
6197,200067,69,47,40,49,48,68,83
6199,161667,69,69,50,65,61,66,73
6201,155524,69,54,39,49,51,67,75
6209,193157,69,31,51,65,50,70,66
6211,203398,69,71,41,59,64,69,73
6213,204422,69,55,47,55,56,66,77
6214,140422,69,66,40,51,59,72,78
6216,193414,69,81,63,68,71,66,66
6217,140423,69,50,36,46,36,67,75
6219,172423,69,53,35,51,53,69,73
6220,173703,69,65,49,62,59,67,73
6222,184456,69,71,45,54,64,68,73
6225,223625,69,60,32,41,47,70,70
6227,169609,69,64,37,55,60,70,74
6231,215178,69,67,32,52,50,66,78
6240,207502,69,84,45,56,66,65,66
6241,220302,69,67,43,47,57,65,80
6243,210831,69,65,47,62,67,66,66
6246,198032,69,35,33,53,46,69,79
6247,198288,69,76,54,64,67,65,73
6253,223633,69,77,44,66,67,65,66
6255,223122,69,56,32,54,58,70,72
6264,219285,69,62,51,60,55,68,80
6267,230037,69,76,44,57,61,65,74
6268,188821,69,85,44,59,70,62,73
6269,232598,69,47,33,44,49,69,64
6271,205720,69,74,52,58,61,64,75
6272,215192,69,79,56,71,71,60,69
6274,209561,69,71,40,50,60,67,80
6280,189594,69,71,40,64,71,67,58
6284,186267,69,78,54,64,70,63,67
6288,177564,69,78,43,60,70,64,66
6289,192156,69,74,53,67,67,66,70
6299,184990,69,83,50,60,61,63,73
6303,225439,69,61,50,68,70,64,73
6305,177055,69,36,62,62,60,65,76
6313,223138,69,59,48,54,52,68,78
6314,168610,69,73,50,68,71,63,79
6315,171682,69,71,52,65,64,66,76
6317,187298,69,60,48,53,55,69,68
6319,162979,69,65,25,40,42,67,80
6320,190883,69,76,48,61,63,67,72
