,ID,overall,pac,sho,pas,dri,def,phy
4062,204823,71,85,65,67,70,55,58
4064,211736,71,82,69,63,70,27,67
4065,230424,71,62,53,63,63,69,76
4066,168984,71,69,73,55,66,27,69
4067,200473,71,85,69,62,74,28,59
4071,220697,71,76,67,68,74,35,51
4072,224538,71,70,68,69,74,36,58
4074,180250,71,76,70,67,72,65,75
4079,134941,71,46,69,70,68,70,69
4080,206109,71,70,61,64,71,64,75
4081,211741,71,65,53,67,61,67,75
4084,226078,71,84,67,67,72,21,64
4093,196896,71,79,60,71,69,66,74
4094,139296,71,71,71,60,71,29,65
4095,208160,71,72,67,70,71,41,64
4099,157217,71,80,62,72,73,60,72
4104,211234,71,69,64,67,77,32,51
4106,205347,71,74,58,65,73,67,72
4107,206115,71,62,49,61,66,69,76
4108,230435,71,75,65,66,62,69,67
4109,177955,71,53,49,67,68,68,75
4111,228644,71,60,40,66,66,67,67
4112,199205,71,90,63,65,72,56,65
4115,220198,71,75,68,67,77,19,56
4116,224294,71,73,56,68,76,63,70
4120,206631,71,68,70,72,70,63,63
4122,217639,71,68,66,72,68,50,62
4124,223272,71,75,52,66,71,68,68
4125,161832,71,58,68,69,71,37,80
4126,240936,71,58,57,58,60,70,67
4127,201257,71,53,63,71,69,66,76
4128,210985,71,80,61,71,72,50,60
4129,230441,71,68,45,62,67,71,78
4132,188201,71,59,56,71,60,61,77
4137,228908,71,68,71,73,71,55,74
4138,236076,71,86,56,59,71,64,70
4139,219181,71,64,64,69,68,65,76
4140,224045,71,65,72,51,69,22,60
4141,226093,71,89,71,59,73,36,75
4147,198704,71,75,62,72,74,62,57
4148,205360,71,81,70,66,72,50,66
4150,196913,71,65,65,70,74,26,61
4152,232241,71,72,67,71,75,54,67
4154,198194,71,74,69,66,73,69,81
4156,172850,71,69,45,62,55,69,74
4157,45874,71,66,66,73,71,56,62
4158,186674,71,65,67,66,71,69,77
4159,198964,71,76,58,65,75,38,67
4161,213557,71,71,64,64,70,69,74
4162,160309,71,68,59,68,69,67,73
4166,224567,71,73,61,70,75,51,49
4168,181559,71,38,44,64,65,72,71
4169,196151,71,69,64,75,71,53,58
4172,192824,71,68,68,75,74,64,70
4173,205369,71,65,63,73,67,57,64
4174,217657,71,64,55,73,66,68,66
4176,237369,71,70,66,66,72,35,50
4180,186682,71,48,63,68,67,66,72
4182,203067,71,69,60,63,70,66,75
4183,220475,71,71,61,69,71,63,66
4184,230459,71,78,64,68,74,32,50
4186,160060,71,49,44,53,49,69,81
4194,52797,71,54,65,77,75,61,65
4196,202048,71,60,66,64,64,70,74
4197,190528,71,59,61,67,69,67,74
4198,197953,71,70,53,68,73,62,66
4202,214338,71,93,66,61,66,25,72
4203,221250,71,69,52,67,70,65,69
4206,156227,71,71,69,73,73,39,60
4207,184387,71,67,71,70,69,56,76
4214,224325,71,72,62,68,70,68,74
4223,182343,71,71,62,71,71,62,66
4226,179528,71,54,58,68,61,68,75
4227,182856,71,67,67,72,73,45,61
4235,145996,71,57,48,63,59,69,77
4238,196942,71,67,63,75,66,65,73
4243,212047,71,67,65,66,57,71,75
4253,160083,71,62,53,63,63,69,76
4255,189779,71,67,60,68,69,66,74
4257,204372,71,79,68,69,73,20,57
4259,190549,71,64,70,67,70,65,78
4261,205654,71,77,63,64,72,65,80
4264,230486,71,81,59,70,73,30,61
4266,203863,71,73,64,68,75,52,56
4269,182103,71,66,56,62,64,69,78
4270,203864,71,69,62,70,73,65,58
4272,157528,71,78,68,66,71,52,70
4276,160090,71,75,65,66,62,69,67
4280,220763,71,79,58,68,76,46,60
4281,230235,71,66,55,59,65,70,70
4282,173147,71,68,65,67,70,70,74
4286,49756,71,60,68,72,69,56,74
4287,160093,71,68,45,62,67,71,78
4288,167005,71,67,63,73,73,63,61
4290,219998,71,72,53,72,77,59,52
4293,221279,71,71,63,74,72,57,46
4296,225120,71,47,52,66,63,65,74
4298,199266,71,72,69,59,73,36,72
4300,199779,71,51,38,57,56,71,68
4303,191843,71,71,46,57,59,72,77
4309,226662,71,78,41,66,66,68,74
4311,218471,71,72,62,68,70,62,70
4312,224103,71,87,54,68,70,65,69
4314,235623,71,79,65,63,74,44,63
4317,195687,71,46,54,65,61,71,70
4320,159080,71,70,67,66,70,64,69
4321,160104,71,78,64,68,74,32,50
4323,210281,71,55,68,66,66,70,81
4325,220522,71,75,60,70,71,32,59
4329,216428,71,76,62,66,76,31,52
4330,222060,71,78,68,66,80,23,54
4331,199277,71,61,61,69,69,57,66
4333,172141,71,49,63,62,63,70,80
4336,192110,71,90,65,61,74,33,62
4339,194927,71,64,61,67,67,67,70
4341,222832,71,77,60,67,74,57,68
4342,29552,71,31,72,77,73,30,51
4345,142705,71,60,73,72,74,55,68
4347,199282,71,69,59,59,65,70,79
4351,192370,71,76,69,66,74,30,59
4353,215155,71,68,63,70,74,59,68
4354,216435,71,67,56,68,74,55,61
4356,214388,71,77,68,65,73,33,70
4358,215157,71,65,51,66,65,73,71
4363,164470,71,36,64,75,61,65,67
4364,169078,71,78,63,70,73,45,61
4365,175990,71,65,68,69,71,37,63
4366,211063,71,52,40,50,50,71,75
4367,230263,71,81,58,67,73,47,51
4368,186999,71,72,67,67,69,66,78
4370,198776,71,71,62,65,78,42,61
4371,199288,71,64,53,63,69,68,75
4372,135032,71,43,63,67,69,66,69
4374,226168,71,59,54,68,73,59,64
4378,169593,71,70,57,69,69,66,66
4380,196217,71,66,68,72,70,32,62
4381,208250,71,69,72,70,67,42,70
4382,218746,71,73,66,67,75,50,52
4384,230266,71,81,54,71,74,55,55
4385,230522,71,83,57,72,74,43,42
4390,189819,71,80,65,66,76,35,54
4392,221820,71,69,65,71,73,47,52
4393,175996,71,77,56,70,76,32,59
4395,188541,71,82,62,69,72,56,73
4398,229758,71,71,59,69,75,47,66
4400,196991,71,68,50,65,67,68,76
4403,216447,71,90,63,63,76,24,49
4404,225151,71,69,54,67,73,62,63
4406,233600,71,79,61,71,73,27,45
4408,224385,71,72,64,69,74,51,65
4412,230530,71,69,61,61,70,71,66
4413,177282,71,88,70,63,75,34,44
4414,223875,71,64,70,68,71,45,73
4416,230275,71,57,70,71,71,25,62
4419,236164,71,52,70,74,69,32,67
4420,183940,71,73,54,66,74,68,72
4424,199302,71,83,70,66,72,40,62
4426,176007,71,78,65,64,77,58,68
4430,177802,71,63,69,66,70,53,62
4433,184972,71,58,71,69,64,70,82
4437,137359,71,54,68,64,61,69,84
4441,236175,71,67,66,65,69,56,54
4445,199058,71,72,72,68,71,33,64
4451,231571,71,81,67,62,74,23,56
4452,176019,71,60,69,71,72,38,59
4459,222358,71,76,66,64,75,19,49
4462,199319,71,64,65,64,62,68,82
4464,226711,71,75,56,71,75,46,61
4467,201368,71,74,69,66,70,51,69
4468,203672,71,92,64,66,74,16,73
4469,212120,71,54,37,56,47,70,72
4471,165784,71,57,66,73,71,34,66
4477,188825,71,59,37,60,57,68,78
4481,232090,71,65,57,69,69,66,71
4486,173467,71,65,69,67,70,69,69
4489,235164,71,64,64,72,68,59,65
4491,157597,71,57,67,77,72,37,57
4495,52126,71,47,64,71,69,71,69
4499,199584,71,69,66,66,67,68,76
4500,225440,71,90,60,61,74,16,61
4503,209569,71,60,65,71,72,63,70
4504,225441,71,76,66,67,74,47,61
4505,232097,71,75,56,70,81,33,39
4508,193953,71,91,67,65,73,29,69
4512,207523,71,66,47,63,65,71,74
4513,232099,71,67,68,67,67,69,77
4516,209828,71,74,64,67,74,41,69
4519,160165,71,69,61,61,70,71,66
4520,237989,71,77,61,68,71,62,64
4522,219814,71,75,59,64,63,69,77
4523,224422,71,81,70,66,75,43,65
4525,201895,71,80,68,64,76,41,58
4530,140201,71,48,73,62,71,21,58
4534,206506,71,68,61,69,72,69,70
4536,192938,71,77,70,66,73,23,63
4545,207790,71,66,53,69,64,69,70
4546,229038,71,55,48,67,67,67,70
4559,211378,71,76,69,67,69,71,79
4561,223922,71,66,68,72,68,62,68
4562,229298,71,78,68,68,75,29,60
4564,171954,71,53,72,76,72,55,56
4568,183987,71,75,44,65,69,67,65
4570,227508,71,63,69,68,68,69,66
4573,208309,71,75,49,64,66,69,75
4575,229558,71,79,32,53,57,69,71
4583,188600,71,66,69,68,73,62,72
4584,214201,71,84,62,70,72,36,51
4587,191673,71,45,68,71,68,58,66
4589,210363,71,71,66,70,73,34,61
4590,219835,71,74,70,68,71,41,49
4591,190907,71,90,63,61,77,45,70
4592,193211,71,70,50,62,69,71,68
4597,178108,71,52,56,64,60,69,74
4601,221885,71,64,51,63,67,70,72
4602,229053,71,70,59,60,67,73,76
4603,126909,71,39,48,60,65,70,73
4608,208063,71,66,61,75,66,58,72
4609,207553,71,75,67,66,70,58,79
4614,216258,71,88,62,61,74,34,60
4619,192451,71,81,70,69,70,57,73
4620,213445,71,77,66,66,77,27,48
4623,234949,71,82,68,63,75,29,54
4625,139974,71,71,65,70,72,60,77
4633,193223,71,70,61,64,72,69,74
4634,212424,71,47,52,66,66,63,64
4635,160200,71,86,56,59,71,64,70
4640,200138,71,68,47,50,54,69,79
4641,138698,71,64,66,73,72,55,62
4642,227530,71,67,40,60,62,72,78
4644,203211,71,73,61,70,75,55,58
4653,160205,71,52,70,74,69,32,67
4654,239053,71,67,67,67,67,55,56
4655,188621,71,75,54,68,72,67,71
4656,197838,71,69,67,71,71,64,65
4667,205008,71,76,63,69,76,29,55
4675,159955,71,66,55,59,65,70,70
4676,226515,71,67,62,64,67,73,65
4677,234195,71,71,63,69,73,66,74
4678,187859,71,72,61,56,63,72,80
4681,229332,71,64,72,70,69,57,64
4682,172756,71,54,50,64,60,69,84
4683,160213,71,67,66,65,69,56,54
4689,192982,71,68,61,64,75,23,59
4691,211927,71,67,69,70,72,57,71
4692,217047,71,48,56,65,68,62,76
4696,152536,71,58,75,67,67,68,82
4697,153048,71,59,68,78,71,47,44
4701,190424,71,47,40,69,74,64,54
4703,198617,71,78,61,68,73,26,55
4708,202458,71,79,69,67,74,45,51
4709,206042,71,74,60,66,70,58,68
4711,205531,71,70,60,67,72,53,66
4713,155355,71,72,63,71,72,50,61
4714,230107,71,77,58,66,72,66,69
4715,232411,71,75,60,69,74,62,58
4719,139229,71,44,57,67,63,69,75
4720,145117,71,42,59,66,62,67,76
4725,201438,71,55,62,70,67,63,68
4726,220638,71,59,32,54,54,72,78
4731,208096,71,70,61,71,71,29,59
4734,219106,71,58,54,71,67,66,71
4739,209892,71,73,64,70,74,33,50
4740,222692,71,69,50,64,65,69,69
4741,225252,71,67,40,58,60,70,71
4742,234980,71,72,68,64,70,59,70
4744,206565,71,85,65,67,73,41,62
4747,153061,71,58,63,76,71,51,57
4748,185061,71,59,73,73,67,40,56
4750,153062,71,79,66,72,73,45,55
4751,159974,71,81,58,67,73,47,51
4752,179686,71,61,63,63,66,67,75
4754,201447,71,74,61,67,75,44,68
4758,199912,71,71,62,70,74,27,50
4759,200424,71,60,63,65,69,67,75
4762,196072,71,64,69,71,70,62,72
4771,226797,71,76,64,71,72,42,63
4772,210926,71,53,54,68,63,65,63
4781,206577,71,66,68,76,68,54,67
4782,226289,71,57,54,66,66,68,72
4784,178417,71,53,60,69,65,71,75
4785,190193,71,65,48,60,63,69,83
4786,213490,71,75,64,65,75,42,65
4793,137461,71,60,67,73,71,45,69
4795,212470,71,68,64,64,74,28,56
4796,214006,71,86,66,69,72,52,64
4797,230390,71,49,44,53,49,69,81
4799,223223,71,70,68,66,61,66,85
4810,49659,71,72,64,71,72,29,55
4812,228092,71,76,50,65,71,66,79
4814,198654,71,64,69,71,69,67,73
4816,204542,71,68,57,73,70,61,67
4821,53502,71,39,61,69,67,55,77
4826,208384,70,66,63,64,72,64,71
4827,210688,70,78,64,70,68,63,72
4830,179712,70,70,66,67,73,31,54
4831,184320,70,71,54,67,68,56,71
4835,198914,70,72,68,69,69,56,73
4836,160770,70,65,58,64,61,67,79
4843,197893,70,50,56,61,57,69,75
4846,212229,70,77,59,65,75,38,49
4847,214533,70,69,65,67,71,54,64
4852,210438,70,79,65,66,75,36,51
4855,203528,70,85,61,62,76,25,60
4856,238856,70,61,50,61,67,66,67
4860,200713,70,67,64,70,74,58,59
4862,210697,70,58,57,67,66,67,69
4863,214025,70,77,55,64,66,66,78
4868,162314,70,52,70,75,69,55,56
4869,233738,70,48,58,68,64,61,66
4870,222475,70,67,58,64,70,66,80
4871,222987,70,77,54,66,72,63,61
4877,222988,70,59,60,69,67,63,73
4880,173326,70,45,67,59,55,38,80
4884,207887,70,78,66,66,73,57,73
4886,220175,70,74,61,66,71,64,79
4892,16,70,54,68,72,69,49,64
4895,214545,70,72,55,60,60,70,80
4896,220177,70,78,68,65,71,33,68
4897,221201,70,85,57,65,72,64,68
4902,205330,70,91,69,65,73,58,76
4905,164626,70,57,60,68,64,63,76
4911,179731,70,69,60,71,67,61,72
4914,215572,70,65,54,58,59,70,81
4916,234772,70,87,63,66,69,36,53
4923,155671,70,52,57,65,59,69,78
4932,239641,70,69,56,58,60,69,79
4933,193561,70,76,57,65,67,67,73
4934,194329,70,72,61,69,66,62,72
4936,232730,70,81,58,66,73,38,63
4938,192026,70,67,64,69,69,64,72
4942,220700,70,63,58,62,64,67,76
4949,211999,70,54,43,58,57,69,76
4953,234017,70,64,60,70,69,42,61
4954,235297,70,77,67,66,70,58,67
4955,193057,70,60,71,62,64,37,77
4957,205858,70,74,69,64,70,39,60
4962,190499,70,79,61,65,72,27,47
4965,187940,70,69,35,60,59,66,77
4967,235813,70,65,67,71,72,56,64
4968,45605,70,53,59,71,67,59,68
4972,163625,70,60,66,72,64,66,72
4973,232489,70,80,63,63,73,30,56
4979,230443,70,63,54,65,62,70,72
4986,189996,70,68,68,66,65,54,72
5001,152880,70,51,64,69,70,67,75
5004,234033,70,55,68,69,72,40,68
5014,196916,70,61,58,70,65,65,76
5019,217653,70,57,51,63,60,68,73
5021,230965,70,70,49,64,62,67,66
5029,178233,70,72,60,67,69,63,71
5031,204346,70,78,60,69,74,52,52
5040,156988,70,56,67,70,69,66,68
5048,202559,70,70,57,65,77,29,39
5052,230464,70,53,61,71,71,44,50
5054,192320,70,53,69,71,65,62,71
5057,223297,70,70,59,68,69,65,73
5058,170305,70,55,57,67,66,71,74
5060,190529,70,75,64,70,69,46,64
5064,212803,70,77,66,66,73,36,50
5072,212037,70,83,64,63,71,48,70
5078,13127,70,50,67,72,73,51,37
5079,214343,70,70,38,60,62,67,78
5083,230472,70,73,60,68,71,50,51
5087,203850,70,69,33,49,51,69,73
5089,230474,70,82,60,67,76,28,53
5092,162891,70,63,62,73,66,65,67
5094,226636,70,76,58,70,69,44,63
5097,215117,70,69,52,65,67,67,74
5098,215373,70,61,61,68,72,27,47
5102,142670,70,48,58,69,69,69,60
5103,229966,70,77,64,66,74,33,53
5104,190542,70,80,69,66,72,29,64
5105,203344,70,80,68,67,71,64,65
5107,230480,70,57,62,61,74,45,52
5109,183632,70,64,68,68,70,66,74
5110,214097,70,64,62,71,70,64,64
5112,138066,70,53,66,71,68,45,58
5113,204370,70,70,73,65,69,57,64
5115,188499,70,60,55,70,64,58,70
5120,139862,70,48,53,62,61,71,71
5123,183382,70,68,46,63,64,67,79
5130,230489,70,72,65,65,75,29,58
5131,183385,70,69,68,67,68,63,80
5132,214106,70,69,61,66,65,69,77
5133,176474,70,68,69,65,70,51,65
5135,200539,70,51,37,61,55,68,72
5140,214366,70,67,58,66,65,64,66
5141,160094,70,63,54,65,62,70,72
5145,225375,70,76,61,65,68,65,70
5146,138336,70,68,68,67,70,52,71
5151,230241,70,73,54,65,62,65,74
5155,187489,70,60,66,65,69,69,81
5156,170082,70,66,64,70,66,64,73
5159,230243,70,50,57,66,68,68,69
5161,193891,70,68,71,57,70,25,63
5167,205157,70,64,55,69,69,64,59
5172,232294,70,60,65,71,70,34,56
5173,202599,70,76,72,71,80,30,54
5175,229991,70,65,57,70,75,32,38
5178,193895,70,72,69,65,72,44,66
5181,173160,70,69,60,72,67,57,69
5183,207465,70,68,64,69,70,61,67
5185,222825,70,82,67,59,76,27,63
5189,205674,70,80,64,65,73,30,56
5191,205163,70,68,65,68,66,58,67
5194,219755,70,67,64,66,69,60,77
5197,210028,70,72,45,57,71,68,78
5201,213613,70,70,70,67,70,45,68
5202,160109,70,53,61,71,71,44,50
5206,162926,70,60,68,75,67,44,65
5209,190575,70,68,57,68,70,64,66
5211,210544,70,79,64,64,76,50,47
5213,231280,70,80,60,64,71,43,61
5214,177520,70,33,58,67,59,71,68
5218,211057,70,75,66,63,72,52,62
5219,177521,70,71,52,63,62,68,76
5220,186993,70,74,68,69,71,59,71
5224,233075,70,45,43,58,51,65,86
5226,239475,70,73,57,66,69,68,69
5227,131444,70,51,63,62,64,72,79
5228,210548,70,47,57,70,67,50,55
5234,190581,70,76,69,66,76,33,58
5235,223862,70,67,61,70,71,59,67
5237,234870,70,83,58,66,74,42,43
5238,189558,70,50,46,58,60,69,73
5240,160119,70,82,60,67,76,28,53
5244,218745,70,73,56,61,71,59,75
5248,210042,70,70,71,60,71,60,69
5249,223610,70,69,66,64,75,26,46
5254,214907,70,73,61,66,75,47,65
5256,181371,70,60,65,68,72,65,75
5257,193147,70,59,44,69,66,63,84
5258,145020,70,41,63,77,60,60,68
5260,178556,70,52,69,73,64,61,73
5262,213885,70,59,57,62,68,68,68
5264,220029,70,70,61,73,73,34,45
5268,162174,70,68,59,67,67,65,73
5270,144511,70,60,60,70,65,65,68
5271,210303,70,65,50,64,64,69,73
5274,211840,70,50,55,53,52,74,81
5275,189568,70,68,61,66,63,65,76
5276,209281,70,75,63,70,72,38,57
5277,217217,70,60,57,64,62,64,72
5283,205954,70,62,55,66,62,67,74
5285,225666,70,81,59,65,70,40,56
5286,188546,70,53,65,71,71,24,50
5288,230531,70,67,51,54,57,71,82
5291,201093,70,71,70,65,69,40,64
5297,160134,70,72,65,65,75,29,58
5303,199305,70,62,43,39,43,69,76
5308,199562,70,60,47,66,69,65,72
5309,144010,70,65,70,67,70,69,66
5310,230794,70,71,61,68,73,24,46
5312,234122,70,71,48,63,73,64,69
5314,204171,70,75,70,68,71,47,69
5319,236172,70,71,59,65,70,44,69
5320,174732,70,65,59,69,67,65,76
5322,193421,70,60,68,77,70,35,45
5324,225934,70,58,31,48,54,70,73
5325,240526,70,83,54,65,71,27,58
5327,201359,70,73,55,65,68,63,71
5328,208015,70,67,57,59,56,71,78
5334,165520,70,67,69,70,71,36,59
5340,236690,70,68,42,45,44,67,78
5341,183955,70,78,71,63,71,33,70
5342,191123,70,74,69,60,69,32,68
5343,193427,70,83,64,67,70,37,67
5345,201876,70,76,68,59,68,46,75
5346,140180,70,34,60,72,67,65,67
5348,194196,70,67,42,59,67,72,74
5354,224917,70,75,62,67,75,29,49
5355,179605,70,66,68,67,82,32,55
5358,227990,70,67,63,71,69,49,52
5364,197785,70,74,62,67,75,28,54
5365,200601,70,75,71,73,70,63,73
5368,51353,70,72,70,64,67,29,73
5376,230043,70,79,63,65,74,61,66
5377,236699,70,72,60,70,74,65,65
5380,184220,70,68,65,69,69,56,68
5383,212381,70,81,62,68,70,24,49
5387,183453,70,63,70,64,66,70,79
5390,212126,70,69,63,66,71,26,53
5391,173470,70,67,55,70,72,60,54
5392,186270,70,69,68,72,74,44,61
5395,214944,70,35,57,69,62,66,65
5399,204450,70,75,65,62,65,66,77
5400,213666,70,67,55,63,71,64,75
5402,187042,70,68,66,66,66,65,79
5406,170915,70,60,57,72,64,62,74
5408,126883,70,72,64,66,69,58,66
5410,202148,70,71,66,69,72,65,64
5414,216229,70,69,74,68,69,34,75
5415,235173,70,57,47,62,65,67,78
5418,160166,70,67,51,54,57,71,82
5422,228007,70,67,60,64,68,53,71
5425,199848,70,56,61,65,67,69,76
5426,211880,70,69,49,72,62,64,70
5427,211881,70,61,46,66,62,68,67
5431,187818,70,66,61,65,67,65,71
5432,188586,70,41,62,69,64,68,69
5433,200107,70,78,65,66,70,61,77
5436,232619,70,66,67,70,70,41,63
5442,214447,70,67,59,74,70,37,55
5444,232623,70,71,60,67,68,64,73
5445,168879,70,49,67,76,68,31,40
5447,204464,70,67,64,70,69,60,66
5450,223921,70,74,68,66,73,28,59
5455,225970,70,65,52,68,68,66,67
5456,184242,70,70,64,69,68,58,69
5462,167603,70,68,66,68,72,61,63
5463,202164,70,63,58,60,61,70,78
5473,223926,70,77,56,71,77,52,54
5476,171190,70,64,73,75,70,48,63
5484,201146,70,63,40,60,54,68,75
5485,204474,70,85,62,64,72,23,54
5489,195258,70,69,58,64,62,67,76
5490,198331,70,82,69,63,70,29,62
5498,207805,70,55,58,60,61,69,66
5501,160189,70,64,60,70,69,42,61
5506,202175,70,74,66,59,65,60,70
5510,236480,70,78,56,67,72,61,64
5511,221890,70,65,54,63,66,70,73
5518,110787,70,35,63,67,58,66,76
5519,219844,70,66,50,63,67,68,70
5524,220357,70,52,60,69,64,64,74
5529,215495,70,63,61,59,58,67,81
5530,217287,70,59,61,68,65,67,70
5534,229064,70,74,42,52,69,66,76
5537,208585,70,70,70,69,73,36,38
5544,221643,70,56,59,70,63,58,72
5546,195020,70,77,66,66,70,68,83
5547,201165,70,73,42,57,56,69,68
5549,228813,70,66,61,70,72,58,53
5553,192205,70,40,54,65,61,68,69
5555,205518,70,77,69,66,73,36,63
5559,202703,70,75,62,70,72,60,67
5560,213711,70,71,55,65,69,65,64
5563,227535,70,69,54,66,70,58,67
5564,156368,70,60,71,72,68,21,51
5567,204497,70,71,61,68,74,28,56
5570,229585,70,66,49,57,55,67,78
5572,179665,70,69,71,69,70,29,73
5573,189905,70,56,64,69,71,60,76
5582,158676,70,51,56,69,63,71,78
5583,51412,70,60,73,60,67,49,75
5585,234966,70,66,63,69,69,44,54
5589,159959,70,73,54,65,62,65,74
5591,189143,70,67,54,69,65,61,75
5593,159960,70,50,57,66,68,68,69
5595,164568,70,66,67,67,68,65,71
5597,229337,70,72,59,65,76,37,55
5598,181721,70,79,71,65,73,29,61
5603,202459,70,75,64,65,70,47,67
5607,209372,70,76,63,65,72,46,54
5612,213725,70,78,52,66,70,67,68
5616,200414,70,81,54,64,78,41,56
5618,226271,70,54,64,70,67,70,61
5624,222944,70,59,65,69,69,52,66
5627,10466,70,61,68,75,73,45,61
5636,157412,70,51,72,71,69,43,64
5640,229606,70,62,50,67,68,63,72
5645,213480,70,71,42,65,72,61,72
5657,176618,70,51,55,63,63,74,71
5661,226539,70,76,55,63,78,49,54
5662,235499,70,60,28,52,51,67,80
5665,206317,70,59,50,63,65,69,73
5667,228589,70,65,64,67,73,51,62
5668,203502,70,82,67,66,73,55,61
5672,192495,70,69,63,67,72,37,61
5674,214000,70,87,65,63,75,28,61
5676,229104,70,59,69,74,68,59,66
5678,173040,70,75,62,70,71,36,58
5681,223473,70,55,42,62,62,69,79
5689,205555,70,69,69,71,74,46,65
5696,224756,70,74,58,65,76,60,56
5697,232692,70,78,56,66,71,59,71
5698,181236,70,67,68,69,70,59,63
5708,234488,70,74,61,67,72,38,69
5709,236792,70,55,55,61,58,69,75
5711,189177,70,72,64,70,70,61,76
5712,198138,70,67,66,69,70,61,77
5714,205818,70,78,60,69,73,61,74
5715,221434,70,73,64,69,70,50,69
5716,222970,70,81,65,66,73,19,49
5719,223740,70,60,59,71,65,65,75
5720,158716,70,65,64,65,66,62,75
5722,50429,70,54,69,75,68,35,52
5723,202238,70,72,67,66,73,68,75
5728,182528,69,76,70,60,70,33,61
5731,184833,69,55,62,71,69,55,73
5734,235522,69,66,60,68,74,50,61
5735,238594,69,65,62,71,66,56,59
5743,215556,69,80,67,67,71,52,69
5746,199173,69,73,62,65,68,66,72
5747,209413,69,53,51,60,57,68,82
5751,225285,69,40,42,60,67,67,75
5753,235781,69,59,68,64,63,61,50
5754,186117,69,64,66,69,67,61,69
5756,221702,69,77,69,59,75,23,43
5759,190982,69,78,64,61,73,27,56
5763,223495,69,73,51,60,65,71,74
5766,219912,69,73,73,55,67,33,55
5768,204297,69,70,44,59,62,66,76
5776,220938,69,77,70,63,72,27,60
5782,220940,69,65,63,73,64,62,67
5788,187661,69,61,52,62,67,68,72
5791,212238,69,72,62,63,76,41,52
5793,230414,69,63,64,70,73,46,61
5801,203537,69,79,67,62,72,33,64
5802,205585,69,61,41,66,62,64,67
5806,184337,69,78,59,65,67,60,68
5807,189713,69,63,71,63,68,35,66
5809,206098,69,67,53,64,63,68,67
5811,224274,69,67,55,59,64,69,69
5812,234002,69,65,54,62,55,66,71
5824,219160,69,66,35,59,68,65,75
5826,240664,69,60,56,66,69,40,60
5827,189464,69,69,60,69,70,56,70
5831,189209,69,83,60,66,74,25,43
5833,198426,69,67,68,72,71,42,74
5834,219674,69,71,70,58,60,25,61
5835,155930,69,64,66,70,68,46,56
5837,116762,69,66,63,71,71,49,61
5839,211227,69,70,50,60,63,67,68
5841,229659,69,67,50,68,70,61,61
5842,232219,69,89,67,60,70,36,63
5845,199964,69,82,71,65,66,24,72
5847,167452,69,53,60,65,66,67,76
5848,108060,69,58,55,63,62,67,75
5851,224542,69,65,44,60,60,69,78
5855,148255,69,51,38,39,49,69,73
5857,202017,69,87,66,59,72,16,73
5858,208929,69,80,47,61,70,64,77
5860,206114,69,73,54,69,72,55,65
5862,223010,69,76,59,65,71,26,60
5863,223266,69,72,71,66,70,21,56
5864,234018,69,68,70,66,68,47,64
5870,221475,69,60,57,62,62,67,77
5871,234019,69,64,62,69,69,37,61
5872,215076,69,75,65,64,71,63,67
5874,240164,69,78,51,65,76,33,47
5876,212261,69,76,69,59,73,35,61
5880,208422,69,66,61,70,69,61,68
5886,178215,69,86,63,65,71,61,69
5889,220968,69,57,29,59,64,66,73
5892,206633,69,68,70,65,67,55,70
5897,224810,69,61,32,42,43,69,75
5899,198955,69,65,66,73,69,53,60
5900,199467,69,65,64,71,72,55,57
5906,152620,69,59,63,66,67,62,74
5908,157741,69,66,61,69,65,64,74
5911,204078,69,76,63,73,74,34,58
5912,215598,69,76,65,61,70,23,60
5913,155694,69,51,60,62,56,69,72
5915,174382,69,66,55,61,62,62,76
5919,204849,69,78,63,58,68,32,72
5928,216371,69,70,54,58,61,68,71
5931,171315,69,57,66,70,71,35,52
5934,209717,69,75,63,67,73,62,63
5935,231733,69,67,61,71,72,36,42
5940,209975,69,67,59,67,70,64,65
5941,212791,69,80,60,64,73,37,59
5944,192567,69,75,52,59,67,67,72
5946,212024,69,66,70,66,67,58,71
5948,221753,69,67,55,60,65,67,73
5952,206650,69,65,60,68,66,65,69
5960,210492,69,64,66,68,65,66,72
5961,230460,69,73,57,69,69,45,55
5965,229949,69,86,69,60,70,26,74
5967,156478,69,54,69,71,69,67,68
5971,232000,69,67,69,58,73,19,50
5976,200770,69,76,67,69,68,56,66
5981,149572,69,69,57,66,68,61,69
5985,214341,69,33,36,45,38,68,75
5986,231493,69,73,60,66,71,57,67
5987,233029,69,79,64,62,71,42,68
5988,194885,69,67,54,65,68,70,64
5993,209223,69,75,52,64,71,63,68
5995,203848,69,67,32,53,47,69,69
6000,203593,69,76,68,71,70,58,63
6003,171082,69,69,68,65,72,34,69
6004,173130,69,85,61,72,72,53,65
6011,160076,69,63,64,70,73,46,61
6016,213325,69,63,44,63,58,65,77
6020,234062,69,70,57,66,73,35,54
6024,193103,69,73,64,67,71,55,76
6025,202064,69,75,66,66,68,67,64
6028,219216,69,85,58,65,70,33,64
6031,224081,69,68,64,63,65,66,75
6035,178513,69,65,52,66,66,62,72
6036,179537,69,55,65,68,67,55,70
6037,53073,69,58,55,54,64,69,75
6039,207954,69,65,53,56,38,68,75
6040,241234,69,82,63,64,71,38,52
6041,192594,69,72,44,62,62,68,71
6042,203603,69,64,53,67,75,56,58
6047,228179,69,77,66,65,71,63,62
6049,196948,69,77,62,64,70,55,67
