,ID,overall,pac,sho,pas,dri,def,phy
2503,158942,74,80,69,70,74,71,75
2505,195038,74,85,65,68,79,31,56
2510,122849,74,76,73,62,73,35,71
2512,212196,74,84,72,64,79,52,66
2515,196069,74,83,63,71,78,66,70
2520,159977,74,79,62,72,73,44,51
2521,156650,74,73,72,71,76,51,70
2522,192490,74,87,71,68,74,32,69
2531,202223,74,76,73,68,78,62,68
2533,159983,74,76,63,72,76,36,59
2535,228336,74,64,58,73,74,61,61
2537,159985,74,71,65,75,74,39,67
2544,192242,74,68,72,73,73,71,73
2547,216820,74,91,71,64,79,30,62
2548,164852,74,73,68,74,76,41,59
2549,189172,74,83,70,65,78,27,66
2555,191990,74,72,57,67,73,73,65
2559,184823,74,83,68,69,75,41,73
2560,198136,74,88,67,67,77,33,66
2562,183800,74,80,69,71,79,31,72
2564,212729,74,74,70,75,75,39,46
2574,217852,74,77,70,65,77,46,66
2578,201982,74,75,68,71,74,61,74
2579,206590,74,71,67,74,76,44,61
2581,228352,73,78,69,65,77,44,65
2587,236548,73,81,69,69,70,52,68
2591,221445,73,84,73,65,73,31,53
2594,189446,73,80,68,71,73,32,56
2597,188935,73,82,69,67,81,33,51
2599,216072,73,88,41,61,68,68,72
2602,154634,73,68,56,77,72,69,68
2610,216076,73,87,52,66,76,52,64
2611,221452,73,82,72,61,72,27,62
2614,173325,73,74,66,76,76,48,72
2615,235790,73,72,59,71,75,40,57
2621,216079,73,93,63,65,77,24,47
2625,208144,73,71,70,74,77,44,53
2626,215056,73,76,70,74,75,39,63
2627,215568,73,81,72,66,75,23,61
2632,213010,73,86,51,60,71,66,76
2642,188949,73,81,68,69,77,26,62
2643,234774,73,67,63,68,67,73,73
2651,188696,73,73,68,72,71,72,70
2653,225305,73,86,74,65,77,31,66
2654,210202,73,90,69,65,76,31,71
2657,108061,73,73,65,76,70,72,75
2658,203038,73,71,72,72,74,34,57
2664,214047,73,75,67,71,70,68,78
2666,175391,73,82,70,67,74,38,69
2679,163619,73,89,64,69,75,44,68
2681,193571,73,77,56,71,76,63,67
2682,202276,73,78,73,65,72,25,61
2685,188196,73,89,70,68,72,46,70
2686,207653,73,82,71,64,76,30,61
2688,160037,73,88,68,68,77,65,57
2694,235814,73,76,52,67,62,71,71
2696,205351,73,73,69,71,76,38,54
2697,212519,73,81,68,66,75,44,57
2701,212267,73,86,68,66,76,38,69
2707,224813,73,77,70,70,73,49,70
2708,183853,73,82,65,68,76,43,65
2710,230446,73,57,57,67,68,73,72
2714,177712,73,83,69,70,72,53,73
2722,207924,73,72,57,70,71,69,67
2723,213556,73,80,69,68,70,68,75
2724,230964,73,70,72,64,71,33,66
2729,213814,73,78,65,72,79,29,54
2731,146487,73,66,72,77,72,41,62
2734,178487,73,53,73,71,70,70,78
2745,228666,73,79,71,68,78,23,65
2749,207421,73,80,72,70,77,19,60
2754,215616,73,80,72,65,78,30,62
2756,211265,73,67,70,73,72,64,70
2759,199490,73,76,78,51,67,49,76
2774,149064,73,71,49,66,68,73,72
2776,190536,73,65,70,71,73,59,71
2786,204876,73,78,52,64,72,66,73
2787,173132,73,80,74,49,68,29,64
2790,211022,73,81,65,68,79,36,62
2795,212048,73,77,69,71,72,48,70
2798,206161,73,78,57,66,75,69,71
2805,187988,73,75,64,72,75,23,57
2810,201303,73,82,65,63,77,27,67
2817,189272,73,89,72,65,72,31,75
2820,235353,73,93,68,63,76,20,59
2821,171097,73,74,56,69,69,70,76
2824,223578,73,72,72,57,65,27,76
2838,203872,73,89,70,70,78,37,69
2839,160096,73,57,57,67,68,73,72
2842,201313,73,80,69,70,76,24,61
2843,214369,73,80,68,68,76,33,61
2846,211042,73,78,67,71,73,58,64
2847,229218,73,79,67,66,74,35,55
2852,191076,73,78,72,69,76,49,72
2857,230501,73,76,76,58,75,28,68
2859,168293,73,67,70,74,74,59,58
2860,169317,73,80,69,64,79,39,53
2863,202088,73,81,66,65,74,33,68
2866,209769,73,88,68,63,78,38,56
2868,172649,73,68,66,76,74,34,56
2871,214378,73,75,67,71,72,61,75
2877,183916,73,71,68,74,75,72,73
2881,225646,73,91,62,67,72,66,71
2882,235374,73,83,52,70,71,31,52
2887,178287,73,69,68,72,74,63,68
2888,207984,73,79,67,71,74,64,69
2890,230513,73,74,72,68,73,28,62
2892,226419,73,80,65,75,73,34,49
2894,209780,73,74,71,71,74,44,62
2907,214392,73,93,67,63,74,35,59
2908,215416,73,79,72,67,77,29,51
2909,236920,73,86,63,65,81,36,62
2911,221306,73,91,66,66,74,38,51
2914,194171,73,78,73,66,77,36,54
2915,203388,73,83,73,72,74,37,61
2917,216700,73,79,69,71,76,34,69
2918,160124,73,69,63,73,72,43,56
2922,208509,73,80,57,69,73,68,70
2931,172672,73,74,76,69,75,43,65
2941,213380,73,87,72,55,74,24,68
2944,160133,73,69,69,72,73,35,70
2952,146058,73,61,67,77,73,48,63
2956,213132,73,76,67,67,73,32,62
2957,232076,73,89,67,65,71,62,74
2960,219789,73,80,54,68,71,68,69
2961,157581,73,77,57,66,70,68,68
2964,187533,73,79,66,71,73,27,61
2970,190607,73,87,67,70,77,26,71
2971,160144,73,76,76,58,75,28,68
2972,234128,73,84,62,70,77,41,50
2973,197777,73,76,63,72,73,70,75
2979,208787,73,74,68,71,74,60,65
2983,214421,73,89,62,66,75,41,64
2985,227222,73,69,46,64,66,74,72
2986,176790,73,77,67,70,73,42,66
2991,184471,73,75,69,70,75,33,65
2992,160152,73,74,72,68,73,28,62
2993,200857,73,73,65,73,79,51,58
2994,210329,73,81,64,69,78,25,58
3006,160159,73,83,57,72,74,43,42
3007,223136,73,89,69,65,79,59,65
3010,198817,73,65,60,71,72,67,59
3012,189857,73,74,72,66,70,43,65
3013,215202,73,74,70,64,78,29,55
3014,176546,73,86,65,71,80,67,68
3015,186274,73,79,67,73,72,68,74
3016,222883,73,79,69,72,74,44,68
3020,220837,73,85,55,64,71,67,69
3022,240037,73,88,65,60,76,23,52
3023,190629,73,89,70,66,79,31,45
3027,211879,73,67,68,68,76,43,66
3035,200106,73,78,76,73,76,30,54
3038,222634,73,84,68,64,76,29,71
3044,175789,73,73,69,68,71,56,78
3056,225201,73,85,62,65,76,64,69
3059,233138,73,81,72,62,77,29,63
3063,206517,73,75,61,71,77,31,52
3064,208053,73,79,66,73,75,26,49
3067,166838,73,71,66,67,76,39,68
3083,168379,73,66,65,76,70,45,64
3086,214973,73,78,67,73,75,35,50
3089,236221,73,62,66,69,66,62,73
3090,231102,73,75,65,71,77,59,58
3092,207807,73,88,64,68,76,42,55
3096,207554,73,69,71,71,71,40,70
3101,213956,73,94,59,59,81,24,70
3104,178628,73,80,73,67,80,39,68
3111,189894,73,86,72,64,78,27,57
3117,202184,73,89,69,65,75,31,59
3119,232905,73,88,63,65,72,60,70
3122,217802,73,77,67,67,76,39,70
3128,225997,73,83,70,67,75,36,74
3131,190671,73,66,63,72,70,65,78
3135,230353,73,88,68,68,77,65,57
3136,201938,73,88,68,65,78,34,59
3140,212947,73,91,68,61,79,29,51
3146,228821,73,75,64,72,76,57,71
3150,204247,73,90,69,66,80,34,53
3154,228312,73,72,72,70,72,45,64
3156,220633,73,90,66,64,80,23,55
3158,234457,73,84,69,65,78,23,61
3159,195033,73,93,66,63,73,26,70
3160,199387,73,75,70,69,73,35,74
3162,192732,73,77,67,71,73,63,70
3163,223198,73,76,67,69,74,67,78
3164,231390,73,82,69,63,78,30,66
3166,221919,73,86,66,65,81,35,59
3185,142822,73,62,68,72,73,68,69
3189,137960,73,60,66,76,75,42,53
3191,159976,73,81,54,71,74,55,55
3194,215018,73,82,69,71,74,59,70
3198,208364,73,88,57,64,71,69,70
3201,188397,73,67,74,72,74,39,67
3205,200433,73,66,71,62,68,33,72
3206,203505,73,85,60,65,70,70,74
3207,164849,73,75,71,74,75,55,60
3215,214771,73,72,70,73,72,65,74
3218,137460,73,76,68,72,77,24,46
3219,218868,73,76,67,71,75,67,66
3222,200438,73,92,63,66,77,56,63
3224,215798,73,87,72,63,75,35,69
3227,209911,73,85,62,67,75,46,68
3231,235512,73,86,73,52,79,25,63
3238,198394,73,74,64,70,76,38,57
3244,215292,73,70,73,62,71,42,70
3247,187644,73,68,64,74,73,32,69
3251,54013,73,69,69,73,74,39,59
3254,190461,73,79,69,62,74,42,84
3258,240896,72,75,71,71,72,30,61
3262,206594,72,83,67,66,77,38,61
3267,222467,72,83,71,65,75,34,64
3270,219652,72,76,67,70,76,47,50
3274,223749,72,79,66,69,77,24,60
3277,203782,72,79,62,69,77,43,62
3278,204550,72,92,67,64,73,37,77
3290,190471,72,76,71,69,76,28,54
3294,34824,72,75,71,67,73,30,65
3295,146953,72,72,77,69,71,35,53
3296,177673,72,73,73,71,71,55,72
3303,223245,72,88,68,66,78,25,58
3310,213007,72,87,66,65,78,25,60
3311,222991,72,85,66,65,77,23,55
3314,212240,72,73,70,63,73,25,69
3321,225811,72,88,64,63,77,24,52
3327,189462,72,91,69,64,76,29,64
3330,199960,72,83,66,68,73,26,47
3338,206106,72,90,65,60,81,28,59
3344,186651,72,83,68,65,75,66,63
3349,207645,72,91,64,63,76,38,49
3351,191005,72,77,64,72,72,66,74
3359,194847,72,86,63,64,74,23,59
3372,216102,72,71,70,63,73,32,64
3373,240166,72,78,68,66,78,31,44
3375,157479,72,70,60,68,70,70,69
3377,183336,72,76,72,69,72,42,65
3378,189480,72,72,70,66,74,33,73
3380,204841,72,80,68,60,71,31,76
3384,201514,72,84,71,63,72,37,74
3387,160043,72,91,73,69,77,62,58
3390,160045,72,67,54,63,58,70,67
3398,199729,72,85,64,67,74,41,68
3399,204337,72,78,68,69,73,37,70
3400,219953,72,78,65,68,72,51,63
3401,222513,72,84,62,65,77,32,49
3405,211506,72,69,70,72,74,58,64
3407,227890,72,78,67,68,76,30,64
3410,202035,72,77,69,68,75,30,42
3411,202547,72,74,71,70,73,29,65
3415,159284,72,74,63,65,79,19,53
3416,230452,72,72,47,66,61,74,77
3417,190516,72,76,67,68,79,34,58
3418,193844,72,67,63,72,74,53,60
3423,200759,72,87,61,62,74,67,77
3424,223543,72,79,66,65,76,21,46
3431,211513,72,74,70,69,74,34,63
3438,211260,72,71,70,71,73,46,57
3440,216381,72,80,53,64,71,65,67
3442,226877,72,79,69,64,74,40,70
3443,230461,72,70,62,72,73,50,56
3444,215358,72,80,61,66,72,70,75
3445,226110,72,85,64,59,79,22,53
3446,215615,72,71,64,68,73,64,69
3451,188992,72,82,57,68,73,63,68
3459,226626,72,74,70,62,75,23,67
3460,147779,72,86,68,66,72,54,66
3461,226627,72,82,72,67,76,40,61
3471,223816,72,85,72,59,70,42,74
3472,226376,72,83,65,66,77,29,48
3480,231242,72,78,67,68,77,49,62
3487,223053,72,83,69,69,75,46,48
3488,224077,72,70,67,68,73,59,68
3504,226385,72,77,65,67,76,28,51
3505,184401,72,64,71,60,74,28,76
3515,202069,72,81,66,70,72,52,60
3519,225878,72,72,67,71,72,36,65
3523,215639,72,80,66,64,76,49,64
3524,183895,72,78,68,75,78,53,48
3529,222041,72,73,66,64,78,33,74
3532,202330,72,91,71,65,69,34,63
3541,193884,72,71,67,71,72,63,70
3548,209504,72,73,76,61,73,27,60
3549,220513,72,79,62,66,76,46,50
3557,160100,72,72,47,66,61,74,77
3563,158309,72,73,71,68,68,55,70
3573,172904,72,69,72,68,72,37,70
3574,201066,72,59,71,73,72,58,67
3575,160106,72,70,62,72,73,50,56
3576,227690,72,80,64,70,73,64,55
3580,178029,72,71,68,71,77,35,69
3584,188271,72,85,71,69,74,26,64
3588,203633,72,77,67,69,76,41,62
3598,220018,72,78,73,66,73,33,72
3599,182130,72,77,70,63,74,37,64
3600,225139,72,80,65,70,76,26,52
3601,163187,72,90,64,65,73,48,75
3604,211060,72,75,63,63,74,66,83
3614,215159,72,75,70,68,73,51,67
3615,156535,72,62,69,72,72,45,63
3624,199290,72,84,64,66,76,25,65
3630,221564,72,71,65,69,76,25,51
3631,187004,72,87,70,57,66,27,80
3638,222079,72,77,60,66,74,41,64
3644,221313,72,86,59,68,71,25,65
3646,177537,72,68,67,71,75,37,64
3648,228738,72,92,69,55,79,22,47
3649,160131,72,81,59,70,73,30,61
3651,229764,72,69,73,67,76,37,65
3652,190852,72,76,64,63,78,25,61
3654,230278,72,85,63,71,73,45,49
3659,179592,72,66,70,70,74,59,70
3662,163209,72,72,70,65,72,52,79
3672,194956,72,77,70,64,74,38,68
3675,204687,72,77,57,64,71,69,73
3680,198033,72,76,68,71,75,32,53
3682,230289,72,86,70,73,77,36,54
3683,199570,72,83,57,62,72,69,64
3686,183442,72,75,69,70,72,42,66
3687,230291,72,82,67,62,73,26,64
3690,193172,72,75,69,71,73,65,60
3693,193429,72,79,66,62,72,66,63
3694,208790,72,87,71,65,80,17,38
3707,233113,72,75,59,74,78,48,58
3708,236441,72,83,51,63,72,66,59
3717,184218,72,86,70,61,68,37,68
3719,211099,72,84,64,65,74,36,63
3720,227227,72,88,58,70,75,29,59
3722,179613,72,74,71,69,74,39,76
3727,221342,72,86,52,65,75,69,60
3730,227230,72,76,64,70,74,66,71
3736,199840,72,84,74,64,74,33,58
3748,230564,72,78,63,69,80,60,62
3750,214949,72,83,70,63,75,48,69
3756,182440,72,80,67,66,74,39,58
3758,199594,72,83,65,69,76,37,62
3760,210602,72,85,66,65,75,33,73
3768,234924,72,77,69,66,75,21,49
3769,201389,72,81,55,61,64,72,72
3771,205998,72,74,58,65,75,72,77
3774,217007,72,74,69,64,73,22,73
3776,213937,72,66,72,74,73,43,56
3777,225713,72,79,70,61,74,20,57
3782,222644,72,73,67,69,73,60,69
3790,206006,72,85,71,66,74,52,69
3792,222390,72,73,63,72,74,57,64
3795,210872,72,83,64,66,80,22,45
3798,232377,72,82,54,67,72,28,52
3805,191164,72,80,68,67,76,35,68
3812,214718,72,90,67,64,74,46,64
3819,221121,72,78,71,64,76,40,55
3822,204738,72,86,62,66,76,48,71
3826,216003,72,81,62,70,72,49,55
3828,190659,72,78,69,69,72,29,61
3831,184518,72,75,68,59,67,33,69
3833,214727,72,79,71,61,72,43,68
3841,221896,72,76,71,63,77,24,54
3843,210377,72,71,60,67,74,33,59
3845,229321,72,90,69,57,73,32,64
3855,187339,72,73,63,71,75,39,62
3858,220620,72,76,48,65,69,68,67
3859,227788,72,84,58,62,72,61,66
3862,228302,72,77,69,66,74,47,62
3864,200911,72,74,74,68,72,35,71
3866,229071,72,78,65,68,73,46,71
3867,200912,72,86,62,69,72,35,61
3871,232145,72,89,60,64,75,33,65
3879,236245,72,89,67,64,74,29,72
3882,220118,72,69,65,72,76,39,55
3885,186839,72,86,66,64,74,25,62
3887,231128,72,80,68,66,77,49,68
3891,179930,72,79,67,66,73,38,62
3892,230363,72,91,73,69,77,62,58
3896,230366,72,67,54,63,58,70,67
3898,231391,72,75,65,69,77,31,48
3901,201953,72,71,70,74,72,68,68
3905,159969,72,72,70,69,74,55,73
3907,238305,72,78,53,64,65,66,67
3911,199651,72,79,61,67,76,31,59
3916,205540,72,85,67,62,77,45,66
3921,227813,72,72,61,75,75,58,58
3927,219879,72,77,65,69,73,35,46
3928,236007,72,85,66,66,77,34,45
3931,162280,72,74,70,69,74,36,71
3933,189160,72,88,71,64,73,47,68
3941,186347,72,77,69,72,75,66,69
3944,208621,72,79,74,67,71,31,65
3947,204526,72,78,59,64,75,34,56
3957,200434,72,89,58,62,74,67,72
3958,159986,72,80,65,68,72,34,57
3959,159987,72,85,63,71,73,45,49
3960,172019,72,80,69,68,74,22,62
3962,176628,72,81,59,68,77,31,48
3964,183540,72,64,67,76,76,44,49
3965,193780,72,76,74,70,77,42,58
3966,198133,72,80,70,72,72,68,78
3969,212214,72,83,59,69,72,49,71
3971,168950,72,74,72,66,76,27,64
3972,202487,72,73,71,65,73,38,67
3980,222457,72,81,68,68,75,48,66
3992,159997,72,86,70,73,77,36,54
3993,226045,72,77,64,67,74,55,51
4004,185089,71,73,59,61,66,72,78
4012,207876,71,81,66,64,71,59,79
4013,241412,71,82,69,67,72,26,64
4014,193796,71,79,56,66,69,67,69
4032,199946,71,83,63,67,72,32,58
4033,205834,71,75,69,66,76,40,55
4037,229899,71,84,72,62,74,22,62
4039,184587,71,86,52,67,75,42,68
4040,213260,71,82,66,68,74,35,48
4041,200461,71,88,68,65,69,40,69
4044,222222,71,75,50,60,58,70,78
4047,177935,71,74,60,74,76,66,79
4056,190738,71,74,70,62,71,40,67
4058,205334,71,87,69,53,73,19,57
4061,229654,71,92,36,63,77,63,67
4062,204823,71,85,65,67,70,55,58
4064,211736,71,82,69,63,70,27,67
4067,200473,71,85,69,62,74,28,59
4070,212249,71,68,68,71,72,32,57
4072,224538,71,70,68,69,74,36,58
4074,180250,71,76,70,67,72,65,75
4082,137758,71,89,52,65,71,62,77
4083,204830,71,91,63,62,79,29,46
4084,226078,71,84,67,67,72,21,64
4086,202271,71,75,69,65,75,28,60
4087,203807,71,78,67,69,74,49,58
4088,209439,71,86,68,69,72,24,61
4089,224031,71,80,68,65,71,67,72
4095,208160,71,72,67,70,71,41,64
4098,214817,71,77,71,62,66,58,73
4099,157217,71,80,62,72,73,60,72
4104,211234,71,69,64,67,77,32,51
4105,194082,71,73,67,66,72,30,66
4110,215332,71,82,71,67,69,37,70
4112,199205,71,90,63,65,72,56,65
4114,199974,71,89,66,65,72,25,67
4115,220198,71,75,68,67,77,19,56
4117,232230,71,85,47,63,71,67,66
4118,178470,71,78,62,71,68,64,68
4120,206631,71,68,70,72,70,63,63
4123,160039,71,67,50,70,67,70,56
4128,210985,71,80,61,71,72,50,60
4134,202283,71,80,69,52,74,27,65
4137,228908,71,68,71,73,71,55,74
4141,226093,71,89,71,59,73,36,75
4142,197166,71,78,68,55,71,32,74
4146,160046,71,70,48,64,64,70,72
4148,205360,71,81,70,66,72,50,66
4150,196913,71,65,65,70,74,26,61
4153,186161,71,71,72,68,73,32,67
4155,201266,71,79,68,67,73,33,61
4159,198964,71,76,58,65,75,38,67
4160,207669,71,89,64,64,69,44,60
4163,201526,71,78,67,62,75,20,62
4170,197688,71,76,59,70,70,66,66
4175,222265,71,91,39,60,71,68,58
4176,237369,71,70,66,66,72,35,50
4178,212282,71,72,61,68,69,67,74
4179,227642,71,87,66,61,75,37,70
4185,190523,71,74,71,67,73,30,71
4190,210237,71,77,59,68,75,50,58
4193,225085,71,84,70,63,74,39,58
4199,209729,71,88,60,67,74,40,56
4200,161857,71,80,59,68,69,67,70
4206,156227,71,71,69,73,73,39,60
4209,207684,71,81,66,67,73,27,61
4212,193860,71,72,67,66,73,50,69
4216,199750,71,84,64,63,75,49,65
4221,212807,71,94,68,62,73,38,57
4227,182856,71,67,67,72,73,45,61
4231,167753,71,77,71,62,74,27,60
4237,228173,71,79,71,67,70,34,69
4241,228942,71,72,57,68,68,68,75
4244,217167,71,82,61,68,73,54,56
4248,176210,71,85,70,64,69,34,68
4250,200275,71,75,60,67,75,38,57
4257,204372,71,79,68,69,73,20,57
4261,205654,71,77,63,64,72,65,80
4264,230486,71,81,59,70,73,30,61
4266,203863,71,73,64,68,75,52,56
4272,157528,71,78,68,66,71,52,70
4278,184154,71,73,69,68,71,37,69
4280,220763,71,79,58,68,76,46,60
4283,190555,71,75,45,64,64,66,78
4284,200796,71,77,52,61,69,69,66
4289,207454,71,78,64,70,73,35,42
4291,185438,71,87,63,67,76,28,64
4295,167519,71,75,53,67,66,67,72
4297,192608,71,73,56,69,72,66,64
4298,199266,71,72,69,59,73,36,72
4299,223074,71,70,67,66,75,34,55
4311,218471,71,72,62,68,70,62,70
4314,235623,71,79,65,63,74,44,63
4325,220522,71,75,60,70,71,32,59
4326,231530,71,83,70,65,74,31,53
4328,204908,71,85,55,64,78,26,50
4329,216428,71,76,62,66,76,31,52
4330,222060,71,78,68,66,80,23,54
4331,199277,71,61,61,69,69,57,66
4335,217710,71,75,68,62,69,37,70
4336,192110,71,90,65,61,74,33,62
4340,198000,71,74,63,63,67,69,75
4341,222832,71,77,60,67,74,57,68
4344,203377,71,72,75,67,76,32,61
4345,142705,71,60,73,72,74,55,68
4348,217714,71,86,65,64,74,43,56
4350,177522,71,85,61,63,75,52,76
4352,205427,71,81,68,63,74,33,73
4353,215155,71,68,63,70,74,59,68
4356,214388,71,77,68,65,73,33,70
4357,234612,71,87,65,59,76,30,58
4359,167797,71,85,62,65,73,62,78
4360,189557,71,80,56,64,70,65,77
4364,169078,71,78,63,70,73,45,61
4379,189561,71,78,67,58,71,22,67
4381,208250,71,69,72,70,67,42,70
4382,218746,71,73,66,67,75,50,52
4386,173434,71,79,65,68,71,43,69
4387,192634,71,61,65,73,72,47,63
4390,189819,71,80,65,66,76,35,54
4391,211068,71,62,69,61,67,34,72
4392,221820,71,69,65,71,73,47,52
4395,188541,71,82,62,69,72,56,73
4399,192126,71,76,72,66,72,29,72
4403,216447,71,90,63,63,76,24,49
4406,233600,71,79,61,71,73,27,45
4408,224385,71,72,64,69,74,51,65
4413,177282,71,88,70,63,75,34,44
4416,230275,71,57,70,71,71,25,62
4421,176773,71,89,67,63,71,34,72
4423,189573,71,78,69,68,70,57,72
4425,202374,71,95,62,61,71,47,57
4426,176007,71,78,65,64,77,58,68
4429,175753,71,69,65,70,73,34,61
4438,214671,71,85,68,67,74,49,57
4444,210321,71,84,67,63,72,23,69
4445,199058,71,72,72,68,71,33,64
4447,231826,71,82,68,64,73,28,63
4449,152723,71,69,52,59,69,71,67
4452,176019,71,60,69,71,72,38,59
4455,227732,71,78,70,55,75,25,65
4456,230292,71,85,68,56,77,30,45
4459,222358,71,76,66,64,75,19,49
4464,226711,71,75,56,71,75,46,61
4468,203672,71,92,64,66,74,16,73
4471,165784,71,57,66,73,71,34,66
4478,189849,71,71,70,63,71,27,75
4481,232090,71,65,57,69,69,66,71
4484,226203,71,84,58,72,73,64,73
4485,235675,71,72,67,65,77,24,42
4488,223388,71,77,33,63,66,69,62
4489,235164,71,64,64,72,68,59,65
4491,157597,71,57,67,77,72,37,57
4496,194718,71,86,62,64,70,61,75
4497,225951,71,77,71,66,73,22,63
4500,225440,71,90,60,61,74,16,61
4501,230560,71,92,65,60,71,64,74
4503,209569,71,60,65,71,72,63,70
4505,232097,71,75,56,70,81,33,39
4508,193953,71,91,67,65,73,29,69
4509,232610,71,92,62,58,75,22,63
4515,179875,71,74,70,58,69,39,77
4520,237989,71,77,61,68,71,62,64
4523,224422,71,81,70,66,75,43,65
4525,201895,71,80,68,64,76,41,58
4533,202154,71,73,73,63,72,36,65
4536,192938,71,77,70,66,73,23,63
4544,229037,71,76,67,64,74,38,54
4553,200113,71,91,60,62,75,33,61
4556,179633,71,75,70,66,73,32,60
4560,216498,71,75,69,63,71,34,67
4562,229298,71,78,68,68,75,29,60
4563,236466,71,68,50,71,71,67,64
4571,199861,71,89,63,62,74,37,53
4572,204213,71,72,63,69,67,69,72
4577,204215,71,78,63,64,73,50,71
4581,198840,71,72,52,67,71,67,75
4584,214201,71,84,62,70,72,36,51
4589,210363,71,71,66,70,73,34,61
4590,219835,71,74,70,68,71,41,49
4591,190907,71,90,63,61,77,45,70
4593,212156,71,84,69,59,70,27,73
4596,166844,71,66,69,59,66,33,77
4609,207553,71,75,67,66,70,58,79
4614,216258,71,88,62,61,74,34,60
4615,203971,71,66,68,71,69,45,70
4619,192451,71,81,70,69,70,57,73
4620,213445,71,77,66,66,77,27,48
4623,234949,71,82,68,63,75,29,54
4641,138698,71,64,66,73,72,55,62
4645,211147,71,89,69,67,76,55,68
4646,190667,71,75,64,69,74,33,60
4647,210380,71,76,71,58,70,25,72
4648,217036,71,75,60,67,73,67,56
4651,214733,71,91,60,62,73,22,56
4652,224461,71,80,60,66,75,38,60
4654,239053,71,67,67,67,67,55,56
4663,189135,71,75,70,70,73,57,62
4665,203216,71,79,45,61,73,68,68
4667,205008,71,76,63,69,76,29,55
4670,140497,71,75,65,71,71,45,53
4681,229332,71,64,72,70,69,57,64
4688,230358,71,67,50,70,67,70,56
4691,211927,71,67,69,70,72,57,71
4693,202968,71,80,65,65,73,43,71
4696,152536,71,58,75,67,67,68,82
4697,153048,71,59,68,78,71,47,44
4699,231640,71,72,68,70,75,25,40
4702,192728,71,74,73,62,71,26,76
4703,198617,71,78,61,68,73,26,55
4707,199386,71,80,73,63,74,37,69
4708,202458,71,79,69,67,74,45,51
4713,155355,71,72,63,71,72,50,61
4715,232411,71,75,60,69,74,62,58
4718,229596,71,78,70,65,70,42,77
4727,223966,71,80,62,65,67,67,66
4729,230367,71,70,48,64,64,70,72
4731,208096,71,70,61,71,71,29,59
4736,193250,71,79,47,64,69,68,73
4739,209892,71,73,64,70,74,33,50
4744,206565,71,85,65,67,73,41,62
4754,201447,71,74,61,67,75,44,68
4758,199912,71,71,62,70,74,27,50
4767,201451,71,90,69,60,74,29,74
4768,212715,71,90,67,62,74,35,64
4770,200429,71,92,70,60,74,24,59
4771,226797,71,76,64,71,72,42,63
4774,201967,71,91,60,60,76,45,56
4778,144368,71,86,67,63,74,26,67
4786,213490,71,75,64,65,75,42,65
4788,224243,71,89,57,67,76,45,50
4795,212470,71,68,64,64,74,28,56
4796,214006,71,86,66,69,72,52,64
4806,169978,71,76,65,68,74,29,54
4810,49659,71,72,64,71,72,29,55
4816,204542,71,68,57,73,70,61,67
4817,212478,71,86,68,59,69,44,78
4819,159998,71,82,67,62,73,26,64
4823,159999,71,85,68,56,77,30,45
4824,107263,71,71,67,70,77,38,60
4829,233472,70,88,60,62,73,31,53
4830,179712,70,70,66,67,73,31,54
4833,143617,70,69,69,72,70,64,63
4835,198914,70,72,68,69,69,56,73
4841,240131,70,88,61,57,75,29,44
4845,206085,70,82,68,66,71,33,55
4846,212229,70,77,59,65,75,38,49
4850,112389,70,50,67,75,73,34,41
4854,210695,70,81,50,66,69,69,74
4855,203528,70,85,61,62,76,25,60
4859,199689,70,79,66,65,67,39,71
4866,189961,70,86,67,59,74,36,62
4867,214026,70,91,61,67,70,62,71
4868,162314,70,52,70,75,69,55,56
4878,226060,70,86,69,59,79,28,44
4896,220177,70,78,68,65,71,33,68
4897,221201,70,85,57,65,72,64,68
4900,222993,70,82,65,61,71,20,58
4902,205330,70,91,69,65,73,58,76
4916,234772,70,87,63,66,69,36,53
4917,191252,70,84,62,63,65,61,79
4918,204821,70,78,63,65,71,48,69
4928,220184,70,78,65,61,73,23,61
4939,229147,70,74,63,62,73,66,69
4941,216860,70,86,66,59,76,25,48
4954,235297,70,77,67,66,70,58,67
4957,205858,70,74,69,64,70,39,60
4959,172322,70,71,58,66,68,68,68
4973,232489,70,80,63,63,73,30,56
4974,183593,70,89,63,63,73,29,49
4976,215082,70,87,66,59,73,31,67
4978,220203,70,73,59,69,71,31,60
4979,230443,70,63,54,65,62,70,72
4980,183339,70,80,70,65,65,45,74
4983,220204,70,72,70,56,69,23,59
4985,230188,70,76,51,64,68,69,64
4987,192045,70,85,60,67,71,63,65
4999,160047,70,72,52,66,66,69,63
5000,203568,70,77,59,69,72,39,73
5004,234033,70,55,68,69,72,40,68
5006,203570,70,74,63,65,70,43,68
5008,223794,70,91,63,60,74,37,61
5009,170290,70,76,66,71,70,27,60
5015,139572,70,71,67,68,72,31,60
5016,225844,70,90,58,65,77,32,48
5017,205365,70,79,66,67,73,35,56
5018,208437,70,59,71,69,67,45,82
5022,182837,70,88,69,63,71,33,68
5026,165176,70,73,68,64,69,42,67
5031,204346,70,78,60,69,74,52,52
5037,239675,70,73,62,71,66,66,72
5038,208700,70,87,69,61,75,30,61
5042,202557,70,73,67,59,70,24,76
5043,168253,70,77,70,66,74,28,58
5048,202559,70,70,57,65,77,29,39
5051,192319,70,70,52,69,67,66,68
5053,232512,70,87,59,62,73,35,48
5068,203588,70,88,63,67,68,40,67
